Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-10-17T19:30:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1579.35,1444.02,1701.41,62.78,2880.61,2234.03,3464.27,276.73,463.47,318.68,605.53,65.82,18.13,3.32,27.66,4.16,463.9,319.69,605.72,65.62,1.0,1.0,1.0,0.0,1578.5,1443.08,1700.68,62.79,50.48,49.35,51.45,0.42,44.98,44.45,45.4,0.18,64.76,62.65,66.3,0.61,70.47,70.0,71.1,0.30000000000000004,71.22,70.7,71.9,0.44,57.91,56.9,58.8,0.44,61.3,60.9,61.65,0.16,148.62,148.17,153.66,1.48,33.81,29.3,35.4,2.01,6.73,4.42,9.84,0.96,6.66,4.42,9.79,1.01,6.7,4.45,9.68,0.96,164.0,125.35,194.76,12.35,10.31,-26.28,46.59,12.58,10.31,-26.28,46.59,12.58,,,,,19.01,18.8,19.2,0.11,49.98,49.96,50.01,0.01,700.72,698.57,702.9,0.88,15.05,13.75,16.22,0.6000000000000001,32.16,32.1,32.2,0.04
R80711,10,2017-10-17T19:40:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1625.83,1474.76,1764.0,66.13,3059.45,2375.93,3730.55,297.44,508.68,347.31,672.47,73.58,12.63,3.96,21.8,3.8,508.88,348.03,672.55,73.47,1.0,-1.0,1.0,0.0,1625.01,1473.8,1763.26,66.15,49.25,47.45,50.9,0.89,44.28,43.35,45.05,0.44,64.64,62.5,66.45,0.73,70.69,70.2,71.2,0.19,72.18,71.85,72.5,0.15,57.07,56.25,57.65,0.25,61.42,61.2,61.65,0.07,153.66,153.66,153.66,0.0,27.2,25.6,29.3,1.06,6.99,4.8100000000000005,9.54,0.9,6.85,4.9,9.81,0.86,6.92,5.08,9.67,0.86,157.48,129.47,188.76,10.37,3.8200000000000003,-24.19,35.11,10.37,3.8200000000000003,-24.19,35.11,10.37,,,,,18.8,18.6,19.0,0.11,50.0,49.97,50.02,0.01,700.9,699.2,702.12,0.64,15.5,14.04,16.84,0.64,31.99,31.9,32.15,0.09
R80711,10,2017-10-17T19:50:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1704.6,1547.29,1808.04,82.27,3456.55,2706.82,4895.35,440.17,609.35,422.08,917.26,108.82,8.97,0.16,17.47,3.64,609.45,422.35,917.26,108.76,1.0,1.0,1.0,0.0,1703.79,1546.48,1807.1,82.29,46.26,44.7,48.1,0.85,42.79,42.0,43.65,0.44,62.37,61.0,64.5,0.7000000000000001,70.67,69.75,72.05,0.49,72.34,71.5,73.45,0.62,57.07,56.0,57.8,0.36,61.5,61.1,61.9,0.17,153.66,153.66,153.66,0.0,25.01,24.5,25.7,0.33,7.23,4.86,9.95,0.9,7.04,4.83,10.44,0.9500000000000001,7.14,5.02,10.2,0.9,157.22,126.67,185.79,10.59,3.59,-26.99,32.13,10.59,3.59,-26.99,32.13,10.59,,,,,18.73,18.5,18.9,0.06,50.03,50.01,50.05,0.01,702.79,700.44,704.7,1.06,16.26,14.74,17.26,0.79,31.83,31.8,31.9,0.04
R80711,10,2017-10-17T20:00:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1795.34,1733.75,1813.07,12.54,4329.08,3371.37,5953.73,523.83,806.93,607.34,1121.26,102.01,3.06,-9.2,13.55,5.04,806.95,607.49,1121.29,101.99,1.0,-1.0,1.0,0.0,1794.56,1732.9,1812.28,12.54,43.65,42.35,45.15,0.68,41.55,40.9,42.25,0.30000000000000004,60.9,59.55,62.35,0.46,72.35,71.5,73.2,0.44,74.07,73.4,74.6,0.32,57.83,57.35,58.3,0.19,62.11,61.55,62.6,0.22,153.66,153.66,153.66,0.0,24.19,23.9,24.5,0.16,7.85,4.8,10.29,0.97,7.67,4.79,10.49,1.02,7.76,4.8,10.24,0.96,158.58,123.63,194.99,10.0,4.94,-30.03,41.33,10.0,4.94,-30.03,41.33,10.0,,,,,18.92,18.8,19.2,0.1,49.98,49.94,50.03,0.03,702.19,699.93,711.55,2.2,17.13,16.53,17.31,0.12,31.8,31.7,31.8,0.01
R80711,10,2017-10-17T20:10:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1799.71,1772.38,1813.1,5.6,4587.03,3578.24,5929.85,533.87,856.54,659.25,1111.28,101.59,-2.33,-13.99,6.55,4.16,856.55,659.28,1111.36,101.6,1.0,-1.0,1.0,0.0,1798.94,1771.51,1812.6,5.6,41.61,40.6,42.65,0.54,40.66,40.2,41.2,0.22,60.12,58.95,61.1,0.41000000000000003,73.41,72.95,73.75,0.15,74.84,74.6,75.1,0.1,58.38,57.9,58.8,0.16,62.7,62.35,63.05,0.13,154.65,153.66,162.44,2.7199999999999998,23.79,23.6,24.0,0.12,8.0,5.51,10.58,0.8300000000000001,7.94,5.69,10.68,0.88,7.97,5.82,10.63,0.81,171.02,126.47,191.85,9.26,8.56,-27.19,38.19,9.78,8.56,-27.19,38.19,9.78,,,,,19.17,18.8,19.3,0.09,50.0,49.97,50.03,0.01,711.29,709.44,713.24,0.77,17.17,16.89,17.33,0.06,31.8,31.7,31.8,0.01
R80711,10,2017-10-17T20:20:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1800.46,1786.89,1815.16,4.33,4709.22,3750.59,5833.98,467.41,880.23,694.46,1094.82,88.59,-1.15,-13.78,8.34,3.77,880.24,694.46,1094.89,88.6,1.0,-1.0,1.0,0.0,1799.69,1786.33,1814.43,4.33,40.02,39.1,40.95,0.43,40.03,39.6,40.5,0.17,59.33,58.35,60.35,0.35000000000000003,73.84,73.45,74.2,0.14,75.14,74.9,75.4,0.1,58.65,58.3,59.1,0.14,63.07,62.7,63.4,0.12,162.44,162.44,162.44,0.0,23.56,23.5,23.7,0.05,8.06,5.82,10.03,0.79,7.73,5.59,10.0,0.77,7.89,5.84,9.95,0.74,161.59,139.28,232.12,8.97,-0.86,-23.16,69.68,8.97,-0.86,-23.16,69.68,8.97,,,,,19.26,19.1,19.5,0.06,50.02,49.99,50.04,0.01,709.89,707.7,712.79,0.96,17.18,17.04,17.33,0.04,31.8,31.8,31.8,0.0
R80711,10,2017-10-17T20:30:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1800.82,1790.07,1814.37,4.67,5106.7,3922.55,6260.84,464.52,955.46,732.66,1174.66,88.2,-1.29,-12.8,6.82,3.6,955.47,732.69,1174.71,88.2,1.0,-1.0,1.0,0.0,1800.03,1789.57,1813.43,4.68,38.8,38.0,39.7,0.32,39.52,39.2,39.9,0.14,59.01,58.15,59.9,0.30000000000000004,74.31,73.9,74.6,0.14,75.5,75.15,75.7,0.12,58.99,58.65,59.4,0.14,63.44,63.05,63.8,0.14,162.44,162.44,162.44,0.0,23.5,23.4,23.55,0.02,8.28,6.13,11.18,0.76,7.9,5.78,10.33,0.74,8.09,5.98,10.6,0.6900000000000001,162.66,134.11,193.11,9.25,0.24,-28.32,30.67,9.25,0.24,-28.32,30.67,9.25,,,,,19.32,19.2,19.5,0.06,49.97,49.93,50.01,0.02,708.71,705.26,710.68,1.07,17.18,17.07,17.33,0.05,31.8,31.8,31.85,0.0
R80711,10,2017-10-17T20:40:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1800.68,1786.15,1815.72,5.52,5033.92,3881.16,6621.44,569.48,941.95,725.71,1247.4,108.5,0.46,-11.77,12.76,4.35,941.96,725.74,1247.42,108.49,1.0,-1.0,1.0,0.0,1799.87,1785.13,1814.84,5.54,37.84,37.25,38.5,0.28,39.17,38.9,39.45,0.1,58.7,57.8,59.75,0.32,74.59,74.2,74.9,0.11,75.81,75.5,75.95,0.09,59.29,58.95,59.8,0.13,63.83,63.5,64.1,0.11,162.44,162.44,162.44,0.0,23.38,23.3,23.45,0.03,8.28,5.88,11.4,0.88,7.82,5.68,10.47,0.81,8.05,5.94,10.54,0.8,160.25,115.2,186.74,8.36,-2.18,-47.23,24.3,8.36,-2.18,-47.23,24.3,8.36,,,,,19.28,19.2,19.5,0.05,50.0,49.96,50.04,0.02,711.63,707.41,714.5,1.77,17.18,17.03,17.34,0.06,31.8,31.8,31.85,0.0
R80711,10,2017-10-17T20:50:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1800.83,1787.46,1815.9,5.32,4914.67,3747.69,7016.47,590.52,919.47,695.33,1322.11,112.71,0.13,-11.66,11.85,4.3,919.48,695.4,1322.15,112.71,1.0,-1.0,1.0,0.0,1800.03,1786.87,1814.92,5.32,37.11,36.45,37.7,0.22,38.88,38.6,39.15,0.1,58.37,57.45,59.5,0.34,74.74,74.4,75.0,0.09,75.98,75.9,76.1,0.03,59.55,59.2,60.0,0.14,64.11,63.85,64.4,0.09,162.44,162.44,162.44,0.0,23.25,23.1,23.35,0.08,8.31,5.78,12.02,0.9400000000000001,7.93,5.38,11.26,0.85,8.12,6.1,11.64,0.85,160.5,124.45,200.95,9.13,-1.96,-37.99,38.51,9.13,-1.96,-37.99,38.51,9.13,,,,,19.21,19.0,19.3,0.08,50.01,49.96,50.04,0.01,712.01,710.1,713.51,0.58,17.18,17.04,17.33,0.05,31.8,31.8,31.9,0.01
R80711,10,2017-10-17T21:00:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1799.58,1766.3,1813.09,6.32,4793.51,3551.44,6211.2,597.31,896.29,652.09,1163.88,113.62,2.52,-10.68,14.49,4.72,896.31,652.2,1163.9,113.61,1.0,-1.0,1.0,0.0,1798.78,1765.45,1812.16,6.32,36.49,36.0,37.1,0.2,38.63,38.4,38.9,0.09,58.06,57.25,58.95,0.33,74.86,74.5,75.1,0.07,76.17,76.0,76.3,0.07,59.8,59.5,60.3,0.12,64.38,64.1,64.6,0.08,162.44,162.44,162.44,0.0,23.08,23.0,23.3,0.06,8.17,5.58,10.56,0.9400000000000001,7.72,5.5600000000000005,9.84,0.8,7.95,5.62,10.19,0.84,160.05,134.05,199.05,9.14,-2.4,-28.38,36.61,9.14,-2.4,-28.38,36.61,9.14,,,,,19.03,18.8,19.3,0.09,49.97,49.92,50.01,0.02,711.18,708.71,713.12,1.1400000000000001,17.17,16.84,17.31,0.06,31.8,31.8,31.85,0.01
R80711,10,2017-10-17T21:10:00+02:00,-0.99,-0.99,-0.99,0.0,27.0,27.0,27.0,0.0,1800.74,1783.82,1816.07,5.33,5193.65,3698.2,7110.43,670.35,971.91,687.19,1336.79,127.12,1.6099999999999999,-12.74,16.92,5.06,971.93,687.24,1336.85,127.11,1.0,-1.0,1.0,0.0,1799.95,1782.93,1815.39,5.32,36.02,35.5,36.4,0.16,38.41,38.2,38.6,0.1,57.73,57.05,58.45,0.26,75.0,74.5,75.45,0.19,76.28,76.1,76.5,0.08,60.01,59.7,60.55,0.13,64.64,64.3,65.2,0.16,162.44,162.44,162.44,0.0,22.96,22.8,23.05,0.07,8.61,5.66,10.93,0.88,8.13,5.52,10.98,0.8300000000000001,8.37,5.59,10.95,0.8200000000000001,160.25,113.49,250.63,9.1,-2.19,-48.94,88.19,9.1,-2.19,-48.94,88.19,9.1,,,,,18.87,18.7,19.2,0.1,50.0,49.97,50.03,0.01,711.32,709.48,712.99,0.75,17.18,17.01,17.33,0.05,31.8,31.8,31.8,0.0
R80711,10,2017-10-17T21:20:00+02:00,-0.99,-0.99,-0.99,0.0,26.99,26.05,27.0,0.08,1799.95,1774.77,1814.61,5.88,4799.27,3567.23,7020.14,598.81,897.71,654.98,1319.19,113.94,7.58,-5.92,20.67,4.78,897.76,655.22,1319.21,113.9,1.0,1.0,1.0,0.0,1799.12,1774.15,1813.7,5.9,35.64,35.25,36.1,0.15,38.2,38.0,38.4,0.08,57.58,56.75,58.5,0.31,75.15,74.9,75.5,0.11,76.5,76.3,76.6,0.03,60.26,59.9,60.8,0.11,64.93,64.7,65.2,0.07,162.44,162.44,162.44,0.0,22.78,22.6,23.0,0.1,8.01,5.43,10.72,0.91,7.69,4.86,10.72,0.87,7.85,5.31,10.25,0.85,164.68,119.13,199.24,9.68,2.23,-43.31,36.8,9.68,2.23,-43.31,36.8,9.68,,,,,18.68,18.5,18.8,0.07,50.02,50.01,50.05,0.01,712.05,710.56,713.92,0.66,17.17,16.93,17.32,0.06,31.8,31.8,31.8,0.0
R80711,10,2017-10-17T21:30:00+02:00,-0.99,-0.99,-0.99,0.0,26.94,26.0,27.0,0.16,1800.48,1783.8,1822.37,5.57,5121.36,3607.26,6866.28,658.45,959.11,669.24,1293.68,124.74,11.9,-4.88,31.46,6.84,959.22,669.58,1293.69,124.66,1.0,1.0,1.0,0.0,1799.69,1782.89,1821.53,5.5600000000000005,35.32,34.8,35.7,0.14,37.95,37.75,38.2,0.1,57.41,56.65,58.25,0.25,75.33,75.0,75.6,0.1,76.62,76.4,76.8,0.08,60.44,60.05,60.95,0.12,65.18,64.8,65.55,0.09,162.44,162.44,162.44,0.0,22.58,22.5,22.7,0.03,8.3,6.1,10.83,0.88,7.95,5.45,10.92,0.88,8.12,5.95,10.66,0.84,162.46,108.12,193.64,9.97,0.05,-54.32,31.2,9.97,0.05,-54.32,31.2,9.97,,,,,18.52,18.4,18.7,0.07,50.0,49.98,50.03,0.01,711.15,708.47,714.51,1.31,17.18,17.01,17.41,0.06,31.8,31.8,31.8,0.0
R80711,10,2017-10-17T21:40:00+02:00,-0.98,-0.99,-0.49,0.09,26.43,26.0,27.0,0.42,1800.85,1776.86,1819.96,7.47,6470.12,4307.36,9171.27,979.35,1212.65,806.09,1726.29,185.38,7.8100000000000005,-8.88,32.24,8.22,1212.71,806.65,1726.29,185.33,1.0,1.0,1.0,0.0,1800.03,1776.07,1818.91,7.47,35.04,34.6,35.4,0.15,37.77,37.6,38.1,0.06,58.0,56.7,59.5,0.49,76.07,75.35,76.7,0.31,77.0,76.7,77.3,0.13,60.92,60.45,61.65,0.22,65.6,65.15,66.1,0.19,162.44,162.44,162.44,0.0,22.52,22.4,22.6,0.04,9.37,6.87,12.49,1.06,9.1,6.47,13.05,1.19,9.23,6.75,12.58,1.08,168.47,105.61,196.27,10.08,6.04,-56.82,33.83,10.08,6.04,-56.82,33.83,10.08,,,,,18.37,18.15,18.7,0.14,50.01,49.98,50.02,0.01,710.91,708.89,712.76,0.78,17.18,16.94,17.38,0.07,31.8,31.8,31.8,0.0
R80711,10,2017-10-17T21:50:00+02:00,-0.91,-0.99,0.33,0.21,26.12,26.0,27.0,0.26,1799.87,1778.65,1828.07,8.82,7159.3,4854.16,9917.95,1005.22,1341.01,902.76,1869.94,189.48,9.94,-9.88,35.76,9.93,1341.1,902.99,1869.96,189.41,1.0,1.0,1.0,0.0,1799.05,1778.08,1827.13,8.82,34.86,34.5,35.35,0.12,37.71,37.6,37.85,0.04,59.64,58.4,61.2,0.52,77.0,76.45,77.45,0.17,77.45,77.1,77.65,0.12,61.33,60.95,61.95,0.13,66.24,65.75,66.7,0.16,170.87,162.44,174.51,5.46,22.35,22.3,22.5,0.08,10.07,6.19,13.98,1.38,9.57,5.89,13.45,1.26,9.82,6.04,13.52,1.28,174.97,45.29,201.27,9.86,0.42,-122.64,36.23,11.98,0.42,-122.64,36.23,11.98,,,,,18.19,18.1,18.4,0.05,50.0,49.97,50.03,0.01,710.27,708.41,713.27,0.7000000000000001,17.17,16.96,17.46,0.09,31.8,31.8,31.85,0.0
R80711,10,2017-10-17T22:00:00+02:00,-0.99,-0.99,-0.79,0.01,26.0,26.0,26.76,0.04,1800.74,1783.32,1821.16,6.29,6488.63,4604.29,8474.48,867.94,1215.92,857.89,1594.78,164.36,4.42,-12.03,19.78,6.05,1215.95,858.11,1594.82,164.34,1.0,1.0,1.0,0.0,1799.9,1782.59,1820.49,6.28,34.8,34.55,35.1,0.11,37.77,37.6,38.0,0.05,60.66,59.85,61.5,0.30000000000000004,77.17,76.65,77.4,0.14,77.77,77.6,77.9,0.11,61.54,61.2,61.85,0.11,66.57,66.25,66.8,0.09,174.51,174.51,174.51,0.0,22.31,22.3,22.5,0.04,9.91,6.19,12.76,1.1,9.19,6.14,12.39,1.03,9.55,6.44,12.29,1.03,168.91,148.24,204.6,7.43,-5.6,-26.27,30.09,7.43,-5.6,-26.27,30.09,7.43,,,,,18.17,18.1,18.2,0.04,49.97,49.93,50.01,0.02,712.03,709.06,715.38,1.4,17.18,17.01,17.38,0.06,31.82,31.8,31.9,0.03
R80711,10,2017-10-17T22:10:00+02:00,-0.98,-0.99,-0.49,0.09,26.0,26.0,26.0,0.0,1800.89,1781.12,1819.13,6.8100000000000005,6619.04,4551.77,8955.39,938.64,1240.37,853.02,1680.35,176.67,4.99,-20.34,28.0,9.46,1240.42,853.28,1680.46,176.62,1.0,-1.0,1.0,0.0,1800.02,1780.47,1818.51,6.83,34.78,34.45,35.2,0.11,37.88,37.7,38.1,0.08,60.63,59.65,61.6,0.36,77.08,76.55,77.5,0.17,77.87,77.7,78.1,0.07,61.64,61.1,62.2,0.15,66.76,66.35,67.0,0.13,174.51,174.51,174.51,0.0,22.3,22.2,22.4,0.02,10.28,6.37,13.46,1.3,9.47,6.37,12.45,1.18,9.88,6.4,12.86,1.22,166.91,146.96,195.41,6.73,-7.6,-27.55,20.9,6.73,-7.6,-27.55,20.9,6.73,,,,,18.09,17.9,18.2,0.08,49.97,49.95,50.0,0.01,711.18,708.85,712.66,0.7000000000000001,17.18,16.97,17.36,0.07,31.83,31.8,31.9,0.03
R80711,10,2017-10-17T22:20:00+02:00,-0.98,-0.99,-0.24,0.07,26.0,26.0,26.0,0.0,1800.54,1781.19,1821.06,8.33,6179.09,4018.09,8438.73,988.07,1157.3,746.95,1589.93,187.52,1.67,-27.79,29.06,9.44,1157.34,747.28,1589.95,187.49,1.0,-1.0,1.0,0.0,1799.7,1780.18,1820.4,8.32,34.78,34.45,35.1,0.1,37.97,37.75,38.2,0.08,60.72,59.8,61.45,0.32,77.07,76.55,77.35,0.13,78.08,77.9,78.15,0.05,61.9,61.6,62.35,0.12,66.97,66.7,67.3,0.08,174.51,174.51,174.51,0.0,22.21,22.2,22.3,0.03,9.79,6.71,13.5,1.19,9.08,6.44,12.74,1.09,9.44,6.59,13.02,1.12,168.28,145.3,226.76,7.93,-6.21,-29.21,52.25,7.93,-6.21,-29.21,52.25,7.93,,,,,17.99,17.85,18.2,0.1,50.01,49.96,50.04,0.02,711.78,710.11,713.91,0.71,17.18,16.99,17.39,0.08,31.84,31.8,31.9,0.03
R80711,10,2017-10-17T22:30:00+02:00,-0.98,-0.99,-0.49,0.07,26.0,26.0,26.0,0.0,1800.85,1777.44,1828.12,8.83,6085.91,3672.93,9239.22,1105.01,1140.15,683.79,1740.57,209.6,3.54,-18.68,25.31,8.56,1140.19,683.93,1740.6,209.57,1.0,-1.0,1.0,0.0,1799.97,1776.59,1827.05,8.84,34.77,34.5,35.1,0.1,38.02,37.8,38.2,0.07,60.66,59.8,61.55,0.31,77.13,76.6,77.4,0.12,78.17,78.1,78.3,0.04,62.1,61.7,62.6,0.13,67.19,66.9,67.4,0.1,174.51,174.51,174.51,0.0,22.07,22.0,22.2,0.09,9.59,7.03,13.0,1.13,8.89,6.26,12.06,1.08,9.24,6.79,12.37,1.07,168.01,139.54,216.76,7.72,-6.49,-34.97,42.24,7.72,-6.49,-34.97,42.24,7.72,,,,,17.8,17.6,17.9,0.07,50.01,49.98,50.03,0.01,712.13,709.54,714.51,0.96,17.18,16.94,17.46,0.09,31.83,31.8,31.9,0.03
R80711,10,2017-10-17T22:40:00+02:00,-0.99,-0.99,-0.49,0.04,26.0,26.0,26.0,0.0,1800.25,1782.47,1817.64,6.52,5930.11,3704.07,8329.74,912.05,1109.79,684.47,1562.72,172.72,-1.24,-21.57,18.17,7.09,1109.81,684.5,1562.76,172.72,1.0,-1.0,1.0,0.0,1799.37,1781.74,1816.71,6.52,34.75,34.5,35.2,0.1,38.0,37.8,38.2,0.07,60.54,59.7,61.4,0.32,77.2,76.85,77.6,0.12,78.31,78.15,78.45,0.08,62.27,61.9,62.7,0.12,67.41,67.1,67.6,0.06,174.51,174.51,174.51,0.0,21.99,21.9,22.2,0.04,9.47,6.85,13.08,1.23,8.79,6.3,12.16,1.08,9.13,6.7,12.57,1.13,168.66,146.53,209.53,7.79,-5.86,-27.98,35.02,7.79,-5.86,-27.98,35.02,7.79,,,,,17.67,17.5,17.9,0.12,50.03,50.01,50.05,0.01,711.59,709.25,713.65,0.72,17.17,16.99,17.35,0.06,31.81,31.8,31.9,0.03
R80711,10,2017-10-17T22:50:00+02:00,-0.93,-0.99,0.33,0.2,26.0,26.0,26.0,0.0,1800.37,1783.75,1822.65,7.22,5891.65,3742.54,10103.9,1405.73,1102.44,698.35,1905.88,263.73,1.74,-34.39,29.58,11.1,1102.5,698.8,1906.16,263.72,1.0,-1.0,1.0,0.0,1799.5,1782.69,1821.75,7.22,34.68,34.3,35.0,0.11,37.9,37.75,38.2,0.09,59.93,58.8,61.0,0.38,77.04,76.55,77.65,0.28,78.26,78.15,78.5,0.08,62.31,61.85,62.8,0.14,67.49,67.1,67.8,0.13,174.51,174.51,174.51,0.0,21.89,21.7,21.95,0.04,9.63,5.95,13.52,1.45,8.86,5.83,12.71,1.28,9.24,6.2,12.87,1.34,167.93,148.33,212.73,7.28,-6.62,-26.19,38.22,7.28,-6.62,-26.19,38.22,7.28,,,,,17.49,17.3,17.6,0.06,50.02,49.99,50.04,0.01,707.5,703.7,710.31,1.51,17.17,17.0,17.4,0.07,31.8,31.8,31.85,0.01
R80711,10,2017-10-17T23:00:00+02:00,-0.9400000000000001,-0.99,0.07,0.2,26.0,26.0,26.0,0.0,1800.37,1779.34,1832.81,9.2,6156.82,3607.43,9907.08,1241.16,1153.01,664.14,1860.36,233.94,7.06,-25.31,29.99,9.86,1153.09,664.8,1860.47,233.88,1.0,1.0,1.0,0.0,1799.48,1778.46,1832.01,9.21,34.62,34.2,34.9,0.11,37.79,37.6,38.0,0.06,60.06,59.25,61.0,0.28,77.25,76.8,77.7,0.17,78.44,78.3,78.6,0.04,62.53,62.1,62.95,0.12,67.68,67.35,68.05,0.1,174.51,174.51,174.51,0.0,21.7,21.6,21.8,0.02,9.82,5.77,14.46,1.51,9.12,5.48,13.0,1.35,9.47,5.85,13.62,1.4100000000000001,169.58,151.26,201.16,7.41,-4.91,-23.25,26.65,7.41,-4.91,-23.25,26.65,7.41,,,,,17.21,17.0,17.5,0.1,49.96,49.93,49.99,0.01,705.97,704.25,708.44,0.78,17.17,16.96,17.5,0.09,31.8,31.8,31.85,0.01
R80711,10,2017-10-17T23:10:00+02:00,-0.96,-0.99,0.17,0.13,26.0,26.0,26.0,0.0,1798.4,1768.83,1828.64,9.78,5909.35,3560.28,9724.24,1321.29,1104.9,655.64,1836.3,250.54,0.08,-27.72,20.68,8.27,1104.94,655.8,1836.5,250.53,1.0,-1.0,1.0,0.0,1797.51,1767.88,1827.89,9.78,34.54,34.2,34.9,0.11,37.71,37.5,37.9,0.05,60.31,59.2,61.3,0.35000000000000003,77.47,76.9,77.9,0.2,78.62,78.45,78.7,0.09,62.69,62.2,63.2,0.13,67.89,67.6,68.1,0.09,174.51,174.51,174.51,0.0,21.58,21.4,21.7,0.1,9.57,6.02,13.95,1.23,8.88,5.23,12.66,1.2,9.22,5.7,13.09,1.19,169.04,149.25,205.69,8.38,-5.49,-25.27,31.17,8.38,-5.49,-25.27,31.17,8.38,,,,,17.01,16.8,17.2,0.11,50.0,49.97,50.02,0.01,707.89,705.78,709.61,0.73,17.15,16.86,17.45,0.1,31.8,31.8,31.85,0.01
R80711,10,2017-10-17T23:20:00+02:00,-0.99,-0.99,-0.99,0.0,26.0,26.0,26.0,0.0,1800.89,1776.66,1828.02,9.52,5880.29,3660.03,8538.88,1139.3,1101.02,677.29,1610.83,216.27,0.2,-24.67,20.79,8.74,1101.06,677.34,1610.96,216.28,1.0,-1.0,1.0,0.0,1800.02,1775.96,1827.19,9.53,34.42,34.15,34.75,0.1,37.58,37.4,37.75,0.09,59.53,58.75,60.35,0.30000000000000004,77.24,76.8,77.7,0.17,78.54,78.4,78.7,0.07,62.71,62.4,63.3,0.13,67.9,67.6,68.2,0.1,174.51,174.51,174.51,0.0,21.39,21.3,21.6,0.03,9.39,6.01,12.75,1.2,8.78,6.18,11.53,1.04,9.09,6.26,12.09,1.09,170.0,130.1,205.22,8.65,-4.52,-44.41,30.71,8.65,-4.52,-44.41,30.71,8.65,,,,,16.77,16.7,16.9,0.04,50.0,49.98,50.02,0.01,705.55,703.22,708.02,1.0,17.18,16.93,17.45,0.09,31.8,31.8,31.85,0.0
R80711,10,2017-10-17T23:30:00+02:00,-0.9400000000000001,-0.99,-0.49,0.15,25.99,25.1,26.0,0.07,1800.49,1775.49,1822.74,7.45,6926.63,4501.92,9654.14,972.32,1296.74,839.17,1812.82,183.02,-3.42,-24.45,21.33,9.6,1296.78,839.28,1812.97,183.03,1.0,-1.0,1.0,0.0,1799.6,1774.42,1821.65,7.45,34.3,34.0,34.6,0.11,37.45,37.2,37.6,0.05,60.12,58.8,61.3,0.41000000000000003,77.83,77.4,78.25,0.21,78.8,78.6,79.0,0.1,62.94,62.5,63.35,0.13,68.2,67.85,68.45,0.12,174.51,174.51,174.51,0.0,21.3,21.1,21.4,0.04,9.96,6.62,13.32,1.32,9.31,6.89,12.77,1.13,9.63,6.9,12.86,1.19,170.27,143.68,200.02,7.91,-4.24,-30.83,25.51,7.91,-4.24,-30.83,25.51,7.91,,,,,16.64,16.45,16.8,0.09,50.0,49.97,50.02,0.01,705.0,702.7,707.3,0.91,17.18,16.93,17.4,0.07,31.8,31.8,31.8,0.0
