#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NAV2,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,MHz,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt
1.0,10007.0,10504.8,10774.2,10863.5,-173.5,0.7,29.84,122.85,119.4,0.0,308.32,15.180000000000064,1281.53,1296.71,1288.77,1295.7,9.39,17.17,73.42,143.53,2522.8,349.53,58.539999999999964,1244.4,1219.56,1257.3,1278.1,9.83,17.54,73.03,150.29,2530.3,37.55,36.87,174.32,-2.625,194.2,10.5,10.0,138.37,-0.02,48.3241692,-96.7904892,2.8,114.3,109.1,0.01,2.8,-3.9,-3.89,3.31,3.2,165.0,74.41999999999999,189.4,28.0,12.0,-1025.14,-1023.6,-38.1,17.01
1.0,9990.0,10488.8,10757.3,10846.6,-173.0,0.7,29.84,122.85,119.4,0.0,308.29,14.829999999999927,1280.4,1295.01,1290.16,1295.23,9.39,17.17,73.53,143.49,2523.1,348.91,59.440000000000055,1244.09,1216.5,1256.18,1275.94,9.69,17.56,73.1,150.17,2531.5,37.5,36.94,174.25,-2.635,194.5,10.5,10.0,138.41,-0.02,48.3233833,-96.7907562,2.8,114.3,109.1,0.0,3.0,-3.9,-3.89,2.32,2.2,165.0,74.44,189.8,28.0,12.0,-1006.23,-1019.7,-38.0,16.94
1.0,9973.0,10472.8,10740.2,10829.6,-171.89999999999964,0.6,29.84,122.85,119.4,0.0,308.15,13.480000000000018,1280.66,1293.15,1290.4,1294.14,9.39,17.17,73.38,143.34,2521.7,348.22,60.919999999999845,1243.86,1213.16,1255.96,1274.08,9.55,17.59,72.95,150.16,2531.4,37.45,37.03,174.25,-2.648,194.7,10.5,10.0,138.47,-0.02,48.3225937,-96.7910233,2.8,114.3,109.1,0.02,3.0,-3.9,-3.91,1.82,1.7,165.0,74.48,190.0,28.0,13.0,-996.22,-1019.7,-38.0,16.89
1.0,9956.0,10455.8,10723.3,10812.6,-170.89999999999964,0.6,29.84,122.85,119.4,0.0,308.15,10.430000000000064,1282.79,1293.2,1290.76,1293.22,9.45,17.11,73.62,143.31,2521.8,347.58,60.77999999999997,1243.79,1213.04,1258.41,1273.82,9.31,17.62,73.08,150.17,2529.0,37.33,37.06,174.23,-2.641,194.8,10.5,10.0,138.5,-0.03,48.3218079,-96.7912903,2.8,114.3,109.1,0.01,3.0,-4.0,-3.94,1.37,1.4,165.0,74.39,190.0,28.0,13.0,-1011.04,-1015.7,-38.0,16.84
1.0,9939.0,10438.8,10705.7,10795.0,-172.5,0.7,29.84,122.85,119.4,0.0,308.02,11.0,1282.89,1293.19,1289.63,1293.89,9.43,17.16,73.44,143.29,2522.5,346.88,60.61999999999989,1243.11,1213.68,1259.88,1274.3,9.39,17.64,73.01,150.02,2527.8,37.33,37.11,174.27,-2.637,194.9,10.5,10.0,138.48,-0.02,48.3210258,-96.7915573,2.8,114.3,109.1,-0.0,3.0,-4.0,-3.98,1.15,1.2,165.0,74.44,190.1,28.0,13.0,-1008.16,-1019.7,-38.1,16.79
1.0,9921.0,10422.8,10688.1,10777.5,-172.89999999999964,0.6,29.84,122.85,119.4,0.0,308.02,11.180000000000064,1283.03,1292.28,1290.47,1294.21,9.47,17.17,73.49,143.16,2521.5,346.22,61.17000000000007,1244.44,1213.83,1259.5,1275.0,9.33,17.66,73.04,149.93,2530.4,37.35,37.12,174.3,-2.635,195.0,10.5,10.0,138.46,-0.02,48.3202438,-96.7918243,2.8,114.3,109.1,-0.01,3.0,-4.0,-4.04,0.86,0.9,165.0,74.47,190.2,28.0,13.0,-984.27,-1023.6,-38.1,16.76
1.0,9908.0,10405.8,10671.9,10761.3,-171.5,0.6,29.84,122.85,119.4,0.0,307.9,9.539999999999964,1283.95,1291.67,1291.99,1293.49,9.49,17.15,73.51,143.13,2522.0,345.55,61.710000000000036,1244.4,1213.42,1259.46,1275.13,9.34,17.69,73.05,149.84,2531.4,37.24,37.16,174.36,-2.642,195.1,10.5,10.0,138.47,-0.01,48.3194542,-96.792099,2.8,114.3,109.1,-0.0,3.0,-4.0,-4.04,0.6,0.7,165.0,74.4,190.2,28.0,12.0,-991.91,-1031.5,-38.2,16.73
1.0,9891.0,10389.8,10654.8,10744.1,-171.0,0.7,29.84,122.85,119.4,0.0,307.86,11.920000000000073,1282.5,1292.31,1291.98,1294.42,9.42,17.17,73.58,143.28,2524.2,344.9,62.549999999999955,1244.85,1214.48,1259.11,1277.03,9.36,17.7,73.17,149.73,2529.9,37.24,37.14,174.46,-2.647,195.2,10.5,10.0,138.52,-0.0,48.3186722,-96.7923737,2.8,114.3,109.1,-0.02,3.2,-4.1,-4.06,0.54,0.5,165.0,74.38,190.2,28.0,12.0,-998.4,-1031.5,-38.3,16.71
1.0,9873.0,10374.8,10637.6,10726.9,-171.0,0.8,29.84,122.85,119.4,0.0,307.77,13.269999999999982,1281.51,1292.55,1291.28,1294.78,9.42,17.17,73.54,143.2,2524.7,344.27,63.41000000000008,1246.49,1215.35,1258.45,1278.76,9.43,17.67,73.1,149.72,2530.8,37.25,37.14,174.54,-2.647,195.4,10.5,10.0,138.65,0.01,48.3178864,-96.7926407,2.8,114.3,109.1,-0.01,3.2,-4.1,-4.1,0.44,0.4,165.0,74.39,190.2,28.0,13.0,-983.85,-1031.5,-38.4,16.7
1.0,9856.0,10359.8,10620.3,10709.6,-171.89999999999964,0.6,29.84,122.85,119.4,0.0,307.75,14.779999999999973,1280.69,1290.96,1289.25,1295.47,9.36,17.19,73.49,143.07,2522.3,343.62,63.90000000000009,1247.47,1214.58,1258.98,1278.48,9.36,17.64,73.23,149.68,2530.3,37.24,37.17,174.6,-2.639,195.3,11.0,10.0,138.9,-0.01,48.3170967,-96.7929153,2.8,114.3,109.1,-0.0,3.2,-4.1,-4.13,0.04,0.1,165.0,74.41,190.3,28.0,13.0,-954.78,-1039.4,-38.5,16.69
1.0,9839.0,10341.8,10603.2,10692.6,-170.89999999999964,0.7,29.84,122.85,119.4,0.0,307.61,13.960000000000036,1281.69,1291.64,1288.58,1295.65,9.33,17.21,73.47,142.97,2526.8,342.94,62.940000000000055,1246.37,1214.59,1259.08,1277.53,9.44,17.62,73.32,149.63,2532.9,37.2,37.25,174.67,-2.633,195.4,10.5,10.0,139.2,-0.0,48.3163109,-96.79319,2.8,114.3,109.1,-0.0,3.2,-4.2,-4.14,0.02,0.1,165.0,74.45,190.2,28.0,13.0,-973.77,-1047.2,-38.7,16.7
1.0,9826.0,10325.8,10586.0,10675.4,-171.20000000000073,0.7,29.84,122.85,119.4,0.0,307.61,14.910000000000082,1281.61,1292.35,1289.12,1296.52,9.36,17.2,73.52,143.02,2521.7,342.32,62.24000000000001,1245.29,1215.09,1259.38,1277.33,9.36,17.63,73.05,149.6,2530.4,37.26,37.22,174.75,-2.642,195.2,10.5,10.0,139.54,-0.01,48.3155174,-96.7934647,2.8,114.3,109.1,-0.01,3.2,-4.2,-4.19,0.14,0.0,166.0,74.47999999999999,190.2,28.0,13.0,-980.97,-1047.2,-38.9,16.71
1.0,9807.0,10308.8,10567.5,10656.8,-172.8000000000011,0.7,29.84,122.85,119.4,0.0,307.53,15.029999999999973,1282.91,1292.82,1289.76,1297.94,9.3,17.25,73.69,142.91,2521.0,341.66,63.049999999999955,1245.29,1213.82,1259.8,1276.87,9.38,17.67,73.21,149.57,2529.3,37.28,37.22,174.83,-2.665,195.0,10.5,10.0,139.77,-0.01,48.3147354,-96.7937393,2.8,114.3,109.1,0.01,3.2,-4.2,-4.22,0.02,0.2,166.0,74.5,190.2,28.0,12.0,-993.89,-1055.1,-39.1,16.72
1.0,9790.0,10291.8,10549.8,10639.1,-173.5,0.7,29.84,122.85,119.4,0.0,307.48,15.480000000000018,1283.84,1291.12,1290.47,1299.32,9.27,17.24,73.61,142.9,2520.7,341.04,65.25999999999999,1246.57,1212.79,1259.41,1278.05,9.31,17.69,73.06,149.49,2524.8,37.3,37.22,174.95,-2.672,194.9,10.5,10.0,139.82,-0.01,48.313942,-96.794014,2.8,114.3,109.1,-0.03,3.5,-4.2,-4.3,0.51,0.4,166.0,74.52,190.2,28.0,12.0,-1021.3,-1059.1,-39.3,16.73
1.0,9772.0,10274.8,10531.9,10621.3,-173.70000000000073,0.6,29.84,122.85,119.4,0.0,307.42,17.700000000000045,1283.47,1290.68,1291.46,1301.17,9.25,17.29,73.61,142.86,2522.9,340.39,66.02999999999997,1246.78,1213.2,1258.5,1279.23,9.24,17.71,73.25,149.34,2530.6,37.34,37.27,175.06,-2.668,194.7,10.5,10.0,139.81,-0.02,48.3131561,-96.7942886,2.8,114.3,109.1,0.0,3.5,-4.2,-4.26,0.51,0.6,166.0,74.61000000000001,190.2,28.0,12.0,-1012.07,-1066.9,-39.5,16.74
1.0,9754.0,10285.6,10514.1,10603.5,-174.0,0.6,29.87,122.85,119.4,0.0,307.39,16.59999999999991,1283.39,1290.04,1293.07,1299.99,9.25,17.28,73.56,142.74,2524.3,339.81,64.58999999999992,1247.56,1213.88,1259.09,1278.47,9.29,17.73,73.23,149.2,2530.2,37.34,37.24,175.14,-2.684,194.7,10.5,10.0,139.87,-0.01,48.3123627,-96.7945633,2.8,114.3,109.1,0.01,3.5,-4.2,-4.26,0.73,0.8,166.0,74.58000000000001,190.2,28.0,13.0,-1021.35,-1066.9,-39.7,16.74
1.0,9737.0,10269.6,10496.6,10586.0,-175.29999999999927,0.6,29.87,122.85,119.4,0.0,307.34,16.309999999999945,1283.38,1288.99,1293.11,1299.69,9.3,17.32,73.4,142.62,2522.5,339.16,62.320000000000164,1246.3,1214.82,1259.26,1277.14,9.3,17.76,73.13,149.1,2528.6,37.34,37.17,175.26,-2.698,194.8,10.5,10.0,139.98,-0.01,48.3115768,-96.7948227,2.8,114.3,109.1,0.0,3.5,-4.3,-4.28,0.7,0.8,166.0,74.51,190.4,28.0,13.0,-1011.02,-1059.1,-39.9,16.74
1.0,9719.0,10252.6,10479.2,10568.5,-175.60000000000036,0.7,29.87,122.85,119.4,0.0,307.34,15.700000000000045,1283.68,1289.42,1293.54,1299.38,9.28,17.32,73.61,142.6,2523.6,338.57,62.00999999999999,1247.78,1214.36,1258.83,1276.37,9.31,17.78,73.16,149.05,2530.0,37.39,37.15,175.37,-2.686,194.9,10.5,10.0,140.13,-0.0,48.3107872,-96.7951126,2.8,114.3,109.1,0.0,3.5,-4.3,-4.31,0.62,0.7,166.0,74.53999999999999,190.3,28.0,13.0,-1008.95,-1051.2,-40.1,16.73
1.0,9703.0,10235.6,10463.0,10552.4,-174.5,0.7,29.87,122.85,119.4,0.0,307.27,16.399999999999864,1283.9,1292.55,1293.83,1300.3,9.28,17.35,73.67,142.6,2523.2,337.98,61.99000000000001,1251.26,1213.69,1260.06,1275.68,9.27,17.81,73.22,149.09,2530.1,37.39,37.22,175.47,-2.671,194.9,10.5,10.0,140.27,-0.0,48.3100014,-96.7953796,2.8,114.3,109.1,0.0,3.5,-4.3,-4.35,0.49,0.6,166.0,74.61,190.5,28.0,12.0,-1015.93,-1043.3,-40.2,16.71
1.0,9686.0,10219.6,10445.9,10535.3,-174.3000000000011,0.7,29.87,122.85,119.4,0.0,307.21,16.34999999999991,1284.44,1293.75,1295.19,1300.79,9.24,17.35,73.53,142.39,2523.8,337.37,62.61999999999989,1251.91,1212.72,1262.21,1275.34,9.14,17.82,73.2,149.09,2529.0,37.44,37.22,175.61,-2.715,194.9,10.5,10.0,140.41,0.0,48.3092079,-96.7956696,2.8,114.3,109.1,0.0,3.5,-4.4,-4.38,0.46,0.5,166.0,74.66,190.4,28.0,12.0,-1016.06,-1035.4,-40.3,16.7
1.0,9669.0,10203.6,10428.8,10518.1,-174.5,0.7,29.87,122.85,119.4,0.0,307.2,18.25999999999999,1282.94,1293.87,1297.11,1301.2,9.2,17.38,73.5,142.42,2523.4,336.78,63.48000000000002,1251.08,1212.99,1262.45,1276.47,9.1,17.81,73.06,148.98,2529.2,37.39,37.2,175.74,-2.72,195.0,10.5,10.0,140.5,0.01,48.3084145,-96.7959366,2.8,114.3,109.1,-0.01,3.8,-4.4,-4.44,0.45,0.4,167.0,74.59,190.4,28.0,12.0,-999.38,-1035.4,-40.5,16.67
1.0,9652.0,10186.6,10411.6,10501.0,-174.39999999999964,0.7,29.87,122.85,119.4,0.0,307.14,16.90000000000009,1283.59,1293.81,1296.26,1300.49,9.17,17.38,73.49,142.48,2522.2,336.18,63.41000000000008,1251.64,1213.75,1262.09,1277.16,9.13,17.77,73.18,148.94,2530.9,37.44,37.2,175.88,-2.702,194.9,10.5,10.0,140.55,0.01,48.3076286,-96.7962112,2.8,114.3,109.1,-0.0,3.8,-4.4,-4.46,0.35,0.4,167.0,74.64,190.4,28.0,13.0,-1004.01,-1039.4,-40.6,16.65
1.0,9633.0,10169.6,10393.3,10482.7,-174.09999999999854,0.7,29.87,122.85,119.4,0.0,307.16,17.350000000000136,1282.8,1294.51,1295.79,1300.15,9.2,17.4,73.67,142.5,2522.0,335.65,63.88999999999987,1251.43,1214.48,1261.71,1278.37,9.08,17.76,73.07,148.91,2527.7,37.44,37.17,176.05,-2.71,194.9,10.5,10.0,140.56,0.01,48.3068314,-96.7965012,2.8,114.3,109.1,-0.0,3.8,-4.4,-4.45,0.41,0.4,167.0,74.61,190.5,28.0,13.0,-1007.97,-1043.3,-40.6,16.63
1.0,9616.0,10152.6,10375.6,10465.0,-174.10000000000036,0.6,29.87,122.85,119.4,0.0,307.08,18.929999999999836,1282.38,1293.91,1296.13,1301.31,9.17,17.41,73.68,142.39,2520.1,335.06,65.53999999999996,1252.5,1212.97,1261.31,1278.51,9.07,17.76,73.3,148.86,2527.6,37.5,37.19,176.19,-2.714,194.8,10.5,10.0,140.52,0.0,48.3060379,-96.7967758,2.8,114.3,109.1,-0.0,3.8,-4.4,-4.44,0.47,0.5,166.0,74.69,190.5,28.0,13.0,-1012.56,-1051.2,-40.7,16.61
1.0,9597.0,10135.6,10356.9,10446.2,-175.09999999999854,0.7,29.87,122.85,119.4,0.0,307.06,18.690000000000055,1284.08,1294.63,1295.65,1302.77,9.18,17.42,73.69,142.26,2519.7,334.49,65.43000000000006,1254.32,1211.04,1261.6,1276.47,9.02,17.78,73.42,148.75,2526.6,37.5,37.19,176.35,-2.704,194.6,10.5,10.0,140.46,-0.0,48.3052444,-96.7970581,2.8,114.3,109.1,0.0,3.8,-4.4,-4.38,0.51,0.5,166.0,74.69,190.5,28.0,12.0,-1023.02,-1059.1,-40.7,16.59
1.0,9579.0,10117.6,10339.2,10428.5,-175.0,0.6,29.87,122.85,119.4,0.0,307.06,19.039999999999964,1284.45,1296.02,1294.38,1303.49,9.18,17.43,73.7,142.23,2519.0,333.94,64.28999999999996,1253.34,1211.4,1260.88,1275.69,8.93,17.81,73.34,148.69,2524.8,37.42,37.19,176.48,-2.72,194.6,10.5,10.0,140.37,-0.01,48.3044472,-96.797348,2.8,114.3,109.1,0.01,3.8,-4.3,-4.35,0.76,0.8,166.0,74.61,190.5,28.0,12.0,-1034.54,-1055.1,-40.7,16.57
1.0,9561.0,10099.6,10321.4,10410.7,-175.29999999999927,0.7,29.87,122.85,119.4,0.0,307.03,17.149999999999864,1285.93,1296.33,1293.66,1303.08,9.16,17.46,73.5,142.17,2519.8,333.38,67.10000000000014,1254.92,1211.33,1259.96,1278.43,8.88,17.84,73.27,148.69,2526.0,37.46,37.14,176.64,-2.745,194.7,11.0,10.0,140.24,-0.01,48.3036537,-96.7976227,2.8,114.3,109.1,0.01,3.8,-4.3,-4.28,0.91,0.9,166.0,74.6,190.5,28.0,12.0,-1060.44,-1051.2,-40.6,16.54
1.0,9544.0,10082.6,10304.0,10393.3,-175.20000000000073,0.6,29.87,122.85,119.4,0.0,306.99,16.660000000000082,1285.57,1295.73,1292.68,1302.23,9.13,17.47,73.81,142.14,2515.3,332.85,67.35000000000014,1255.78,1212.56,1261.63,1279.91,8.88,17.86,73.04,148.67,2526.8,37.46,37.1,176.77,-2.736,194.7,11.0,10.0,140.1,-0.01,48.3028603,-96.7979126,2.8,114.3,109.1,0.02,4.0,-4.2,-4.23,0.78,0.8,166.0,74.56,190.6,28.0,13.0,-1053.68,-1043.3,-40.4,16.52
1.0,9527.0,10065.6,10287.3,10376.6,-175.79999999999927,0.7,29.87,122.85,119.4,0.0,306.93,17.819999999999936,1285.18,1294.43,1292.61,1303.0,9.16,17.46,73.67,142.03,2518.0,332.33,66.77999999999997,1255.79,1213.96,1263.03,1280.74,8.89,17.87,73.25,148.65,2525.5,37.47,37.07,176.91,-2.732,194.7,11.0,10.0,139.92,-0.01,48.302063,-96.7982025,2.8,114.3,109.1,0.02,4.0,-4.2,-4.19,0.88,0.8,166.0,74.53999999999999,190.6,28.0,13.0,-1050.92,-1027.6,-40.2,16.5
1.0,9510.0,10050.6,10270.6,10359.9,-175.39999999999964,0.7,29.87,122.85,119.4,0.0,306.96,17.00999999999999,1287.16,1292.68,1294.06,1304.17,9.12,17.48,73.73,141.8,2520.7,331.83,65.45000000000005,1255.27,1215.76,1264.85,1281.21,8.87,17.88,73.14,148.6,2528.1,37.42,37.12,177.05,-2.75,194.7,11.0,10.0,139.82,-0.01,48.3012657,-96.7984772,2.8,114.3,109.1,0.0,4.0,-4.2,-4.16,0.75,0.8,165.0,74.53999999999999,190.7,28.0,13.0,-1013.71,-1011.8,-40.0,16.48
1.0,9495.0,10034.6,10254.7,10344.0,-174.10000000000036,0.7,29.87,122.85,119.4,0.0,306.9,14.559999999999945,1290.13,1292.75,1295.64,1304.69,9.14,17.47,73.78,141.83,2521.4,331.26,65.75,1256.33,1216.43,1266.43,1282.18,8.9,17.9,73.29,148.55,2529.5,37.39,37.12,177.12,-2.749,194.9,11.0,10.0,139.84,-0.01,48.3004761,-96.7987671,2.8,114.3,109.1,0.0,4.0,-4.2,-4.15,0.86,0.8,165.0,74.50999999999999,190.7,28.0,12.0,-991.17,-1011.8,-39.6,16.47
1.0,9478.0,10018.6,10237.9,10327.2,-173.79999999999927,0.6,29.87,122.85,119.4,0.0,306.87,13.059999999999945,1292.73,1294.65,1297.98,1305.79,9.23,17.51,73.66,141.76,2521.8,330.76,66.87000000000012,1258.12,1215.62,1266.86,1282.49,8.95,17.93,73.39,148.5,2528.7,37.45,37.05,177.2,-2.727,194.9,11.0,10.0,140.0,-0.01,48.2996712,-96.799057,2.8,114.3,109.1,0.01,4.0,-4.2,-4.17,0.67,0.7,165.0,74.5,190.8,28.0,12.0,-973.05,-1015.7,-39.3,16.45
1.0,9461.0,10002.6,10221.0,10310.4,-172.3000000000011,0.5,29.87,122.85,119.4,0.0,306.78,12.529999999999973,1294.57,1296.19,1298.79,1307.1,9.33,17.5,73.73,141.55,2519.8,330.23,68.85000000000014,1261.54,1214.07,1266.11,1282.92,8.9,17.96,73.41,148.36,2528.8,37.33,37.12,177.28,-2.73,195.0,11.0,10.0,140.23,-0.01,48.2988777,-96.7993469,2.8,114.3,109.1,0.0,4.0,-4.2,-4.14,0.49,0.6,166.0,74.44999999999999,190.8,28.0,12.0,-956.54,-1015.7,-39.0,16.45
1.0,9444.0,9985.6,10204.1,10293.5,-171.5,0.6,29.87,122.85,119.4,0.0,306.76,13.429999999999836,1295.18,1297.33,1299.55,1308.61,9.35,17.51,73.75,141.44,2521.8,329.7,70.66000000000008,1260.91,1213.1,1265.4,1283.76,8.9,17.98,73.23,148.29,2526.9,37.41,37.1,177.36,-2.76,195.2,11.0,10.0,140.41,-0.0,48.2980804,-96.7996445,2.8,114.3,109.1,0.01,4.0,-4.2,-4.17,0.4,0.5,166.0,74.50999999999999,190.8,28.0,13.0,-978.82,-1015.7,-38.6,16.44
1.0,9427.0,9970.6,10187.1,10276.4,-169.8000000000011,0.6,29.87,122.85,119.4,0.0,306.78,11.25,1297.69,1298.04,1301.99,1308.94,9.38,17.54,73.75,141.41,2522.1,329.26,70.62999999999988,1259.63,1213.48,1265.5,1284.11,8.88,18.0,73.29,148.33,2529.4,37.35,37.06,177.43,-2.761,195.3,11.0,10.0,140.56,0.0,48.2972832,-96.7999344,2.8,114.3,109.1,-0.0,4.0,-4.2,-4.21,0.23,0.2,166.0,74.41,190.8,28.0,13.0,-973.15,-1019.7,-38.2,16.44
1.0,9410.0,9954.6,10170.4,10259.7,-168.79999999999927,0.8,29.87,122.85,119.4,0.0,306.79,12.13000000000011,1301.17,1298.61,1302.55,1310.74,9.4,17.54,73.76,141.41,2524.6,328.75,72.11000000000013,1260.4,1213.78,1266.64,1285.89,8.83,17.97,73.36,148.26,2529.9,37.32,37.15,177.49,-2.75,195.2,11.0,10.0,140.79,-0.0,48.2965088,-96.800209,2.8,114.3,109.1,-0.0,4.0,-4.2,-4.25,0.0,0.1,166.0,74.47,190.8,28.0,13.0,-956.06,-1023.6,-37.9,16.45
1.0,9392.0,9939.6,10151.9,10241.2,-169.5,0.6,29.87,122.85,119.4,0.0,306.78,12.549999999999955,1301.73,1299.3,1304.91,1311.85,9.34,17.58,73.87,141.35,2523.4,328.26,73.99000000000001,1261.26,1213.06,1266.15,1287.05,8.93,17.94,73.25,148.31,2530.3,37.35,37.14,177.55,-2.769,195.3,11.0,10.0,141.13,0.0,48.2957077,-96.800499,2.8,114.3,109.1,-0.01,4.0,-4.3,-4.28,0.16,0.1,167.0,74.49000000000001,190.8,28.0,12.0,-950.75,-1031.5,-37.5,16.47
1.0,9374.0,9923.6,10134.4,10223.8,-169.5,0.7,29.87,122.85,119.4,0.0,306.76,13.480000000000018,1301.64,1299.74,1306.17,1313.22,9.32,17.59,73.8,141.43,2523.9,327.75,73.67000000000007,1260.06,1213.3,1265.58,1286.97,9.02,17.91,73.5,148.22,2530.0,37.31,37.11,177.59,-2.77,195.1,11.0,10.0,141.5,0.0,48.2949066,-96.8007889,2.8,114.3,109.1,0.0,4.2,-4.3,-4.34,0.18,0.2,167.0,74.42,190.8,28.0,12.0,-949.21,-1039.4,-37.2,16.48
1.0,9357.0,9906.6,10116.7,10206.1,-170.5,0.6,29.87,122.85,119.4,0.0,306.71,12.830000000000155,1300.39,1300.07,1308.3,1312.9,9.26,17.6,73.93,141.37,2524.0,327.28,73.91000000000008,1260.06,1213.0,1264.93,1286.91,9.04,17.92,73.46,148.18,2531.8,37.29,37.16,177.67,-2.772,195.0,11.0,10.0,141.82,-0.0,48.2941055,-96.8010788,2.8,114.3,109.1,0.0,4.2,-4.4,-4.36,0.36,0.3,167.0,74.44999999999999,190.7,28.0,12.0,-959.97,-1055.1,-37.0,16.49
1.0,9339.0,9890.6,10099.0,10188.3,-171.60000000000036,0.7,29.87,122.85,119.4,0.0,306.72,15.400000000000091,1300.24,1298.79,1310.16,1314.19,9.25,17.63,73.88,141.26,2522.5,326.82,74.0,1259.18,1212.31,1265.97,1286.31,9.02,17.96,73.42,148.18,2530.3,37.32,37.17,177.69,-2.78,195.0,11.0,10.0,142.13,-0.01,48.2933121,-96.8013611,2.8,114.3,109.1,0.02,4.2,-4.4,-4.37,0.46,0.5,168.0,74.49000000000001,190.7,28.0,13.0,-965.43,-1059.1,-36.7,16.5
1.0,9321.0,9874.6,10081.1,10170.4,-173.60000000000036,0.6,29.87,122.85,119.4,0.0,306.71,16.470000000000027,1300.82,1300.28,1309.37,1316.75,9.21,17.65,73.83,141.21,2521.2,326.36,74.20000000000005,1261.17,1213.25,1267.57,1287.45,9.01,17.98,73.35,148.12,2530.3,37.35,37.11,177.73,-2.78,195.0,11.0,10.0,142.48,-0.01,48.292511,-96.801651,2.8,114.3,109.1,-0.0,4.2,-4.4,-4.42,0.6,0.5,168.0,74.46000000000001,190.7,28.0,13.0,-975.11,-1063.0,-36.6,16.51
1.0,9303.0,9858.6,10063.5,10152.8,-174.40000000000146,0.7,29.87,122.85,119.4,0.0,306.77,16.61999999999989,1301.23,1302.81,1309.46,1317.85,9.15,17.64,73.77,141.13,2522.3,325.94,72.29999999999995,1261.47,1215.2,1267.15,1287.5,9.07,18.0,73.14,148.1,2530.2,37.34,37.14,177.75,-2.779,194.9,11.0,10.0,142.82,-0.02,48.2917137,-96.8019409,2.8,114.3,109.1,0.0,4.2,-4.4,-4.45,0.56,0.6,168.0,74.48,190.7,28.0,13.0,-979.61,-1070.9,-36.4,16.5
1.0,9286.0,9840.6,10046.5,10135.8,-174.60000000000036,0.7,29.87,122.85,119.4,0.0,306.73,16.50999999999999,1302.08,1304.38,1309.84,1318.59,9.07,17.67,73.97,140.87,2521.8,325.43,69.08999999999992,1260.07,1217.69,1266.33,1286.78,8.99,18.04,73.2,148.03,2530.9,37.37,37.14,177.76,-2.804,195.0,11.0,10.0,143.06,-0.01,48.2909164,-96.8022308,2.8,114.3,109.1,-0.0,4.2,-4.5,-4.48,0.73,0.7,169.0,74.50999999999999,190.7,28.0,12.0,-1002.93,-1070.9,-36.3,16.49
1.0,9269.0,9824.6,10028.8,10118.1,-175.39999999999964,0.6,29.87,122.85,119.4,0.0,306.73,16.180000000000064,1303.23,1306.27,1310.98,1319.41,9.05,17.67,74.1,141.0,2522.2,324.93,69.12999999999988,1259.03,1218.71,1266.22,1287.84,8.94,18.07,73.25,147.99,2530.9,37.41,37.12,177.78,-2.804,194.9,11.0,10.0,143.25,-0.01,48.2901154,-96.8025208,2.8,114.3,109.1,-0.01,4.2,-4.5,-4.47,0.66,0.6,169.0,74.53,190.7,28.0,12.0,-1007.94,-1070.9,-36.2,16.47
1.0,9251.0,9807.6,10011.1,10100.4,-176.0,0.7,29.87,122.85,119.4,0.0,306.78,17.049999999999955,1302.81,1307.34,1311.75,1319.86,9.08,17.69,74.01,140.78,2522.3,324.51,69.14999999999986,1258.82,1218.2,1267.45,1287.35,8.9,18.09,73.3,147.91,2530.0,37.42,37.18,177.8,-2.801,195.0,11.0,10.0,143.4,-0.01,48.2893143,-96.802803,2.8,114.3,109.1,0.01,4.2,-4.5,-4.48,0.58,0.7,169.0,74.6,190.8,28.0,12.0,-1021.04,-1066.9,-36.2,16.45
1.0,9233.0,9790.6,9993.5,10082.8,-176.90000000000146,0.6,29.87,122.85,119.4,0.0,306.78,17.09999999999991,1302.9,1309.46,1311.86,1320.0,9.07,17.7,74.05,140.71,2521.9,324.08,70.15999999999985,1258.97,1215.65,1270.77,1285.81,8.95,18.12,73.4,147.77,2527.4,37.44,37.14,177.84,-2.826,195.0,11.0,10.0,143.51,-0.0,48.288517,-96.803093,2.8,114.3,109.1,0.01,4.2,-4.5,-4.5,0.66,0.6,169.0,74.58,190.8,28.0,13.0,-1023.89,-1055.1,-36.2,16.42
