AltAGL,AltB,AltGPS,AltMSL,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
2118.00000,2961.20000,2919.70000,3007.60000,1326.17000,1350.44000,1328.32000,1307.07000,14.74000,76.66000,182.20000,2579.90000,24.00000,17.06000,97.54000,105.12000,0.02000,0.01000,16.80000,1.04000,6.90000,111.00000,113.00000,-3.90000,-52.00000,14.64000
2118.00000,2962.20000,2919.60000,3007.60000,1325.94000,1351.11000,1329.30000,1307.94000,14.78000,76.62000,182.22000,2581.20000,24.00000,16.96000,98.32000,105.80000,0.01000,0.01000,16.80000,0.93000,5.94000,112.00000,72.98000,3.90000,-51.60000,14.65000
2118.00000,2962.20000,2919.90000,3007.80000,1325.54000,1351.54000,1331.93000,1308.13000,14.77000,76.33000,182.28000,2586.20000,24.00000,17.10000,99.06000,106.34000,0.05000,0.02000,16.50000,1.07000,5.61000,112.00000,51.16000,15.70000,-51.20000,14.65000
2119.00000,2964.20000,2921.00000,3008.90000,1325.36000,1351.92000,1334.33000,1309.43000,14.82000,76.96000,182.27000,2592.40000,24.00000,17.01000,99.72000,106.93000,0.01000,0.05000,16.50000,1.46000,3.47000,113.00000,57.52000,39.40000,-50.70000,14.66000
2121.00000,2966.20000,2922.80000,3010.80000,1326.33000,1350.82000,1335.40000,1309.53000,14.95000,76.97000,182.26000,2595.80000,24.00000,16.88000,100.26000,107.57000,0.04000,0.05000,16.50000,1.87000,2.35000,114.00000,65.60000,102.40000,-50.20000,14.66000
2125.00000,2967.20000,2926.40000,3014.30000,1328.32000,1350.33000,1334.24000,1309.16000,14.93000,77.14000,182.26000,2600.80000,24.00000,16.97000,100.63000,108.08000,0.03000,0.06000,16.50000,2.34000,2.79000,114.00000,65.76000,169.30000,-49.80000,14.66000
2129.00000,2972.20000,2931.00000,3018.90000,1328.82000,1349.53000,1333.23000,1310.64000,14.92000,77.14000,182.33000,2604.00000,24.00000,16.88000,100.83000,108.52000,0.02000,0.04000,16.50000,2.79000,3.08000,115.00000,127.34000,255.90000,-49.30000,14.66000
2133.00000,2976.20000,2937.20000,3025.10000,1328.71000,1350.07000,1333.80000,1311.76000,15.00000,77.26000,182.44000,2604.70000,24.00000,16.66000,100.85000,108.99000,0.04000,0.05000,16.50000,3.22000,3.56000,115.00000,191.32000,354.30000,-48.80000,14.66000
2137.00000,2983.20000,2944.90000,3032.90000,1329.08000,1350.67000,1333.20000,1310.99000,15.01000,77.24000,182.50000,2605.20000,24.00000,16.82000,100.73000,109.29000,0.03000,0.05000,16.50000,3.71000,3.75000,115.00000,266.01000,452.80000,-48.30000,14.66000
2146.00000,2990.20000,2953.70000,3041.60000,1329.13000,1351.89000,1331.24000,1311.17000,14.97000,77.05000,182.55000,2603.50000,24.00000,16.66000,100.46000,109.39000,0.04000,0.02000,16.50000,4.12000,4.05000,115.00000,339.13000,547.20000,-47.80000,14.66000
2154.00000,3000.20000,2964.50000,3052.40000,1330.58000,1352.23000,1331.85000,1311.73000,14.92000,76.79000,182.54000,2603.80000,24.00000,16.69000,100.07000,109.33000,0.02000,0.03000,16.50000,4.50000,4.19000,115.00000,419.20000,629.90000,-47.40000,14.66000
2165.00000,3010.20000,2975.70000,3063.60000,1330.49000,1352.20000,1332.62000,1311.60000,14.93000,76.75000,182.51000,2598.60000,24.00000,16.72000,99.60000,109.14000,0.04000,0.04000,16.50000,4.80000,3.72000,115.00000,503.90000,704.70000,-46.90000,14.67000
2178.00000,3020.20000,2988.30000,3076.10000,1330.25000,1351.80000,1331.31000,1312.48000,14.91000,77.13000,182.52000,2591.60000,24.00000,16.70000,99.06000,108.71000,0.02000,0.02000,16.50000,5.14000,3.26000,115.00000,554.82000,748.00000,-46.50000,14.67000
2191.00000,3032.20000,3001.40000,3089.20000,1330.26000,1351.90000,1331.05000,1311.50000,14.92000,76.69000,182.53000,2589.10000,24.00000,16.84000,98.44000,108.15000,0.02000,0.02000,16.50000,5.37000,2.55000,114.00000,614.85000,791.30000,-46.00000,14.68000
2205.00000,3044.20000,3015.20000,3103.00000,1328.94000,1350.91000,1331.59000,1309.80000,14.86000,76.74000,182.54000,2589.70000,24.00000,16.85000,97.76000,107.58000,0.02000,0.04000,16.50000,5.58000,2.05000,114.00000,659.23000,822.80000,-45.60000,14.69000
2219.00000,3057.20000,3029.90000,3117.80000,1327.73000,1349.64000,1329.33000,1308.72000,14.86000,76.49000,182.56000,2587.30000,24.00000,16.90000,97.02000,107.15000,0.02000,0.01000,16.50000,5.80000,0.90000,113.00000,709.81000,854.30000,-45.20000,14.70000
2234.00000,3070.20000,3044.40000,3132.30000,1325.28000,1348.10000,1328.37000,1308.10000,14.85000,76.73000,182.54000,2582.20000,24.00000,16.89000,96.22000,106.77000,0.03000,0.01000,16.50000,5.91000,0.25000,113.00000,732.80000,878.00000,-44.90000,14.72000
2249.00000,3083.20000,3059.90000,3147.80000,1323.20000,1347.13000,1327.92000,1306.74000,14.78000,76.73000,182.52000,2577.70000,24.00000,17.02000,95.48000,106.28000,0.02000,-0.04000,16.50000,5.62000,0.96000,112.00000,758.01000,881.90000,-44.60000,14.75000
2263.00000,3098.20000,3073.70000,3161.60000,1322.39000,1346.55000,1326.88000,1306.15000,14.75000,75.67000,182.53000,2571.70000,24.00000,17.01000,94.90000,105.65000,0.01000,-0.06000,16.50000,5.31000,2.86000,112.00000,806.37000,818.90000,-44.30000,14.78000
2276.00000,3111.20000,3086.10000,3174.00000,1323.92000,1346.72000,1327.03000,1305.49000,14.72000,76.19000,182.49000,2568.00000,24.00000,16.91000,94.45000,105.02000,0.01000,-0.08000,16.50000,4.89000,5.01000,111.00000,810.87000,744.10000,-44.20000,14.82000
2286.00000,3123.20000,3096.70000,3184.60000,1324.56000,1346.95000,1325.97000,1304.94000,14.73000,75.43000,182.45000,2564.10000,24.00000,16.98000,94.26000,104.44000,0.02000,-0.06000,16.50000,4.10000,6.68000,110.00000,780.34000,637.80000,-44.00000,14.86000
2294.00000,3134.20000,3104.30000,3192.20000,1323.55000,1346.76000,1322.31000,1303.14000,14.72000,75.44000,182.47000,2562.90000,24.00000,16.89000,94.32000,103.96000,0.03000,-0.05000,16.50000,3.34000,6.38000,110.00000,737.95000,496.10000,-43.90000,14.90000
2300.00000,3141.20000,3110.50000,3198.40000,1324.30000,1347.43000,1321.96000,1304.51000,14.69000,75.87000,182.51000,2563.50000,24.00000,16.97000,94.57000,103.77000,0.02000,-0.04000,16.50000,2.80000,6.60000,110.00000,633.29000,366.10000,-43.70000,14.94000
2303.00000,3147.20000,3113.90000,3201.80000,1324.44000,1347.85000,1322.57000,1304.93000,14.76000,75.68000,182.57000,2565.90000,24.00000,17.09000,95.00000,103.81000,0.02000,-0.03000,16.50000,2.26000,6.86000,110.00000,508.87000,263.80000,-43.60000,14.99000
2306.00000,3152.20000,3116.60000,3204.40000,1324.03000,1346.46000,1323.79000,1305.00000,14.78000,75.82000,182.60000,2570.20000,24.00000,16.98000,95.58000,104.07000,0.04000,-0.04000,16.20000,1.83000,7.00000,110.00000,412.52000,177.20000,-43.40000,15.03000
2308.00000,3154.20000,3118.10000,3206.00000,1323.51000,1344.25000,1321.51000,1305.33000,14.73000,75.95000,182.63000,2572.60000,24.00000,16.87000,96.26000,104.48000,0.01000,-0.01000,16.20000,1.61000,6.88000,111.00000,297.90000,102.40000,-43.30000,15.07000
2305.00000,3156.20000,3119.20000,3207.10000,1322.32000,1342.87000,1321.44000,1304.56000,14.81000,76.17000,182.67000,2575.30000,24.00000,17.00000,97.04000,104.94000,0.03000,-0.02000,16.20000,1.33000,6.51000,111.00000,201.38000,74.80000,-43.10000,15.11000
2306.00000,3157.20000,3120.30000,3208.20000,1322.16000,1343.35000,1321.45000,1304.14000,14.85000,76.00000,182.72000,2580.90000,24.00000,16.89000,97.81000,105.39000,0.01000,0.02000,16.20000,1.25000,6.34000,112.00000,129.82000,43.30000,-43.00000,15.15000
2306.00000,3159.20000,3121.00000,3208.90000,1322.51000,1344.18000,1321.77000,1303.91000,14.88000,75.99000,182.74000,2586.30000,24.00000,16.81000,98.63000,105.91000,0.02000,0.03000,16.20000,1.33000,6.33000,112.00000,110.26000,47.20000,-42.80000,15.17000
2306.00000,3161.20000,3123.30000,3211.20000,1322.42000,1344.99000,1321.15000,1305.07000,14.90000,76.14000,182.70000,2590.20000,24.00000,16.89000,99.33000,106.52000,0.02000,0.04000,16.20000,1.47000,6.09000,113.00000,92.35000,70.90000,-42.60000,15.20000
2308.00000,3162.20000,3125.20000,3213.10000,1322.02000,1344.38000,1323.63000,1306.86000,14.90000,76.39000,182.67000,2593.80000,24.00000,16.71000,100.01000,107.13000,0.01000,0.05000,16.20000,1.65000,6.50000,113.00000,95.83000,102.40000,-42.40000,15.21000
2313.00000,3165.20000,3127.50000,3215.40000,1321.44000,1344.47000,1326.58000,1308.12000,14.94000,76.10000,182.78000,2596.60000,24.00000,16.75000,100.59000,107.63000,0.03000,0.04000,16.20000,1.88000,6.49000,114.00000,117.13000,137.80000,-42.20000,15.23000
2316.00000,3168.20000,3131.00000,3218.90000,1322.14000,1344.87000,1328.25000,1308.86000,14.87000,76.70000,182.83000,2601.50000,24.00000,16.63000,101.10000,108.09000,0.02000,0.04000,16.20000,2.21000,6.88000,114.00000,129.99000,196.90000,-42.10000,15.23000
2320.00000,3173.20000,3134.90000,3222.80000,1324.80000,1346.07000,1329.22000,1307.82000,14.96000,76.93000,182.78000,2604.10000,24.00000,16.68000,101.51000,108.56000,0.03000,0.06000,16.00000,2.50000,6.89000,115.00000,185.02000,255.90000,-41.90000,15.23000
2326.00000,3177.20000,3140.40000,3228.30000,1324.48000,1346.99000,1328.68000,1306.22000,14.98000,76.65000,182.79000,2602.40000,24.00000,16.60000,101.82000,108.96000,0.02000,0.02000,16.00000,2.78000,6.65000,115.00000,214.18000,318.90000,-41.70000,15.23000
2331.00000,3183.20000,3145.70000,3233.60000,1326.16000,1347.74000,1330.07000,1306.03000,14.97000,76.83000,182.91000,2603.80000,24.00000,16.55000,102.01000,109.21000,0.05000,0.04000,16.00000,3.08000,5.09000,116.00000,277.83000,374.00000,-41.50000,15.23000
2339.00000,3189.20000,3153.10000,3241.00000,1327.42000,1349.06000,1330.43000,1305.75000,14.93000,76.71000,183.01000,2605.20000,24.00000,16.60000,102.07000,109.36000,0.02000,0.05000,16.00000,3.43000,4.06000,116.00000,300.03000,444.90000,-41.30000,15.22000
2347.00000,3196.20000,3161.60000,3249.50000,1326.97000,1348.80000,1328.30000,1305.07000,14.95000,76.65000,183.07000,2604.70000,24.00000,16.73000,101.99000,109.45000,0.04000,0.03000,16.00000,3.74000,3.21000,116.00000,349.18000,507.90000,-41.10000,15.21000
2356.00000,3204.20000,3170.90000,3258.70000,1324.41000,1347.98000,1325.99000,1304.18000,15.00000,76.56000,183.12000,2601.90000,24.00000,16.59000,101.84000,109.34000,0.02000,0.04000,16.00000,3.96000,3.05000,116.00000,397.49000,551.20000,-41.00000,15.21000
2366.00000,3212.20000,3181.00000,3268.90000,1322.10000,1347.40000,1324.81000,1302.67000,15.04000,76.85000,183.20000,2599.10000,24.00000,16.63000,101.60000,109.03000,0.04000,0.01000,16.00000,4.14000,2.59000,115.00000,442.69000,590.60000,-40.90000,15.20000
2377.00000,3222.20000,3191.30000,3279.20000,1321.36000,1345.29000,1323.46000,1300.91000,15.01000,76.73000,183.24000,2596.40000,24.00000,16.69000,101.35000,108.63000,0.01000,-0.00000,16.00000,4.20000,2.01000,115.00000,484.09000,618.10000,-40.80000,15.19000
2388.00000,3230.20000,3202.60000,3290.50000,1323.38000,1345.31000,1323.60000,1300.70000,14.99000,76.34000,183.27000,2592.40000,24.00000,16.64000,101.10000,108.14000,0.02000,0.01000,16.00000,4.32000,2.02000,115.00000,510.31000,622.00000,-40.70000,15.18000
2399.00000,3240.20000,3213.20000,3301.10000,1323.20000,1344.68000,1324.43000,1301.99000,14.97000,76.56000,183.25000,2587.20000,24.00000,16.76000,100.83000,107.58000,0.02000,-0.02000,16.00000,4.31000,1.66000,114.00000,529.70000,622.00000,-40.70000,15.17000
2409.00000,3250.20000,3223.60000,3311.50000,1322.99000,1344.31000,1325.86000,1302.81000,14.91000,76.24000,183.22000,2585.80000,24.00000,16.70000,100.56000,107.12000,0.04000,0.01000,16.00000,4.36000,1.20000,114.00000,557.85000,618.10000,-40.80000,15.16000
2419.00000,3259.20000,3233.60000,3321.50000,1320.86000,1345.03000,1325.53000,1302.66000,14.91000,76.27000,183.16000,2582.80000,24.00000,16.80000,100.32000,106.80000,0.03000,-0.00000,16.00000,4.31000,0.71000,113.00000,560.49000,598.40000,-40.80000,15.16000
2428.00000,3268.20000,3242.80000,3330.70000,1318.75000,1344.63000,1324.75000,1302.17000,14.81000,76.11000,183.01000,2584.10000,24.00000,16.77000,100.11000,106.45000,0.03000,-0.02000,16.00000,4.21000,0.19000,113.00000,549.32000,578.70000,-41.00000,15.15000
2438.00000,3277.20000,3252.50000,3340.40000,1319.73000,1342.92000,1325.45000,1302.24000,14.84000,76.21000,182.88000,2579.30000,24.00000,16.77000,99.87000,106.15000,0.02000,-0.02000,16.00000,4.09000,-0.23000,113.00000,544.21000,559.10000,-41.10000,15.15000
2446.00000,3286.20000,3260.60000,3348.50000,1320.10000,1342.15000,1324.42000,1301.59000,14.81000,76.29000,182.79000,2577.30000,24.00000,16.89000,99.70000,105.95000,0.03000,-0.01000,16.00000,3.97000,-0.80000,112.00000,536.95000,543.30000,-41.40000,15.15000
2455.00000,3294.20000,3269.10000,3357.00000,1319.67000,1341.55000,1323.94000,1300.18000,14.87000,75.94000,182.81000,2579.00000,24.00000,16.75000,99.56000,105.77000,0.02000,0.00000,16.00000,3.90000,-1.19000,112.00000,506.87000,515.70000,-41.60000,15.16000
2460.00000,3301.20000,3277.10000,3365.00000,1319.88000,1341.32000,1323.48000,1299.99000,14.85000,76.01000,182.84000,2578.40000,24.00000,16.83000,99.45000,105.58000,0.02000,-0.02000,16.00000,3.78000,-1.61000,112.00000,479.10000,484.30000,-41.90000,15.17000
2467.00000,3309.20000,3284.50000,3372.40000,1319.65000,1340.41000,1323.92000,1300.12000,14.83000,75.91000,182.79000,2576.80000,24.00000,16.92000,99.39000,105.34000,0.02000,-0.03000,16.00000,3.54000,-2.05000,112.00000,473.60000,448.80000,-42.30000,15.19000
2474.00000,3316.20000,3291.70000,3379.50000,1320.48000,1340.25000,1325.33000,1301.13000,14.82000,76.06000,182.80000,2574.60000,24.00000,16.83000,99.35000,105.17000,0.02000,-0.01000,16.00000,3.41000,-2.50000,112.00000,449.53000,417.30000,-42.70000,15.21000
2480.00000,3323.20000,3297.50000,3385.40000,1320.07000,1339.51000,1325.21000,1301.95000,14.80000,75.84000,182.77000,2575.70000,24.00000,16.87000,99.41000,105.06000,0.03000,-0.02000,16.00000,3.23000,-2.61000,112.00000,435.90000,370.10000,-43.10000,15.24000
2489.00000,3329.20000,3303.40000,3391.30000,1319.21000,1340.62000,1323.41000,1302.80000,14.78000,76.12000,182.76000,2578.90000,24.00000,16.94000,99.45000,105.06000,0.02000,-0.04000,16.00000,3.08000,-2.87000,112.00000,396.05000,322.80000,-43.60000,15.27000
2494.00000,3334.20000,3308.60000,3396.40000,1320.60000,1341.76000,1322.73000,1301.71000,14.75000,76.33000,182.77000,2581.00000,24.00000,16.76000,99.52000,105.21000,0.03000,0.09000,16.00000,3.61000,-1.92000,112.00000,351.99000,299.20000,-44.10000,15.32000
2502.00000,3335.20000,3316.10000,3404.00000,1319.50000,1339.75000,1321.92000,1301.52000,14.77000,76.35000,182.84000,2579.80000,24.00000,16.79000,99.39000,105.30000,0.03000,0.25000,16.00000,5.89000,-1.27000,112.00000,246.90000,440.90000,-44.60000,15.36000
2516.00000,3340.20000,3330.90000,3418.80000,1319.38000,1339.22000,1322.16000,1301.98000,14.69000,76.44000,182.96000,2576.90000,24.00000,16.80000,98.59000,105.13000,0.04000,0.28000,16.00000,7.97000,-0.91000,112.00000,212.27000,838.60000,-45.10000,15.41000
2533.00000,3364.20000,3347.50000,3435.40000,1319.32000,1339.21000,1321.92000,1302.63000,14.74000,75.73000,183.05000,2572.30000,24.00000,16.78000,97.58000,104.67000,-0.01000,-0.31000,16.00000,4.28000,-1.11000,111.00000,547.32000,1007.90000,-45.60000,15.46000
2538.00000,3391.20000,3352.90000,3440.80000,1317.35000,1338.12000,1319.59000,1301.48000,14.72000,75.16000,183.10000,2564.90000,24.00000,16.77000,97.68000,104.53000,0.03000,-0.48000,16.00000,-0.96000,-1.45000,111.00000,1055.05000,370.10000,-46.10000,15.52000
2527.00000,3396.20000,3341.90000,3429.80000,1316.25000,1338.56000,1319.46000,1300.60000,14.75000,74.48000,183.12000,2569.30000,24.00000,17.10000,98.71000,104.86000,0.02000,-0.29000,15.80000,-4.36000,-1.33000,111.00000,967.19000,-531.50000,-46.60000,15.60000
2507.00000,3374.20000,3324.60000,3412.50000,1316.44000,1339.17000,1319.18000,1300.30000,14.73000,75.54000,183.08000,2584.10000,24.00000,17.53000,100.44000,105.56000,0.03000,0.01000,15.80000,-3.36000,-1.34000,112.00000,240.89000,-988.20000,-47.10000,15.69000
2492.00000,3357.20000,3309.40000,3397.30000,1317.47000,1338.61000,1320.37000,1299.46000,14.79000,75.76000,183.27000,2601.10000,24.00000,17.07000,102.60000,106.43000,0.03000,0.13000,15.80000,-2.35000,-1.57000,113.00000,-424.83000,-917.30000,-47.50000,15.79000
2481.00000,3342.20000,3298.30000,3386.20000,1318.97000,1339.06000,1320.93000,1301.86000,14.84000,76.46000,183.49000,2614.30000,24.00000,17.03000,104.46000,107.65000,0.05000,0.17000,15.80000,-0.49000,-2.20000,114.00000,-741.86000,-685.00000,-47.90000,15.88000
2476.00000,3330.20000,3293.90000,3381.80000,1320.93000,1341.09000,1324.28000,1303.36000,14.85000,76.58000,183.59000,2624.70000,24.00000,16.74000,105.71000,108.92000,0.03000,0.21000,15.80000,1.58000,-2.14000,116.00000,-817.01000,-311.00000,-48.30000,15.96000
2482.00000,3328.20000,3296.30000,3384.20000,1320.38000,1342.47000,1326.32000,1304.34000,14.83000,76.75000,183.55000,2618.80000,24.00000,16.63000,106.11000,110.04000,0.04000,0.18000,15.80000,3.52000,-1.65000,117.00000,-629.79000,102.40000,-48.70000,16.04000
2491.00000,3332.20000,3305.90000,3393.80000,1320.38000,1342.95000,1329.28000,1305.44000,14.60000,76.48000,183.52000,2608.10000,24.00000,16.46000,105.76000,110.81000,0.02000,0.14000,15.80000,5.01000,-1.13000,118.00000,-310.69000,488.20000,-49.10000,16.10000
2505.00000,3344.20000,3319.10000,3407.00000,1322.99000,1344.07000,1332.08000,1309.10000,14.34000,76.22000,183.48000,2590.40000,24.00000,16.38000,104.91000,111.13000,0.03000,0.05000,15.80000,5.59000,-0.56000,118.00000,93.37000,755.90000,-49.40000,16.16000
2519.00000,3356.20000,3333.60000,3421.50000,1323.70000,1345.33000,1332.42000,1311.10000,13.90000,75.87000,183.45000,2565.70000,24.00000,16.35000,103.84000,110.96000,0.01000,0.04000,15.80000,5.97000,0.01000,118.00000,416.52000,854.30000,-49.80000,16.21000
2535.00000,3371.20000,3349.40000,3437.30000,1323.79000,1348.19000,1334.83000,1312.28000,13.60000,75.63000,183.42000,2558.10000,24.00000,16.19000,102.67000,110.33000,0.01000,0.12000,15.80000,7.00000,0.16000,117.00000,638.66000,933.10000,-50.10000,16.26000
2554.00000,3380.20000,3368.50000,3456.40000,1324.90000,1350.76000,1334.85000,1312.68000,13.39000,75.94000,183.35000,2550.40000,24.00000,16.24000,101.08000,109.39000,0.05000,0.32000,15.80000,8.65000,0.48000,116.00000,683.32000,1149.60000,-50.40000,16.31000
2570.00000,3415.20000,3385.00000,3472.90000,1325.81000,1352.38000,1334.13000,1314.19000,13.21000,73.07000,183.30000,2535.30000,24.00000,16.37000,99.93000,108.19000,-0.00000,-0.57000,15.80000,1.57000,0.48000,115.00000,1040.46000,1019.70000,-50.70000,16.36000
2564.00000,3439.20000,3381.20000,3469.10000,1328.04000,1353.55000,1334.49000,1314.69000,13.05000,73.01000,183.19000,2537.10000,24.00000,16.29000,100.24000,107.74000,0.04000,-0.05000,15.80000,-1.78000,0.08000,114.00000,1394.87000,-70.90000,-50.90000,16.44000
2555.00000,3413.20000,3372.30000,3460.20000,1328.98000,1355.25000,1335.42000,1313.39000,12.99000,75.04000,183.08000,2544.30000,23.91000,16.67000,101.20000,107.82000,0.02000,0.11000,15.80000,0.16000,-0.32000,115.00000,572.04000,-480.30000,-51.10000,16.52000
2551.00000,3402.20000,3368.90000,3456.80000,1329.74000,1356.61000,1337.03000,1314.31000,12.95000,75.46000,183.14000,2552.20000,23.81000,16.54000,102.21000,107.56000,0.03000,0.18000,15.80000,1.79000,-1.45000,114.00000,-131.50000,-220.50000,-51.30000,16.61000
2554.00000,3399.20000,3371.30000,3459.20000,1331.81000,1357.78000,1338.41000,1316.68000,13.03000,75.38000,183.31000,2555.30000,23.94000,16.47000,102.54000,107.59000,0.04000,0.22000,15.80000,3.90000,-2.23000,114.00000,-321.53000,118.10000,-51.50000,16.69000
2564.00000,3400.20000,3381.20000,3469.10000,1331.71000,1357.15000,1338.41000,1316.78000,13.11000,75.48000,183.49000,2551.90000,23.94000,16.46000,102.03000,107.75000,0.03000,0.21000,15.80000,6.17000,-2.74000,114.00000,-254.72000,531.50000,-51.70000,16.76000
2581.00000,3409.20000,3398.20000,3486.10000,1330.02000,1356.33000,1340.34000,1316.04000,13.10000,75.29000,183.51000,2548.40000,23.99000,16.35000,100.75000,107.64000,0.02000,0.12000,15.80000,7.72000,-2.55000,114.00000,11.47000,937.00000,-51.90000,16.84000
2602.00000,3426.20000,3419.70000,3507.60000,1328.84000,1356.29000,1340.15000,1315.49000,13.13000,75.19000,183.50000,2540.00000,24.00000,16.26000,98.96000,107.13000,0.03000,0.16000,15.80000,9.35000,-1.90000,114.00000,400.63000,1212.60000,-52.10000,16.91000
2626.00000,3449.20000,3443.60000,3531.50000,1328.64000,1354.84000,1338.76000,1315.37000,13.02000,75.11000,183.48000,2527.40000,24.00000,16.33000,97.06000,106.16000,0.04000,-0.87000,15.80000,4.60000,-1.29000,113.00000,768.50000,1401.60000,-52.30000,16.98000
2635.00000,3487.20000,3452.30000,3540.10000,1327.85000,1354.64000,1337.87000,1314.25000,12.99000,72.59000,183.46000,2520.80000,24.00000,16.35000,96.75000,105.28000,0.03000,-0.77000,15.80000,-0.91000,-0.16000,112.00000,1419.79000,586.60000,-52.50000,17.07000
2627.00000,3482.20000,3448.00000,3535.80000,1327.24000,1353.48000,1338.92000,1312.22000,12.97000,73.56000,183.36000,2523.00000,23.91000,17.12000,97.23000,105.03000,0.06000,0.25000,15.80000,2.42000,0.02000,112.00000,1131.39000,-192.90000,-52.70000,17.16000
2628.00000,3470.20000,3449.00000,3536.90000,1326.13000,1353.77000,1340.04000,1311.60000,12.98000,74.71000,183.31000,2526.60000,24.00000,16.60000,97.97000,104.50000,0.01000,0.13000,15.80000,3.04000,-0.22000,111.00000,297.67000,59.10000,-52.90000,17.25000
2635.00000,3472.20000,3452.40000,3540.30000,1327.35000,1355.19000,1339.98000,1311.73000,12.94000,74.57000,183.41000,2531.30000,24.00000,16.55000,98.13000,104.21000,0.03000,0.15000,15.80000,4.83000,-0.97000,111.00000,54.64000,252.00000,-53.10000,17.34000
2644.00000,3474.20000,3462.10000,3550.00000,1328.24000,1354.84000,1340.25000,1312.59000,13.00000,74.81000,183.57000,2529.80000,24.00000,16.48000,97.70000,104.18000,0.02000,0.17000,15.80000,6.72000,-1.51000,111.00000,20.54000,586.60000,-53.30000,17.43000
2660.00000,3484.20000,3477.90000,3565.70000,1326.84000,1354.34000,1341.60000,1310.89000,13.02000,74.99000,183.64000,2524.20000,24.00000,16.48000,96.55000,104.03000,0.02000,0.17000,15.80000,8.50000,-2.40000,111.00000,188.86000,921.30000,-53.40000,17.52000
2681.00000,3499.20000,3498.40000,3586.30000,1325.30000,1354.30000,1341.42000,1310.65000,13.01000,74.75000,183.68000,2518.20000,24.00000,16.44000,94.80000,103.50000,0.01000,0.09000,15.80000,9.72000,-2.65000,110.00000,449.04000,1216.50000,-53.60000,17.60000
2704.00000,3523.20000,3521.30000,3609.20000,1324.13000,1353.33000,1340.17000,1310.77000,13.02000,74.79000,183.69000,2505.80000,24.00000,16.52000,92.84000,102.66000,0.01000,-0.00000,15.80000,9.73000,-3.86000,109.00000,810.93000,1362.20000,-53.70000,17.68000
2726.00000,3543.20000,3544.10000,3632.00000,1322.03000,1353.22000,1338.46000,1309.81000,12.85000,73.99000,183.60000,2495.00000,24.00000,16.55000,90.99000,101.66000,0.04000,-0.01000,15.80000,9.89000,-5.15000,108.00000,1061.79000,1350.40000,-53.80000,17.78000
2750.00000,3561.20000,3567.90000,3655.80000,1320.91000,1352.47000,1336.39000,1308.00000,12.79000,73.77000,183.57000,2482.30000,24.00000,16.71000,89.18000,100.18000,-0.00000,0.01000,15.80000,10.42000,-5.24000,107.00000,1105.64000,1334.60000,-53.90000,17.87000
2774.00000,3579.20000,3591.70000,3679.60000,1320.68000,1351.36000,1333.16000,1305.70000,12.71000,73.97000,183.45000,2471.40000,24.00000,16.86000,87.18000,98.39000,0.02000,-0.03000,15.80000,9.88000,-4.91000,105.00000,1121.67000,1378.00000,-54.00000,17.97000
2789.00000,3618.20000,3606.80000,3694.60000,1319.30000,1348.85000,1330.26000,1304.62000,12.71000,71.22000,183.35000,2460.60000,24.00000,16.86000,86.40000,96.73000,0.01000,-0.51000,15.80000,1.79000,-4.17000,103.00000,1445.08000,925.20000,-54.10000,18.08000
2785.00000,3631.20000,3602.40000,3690.20000,1319.66000,1346.98000,1328.60000,1304.05000,12.71000,71.13000,183.23000,2460.50000,24.00000,17.37000,87.18000,96.18000,0.01000,-0.56000,15.80000,-3.54000,-3.59000,103.00000,1451.21000,-169.30000,-54.20000,18.20000
2768.00000,3620.20000,3585.10000,3673.00000,1318.35000,1346.85000,1327.82000,1301.43000,12.70000,72.94000,183.07000,2473.80000,24.00000,17.44000,88.70000,96.44000,0.03000,0.10000,15.80000,-2.48000,-3.92000,103.00000,802.13000,-968.50000,-54.20000,18.32000
2752.00000,3593.20000,3569.20000,3657.10000,1318.17000,1347.16000,1329.13000,1301.09000,12.70000,73.79000,183.07000,2491.80000,24.00000,17.33000,91.05000,97.26000,0.02000,0.07000,15.80000,-1.80000,-4.91000,104.00000,-206.40000,-937.00000,-54.20000,18.45000
2737.00000,3581.20000,3555.00000,3642.90000,1317.78000,1348.71000,1331.48000,1303.42000,12.73000,73.72000,183.16000,2508.90000,24.00000,17.13000,93.09000,98.40000,0.02000,0.09000,15.80000,-0.90000,-5.75000,105.00000,-663.75000,-795.30000,-54.30000,18.57000
2727.00000,3570.20000,3544.10000,3632.00000,1319.31000,1350.30000,1332.34000,1306.16000,12.65000,73.95000,183.32000,2509.60000,24.00000,16.67000,94.68000,99.98000,0.04000,0.13000,15.50000,0.24000,-6.33000,107.00000,-747.87000,-614.20000,-54.30000,18.69000
2723.00000,3562.20000,3538.10000,3626.00000,1321.14000,1352.36000,1332.22000,1307.59000,12.54000,74.22000,183.42000,2512.80000,24.00000,16.65000,95.75000,101.72000,0.01000,0.16000,15.50000,1.65000,-5.90000,108.00000,-695.05000,-374.00000,-54.30000,18.80000
