AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_MAP,E1_OilP,E1_OilT,E1_RPM,E2_CHT1,E2_EGT1,E2_EGT2,E2_EGT3,E2_EGT4,E2_FFlow,E2_OilP,E2_OilT,E2_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
10059.00000,10500.80000,10828.70000,10918.10000,29.84000,349.96000,1254.27000,1419.23000,1285.19000,1342.98000,10.09000,19.58000,72.81000,161.44000,2499.00000,384.40000,1219.81000,1320.67000,1251.63000,1316.38000,9.75000,72.56000,170.35000,2501.90000,37.70000,37.33000,119.95000,116.03000,0.00000,0.01000,4.20000,1.21000,0.75000,139.00000,0.68000,19.70000,-37.80000,26.86000
10059.00000,10500.80000,10829.50000,10918.90000,29.84000,349.88000,1255.08000,1417.44000,1285.78000,1340.91000,10.14000,19.53000,73.08000,161.40000,2496.60000,383.94000,1222.45000,1318.70000,1250.61000,1316.20000,9.80000,72.73000,170.22000,2501.50000,37.71000,37.34000,119.94000,116.10000,-0.01000,-0.00000,4.20000,1.16000,0.83000,139.00000,11.79000,23.60000,-37.90000,26.84000
10061.00000,10501.80000,10830.70000,10920.10000,29.84000,349.86000,1254.84000,1416.51000,1286.59000,1340.99000,10.18000,19.46000,73.00000,161.18000,2496.80000,383.46000,1223.01000,1317.07000,1250.57000,1316.44000,9.85000,72.49000,170.14000,2500.90000,37.59000,37.34000,119.92000,116.17000,-0.02000,0.00000,4.20000,1.14000,0.90000,139.00000,17.62000,15.70000,-38.00000,26.82000
10060.00000,10501.80000,10830.10000,10919.40000,29.84000,349.80000,1254.85000,1416.20000,1287.13000,1341.36000,10.26000,19.40000,72.79000,161.16000,2496.30000,383.00000,1221.61000,1317.92000,1250.02000,1316.82000,9.83000,72.47000,170.06000,2498.50000,37.67000,37.30000,119.90000,116.20000,-0.02000,0.00000,4.20000,1.08000,0.89000,139.00000,15.46000,7.90000,-38.00000,26.80000
10060.00000,10501.80000,10830.10000,10919.40000,29.84000,349.80000,1255.58000,1416.56000,1286.63000,1340.59000,10.27000,19.56000,72.73000,161.01000,2496.50000,382.60000,1220.67000,1319.47000,1249.39000,1316.83000,9.80000,72.55000,170.02000,2499.70000,37.62000,37.26000,119.92000,116.17000,-0.02000,-0.00000,4.20000,1.02000,0.71000,139.00000,1.15000,3.90000,-38.10000,26.79000
10060.00000,10501.80000,10830.20000,10919.50000,29.84000,349.74000,1255.91000,1415.69000,1287.24000,1340.60000,10.28000,19.58000,72.92000,161.00000,2496.30000,382.19000,1221.57000,1320.98000,1250.77000,1314.77000,9.86000,72.78000,169.90000,2498.50000,37.59000,37.34000,119.94000,116.15000,-0.01000,-0.00000,4.20000,0.98000,0.71000,139.00000,5.41000,0.00000,-38.10000,26.77000
10060.00000,10501.80000,10830.20000,10919.50000,29.84000,349.69000,1257.18000,1415.52000,1285.73000,1341.35000,10.21000,19.53000,73.08000,161.21000,2497.70000,381.75000,1221.14000,1324.02000,1251.52000,1314.18000,9.81000,72.65000,169.73000,2499.90000,37.70000,37.37000,119.95000,116.13000,-0.01000,0.00000,4.20000,0.91000,0.79000,139.00000,-1.20000,0.00000,-38.20000,26.75000
10062.00000,10501.80000,10829.30000,10918.60000,29.84000,349.75000,1257.24000,1416.20000,1285.16000,1341.43000,10.10000,19.47000,72.96000,161.01000,2495.70000,381.37000,1219.99000,1326.32000,1250.36000,1315.82000,9.75000,72.48000,169.61000,2500.50000,37.63000,37.36000,120.03000,116.16000,-0.01000,0.00000,4.20000,0.90000,0.79000,139.00000,0.78000,-7.90000,-38.20000,26.74000
10061.00000,10501.80000,10827.90000,10917.20000,29.84000,349.65000,1258.21000,1417.67000,1285.25000,1342.13000,10.07000,19.39000,72.99000,160.89000,2494.00000,380.95000,1219.39000,1325.45000,1247.72000,1318.03000,9.77000,72.78000,169.45000,2500.00000,37.70000,37.33000,120.07000,116.23000,-0.01000,-0.01000,4.20000,0.82000,0.73000,139.00000,0.17000,-11.80000,-38.20000,26.72000
10061.00000,10501.80000,10828.20000,10917.50000,29.84000,349.61000,1260.58000,1417.97000,1286.33000,1340.96000,10.07000,19.52000,73.03000,160.88000,2497.10000,380.54000,1218.22000,1326.76000,1247.80000,1318.65000,9.75000,72.56000,169.34000,2503.00000,37.77000,37.29000,120.15000,116.29000,-0.02000,0.01000,4.20000,0.83000,0.66000,139.00000,-9.04000,-23.60000,-38.20000,26.71000
10061.00000,10500.80000,10827.60000,10917.00000,29.84000,349.59000,1260.28000,1419.64000,1285.99000,1340.37000,10.13000,19.60000,72.87000,160.71000,2496.20000,380.13000,1220.16000,1325.67000,1250.89000,1316.93000,9.82000,72.35000,169.25000,2502.20000,37.73000,37.30000,120.23000,116.30000,-0.02000,0.01000,4.20000,0.83000,0.64000,139.00000,-26.40000,-27.60000,-38.20000,26.69000
10060.00000,10500.80000,10827.10000,10916.40000,29.84000,349.58000,1257.93000,1420.35000,1285.66000,1341.05000,10.21000,19.55000,72.90000,160.59000,2498.60000,379.73000,1220.22000,1324.13000,1252.52000,1314.93000,9.82000,72.42000,169.21000,2501.90000,37.78000,37.31000,120.30000,116.31000,-0.02000,0.01000,4.20000,0.88000,0.62000,139.00000,-31.78000,-27.60000,-38.20000,26.67000
10062.00000,10500.80000,10826.70000,10916.00000,29.84000,349.52000,1256.97000,1419.34000,1285.44000,1342.14000,10.23000,19.49000,72.98000,160.43000,2496.60000,379.35000,1221.52000,1322.10000,1251.67000,1315.13000,9.78000,72.81000,169.02000,2501.50000,37.86000,37.31000,120.36000,116.37000,-0.01000,-0.00000,4.20000,0.89000,0.58000,139.00000,-27.20000,-19.70000,-38.20000,26.65000
10063.00000,10500.80000,10827.20000,10916.50000,29.84000,349.46000,1256.54000,1419.63000,1285.84000,1343.89000,10.27000,19.40000,73.05000,160.36000,2497.50000,378.98000,1220.71000,1322.50000,1248.92000,1315.50000,9.78000,72.46000,168.88000,2500.10000,37.75000,37.31000,120.42000,116.44000,-0.01000,0.00000,4.20000,0.89000,0.67000,139.00000,-15.98000,-15.70000,-38.20000,26.63000
10061.00000,10500.80000,10828.10000,10917.40000,29.84000,349.45000,1257.06000,1419.55000,1285.65000,1343.18000,10.41000,19.47000,73.08000,160.26000,2496.20000,378.60000,1218.51000,1323.66000,1248.78000,1316.15000,9.90000,72.64000,168.89000,2502.50000,37.63000,37.32000,120.48000,116.48000,-0.00000,0.01000,4.20000,0.91000,0.56000,139.00000,-13.73000,-19.70000,-38.20000,26.60000
10060.00000,10500.80000,10827.40000,10916.70000,29.84000,349.45000,1256.90000,1421.12000,1285.12000,1341.64000,10.46000,19.60000,72.90000,160.30000,2496.70000,378.24000,1218.59000,1324.69000,1248.90000,1317.53000,9.99000,72.59000,168.78000,2501.80000,37.54000,37.34000,120.52000,116.51000,-0.01000,0.01000,4.20000,0.96000,0.51000,139.00000,-15.91000,-15.70000,-38.20000,26.57000
10060.00000,10499.80000,10827.20000,10916.50000,29.84000,349.48000,1256.47000,1423.23000,1284.97000,1341.72000,10.33000,19.56000,72.98000,160.34000,2497.80000,377.88000,1218.73000,1324.81000,1248.22000,1319.59000,9.98000,72.63000,168.64000,2504.70000,37.79000,37.28000,120.54000,116.54000,-0.03000,0.02000,4.20000,0.99000,0.71000,139.00000,-16.00000,-15.70000,-38.10000,26.55000
10060.00000,10499.80000,10827.20000,10916.50000,29.84000,349.37000,1256.71000,1423.82000,1284.65000,1341.42000,10.34000,19.50000,73.08000,160.08000,2498.10000,377.51000,1218.12000,1326.76000,1248.24000,1320.19000,9.93000,72.58000,168.53000,2503.00000,37.84000,37.23000,120.58000,116.56000,-0.03000,0.00000,4.20000,1.01000,0.81000,139.00000,-22.91000,-11.80000,-38.10000,26.52000
10063.00000,10499.80000,10827.10000,10916.50000,29.84000,349.35000,1255.58000,1424.10000,1284.97000,1340.59000,10.29000,19.43000,73.00000,160.07000,2498.20000,377.17000,1216.54000,1327.13000,1250.56000,1319.46000,9.89000,72.58000,168.49000,2502.80000,37.76000,37.24000,120.60000,116.57000,-0.02000,0.00000,4.20000,0.99000,0.60000,139.00000,-18.09000,-7.90000,-38.10000,26.49000
10062.00000,10500.80000,10826.00000,10915.40000,29.84000,349.35000,1255.15000,1422.18000,1285.15000,1340.22000,10.35000,19.43000,72.85000,160.12000,2497.30000,376.82000,1217.65000,1327.65000,1251.56000,1319.09000,9.91000,72.50000,168.47000,2502.00000,37.76000,37.27000,120.62000,116.59000,-0.00000,-0.00000,4.20000,0.98000,0.57000,139.00000,-4.06000,-7.90000,-38.00000,26.46000
10060.00000,10499.80000,10824.60000,10913.90000,29.84000,349.28000,1254.93000,1422.66000,1284.32000,1339.44000,10.38000,19.58000,73.02000,160.19000,2496.80000,376.45000,1219.07000,1326.44000,1252.40000,1318.39000,9.87000,72.66000,168.37000,2502.20000,37.65000,37.26000,120.63000,116.60000,0.00000,0.01000,4.20000,0.99000,0.62000,139.00000,-6.92000,-11.80000,-38.00000,26.43000
10061.00000,10499.80000,10824.80000,10914.10000,29.84000,349.31000,1253.76000,1423.31000,1285.38000,1338.49000,10.32000,19.57000,72.92000,160.18000,2497.80000,376.18000,1216.84000,1327.34000,1253.87000,1317.07000,9.81000,72.94000,168.22000,2503.70000,37.62000,37.26000,120.63000,116.62000,-0.01000,0.04000,4.20000,1.15000,0.73000,139.00000,-16.30000,-11.80000,-38.00000,26.40000
10061.00000,10497.80000,10825.20000,10914.60000,29.84000,349.30000,1252.27000,1424.97000,1286.00000,1338.50000,10.29000,19.52000,72.87000,160.12000,2498.70000,375.82000,1217.67000,1325.31000,1255.90000,1316.20000,9.69000,72.75000,167.96000,2503.80000,37.63000,37.28000,120.62000,116.62000,-0.03000,0.06000,4.20000,1.69000,0.67000,139.00000,-51.21000,23.60000,-37.90000,26.37000
10063.00000,10497.80000,10827.60000,10916.90000,29.84000,349.24000,1250.71000,1424.66000,1286.66000,1339.94000,10.25000,19.47000,73.19000,160.05000,2498.00000,375.49000,1221.56000,1324.95000,1255.94000,1316.99000,9.56000,72.63000,167.84000,2503.40000,37.63000,37.30000,120.46000,116.58000,-0.03000,0.07000,4.20000,2.33000,0.73000,139.00000,-48.63000,133.90000,-37.90000,26.34000
10068.00000,10499.80000,10832.30000,10921.60000,29.84000,349.21000,1250.20000,1421.40000,1286.65000,1341.25000,10.22000,19.39000,73.08000,159.90000,2497.20000,375.19000,1222.86000,1323.26000,1253.00000,1319.67000,9.60000,72.65000,167.76000,2500.40000,37.56000,37.32000,120.11000,116.49000,-0.03000,0.08000,4.20000,3.01000,0.75000,139.00000,-0.09000,271.70000,-37.80000,26.31000
10077.00000,10504.80000,10841.10000,10930.40000,29.84000,349.18000,1251.39000,1418.66000,1286.61000,1342.09000,10.12000,19.55000,72.94000,159.85000,2493.20000,374.86000,1224.36000,1321.92000,1252.40000,1318.12000,9.65000,72.57000,167.64000,2500.60000,37.59000,37.31000,119.57000,116.27000,-0.01000,0.07000,4.20000,3.65000,0.73000,139.00000,94.50000,433.10000,-37.80000,26.28000
10088.00000,10511.80000,10851.90000,10941.20000,29.84000,349.20000,1254.85000,1415.67000,1287.66000,1341.32000,10.07000,19.58000,72.90000,159.73000,2489.30000,374.60000,1224.53000,1322.98000,1252.05000,1317.27000,9.81000,72.68000,167.53000,2497.70000,37.54000,37.27000,118.85000,115.89000,0.00000,0.04000,4.20000,3.93000,0.83000,138.00000,218.81000,559.10000,-37.80000,26.25000
10098.00000,10521.80000,10862.00000,10951.40000,29.84000,349.18000,1257.59000,1416.04000,1289.03000,1340.82000,10.10000,19.50000,72.91000,159.86000,2491.70000,374.31000,1223.11000,1323.42000,1251.93000,1317.64000,9.94000,72.69000,167.41000,2497.50000,37.52000,37.25000,118.07000,115.36000,-0.01000,0.01000,4.20000,4.03000,0.83000,138.00000,373.28000,629.90000,-37.70000,26.22000
10109.00000,10531.80000,10873.00000,10962.30000,29.84000,349.14000,1257.73000,1414.59000,1289.98000,1339.74000,10.11000,19.38000,73.08000,159.59000,2491.50000,373.98000,1221.04000,1323.15000,1252.18000,1318.41000,10.01000,72.72000,167.24000,2500.20000,37.46000,37.26000,117.25000,114.73000,-0.02000,0.01000,4.20000,4.12000,0.73000,137.00000,485.61000,649.60000,-37.70000,26.20000
10120.00000,10541.80000,10884.00000,10973.30000,29.84000,349.06000,1256.95000,1414.58000,1290.14000,1338.66000,10.21000,19.46000,73.06000,159.69000,2489.00000,373.64000,1220.66000,1323.86000,1250.66000,1318.16000,9.99000,72.76000,167.24000,2496.00000,37.39000,37.25000,116.48000,114.02000,-0.02000,0.00000,4.20000,4.17000,0.66000,136.00000,547.44000,653.50000,-37.70000,26.17000
10131.00000,10551.80000,10894.90000,10984.20000,29.84000,349.07000,1257.14000,1414.64000,1289.30000,1338.56000,10.23000,19.54000,73.06000,159.67000,2490.30000,373.36000,1219.22000,1324.67000,1249.32000,1317.52000,9.99000,72.62000,167.06000,2498.40000,37.38000,37.22000,115.72000,113.26000,-0.02000,-0.00000,4.20000,4.22000,0.78000,135.00000,573.31000,649.60000,-37.70000,26.14000
10140.00000,10561.80000,10904.20000,10993.60000,29.84000,349.07000,1255.98000,1415.49000,1288.36000,1339.32000,10.21000,19.47000,72.82000,159.56000,2492.60000,373.06000,1217.61000,1324.53000,1248.08000,1317.32000,9.93000,72.81000,167.05000,2497.90000,37.43000,37.16000,115.00000,112.50000,-0.01000,-0.00000,4.20000,4.25000,0.82000,135.00000,575.91000,641.70000,-37.60000,26.12000
10150.00000,10570.80000,10913.60000,11003.00000,29.84000,349.03000,1255.08000,1416.24000,1288.96000,1340.03000,10.22000,19.38000,73.15000,159.60000,2490.80000,372.75000,1216.68000,1324.34000,1246.56000,1317.41000,9.82000,72.67000,166.96000,2498.20000,37.42000,37.18000,114.32000,111.76000,-0.01000,-0.00000,4.50000,4.27000,0.70000,134.00000,563.43000,633.90000,-37.60000,26.09000
10161.00000,10579.80000,10924.90000,11014.20000,29.84000,348.96000,1254.50000,1415.21000,1287.81000,1340.65000,10.19000,19.36000,72.89000,159.64000,2490.90000,372.41000,1215.89000,1322.69000,1246.11000,1315.02000,9.76000,72.72000,166.81000,2498.80000,37.42000,37.23000,113.66000,111.05000,-0.01000,0.00000,4.50000,4.26000,0.69000,133.00000,546.30000,622.00000,-37.60000,26.06000
10171.00000,10588.80000,10934.90000,11024.30000,29.84000,348.94000,1254.76000,1414.88000,1285.58000,1341.15000,10.27000,19.53000,72.85000,159.41000,2491.20000,372.13000,1214.00000,1321.56000,1247.08000,1314.59000,9.85000,72.95000,166.77000,2497.20000,37.34000,37.16000,113.02000,110.37000,-0.01000,0.00000,4.50000,4.25000,0.76000,132.00000,544.08000,610.20000,-37.60000,26.04000
10181.00000,10598.80000,10944.70000,11034.00000,29.84000,348.93000,1253.82000,1416.33000,1282.99000,1339.70000,10.23000,19.46000,72.75000,159.68000,2492.80000,371.84000,1210.61000,1322.54000,1247.93000,1314.73000,9.99000,72.81000,166.62000,2499.50000,37.30000,37.13000,112.41000,109.75000,-0.02000,-0.01000,4.50000,4.26000,0.82000,131.00000,555.15000,590.60000,-37.60000,26.01000
10190.00000,10607.80000,10954.20000,11043.50000,29.84000,348.93000,1251.52000,1416.54000,1281.14000,1338.30000,10.17000,19.37000,73.17000,159.33000,2491.50000,371.54000,1212.31000,1321.70000,1247.69000,1314.76000,9.92000,72.64000,166.56000,2502.00000,37.26000,37.10000,111.87000,109.24000,-0.02000,-0.01000,4.50000,4.28000,0.77000,131.00000,553.85000,582.70000,-37.60000,25.98000
10201.00000,10616.80000,10965.00000,11054.30000,29.84000,348.93000,1250.88000,1417.32000,1279.63000,1337.95000,10.16000,19.31000,73.00000,159.41000,2492.30000,371.28000,1213.83000,1318.51000,1245.85000,1314.30000,9.85000,72.99000,166.46000,2499.60000,37.20000,37.14000,111.32000,108.76000,-0.01000,-0.00000,4.50000,4.30000,0.56000,130.00000,543.88000,574.80000,-37.60000,25.95000
10212.00000,10624.80000,10975.60000,11065.00000,29.84000,348.90000,1250.79000,1417.54000,1280.36000,1336.95000,10.12000,19.49000,72.97000,159.46000,2493.20000,370.97000,1213.23000,1318.18000,1246.02000,1313.20000,9.97000,72.64000,166.45000,2499.40000,37.17000,37.16000,110.80000,108.27000,0.00000,0.01000,4.50000,4.36000,0.71000,130.00000,529.16000,566.90000,-37.60000,25.92000
10220.00000,10633.80000,10984.10000,11073.50000,29.84000,348.93000,1250.33000,1418.00000,1280.58000,1337.28000,10.03000,19.48000,73.09000,159.35000,2494.60000,370.72000,1210.15000,1322.13000,1246.09000,1311.44000,9.99000,72.89000,166.27000,2501.40000,37.15000,37.10000,110.29000,107.80000,-0.02000,0.02000,4.50000,4.38000,0.78000,129.00000,516.02000,559.10000,-37.60000,25.89000
10229.00000,10641.80000,10993.30000,11082.60000,29.84000,348.90000,1250.40000,1417.18000,1280.57000,1337.48000,10.02000,19.42000,73.05000,159.40000,2496.90000,370.44000,1208.12000,1324.12000,1245.99000,1310.86000,10.05000,72.56000,166.17000,2500.60000,37.14000,37.07000,109.81000,107.35000,-0.03000,-0.02000,4.50000,4.24000,0.80000,129.00000,512.15000,547.20000,-37.60000,25.87000
10238.00000,10650.80000,11001.90000,11091.30000,29.84000,348.92000,1251.43000,1418.15000,1280.27000,1337.56000,10.10000,19.43000,73.07000,159.29000,2506.70000,370.20000,1207.27000,1327.09000,1245.80000,1310.89000,10.03000,72.95000,166.07000,2511.10000,37.15000,37.05000,109.38000,106.94000,-0.03000,-0.03000,4.50000,4.10000,0.81000,128.00000,511.39000,515.70000,-37.70000,25.84000
10246.00000,10657.80000,11009.80000,11099.20000,29.84000,348.93000,1252.91000,1420.15000,1282.45000,1342.53000,10.17000,19.50000,73.08000,159.41000,2512.70000,369.95000,1201.87000,1335.69000,1245.20000,1312.70000,10.03000,72.78000,166.05000,2513.00000,37.07000,37.05000,109.05000,106.53000,-0.02000,-0.02000,4.50000,3.96000,0.70000,128.00000,492.35000,476.40000,-37.70000,25.82000
10252.00000,10665.80000,11015.70000,11105.10000,29.84000,348.93000,1252.53000,1420.26000,1285.08000,1347.58000,10.33000,19.53000,73.21000,159.34000,2511.90000,369.75000,1195.08000,1345.00000,1244.91000,1316.41000,10.05000,72.75000,165.98000,2514.90000,36.96000,37.04000,108.80000,106.18000,-0.02000,-0.02000,4.50000,3.86000,0.73000,127.00000,465.87000,444.90000,-37.70000,25.80000
10257.00000,10671.80000,11021.40000,11110.80000,29.84000,348.96000,1249.41000,1420.81000,1285.41000,1347.84000,10.42000,19.58000,73.03000,159.28000,2507.10000,369.52000,1183.99000,1352.43000,1245.16000,1322.42000,10.03000,72.79000,165.95000,2512.20000,36.85000,37.04000,108.60000,105.93000,-0.01000,-0.01000,4.50000,3.78000,0.88000,127.00000,431.39000,417.30000,-37.70000,25.78000
10265.00000,10678.80000,11028.90000,11118.30000,29.84000,349.02000,1247.50000,1420.25000,1286.36000,1342.07000,10.57000,19.68000,73.01000,159.17000,2508.70000,369.32000,1175.29000,1356.05000,1244.33000,1327.39000,10.14000,72.87000,165.92000,2515.00000,36.79000,37.06000,108.43000,105.75000,-0.01000,0.00000,4.50000,3.71000,0.83000,127.00000,403.69000,397.60000,-37.80000,25.77000
10271.00000,10684.80000,11035.20000,11124.60000,29.84000,349.06000,1246.62000,1422.13000,1287.50000,1334.62000,10.64000,19.76000,73.02000,158.97000,2508.70000,369.13000,1170.20000,1356.96000,1244.72000,1326.40000,10.30000,72.84000,165.83000,2515.50000,36.74000,37.08000,108.29000,105.61000,-0.00000,-0.00000,4.50000,3.64000,0.89000,127.00000,387.08000,385.80000,-37.80000,25.76000
10277.00000,10690.80000,11041.30000,11130.60000,29.84000,349.07000,1248.56000,1427.73000,1288.00000,1324.15000,10.74000,19.79000,73.02000,159.17000,2507.80000,368.95000,1166.95000,1360.68000,1243.98000,1320.09000,10.24000,73.00000,165.75000,2517.10000,36.80000,37.05000,108.17000,105.52000,-0.00000,0.00000,4.50000,3.59000,0.92000,127.00000,371.06000,370.10000,-37.80000,25.76000
10283.00000,10696.80000,11047.20000,11136.50000,29.84000,349.04000,1250.20000,1430.75000,1285.19000,1311.21000,10.78000,19.78000,73.07000,159.08000,2510.00000,368.73000,1164.91000,1365.60000,1242.83000,1312.55000,10.28000,72.83000,165.59000,2519.00000,36.87000,36.96000,108.10000,105.45000,-0.01000,0.00000,4.50000,3.55000,0.87000,127.00000,354.64000,362.20000,-37.90000,25.76000
10290.00000,10701.80000,11054.40000,11143.80000,29.84000,349.07000,1252.08000,1430.21000,1280.97000,1297.35000,10.77000,19.76000,72.92000,159.09000,2509.80000,368.61000,1165.85000,1368.65000,1238.44000,1306.59000,10.30000,72.76000,165.48000,2517.10000,36.90000,36.87000,108.00000,105.41000,-0.01000,0.00000,4.20000,3.52000,0.92000,126.00000,343.04000,358.30000,-37.90000,25.76000
10297.00000,10706.80000,11061.50000,11150.90000,29.84000,349.05000,1255.27000,1429.33000,1278.97000,1284.44000,10.90000,19.73000,73.01000,158.96000,2511.50000,368.49000,1167.36000,1371.78000,1233.69000,1302.37000,10.27000,72.68000,165.38000,2515.00000,36.96000,36.88000,107.96000,105.39000,-0.01000,0.00000,4.20000,3.49000,0.83000,126.00000,336.17000,354.30000,-37.90000,25.77000
10303.00000,10712.80000,11067.00000,11156.40000,29.84000,348.96000,1259.39000,1427.47000,1277.86000,1273.64000,10.91000,19.70000,73.06000,159.00000,2507.10000,368.37000,1167.33000,1375.82000,1232.00000,1299.21000,10.28000,72.65000,165.26000,2515.80000,37.02000,36.97000,107.88000,105.38000,-0.00000,0.00000,4.20000,3.47000,0.74000,126.00000,328.45000,354.30000,-38.00000,25.78000
10309.00000,10717.80000,11073.10000,11162.40000,29.84000,348.91000,1262.63000,1427.70000,1277.30000,1265.09000,10.96000,19.63000,73.14000,159.08000,2510.80000,368.27000,1166.79000,1382.92000,1230.04000,1296.73000,10.45000,72.80000,165.25000,2516.70000,36.90000,37.09000,107.83000,105.37000,-0.00000,-0.01000,4.20000,3.46000,0.56000,126.00000,320.44000,354.30000,-38.00000,25.79000
10315.00000,10723.80000,11079.10000,11168.40000,29.84000,348.75000,1264.27000,1427.23000,1277.03000,1259.83000,10.96000,19.59000,72.93000,158.93000,2510.40000,368.21000,1166.49000,1385.17000,1226.54000,1293.87000,10.40000,72.83000,165.18000,2517.10000,36.76000,37.10000,107.75000,105.34000,-0.00000,0.00000,4.20000,3.46000,0.70000,126.00000,324.53000,354.30000,-38.00000,25.80000
10321.00000,10729.80000,11085.10000,11174.40000,29.84000,348.54000,1268.26000,1427.37000,1276.74000,1255.64000,10.90000,19.59000,73.10000,158.94000,2509.00000,368.09000,1165.93000,1384.56000,1222.18000,1292.68000,10.45000,72.97000,165.19000,2516.40000,36.72000,37.06000,107.69000,105.30000,-0.00000,0.00000,4.20000,3.44000,0.89000,126.00000,334.86000,350.40000,-38.00000,25.82000
10325.00000,10735.80000,11089.50000,11178.80000,29.84000,348.33000,1271.14000,1426.97000,1275.46000,1250.51000,10.85000,19.64000,73.03000,158.89000,2509.20000,367.95000,1165.15000,1386.04000,1219.50000,1291.94000,10.46000,72.65000,165.20000,2516.30000,36.72000,37.02000,107.65000,105.26000,0.00000,0.01000,4.20000,3.41000,0.91000,126.00000,335.96000,346.50000,-38.10000,25.84000
10330.00000,10740.80000,11094.00000,11183.40000,29.84000,348.12000,1270.58000,1425.31000,1274.04000,1246.24000,10.88000,19.71000,73.17000,158.97000,2509.90000,367.90000,1165.35000,1388.31000,1219.55000,1290.48000,10.49000,72.80000,165.11000,2517.90000,36.71000,36.99000,107.63000,105.20000,0.00000,0.01000,4.20000,3.41000,0.85000,126.00000,322.95000,346.50000,-38.10000,25.86000
10333.00000,10746.80000,11100.00000,11189.40000,29.84000,347.91000,1270.75000,1424.78000,1273.80000,1244.66000,10.88000,19.75000,72.99000,158.86000,2511.30000,367.84000,1166.92000,1387.07000,1219.72000,1288.35000,10.50000,72.82000,165.00000,2516.30000,36.69000,36.99000,107.61000,105.15000,-0.00000,0.01000,4.20000,3.37000,0.76000,126.00000,320.11000,342.50000,-38.10000,25.89000
10339.00000,10751.80000,11105.60000,11195.00000,29.84000,347.67000,1271.40000,1424.33000,1274.02000,1242.62000,11.00000,19.75000,72.83000,158.68000,2509.60000,367.80000,1169.27000,1384.29000,1216.89000,1288.70000,10.41000,72.96000,164.90000,2515.60000,36.71000,36.97000,107.61000,105.10000,-0.00000,0.00000,4.20000,3.35000,0.94000,126.00000,320.00000,342.50000,-38.10000,25.92000
10344.00000,10756.80000,11111.10000,11200.50000,29.84000,347.37000,1271.20000,1423.06000,1273.30000,1239.77000,11.07000,19.73000,73.08000,158.64000,2512.30000,367.77000,1171.11000,1381.98000,1216.37000,1287.84000,10.51000,72.80000,164.72000,2517.20000,36.68000,36.98000,107.61000,105.07000,-0.00000,0.00000,4.20000,3.33000,1.02000,126.00000,320.00000,338.60000,-38.10000,25.95000
10349.00000,10761.80000,11116.70000,11206.00000,29.84000,347.07000,1270.13000,1421.57000,1272.89000,1237.68000,11.18000,19.71000,73.19000,158.56000,2508.40000,367.73000,1170.94000,1386.64000,1217.21000,1287.72000,10.47000,72.68000,164.71000,2517.70000,36.69000,37.02000,107.63000,105.07000,-0.00000,0.00000,4.20000,3.33000,1.02000,126.00000,308.60000,338.60000,-38.20000,25.98000
10356.00000,10767.80000,11123.40000,11212.80000,29.84000,346.81000,1268.77000,1422.07000,1272.29000,1237.64000,11.25000,19.68000,73.02000,158.60000,2509.70000,367.66000,1172.80000,1387.50000,1217.62000,1287.19000,10.46000,72.79000,164.69000,2520.50000,36.65000,37.10000,107.63000,105.06000,-0.02000,0.00000,4.20000,3.33000,0.65000,126.00000,304.18000,338.60000,-38.20000,26.02000
10360.00000,10772.80000,11130.30000,11219.60000,29.84000,346.53000,1268.50000,1421.12000,1272.63000,1237.60000,11.27000,19.66000,73.25000,158.62000,2512.60000,367.64000,1176.09000,1382.79000,1217.14000,1284.71000,10.66000,72.82000,164.71000,2517.50000,36.56000,37.09000,107.65000,105.04000,-0.02000,-0.00000,4.20000,3.31000,0.86000,126.00000,309.75000,338.60000,-38.20000,26.05000
10365.00000,10778.80000,11135.20000,11224.60000,29.84000,346.25000,1269.02000,1419.83000,1272.46000,1237.28000,11.26000,19.64000,73.15000,158.52000,2510.90000,367.63000,1175.76000,1386.32000,1216.22000,1283.66000,10.62000,72.67000,164.69000,2517.50000,36.52000,37.06000,107.67000,105.03000,-0.02000,0.00000,4.20000,3.28000,0.97000,126.00000,324.32000,338.60000,-38.30000,26.09000
10371.00000,10783.80000,11140.90000,11230.20000,29.84000,346.00000,1270.98000,1419.21000,1270.93000,1236.72000,11.22000,19.59000,73.10000,158.40000,2507.70000,367.65000,1174.75000,1388.02000,1212.80000,1285.36000,10.62000,72.70000,164.65000,2518.60000,36.54000,37.02000,107.71000,105.03000,-0.01000,0.01000,4.00000,3.30000,0.89000,126.00000,312.22000,334.60000,-38.30000,26.14000
10377.00000,10788.80000,11146.70000,11236.00000,29.84000,345.67000,1271.64000,1422.40000,1270.14000,1236.83000,11.19000,19.55000,73.10000,158.39000,2508.60000,367.63000,1172.12000,1387.84000,1211.88000,1286.32000,10.56000,72.68000,164.58000,2518.40000,36.56000,37.05000,107.77000,105.02000,-0.01000,-0.00000,4.00000,3.26000,0.82000,126.00000,315.76000,338.60000,-38.40000,26.18000
