#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV2,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt,deg,nm
1381.0,2211.4,2154.3,2243.0,-34.40000000000009,0.3,0.0,30.03,122.75,124.575,302.5,28.94999999999999,256.57,267.06,278.18,285.52,222.6099999999999,972.55,749.94,960.53,910.09,1.92,51.16,160.89,898.9,17.2,20.3,57.32,1852.0,-0.755,12.3,16.0,11.0,57.48,-0.02,47.7329292,-96.71241,2.8,108.4,-0.07,19.0,-2.5,-6.51,60.0,37.5,19.5,28.1,28.2,19.0,-322.72,-602.4,13.6,6.6,26.6,7.5
1364.0,2202.4,2138.2,2226.9,-52.19999999999982,0.3,0.1,30.03,122.75,124.575,302.5,28.98999999999998,255.53,265.96,277.16,284.52,233.62,975.88,742.26,956.45,908.04,1.9,51.47,160.97,919.0,17.2,20.1,58.61,1852.0,-0.742,8.7,16.0,11.0,60.5,-0.03,47.7331924,-96.7122574,2.8,108.4,-0.05,19.0,-2.47,-5.17,63.0,37.3,17.0,28.1,28.2,19.0,-412.31,-913.4,9.9,6.58,26.6,7.5
1347.0,2186.4,2120.8,2209.5,-70.69999999999982,0.3,0.1,30.03,122.75,124.575,302.5,28.909999999999997,254.6,264.91,276.18,283.51,240.54999999999995,978.74,738.19,952.8,911.1,1.88,51.58,161.06,934.0,17.28,19.92,60.22,1852.0,-0.742,5.9,16.0,11.0,62.42,-0.05,47.733448,-96.7121429,2.8,108.4,0.15,19.0,-1.53,-7.5,65.0,37.2,14.6,28.1,28.2,19.0,-574.09,-1074.8,6.2,6.57,26.7,7.5
1332.0,2169.4,2105.7,2194.4,-84.79999999999973,0.3,0.1,30.03,122.75,124.575,302.5,28.94999999999996,253.58,263.85,275.2,282.53,241.42000000000007,979.97,738.55,952.98,912.38,1.93,52.11,161.16,959.6,17.39,19.74,62.46,1852.0,-0.729,4.0,16.5,11.0,65.89,-0.03,47.7337265,-96.7120361,2.8,108.4,-0.1,19.0,-4.93,-9.38,69.0,37.129999999999995,11.5,28.2,28.2,20.0,-766.82,-925.2,2.3,6.59,26.7,7.4
1316.0,2154.4,2089.9,2178.6,-97.59999999999991,0.4,0.1,30.03,122.75,124.575,302.5,28.97,252.6,262.78,274.32,281.57,232.14,974.13,741.99,952.14,915.15,1.96,52.23,161.24,980.9,17.47,19.74,64.24,1852.0,-0.717,1.2,16.5,11.0,69.31,-0.01,47.7340202,-96.7119522,2.8,108.4,0.13,19.0,-3.66,-12.37,72.0,37.209999999999994,8.1,28.2,28.2,20.0,-853.57,-972.4,-1.6,6.65,26.8,7.4
1301.0,2136.4,2075.2,2163.9,-108.69999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.049999999999983,251.59,261.73,273.29,280.64,236.01,973.01,737.0,949.35,913.65,1.95,52.13,161.29,983.1,17.52,19.61,66.17,1852.0,-0.705,356.8,16.0,11.0,67.85,0.0,47.7343254,-96.7118988,2.8,108.4,0.34,19.0,-1.83,-15.18,71.0,37.129999999999995,4.0,28.2,28.2,20.0,-952.61,-885.8,-5.5,6.75,26.8,7.4
1290.0,2123.4,2064.1,2152.8,-116.19999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.05000000000001,250.61,260.72,272.34,279.66,245.76999999999998,975.05,729.28,949.72,907.7,1.93,52.4,161.3,991.7,17.6,19.51,68.11,1852.0,-0.712,351.1,16.0,11.0,69.25,-0.03,47.7346268,-96.7118835,2.8,108.4,0.06,19.0,-2.11,-16.07,72.0,37.11,359.1,28.2,28.2,19.0,-958.43,-622.0,-9.2,6.88,26.9,7.4
1282.0,2119.4,2056.2,2144.9,-119.40000000000009,0.3,0.0,30.03,122.75,124.575,302.5,29.089999999999975,249.68,259.71,271.43,278.77,249.08000000000004,974.36,725.28,948.92,906.19,1.94,52.93,161.29,1022.2,17.6,19.38,68.89,1852.0,-0.722,344.9,16.0,11.0,74.12,-0.05,47.7349625,-96.7119141,2.8,108.4,0.19,19.0,0.51,-21.63,77.0,36.980000000000004,353.3,28.2,28.2,19.0,-734.69,-456.7,-12.8,7.03,27.0,7.4
1278.0,2112.4,2051.6,2140.3,-117.79999999999973,0.3,0.1,30.03,122.75,124.575,302.5,29.129999999999967,248.71,258.72,270.52,277.84,248.26,972.59,724.33,955.1,913.36,1.95,52.76,161.26,1017.8,17.5,19.3,69.01,1852.0,-0.731,339.8,16.0,11.0,71.82,-0.01,47.73526,-96.7120056,2.8,108.4,0.22,19.0,1.99,-23.44,75.0,36.8,346.7,28.2,28.2,19.0,-573.37,-295.3,-16.4,7.19,27.1,7.4
1276.0,2105.4,2049.6,2138.3,-114.19999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.21999999999997,247.74,257.74,269.72,276.96,253.46000000000004,982.49,729.03,959.39,918.79,1.87,52.93,161.22,1022.0,17.39,19.3,69.01,1852.0,-0.731,334.9,16.0,11.0,73.18,0.0,47.7355766,-96.7121506,2.8,108.4,-0.08,19.0,1.05,-20.04,76.0,36.69,339.1,28.2,28.2,20.0,-490.02,-118.1,-20.0,7.37,27.2,7.3
1273.0,2106.4,2047.1,2135.8,-107.19999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.220000000000027,246.82,256.81,268.7,276.04,272.33000000000004,997.7,725.37,963.53,919.54,1.92,53.01,161.19,1026.3,17.34,19.38,68.97,1852.0,-0.731,330.8,16.0,11.0,73.21,-0.02,47.7358589,-96.7123413,2.8,108.4,-0.06,19.0,-0.13,-13.27,76.0,36.72,333.6,28.2,28.2,20.0,-304.37,-133.9,-23.5,7.56,27.3,7.3
1269.0,2103.4,2042.7,2131.4,-95.5,0.3,0.0,30.03,122.75,124.575,302.5,29.319999999999993,245.86,255.84,267.86,275.18,282.9799999999999,1006.81,723.83,967.61,917.8,1.89,53.0,161.14,1024.2,17.28,19.38,69.18,1852.0,-0.724,328.9,16.0,11.0,71.32,-0.03,47.7361565,-96.7125626,2.8,108.4,-0.14,19.0,-0.51,-5.93,74.0,36.66,329.9,28.2,28.2,20.0,-189.98,-271.7,-26.6,7.75,27.4,7.3
1262.0,2096.4,2035.3,2124.0,-85.5,0.3,0.0,30.03,122.75,124.575,302.5,29.339999999999975,245.0,254.9,266.99,274.34,290.64,1014.17,723.53,967.39,915.43,1.89,52.94,161.1,1019.7,17.23,19.48,69.34,1852.0,-0.714,328.6,16.0,10.0,72.31,-0.01,47.7364349,-96.7127991,2.8,108.4,-0.04,19.2,-0.59,2.61,76.0,36.71,328.7,28.2,28.2,19.0,-223.67,-492.1,-29.4,7.92,27.5,7.3
1250.0,2088.4,2023.7,2112.4,-82.0,0.3,0.1,30.03,122.75,124.575,302.5,29.369999999999976,244.09,253.95,266.14,273.46,302.39,1023.47,721.08,965.3,915.63,1.94,53.06,161.06,1022.9,17.23,19.61,69.61,1852.0,-0.714,330.9,16.0,11.0,72.13,0.02,47.7367172,-96.7130127,2.8,108.4,-0.02,19.2,-0.32,3.5,75.0,36.84,329.0,28.2,28.2,19.0,-326.33,-681.1,-31.8,8.07,27.7,7.3
1237.0,2068.4,2011.0,2099.7,-78.90000000000009,0.3,0.0,30.03,122.75,124.575,302.5,29.409999999999968,243.11,252.94,265.3,272.52,307.29999999999984,1027.37,720.07,969.21,911.1,1.95,52.86,161.03,1022.3,17.13,19.82,70.04,1852.0,-0.701,334.5,16.0,11.0,70.39,0.06,47.7370071,-96.7132416,2.8,108.4,0.06,19.2,0.45,3.61,73.0,36.95,330.0,28.2,28.2,19.0,-574.6,-767.7,-33.8,8.19,27.8,7.3
1225.0,2047.4,1999.1,2087.8,-76.09999999999991,0.4,0.1,30.03,122.75,124.575,302.5,29.470000000000027,242.32,252.12,264.47,271.79,297.1099999999999,1024.6,727.49,971.22,907.75,1.88,52.81,161.0,1016.5,17.23,19.89,70.68,1852.0,-0.692,336.5,16.0,11.0,68.33,0.04,47.7373009,-96.7134476,2.8,108.4,0.04,19.2,-0.58,10.09,71.0,37.120000000000005,332.1,28.2,28.2,20.0,-893.25,-720.5,-35.3,8.27,27.9,7.3
1214.0,2045.4,1988.2,2076.9,-75.90000000000009,0.4,0.1,30.03,122.75,124.575,302.5,29.51000000000002,241.48,251.24,263.66,270.99,284.47,1020.39,735.92,970.86,903.67,1.88,53.13,160.97,1027.7,17.23,20.05,71.48,1852.0,-0.692,339.0,16.0,11.0,72.25,-0.01,47.7376099,-96.7136383,2.8,108.4,0.05,19.2,-1.38,12.13,75.0,37.28,335.1,28.2,28.2,20.0,-779.86,-653.5,-36.3,8.28,28.1,7.3
1205.0,2037.4,1978.6,2067.3,-77.59999999999991,0.3,0.1,30.03,122.75,124.575,302.5,29.52000000000001,240.52,250.26,262.74,270.04,285.23,1019.73,734.5,974.15,904.88,1.86,53.54,160.95,1052.5,17.13,20.05,72.02,1852.0,-0.688,345.5,15.5,10.0,75.06,0.06,47.7379189,-96.7137909,2.8,108.4,0.08,19.2,-0.33,7.66,78.0,37.18,338.2,28.2,28.2,20.0,-587.08,-582.7,-36.8,8.24,28.2,7.3
1194.0,2019.4,1968.1,2056.8,-83.5,0.3,0.1,30.03,122.75,124.575,302.5,29.56000000000003,239.79,249.5,262.04,269.35,285.03,1019.12,734.09,981.1,905.55,1.85,53.58,160.95,1063.2,17.05,20.25,72.12,1852.0,-0.67,350.2,15.5,10.0,74.33,0.09,47.7382469,-96.7139359,2.8,108.4,0.02,19.2,1.45,7.28,78.0,37.3,340.9,28.2,28.2,19.0,-695.23,-547.2,-36.8,8.15,28.3,7.2
1184.0,2004.4,1957.8,2046.5,-91.80000000000018,0.3,0.1,30.03,122.75,124.575,302.5,29.630000000000024,238.97,248.61,261.37,268.6,287.08000000000004,1021.82,734.74,988.55,906.4,1.84,53.48,160.94,1061.0,16.89,20.4,71.63,1852.0,-0.661,351.3,15.5,11.0,71.42,0.01,47.7385674,-96.7140427,2.8,108.4,-0.02,19.2,1.49,7.08,74.0,37.29,343.8,28.2,28.2,19.0,-837.57,-598.4,-36.2,8.01,28.4,7.2
1171.0,2001.4,1945.1,2033.8,-102.00000000000023,0.3,0.0,30.03,122.75,124.575,302.5,29.70999999999998,237.99,247.66,260.42,267.7,293.79999999999995,1032.1,738.3,990.02,901.11,1.88,53.35,160.93,1044.2,16.89,20.57,71.14,1852.0,-0.661,354.4,16.0,11.0,71.23,0.06,47.738903,-96.7141495,2.8,108.4,-0.06,19.2,0.49,7.2,74.0,37.46,346.2,28.2,28.2,19.0,-649.04,-716.5,-34.9,7.82,28.5,7.2
1157.0,1984.4,1931.2,2019.9,-111.5,0.4,0.0,30.03,122.75,124.575,302.5,29.660000000000025,237.25,246.78,259.62,266.91,292.2399999999999,1035.1,742.86,986.85,898.75,1.87,53.18,160.91,1034.7,16.81,20.77,70.83,1852.0,-0.662,357.4,16.0,11.0,70.05,0.09,47.7392159,-96.7142105,2.8,108.4,0.05,19.2,0.97,4.88,73.0,37.58,348.6,28.2,28.2,20.0,-666.81,-842.5,-33.1,7.58,28.6,7.2
1145.0,1967.4,1918.8,2007.5,-116.5,0.3,0.1,30.03,122.75,124.575,302.5,29.67999999999998,236.46,245.93,258.94,266.14,284.70000000000005,1032.17,747.47,991.57,902.31,1.9,53.17,160.9,1029.9,16.44,21.19,70.79,1852.0,-0.662,357.1,16.0,11.0,69.42,0.04,47.7395401,-96.7142639,2.8,108.4,0.01,19.5,2.23,3.93,72.0,37.63,351.1,28.2,28.2,20.0,-834.79,-787.4,-30.7,7.29,28.7,7.2
1133.0,1961.4,1906.8,1995.5,-116.90000000000009,0.3,0.0,30.03,122.75,124.575,302.5,29.72,235.79,245.21,258.23,265.51,290.06999999999994,1033.77,743.7,997.31,904.74,1.95,53.09,160.9,1027.4,16.15,21.19,70.48,1852.0,-0.662,357.3,16.0,10.0,70.06,0.01,47.7398643,-96.7143021,2.8,108.4,0.04,19.5,3.22,0.74,73.0,37.34,352.6,28.2,28.2,20.0,-717.74,-716.5,-27.8,6.98,28.8,7.2
1126.0,1948.4,1896.5,1985.2,-114.49999999999977,0.3,0.1,30.03,122.75,124.575,302.5,29.710000000000008,234.98,244.36,257.51,264.69,291.5899999999999,1029.08,737.49,995.76,906.28,1.89,53.05,160.9,1017.0,15.92,21.56,70.08,1852.0,-0.662,358.5,15.5,10.0,68.53,0.07,47.7402153,-96.7143326,2.8,108.4,-0.03,19.5,3.02,2.37,71.0,37.48,353.7,28.2,28.2,19.0,-674.16,-645.7,-24.5,6.66,28.9,7.2
1116.0,1940.4,1887.0,1975.7,-112.10000000000014,0.4,0.1,30.03,122.75,124.575,302.5,29.79000000000002,234.25,243.5,256.78,264.04,290.56000000000006,1023.24,732.68,993.65,904.41,1.9,52.83,160.9,1007.3,15.56,21.84,69.69,1852.0,-0.666,358.3,16.0,10.0,68.88,0.03,47.7405281,-96.7143631,2.8,108.4,0.06,19.5,2.92,1.34,72.0,37.4,354.8,28.2,28.2,19.0,-633.88,-598.4,-20.7,6.34,29.0,7.1
1098.0,1928.4,1869.2,1957.9,-119.0,0.3,0.0,30.03,122.75,124.575,302.5,29.730000000000018,232.7,241.87,255.23,262.43,293.73,1021.89,728.16,985.83,896.21,1.91,52.9,160.89,1008.8,15.24,22.52,68.97,1852.0,-0.673,356.6,16.0,11.0,68.67,0.0,47.7411461,-96.7143707,2.8,108.4,0.03,19.5,3.26,1.68,72.0,37.76,356.3,28.2,28.2,20.0,-440.81,-594.5,-12.4,5.74,29.1,7.1
1088.0,1919.4,1859.0,1947.7,-119.60000000000014,0.3,0.1,30.03,122.75,124.575,302.5,29.850000000000023,232.0,241.14,254.63,261.85,297.5899999999999,1021.79,724.2,989.3,899.95,1.89,52.92,160.88,1009.0,15.05,22.69,68.58,1852.0,-0.673,357.5,16.0,11.0,68.89,0.01,47.741478,-96.714386,2.8,108.4,-0.01,19.5,2.92,1.74,72.0,37.74,357.0,28.2,28.2,20.0,-450.0,-543.3,-8.1,5.49,29.2,7.1
1080.0,1911.4,1850.3,1939.0,-117.80000000000018,0.3,0.1,30.03,122.75,124.575,302.5,29.75999999999999,231.26,240.35,253.82,261.02,287.15999999999997,1016.8,729.64,985.85,907.27,1.93,52.93,160.88,1009.4,15.0,22.72,68.21,1852.0,-0.673,357.7,15.5,10.0,69.11,0.01,47.7417793,-96.7143707,2.8,108.4,0.02,19.5,3.03,0.36,72.0,37.72,357.7,28.2,28.2,20.0,-461.78,-570.9,-4.0,5.28,29.3,7.1
1068.0,1902.4,1838.9,1927.6,-118.90000000000009,0.3,0.1,30.03,122.75,124.575,302.5,29.73999999999998,230.66,239.65,253.31,260.4,268.0799999999999,1007.3,739.22,986.31,912.08,1.94,52.88,160.86,1007.6,15.0,22.72,67.9,1852.0,-0.686,357.4,15.5,10.0,68.42,0.01,47.7420921,-96.7143631,2.8,108.4,-0.03,19.5,2.92,-0.14,71.0,37.72,358.1,28.2,28.2,19.0,-494.32,-586.6,0.0,5.1,29.4,7.1
1057.0,1895.4,1827.9,1916.6,-117.20000000000005,0.4,0.1,30.03,122.75,124.575,302.5,29.77000000000001,229.84,238.8,252.46,259.61,267.22,1012.02,744.8,990.88,909.99,1.86,53.06,160.85,1006.2,15.07,22.59,67.51,1852.0,-0.698,357.6,15.5,10.0,69.24,0.0,47.7424049,-96.7143631,2.8,108.4,-0.04,19.5,3.03,1.25,72.0,37.66,358.1,28.2,28.2,19.0,-480.44,-641.7,3.7,4.96,29.5,7.0
1044.0,1886.4,1815.2,1903.9,-116.0,0.3,0.1,30.03,122.75,124.575,302.5,29.78000000000003,229.13,238.04,251.87,258.91,277.17999999999995,1019.38,742.2,997.28,905.26,1.89,53.02,160.84,1007.9,15.19,22.42,67.0,1852.0,-0.711,358.2,16.0,10.0,69.46,0.0,47.7427139,-96.7143478,2.8,108.4,-0.07,19.8,3.78,1.51,72.0,37.61,358.5,28.2,28.2,19.0,-491.8,-732.3,7.1,4.84,29.5,7.0
1030.0,1872.4,1801.0,1889.7,-117.79999999999995,0.3,0.1,30.03,122.75,124.575,302.5,29.75999999999999,228.57,237.39,251.29,258.33,269.11,1010.41,741.3,999.29,906.21,1.94,53.05,160.83,1008.1,15.51,22.42,66.27,1852.0,-0.716,359.1,16.0,11.0,69.34,0.01,47.7430229,-96.7143402,2.8,108.4,-0.03,19.8,4.11,0.96,72.0,37.93,358.9,28.2,28.2,19.0,-584.61,-838.6,10.0,4.75,29.6,7.0
1016.0,1857.4,1786.5,1875.2,-120.29999999999995,0.3,0.1,30.03,122.75,124.575,302.5,29.77000000000001,227.92,236.69,250.66,257.69,273.67999999999995,1014.51,740.83,1000.11,909.96,1.91,52.98,160.82,1005.3,15.85,22.12,65.59,1852.0,-0.728,360.0,16.0,10.0,67.83,0.03,47.7433205,-96.7143173,2.8,108.4,0.13,19.8,3.78,0.99,71.0,37.97,359.3,28.2,28.2,19.0,-716.44,-921.3,12.5,4.68,29.7,7.0
1001.0,1840.4,1771.9,1860.6,-124.60000000000014,0.3,0.1,30.03,122.75,124.575,302.5,29.72,227.15,235.84,249.84,256.87,281.55000000000007,1024.14,742.59,1001.32,909.92,1.92,52.83,160.81,995.4,16.12,21.74,65.39,1852.0,-0.741,359.7,15.5,10.0,67.41,0.01,47.7436295,-96.7143021,2.8,108.4,0.0,19.8,2.56,-0.08,70.0,37.86,359.6,28.2,28.2,19.0,-844.49,-842.5,14.8,4.63,29.8,7.0
989.0,1828.4,1759.4,1848.1,-127.60000000000014,0.3,0.1,30.03,122.75,124.575,302.5,29.799999999999983,226.52,235.2,249.33,256.32,281.98,1027.92,745.94,1000.78,911.81,1.96,52.75,160.79,993.7,16.12,21.37,65.37,1852.0,-0.743,358.9,15.5,10.0,67.28,0.01,47.7439461,-96.7142868,2.8,108.4,0.07,19.8,2.75,0.88,70.0,37.49,359.8,28.2,28.2,18.0,-839.91,-818.9,16.7,4.59,29.8,7.0
977.0,1818.4,1747.8,1836.5,-121.40000000000009,0.3,0.1,30.03,122.75,124.575,302.5,29.769999999999982,225.93,234.54,248.72,255.7,275.6600000000001,1025.17,749.51,1001.41,910.39,1.91,52.87,160.77,987.9,16.28,21.09,65.51,1852.0,-0.745,358.3,15.5,10.0,67.32,-0.0,47.744236,-96.7142639,2.8,108.4,0.02,19.8,2.78,-0.18,70.0,37.370000000000005,359.9,28.2,28.2,18.0,-774.08,-740.2,18.3,4.56,29.9,6.9
967.0,1808.4,1737.5,1826.2,-121.5,0.3,0.1,30.03,122.75,124.575,302.5,29.69999999999999,225.33,233.81,248.01,255.03,279.03,1026.47,747.44,1002.28,908.44,1.93,52.7,160.75,983.7,16.47,20.92,65.6,1852.0,-0.757,358.2,15.5,10.0,68.02,-0.04,47.7445374,-96.7142334,2.8,108.4,0.06,19.8,2.94,-0.14,71.0,37.39,359.6,28.2,28.2,19.0,-696.44,-645.7,19.4,4.53,30.0,6.9
959.0,1800.4,1729.7,1818.4,-120.59999999999991,0.3,0.1,30.03,122.75,124.575,302.5,29.789999999999992,224.55,233.01,247.34,254.34,280.64999999999986,1028.12,747.47,1001.04,912.21,1.91,52.64,160.73,985.9,16.6,20.79,65.68,1852.0,-0.774,359.3,16.0,11.0,68.13,-0.04,47.7448387,-96.7142334,2.8,108.4,0.2,19.8,3.15,-1.25,71.0,37.39,359.3,28.2,28.2,19.0,-619.67,-492.1,20.1,4.51,30.1,6.9
955.0,1791.4,1725.4,1814.1,-113.5,0.3,0.1,30.03,122.75,124.575,302.5,29.689999999999998,224.02,232.4,246.76,253.71,260.19999999999993,1024.06,763.86,998.26,910.28,1.97,52.94,160.71,994.9,16.73,20.79,65.8,1852.0,-0.796,0.6,16.0,10.0,69.59,0.01,47.7451477,-96.7142181,2.8,108.4,-0.11,19.8,3.67,0.59,72.0,37.519999999999996,358.8,28.2,28.2,19.0,-574.06,-236.2,20.4,4.49,30.1,6.9
951.0,1787.4,1721.7,1810.4,-106.19999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.639999999999986,223.34,231.63,246.11,252.98,258.56000000000006,1025.68,767.12,996.76,901.09,1.87,53.09,160.69,1002.6,16.78,20.67,65.33,1852.0,-0.814,359.9,15.5,10.0,69.59,-0.01,47.7454529,-96.7142029,2.8,108.4,-0.06,19.8,4.13,2.56,72.0,37.45,358.9,28.2,28.2,19.0,-471.69,-240.2,20.4,4.49,30.2,6.9
944.0,1785.4,1714.9,1803.6,-100.30000000000018,0.3,0.1,30.03,122.75,124.575,302.5,29.650000000000006,222.71,230.94,245.48,252.36,260.96000000000004,1025.97,765.01,998.22,893.54,1.96,52.88,160.68,994.2,16.78,20.57,64.61,1852.0,-0.831,0.0,15.5,10.0,67.96,-0.01,47.7457466,-96.7141876,2.8,108.4,-0.12,19.8,3.63,1.99,71.0,37.35,359.2,28.2,28.2,18.0,-318.13,-303.1,20.5,4.5,30.3,6.9
937.0,1777.4,1707.9,1796.6,-93.10000000000014,0.4,0.0,30.03,122.75,124.575,302.5,29.659999999999997,222.19,230.38,244.92,251.85,274.36,1031.26,756.9,1005.88,889.76,1.89,52.69,160.66,982.1,16.81,20.49,64.13,1852.0,-0.843,0.2,15.5,10.0,66.14,0.01,47.7460556,-96.7141647,2.8,108.4,-0.0,20.0,3.2,-3.0,69.0,37.3,359.5,28.2,28.2,18.0,-321.79,-389.8,20.4,4.53,30.4,6.9
930.0,1768.4,1700.5,1789.2,-86.0,0.3,0.1,30.03,122.75,124.575,302.5,29.640000000000015,221.51,229.63,244.22,251.15,282.16999999999996,1034.33,752.16,1004.35,889.9,1.9,52.59,160.63,975.6,17.02,20.32,63.99,1852.0,-0.861,357.0,15.5,10.0,64.81,-0.03,47.7463493,-96.7141495,2.8,108.4,0.08,20.0,3.68,-0.4,67.0,37.34,359.1,28.2,28.2,19.0,-396.45,-433.1,20.3,4.55,30.5,6.8
922.0,1768.4,1693.2,1781.9,-78.69999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.620000000000005,220.88,228.97,243.68,250.5,283.15999999999985,1036.35,753.19,999.53,892.97,1.92,52.65,160.61,977.8,17.18,20.12,63.86,1852.0,-0.875,355.2,15.5,11.0,67.16,-0.02,47.7466469,-96.7141418,2.8,108.4,-0.15,20.0,2.77,2.49,70.0,37.3,358.5,28.2,28.2,19.0,-316.66,-429.1,20.0,4.58,30.5,6.8
915.0,1762.4,1685.3,1774.1,-74.0,0.3,0.1,30.03,122.75,124.575,302.5,29.519999999999982,220.4,228.37,243.07,249.92,291.32000000000005,1040.39,749.07,996.35,897.95,1.91,52.8,160.6,982.9,17.34,20.12,63.52,1852.0,-0.887,357.7,15.5,10.0,68.63,0.02,47.7469292,-96.7141342,2.8,108.4,0.11,20.0,3.55,2.49,71.0,37.46,358.2,28.2,28.2,19.0,-268.44,-515.7,19.4,4.6,30.6,6.8
906.0,1747.4,1676.8,1765.5,-71.0,0.3,0.1,30.03,122.75,124.575,302.5,29.54000000000002,219.92,227.84,242.61,249.46,299.01,1042.22,743.21,992.22,901.58,1.9,52.91,160.61,986.4,17.42,20.0,63.33,1852.0,-0.905,0.4,15.0,10.0,66.44,0.02,47.7472229,-96.7141266,2.8,108.4,-0.06,20.0,2.78,2.27,69.0,37.42,358.8,28.2,28.2,19.0,-455.07,-519.7,18.4,4.61,30.7,6.8
897.0,1735.4,1667.5,1756.3,-69.90000000000009,0.3,0.1,30.03,122.75,124.575,302.5,29.569999999999993,219.25,227.11,241.99,248.82,303.03999999999996,1044.51,741.47,991.83,898.06,1.91,52.85,160.62,983.2,17.52,20.0,63.19,1852.0,-0.916,0.4,15.0,10.0,65.85,0.0,47.7475052,-96.7141037,2.8,108.4,-0.18,20.0,3.2,0.66,68.0,37.519999999999996,359.7,28.2,28.2,18.0,-606.09,-626.0,17.2,4.65,30.8,6.8
885.0,1727.4,1655.6,1744.4,-74.0,0.3,0.1,30.03,122.75,124.575,302.5,29.47,218.81,226.56,241.56,248.28,302.05000000000007,1045.91,743.86,989.6,894.55,1.94,52.76,160.62,985.2,17.52,20.05,62.9,1852.0,-0.916,358.7,15.5,10.0,66.09,-0.01,47.7478027,-96.7140808,2.8,108.4,-0.01,20.0,4.49,3.79,69.0,37.57,0.3,28.2,28.2,18.0,-621.16,-708.7,16.2,4.68,30.8,6.8
873.0,1718.4,1643.3,1732.0,-82.09999999999991,0.3,0.1,30.03,122.75,124.575,302.5,29.390000000000015,218.14,225.79,240.86,247.53,290.03999999999996,1039.08,749.04,990.87,897.74,1.89,52.76,160.62,977.3,17.52,20.12,62.46,1852.0,-0.929,358.5,15.5,10.0,65.56,-0.05,47.7481232,-96.7140503,2.8,108.4,0.0,20.0,4.2,-0.92,68.0,37.64,1.0,28.2,28.2,18.0,-558.29,-673.2,15.2,4.72,30.9,6.7
849.0,1695.4,1620.1,1708.9,-101.5,0.3,0.1,30.03,122.75,124.575,302.5,29.410000000000025,217.14,224.65,239.85,246.55,281.02,1029.52,748.5,983.16,908.41,1.93,52.59,160.61,965.1,17.31,20.3,62.14,1852.0,-0.947,358.3,15.5,10.0,66.08,-0.02,47.748661,-96.7139969,2.8,108.4,0.02,20.2,1.75,-1.11,69.0,37.61,0.4,28.2,28.2,19.0,-659.62,-716.5,12.7,4.79,31.1,6.7
838.0,1688.4,1609.2,1697.9,-105.69999999999982,0.3,0.1,30.03,122.75,124.575,302.5,29.389999999999986,216.58,224.08,239.26,245.97,280.75,1030.98,750.23,971.68,911.96,1.85,52.9,160.62,981.8,17.18,20.52,62.42,1852.0,-0.943,358.3,15.0,10.0,67.72,0.01,47.748951,-96.7139816,2.8,108.4,0.16,20.2,1.86,-2.38,70.0,37.7,359.5,28.2,28.2,19.0,-579.01,-657.5,11.2,4.84,31.1,6.7
825.0,1675.4,1596.0,1684.7,-111.89999999999986,0.3,0.1,30.03,122.75,124.575,302.5,29.419999999999987,215.97,223.43,238.69,245.39,278.29999999999995,1027.6,749.3,971.7,908.51,1.95,52.89,160.63,982.1,17.07,20.59,62.9,1852.0,-0.942,357.9,15.0,10.0,65.47,0.01,47.749279,-96.713974,2.8,108.4,-0.02,20.2,1.14,-2.55,68.0,37.66,358.5,28.2,28.2,18.0,-607.22,-626.0,9.6,4.9,31.2,6.7
814.0,1663.4,1584.3,1673.0,-116.20000000000005,0.4,0.0,30.03,122.75,124.575,302.5,29.289999999999992,215.47,222.78,238.16,244.76,269.53999999999996,1018.41,748.87,975.29,904.88,1.91,52.98,160.62,990.6,17.07,20.59,63.21,1852.0,-0.932,355.3,15.0,10.0,69.1,-0.0,47.7495766,-96.713974,2.8,108.4,0.07,20.2,2.1,-2.14,72.0,37.66,357.6,28.2,28.2,18.0,-642.99,-673.2,8.0,4.98,31.3,6.7
