AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0.00000,837.40000,750.60000,838.40000,29.79000,214.40000,220.67000,224.15000,235.20000,1080.73000,1086.21000,1079.07000,1086.88000,2.44000,56.43000,137.45000,1066.40000,24.00000,23.49000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.08000,0.49000,0.00000,-1.66000,0.00000,0.00000,0.00000
0.00000,837.40000,749.80000,837.60000,29.79000,214.95000,221.09000,224.64000,235.65000,1079.01000,1087.18000,1079.31000,1086.76000,2.44000,56.34000,137.43000,1064.30000,24.00000,23.53000,0.00000,0.00000,-0.00000,-0.01000,30.00000,2.03000,0.52000,0.00000,-0.07000,0.00000,0.00000,0.00000
0.00000,837.40000,749.90000,837.70000,29.79000,215.42000,221.56000,225.10000,236.10000,1078.48000,1088.02000,1080.03000,1087.01000,2.45000,56.26000,137.42000,1059.90000,23.98000,23.53000,0.00000,0.00000,-0.01000,0.01000,30.00000,2.05000,0.52000,0.00000,-0.00000,0.00000,0.00000,0.00000
0.00000,837.40000,749.90000,837.70000,29.79000,215.87000,221.92000,225.58000,236.51000,1080.93000,1088.62000,1079.99000,1086.88000,2.45000,56.30000,137.41000,1060.50000,23.98000,23.55000,0.00000,0.00000,-0.01000,-0.00000,30.00000,2.08000,0.54000,0.00000,-0.00000,0.00000,0.00000,0.00000
0.00000,838.40000,749.90000,837.70000,29.79000,216.32000,222.33000,225.97000,236.91000,1080.12000,1089.33000,1080.24000,1086.73000,2.47000,56.35000,137.40000,1061.60000,23.98000,23.55000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.03000,0.52000,0.00000,0.48000,0.00000,0.00000,0.00000
0.00000,838.40000,750.00000,837.80000,29.79000,216.76000,222.69000,226.41000,237.30000,1077.86000,1090.47000,1081.03000,1086.56000,2.51000,56.25000,137.39000,1058.30000,23.98000,23.59000,0.00000,0.00000,0.00000,-0.01000,30.00000,2.05000,0.52000,0.00000,0.02000,0.00000,0.00000,0.00000
0.00000,837.40000,750.40000,838.20000,29.79000,217.20000,223.06000,226.86000,237.70000,1077.70000,1092.00000,1081.14000,1086.47000,2.48000,56.40000,137.38000,1063.80000,23.98000,23.59000,0.00000,0.00000,-0.00000,-0.00000,30.00000,2.03000,0.53000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,837.40000,751.70000,839.60000,29.79000,217.63000,223.44000,227.30000,238.13000,1075.92000,1092.79000,1080.38000,1085.74000,2.47000,56.37000,137.37000,1065.20000,23.98000,23.59000,0.00000,0.00000,-0.01000,0.01000,30.00000,2.05000,0.53000,0.00000,0.00000,7.90000,0.00000,0.00000
0.00000,837.40000,752.10000,839.90000,29.79000,218.06000,223.82000,227.75000,238.49000,1074.27000,1094.07000,1080.02000,1085.74000,2.45000,56.30000,137.36000,1063.80000,23.98000,23.59000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.03000,0.55000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,837.40000,752.30000,840.10000,29.79000,218.50000,224.25000,228.12000,238.86000,1073.44000,1094.54000,1080.87000,1086.22000,2.46000,56.30000,137.35000,1063.30000,23.98000,23.59000,0.00000,0.00000,-0.01000,0.01000,30.00000,2.05000,0.51000,0.00000,-5.82000,0.00000,0.00000,0.00000
1.00000,838.40000,752.50000,840.30000,29.79000,218.94000,224.55000,228.59000,239.26000,1071.62000,1094.63000,1081.20000,1085.79000,2.47000,56.25000,137.35000,1061.30000,23.98000,23.59000,0.00000,0.00000,-0.01000,-0.04000,30.00000,2.03000,0.53000,0.00000,11.17000,0.00000,0.00000,0.00000
1.00000,838.40000,752.70000,840.60000,29.79000,219.39000,224.93000,229.08000,239.70000,1075.12000,1093.34000,1082.06000,1084.97000,2.43000,56.28000,137.34000,1060.00000,23.98000,23.59000,0.00000,0.00000,-0.00000,0.00000,30.00000,2.08000,0.53000,0.00000,1.71000,0.00000,0.00000,0.00000
0.00000,837.40000,752.00000,839.80000,29.79000,220.21000,225.68000,229.83000,240.39000,1081.06000,1094.46000,1083.53000,1084.57000,2.47000,56.41000,137.33000,1063.50000,23.98000,23.59000,0.00000,0.00000,0.00000,0.00000,30.00000,2.08000,0.53000,0.00000,-13.91000,0.00000,0.00000,0.00000
0.00000,837.40000,751.40000,839.20000,29.79000,220.65000,226.06000,230.31000,240.77000,1079.22000,1094.77000,1084.36000,1084.78000,2.41000,56.37000,137.32000,1067.10000,24.00000,23.59000,0.00000,0.00000,-0.01000,0.00000,30.00000,2.07000,0.55000,0.00000,-1.78000,0.00000,0.00000,0.00000
0.00000,837.40000,751.30000,839.10000,29.79000,221.09000,226.41000,230.71000,241.15000,1076.28000,1095.20000,1085.50000,1085.09000,2.47000,56.25000,137.31000,1066.20000,24.00000,23.59000,0.00000,0.00000,-0.02000,-0.01000,30.00000,2.07000,0.53000,0.00000,-0.74000,0.00000,0.00000,0.00000
0.00000,838.40000,751.20000,839.00000,29.79000,221.52000,226.83000,231.16000,241.48000,1074.46000,1095.90000,1086.83000,1085.62000,2.46000,56.28000,137.31000,1060.30000,24.00000,23.59000,0.00000,0.00000,-0.01000,-0.02000,30.00000,2.05000,0.55000,0.00000,5.38000,0.00000,0.00000,0.00000
0.00000,838.40000,751.20000,839.00000,29.79000,222.03000,227.26000,231.60000,241.98000,1075.54000,1096.11000,1087.18000,1085.67000,2.48000,56.26000,137.30000,1059.90000,24.00000,23.59000,0.00000,0.00000,-0.02000,0.04000,30.00000,2.13000,0.51000,0.00000,7.38000,0.00000,0.00000,0.00000
0.00000,837.40000,751.60000,839.40000,29.79000,222.37000,227.55000,232.00000,242.27000,1077.56000,1096.04000,1087.38000,1085.58000,2.47000,56.35000,137.30000,1064.10000,24.00000,23.59000,0.00000,0.00000,-0.00000,-0.00000,30.00000,2.08000,0.52000,0.00000,0.32000,0.00000,0.00000,0.00000
1.00000,838.40000,752.40000,840.20000,29.79000,222.76000,227.86000,232.41000,242.64000,1077.36000,1096.01000,1086.76000,1085.87000,2.45000,56.35000,137.31000,1064.80000,23.98000,23.59000,0.00000,0.00000,-0.00000,0.05000,30.00000,2.12000,0.57000,0.00000,1.80000,0.00000,0.00000,0.00000
1.00000,837.40000,752.70000,840.50000,29.79000,223.18000,228.19000,232.79000,242.97000,1075.72000,1095.25000,1086.85000,1086.62000,2.43000,56.30000,137.32000,1063.00000,23.96000,23.59000,0.00000,0.00000,-0.02000,-0.01000,30.00000,2.07000,0.57000,0.00000,0.82000,0.00000,0.00000,0.00000
1.00000,837.40000,752.90000,840.70000,29.79000,223.66000,228.61000,233.32000,243.44000,1074.39000,1095.91000,1087.85000,1087.48000,2.44000,56.36000,137.32000,1064.20000,23.96000,23.59000,0.00000,0.00000,-0.01000,0.00000,30.00000,2.05000,0.51000,0.00000,-8.84000,0.00000,0.00000,0.00000
1.00000,837.40000,753.00000,840.80000,29.79000,224.07000,229.03000,233.79000,243.83000,1072.11000,1095.34000,1088.53000,1088.16000,2.46000,56.27000,137.31000,1064.70000,23.96000,23.59000,0.00000,0.00000,-0.00000,0.00000,30.00000,2.01000,0.66000,0.00000,-12.91000,0.00000,0.00000,0.00000
