AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0.00000,816.20000,750.20000,838.10000,29.65000,275.10000,248.98000,272.08000,270.03000,1027.90000,1029.76000,1054.04000,1053.54000,2.01000,53.75000,105.66000,819.70000,20.93000,18.24000,14.85000,0.00000,-0.04000,0.02000,30.50000,2.35000,0.49000,0.00000,-10.14000,0.00000,0.00000,0.00000
0.00000,816.20000,750.20000,838.00000,29.65000,275.18000,249.06000,272.19000,270.16000,1026.58000,1021.01000,1048.16000,1049.06000,1.96000,53.17000,105.71000,799.70000,20.93000,18.21000,14.79000,0.00000,-0.02000,0.01000,30.50000,2.31000,0.24000,0.00000,-5.73000,3.90000,0.00000,0.00000
0.00000,816.20000,751.50000,839.30000,29.65000,275.34000,249.11000,272.35000,270.19000,1023.90000,999.28000,1025.80000,1033.74000,1.91000,52.62000,105.78000,762.20000,20.98000,18.16000,14.60000,0.00000,0.00000,-0.02000,30.50000,2.44000,0.08000,0.00000,-1.03000,0.00000,0.00000,0.00000
0.00000,815.20000,751.70000,839.50000,29.65000,275.37000,249.15000,272.38000,270.22000,1018.36000,988.17000,1017.92000,1022.08000,1.88000,52.77000,105.82000,760.60000,20.98000,18.19000,14.46000,0.00000,-0.01000,-0.10000,30.50000,2.29000,0.15000,0.00000,-5.98000,3.90000,0.00000,0.00000
0.00000,815.20000,751.70000,839.50000,29.65000,275.51000,249.26000,272.54000,270.25000,1014.38000,985.09000,1014.00000,1008.79000,1.86000,52.81000,105.87000,763.70000,20.95000,18.27000,14.33000,0.00000,-0.02000,0.05000,30.50000,2.80000,-0.25000,0.00000,-14.06000,0.00000,0.00000,0.00000
0.00000,816.20000,751.80000,839.70000,29.65000,275.53000,249.26000,272.51000,270.25000,1012.41000,978.13000,1006.23000,999.82000,1.88000,52.63000,105.92000,762.80000,20.93000,18.37000,14.25000,0.00000,0.01000,-0.05000,30.50000,2.49000,-0.23000,0.00000,6.10000,3.90000,0.00000,0.00000
0.00000,817.20000,752.00000,839.80000,29.65000,275.58000,249.28000,272.60000,270.30000,1009.18000,961.43000,995.68000,994.73000,1.83000,52.77000,105.97000,761.50000,20.93000,18.47000,14.15000,0.00000,0.02000,0.02000,30.50000,2.45000,-0.19000,0.00000,22.60000,0.00000,0.00000,0.00000
0.00000,816.20000,751.10000,838.90000,29.65000,275.75000,249.36000,272.75000,270.36000,1003.50000,947.92000,990.71000,990.13000,1.91000,52.73000,106.02000,757.20000,20.91000,18.50000,14.03000,0.00000,0.02000,0.00000,30.50000,2.69000,-0.12000,0.00000,11.47000,3.90000,0.00000,0.00000
0.00000,815.20000,751.40000,839.20000,29.65000,275.89000,249.52000,272.87000,270.51000,1002.43000,939.67000,985.98000,986.34000,1.89000,52.75000,106.08000,763.80000,20.81000,18.63000,13.94000,0.00000,0.00000,0.01000,30.50000,2.66000,0.02000,0.00000,-10.15000,3.90000,0.00000,0.00000
0.00000,815.20000,751.20000,839.10000,29.65000,275.94000,249.52000,272.97000,270.52000,999.93000,931.18000,983.19000,982.41000,1.90000,52.90000,106.14000,766.70000,20.81000,18.63000,13.84000,0.00000,-0.01000,0.00000,30.20000,2.60000,0.02000,0.00000,-13.77000,0.00000,0.00000,0.00000
0.00000,816.20000,750.80000,838.60000,29.65000,275.98000,249.51000,272.89000,270.45000,996.94000,930.19000,981.68000,978.86000,1.93000,52.81000,106.20000,768.20000,20.76000,18.73000,13.72000,0.00000,-0.03000,0.02000,30.20000,2.77000,0.09000,0.00000,-1.02000,0.00000,0.00000,0.00000
0.00000,816.20000,750.70000,838.60000,29.65000,276.06000,249.56000,273.02000,270.49000,996.89000,930.42000,983.39000,978.23000,1.90000,52.58000,106.25000,757.10000,20.76000,18.70000,13.61000,0.00000,-0.00000,0.06000,30.20000,2.49000,-0.10000,0.00000,5.92000,0.00000,0.00000,0.00000
0.00000,816.20000,750.70000,838.50000,29.65000,276.19000,249.64000,273.11000,270.53000,999.16000,929.28000,985.15000,979.48000,1.88000,52.59000,106.30000,749.70000,20.78000,18.70000,13.51000,0.00000,0.01000,0.01000,30.20000,2.72000,-0.03000,0.00000,9.55000,0.00000,0.00000,0.00000
0.00000,815.20000,750.10000,837.90000,29.65000,276.20000,249.59000,273.14000,270.56000,999.23000,924.83000,983.97000,978.37000,1.89000,52.54000,106.35000,754.00000,20.76000,18.70000,13.43000,0.00000,-0.02000,-0.01000,30.20000,2.57000,0.07000,0.00000,-5.47000,3.90000,0.00000,0.00000
0.00000,815.20000,749.50000,837.40000,29.65000,276.25000,249.64000,273.15000,270.57000,997.61000,915.24000,977.63000,974.70000,1.84000,52.66000,106.41000,757.80000,20.76000,18.70000,13.35000,0.00000,0.01000,0.01000,30.20000,2.57000,-0.27000,0.00000,-9.53000,0.00000,0.00000,0.00000
0.00000,816.20000,749.80000,837.70000,29.65000,276.35000,249.68000,273.20000,270.57000,993.24000,907.00000,971.39000,971.80000,1.89000,52.63000,106.46000,753.20000,20.76000,18.76000,13.26000,0.00000,0.03000,-0.07000,30.20000,2.34000,0.02000,0.00000,3.44000,0.00000,0.00000,0.00000
0.00000,816.20000,749.80000,837.60000,29.65000,276.40000,249.68000,273.28000,270.58000,988.56000,901.28000,970.58000,968.96000,1.87000,52.71000,106.52000,760.20000,20.78000,18.65000,13.22000,0.00000,-0.02000,-0.03000,30.20000,2.49000,-0.23000,0.00000,9.76000,3.90000,0.00000,0.00000
0.00000,816.20000,749.80000,837.60000,29.65000,276.54000,249.73000,273.41000,270.63000,984.61000,896.05000,971.48000,964.41000,1.90000,52.69000,106.57000,757.40000,20.78000,18.58000,13.12000,0.00000,0.01000,0.06000,30.20000,2.76000,-0.22000,0.00000,15.54000,0.00000,0.00000,0.00000
0.00000,817.20000,749.80000,837.60000,29.65000,276.61000,249.85000,273.51000,270.67000,982.02000,892.84000,964.93000,960.44000,1.89000,52.78000,106.63000,761.40000,20.78000,18.58000,13.08000,0.00000,-0.00000,0.00000,30.20000,2.40000,0.03000,0.00000,17.43000,3.90000,0.00000,0.00000
0.00000,817.20000,751.00000,838.80000,29.65000,276.59000,249.79000,273.48000,270.59000,983.13000,895.58000,959.03000,959.43000,1.90000,52.80000,106.68000,765.30000,20.64000,18.58000,13.02000,0.00000,-0.00000,0.00000,30.20000,2.74000,0.20000,0.00000,15.17000,0.00000,0.00000,0.00000
0.00000,816.20000,751.40000,839.20000,29.65000,276.66000,249.81000,273.55000,270.61000,983.60000,897.02000,953.25000,957.36000,1.91000,52.89000,106.74000,773.20000,20.64000,18.63000,12.95000,0.00000,0.01000,-0.01000,30.20000,2.59000,0.03000,0.00000,0.71000,0.00000,0.00000,0.00000
0.00000,816.20000,751.20000,839.00000,29.65000,276.72000,249.82000,273.56000,270.62000,982.04000,897.32000,954.68000,957.30000,1.88000,52.82000,106.79000,765.90000,20.61000,18.60000,12.93000,0.00000,-0.02000,-0.02000,30.20000,2.30000,0.45000,0.00000,-2.99000,0.00000,0.00000,0.00000
0.00000,817.20000,751.30000,839.10000,29.65000,276.80000,249.82000,273.58000,270.65000,979.41000,897.13000,959.29000,954.56000,1.89000,52.92000,106.84000,773.00000,20.56000,18.60000,12.85000,0.00000,-0.03000,0.08000,30.20000,2.13000,0.47000,0.00000,4.54000,3.90000,0.00000,0.00000
0.00000,816.20000,751.40000,839.20000,29.65000,276.81000,249.82000,273.66000,270.65000,977.00000,898.84000,959.09000,950.59000,1.87000,53.02000,106.90000,775.10000,20.49000,18.68000,12.77000,0.00000,-0.01000,-0.02000,30.20000,2.21000,0.64000,0.00000,-10.96000,0.00000,0.00000,0.00000
0.00000,815.20000,751.50000,839.30000,29.65000,276.92000,249.84000,273.69000,270.69000,976.82000,897.00000,958.44000,949.62000,1.88000,53.68000,106.96000,804.20000,20.51000,18.68000,12.79000,0.00000,-0.03000,-0.06000,30.20000,2.24000,0.57000,0.00000,-28.44000,0.00000,0.00000,0.00000
0.00000,816.20000,750.20000,838.00000,29.65000,276.94000,249.85000,273.70000,270.66000,979.68000,904.10000,962.10000,952.58000,1.88000,54.44000,107.04000,852.80000,20.51000,18.68000,12.83000,0.00000,-0.01000,-0.08000,30.20000,2.33000,0.07000,0.00000,-12.00000,3.90000,0.00000,0.00000
0.00000,815.20000,749.80000,837.60000,29.65000,277.00000,249.89000,273.79000,270.69000,984.24000,912.87000,968.15000,957.63000,1.84000,54.83000,107.12000,881.40000,20.54000,18.60000,12.83000,0.00000,0.03000,-0.01000,30.20000,2.59000,0.20000,0.00000,-4.24000,0.00000,0.00000,0.00000
0.00000,816.20000,750.10000,837.90000,29.65000,277.07000,249.90000,273.82000,270.70000,986.86000,922.68000,974.51000,962.60000,1.83000,54.90000,107.20000,895.40000,20.73000,18.45000,12.98000,0.00000,-0.00000,0.05000,30.20000,2.85000,0.30000,0.00000,-4.62000,0.00000,0.00000,0.00000
0.00000,816.20000,750.10000,837.90000,29.65000,277.11000,249.91000,273.83000,270.71000,988.31000,933.36000,979.62000,966.06000,1.86000,54.83000,107.25000,893.30000,20.81000,18.42000,13.08000,0.00000,0.00000,-0.00000,30.20000,2.60000,0.01000,0.00000,5.76000,3.90000,0.00000,0.00000
0.00000,816.20000,750.10000,837.90000,29.65000,277.15000,249.95000,273.87000,270.71000,991.84000,942.83000,984.58000,970.00000,1.83000,54.74000,107.30000,890.40000,20.91000,18.32000,13.12000,0.00000,0.00000,-0.02000,30.20000,2.65000,-0.23000,0.00000,5.58000,0.00000,0.00000,0.00000
0.00000,815.20000,750.00000,837.90000,29.65000,277.20000,249.95000,273.94000,270.71000,995.89000,950.21000,988.99000,973.90000,1.87000,54.89000,107.36000,896.40000,21.05000,18.19000,13.22000,0.00000,0.01000,-0.04000,30.20000,2.99000,-0.18000,0.00000,-1.07000,0.00000,0.00000,0.00000
0.00000,816.20000,751.20000,839.10000,29.65000,277.24000,249.95000,273.96000,270.72000,997.34000,956.06000,991.61000,977.92000,1.86000,54.71000,107.41000,891.10000,21.05000,18.19000,13.33000,0.00000,0.00000,-0.03000,30.20000,2.61000,-0.37000,0.00000,6.69000,0.00000,0.00000,0.00000
0.00000,816.20000,751.60000,839.40000,29.65000,277.28000,249.95000,273.96000,270.72000,1000.17000,963.44000,994.46000,981.69000,1.82000,54.80000,107.45000,888.90000,21.08000,18.19000,13.45000,0.00000,-0.02000,-0.06000,30.20000,2.38000,-0.23000,0.00000,14.12000,0.00000,0.00000,0.00000
0.00000,815.20000,751.30000,839.20000,29.65000,277.34000,249.97000,274.04000,270.72000,1000.47000,969.35000,997.70000,984.66000,1.85000,54.71000,107.50000,889.30000,21.08000,18.24000,13.53000,0.00000,0.01000,0.03000,30.20000,2.85000,-0.51000,0.00000,-14.53000,0.00000,0.00000,0.00000
0.00000,815.20000,751.40000,839.30000,29.65000,277.37000,250.00000,274.08000,270.72000,999.44000,974.53000,1000.66000,987.95000,1.84000,54.76000,107.55000,890.60000,20.95000,18.37000,13.61000,0.00000,0.04000,0.05000,30.20000,2.61000,-0.47000,0.00000,-16.15000,0.00000,0.00000,0.00000
0.00000,816.20000,751.50000,839.40000,29.65000,277.45000,250.04000,274.10000,270.73000,998.47000,979.38000,1003.38000,991.05000,1.84000,54.74000,107.60000,889.40000,20.93000,18.42000,13.74000,0.00000,-0.00000,-0.03000,30.20000,2.52000,0.03000,0.00000,0.81000,3.90000,0.00000,0.00000
0.00000,815.20000,751.60000,839.40000,29.65000,277.47000,250.08000,274.15000,270.77000,999.61000,984.15000,1006.71000,992.80000,1.83000,54.75000,107.65000,892.40000,20.83000,18.58000,13.84000,0.00000,-0.04000,-0.00000,30.20000,2.63000,0.12000,0.00000,1.52000,0.00000,0.00000,0.00000
0.00000,816.20000,750.30000,838.10000,29.65000,277.48000,250.08000,274.23000,270.80000,999.83000,988.24000,1009.13000,994.45000,1.83000,54.80000,107.70000,892.00000,20.69000,18.76000,13.84000,0.00000,-0.02000,0.09000,30.20000,2.78000,0.14000,0.00000,6.09000,3.90000,0.00000,0.00000
0.00000,816.20000,750.30000,838.20000,29.65000,277.56000,250.08000,274.23000,270.85000,998.27000,992.41000,1011.08000,996.04000,1.92000,54.80000,107.74000,893.90000,20.69000,18.76000,13.67000,0.00000,0.04000,-0.03000,30.20000,2.32000,0.22000,0.00000,8.17000,7.90000,0.00000,0.00000
0.00000,815.20000,750.60000,838.50000,29.65000,277.61000,250.11000,274.28000,270.85000,997.34000,995.63000,1013.39000,997.43000,1.87000,54.78000,107.79000,894.90000,20.61000,18.78000,13.51000,0.00000,0.00000,0.03000,30.20000,2.37000,0.40000,0.00000,-11.19000,0.00000,0.00000,0.00000
0.00000,815.20000,750.70000,838.50000,29.65000,277.62000,250.17000,274.35000,270.87000,999.26000,999.00000,1015.04000,998.07000,1.88000,54.87000,107.84000,895.10000,20.59000,18.78000,13.20000,0.00000,-0.03000,-0.07000,30.20000,1.97000,0.69000,0.00000,-11.95000,3.90000,0.00000,0.00000
0.00000,817.20000,750.80000,838.60000,29.65000,277.69000,250.21000,274.37000,270.89000,999.97000,1002.10000,1016.05000,998.38000,1.87000,54.74000,107.89000,893.70000,20.59000,18.70000,12.71000,0.00000,0.01000,-0.05000,30.20000,1.98000,0.44000,0.00000,20.20000,3.90000,0.00000,0.00000
0.00000,817.20000,750.50000,838.40000,29.65000,277.75000,250.22000,274.45000,270.93000,1000.52000,1003.56000,1017.63000,999.06000,1.84000,54.77000,107.93000,892.60000,20.59000,18.70000,11.94000,0.00000,-0.03000,0.13000,30.20000,1.88000,0.63000,0.00000,31.48000,3.90000,0.00000,0.00000
0.00000,817.20000,751.80000,839.70000,29.65000,277.76000,250.22000,274.50000,270.98000,1000.76000,1005.59000,1018.14000,1000.18000,1.83000,54.62000,107.98000,889.00000,20.71000,18.60000,11.04000,0.00000,0.00000,0.03000,30.20000,1.32000,0.80000,0.00000,31.99000,0.00000,0.00000,0.00000
0.00000,817.20000,751.90000,839.70000,29.65000,277.83000,250.22000,274.52000,271.01000,1001.71000,1005.89000,1019.25000,1002.54000,1.85000,54.62000,108.03000,885.60000,20.71000,18.60000,9.95000,0.00000,0.01000,-0.02000,30.20000,1.37000,0.76000,0.00000,13.00000,15.70000,0.00000,0.00000
0.00000,818.20000,751.60000,839.50000,29.65000,277.89000,250.26000,274.59000,271.03000,1004.10000,1004.27000,1020.06000,1004.80000,1.84000,54.71000,108.07000,890.80000,20.91000,18.47000,9.12000,0.00000,0.02000,-0.07000,30.20000,0.85000,0.93000,0.00000,14.43000,0.00000,0.00000,0.00000
0.00000,818.20000,751.60000,839.40000,29.65000,277.92000,250.34000,274.63000,271.10000,1004.68000,1004.15000,1019.64000,1006.43000,1.84000,54.74000,108.12000,891.90000,21.08000,18.50000,8.59000,0.00000,0.04000,0.06000,30.20000,1.33000,1.01000,0.00000,13.46000,-3.90000,0.00000,0.00000
0.00000,818.20000,751.60000,839.40000,29.65000,278.00000,250.35000,274.67000,271.12000,1004.56000,1006.09000,1019.82000,1006.75000,1.83000,54.55000,108.17000,883.70000,21.17000,18.63000,8.18000,0.00000,0.04000,0.04000,30.20000,1.81000,1.14000,0.00000,7.88000,-3.90000,0.00000,0.00000
0.00000,818.20000,751.50000,839.30000,29.65000,278.02000,250.35000,274.76000,271.12000,1006.57000,1008.19000,1020.62000,1007.27000,1.83000,54.56000,108.22000,883.10000,21.22000,18.78000,8.30000,0.00000,0.07000,-0.15000,30.20000,1.24000,1.07000,0.00000,10.81000,-3.90000,0.00000,0.00000
0.00000,818.20000,749.90000,837.70000,29.65000,277.76000,250.18000,274.59000,270.83000,1006.26000,1011.00000,1019.83000,1008.43000,1.84000,54.64000,108.27000,885.90000,21.22000,18.96000,8.30000,0.00000,-0.04000,0.00000,30.20000,0.57000,1.66000,0.00000,14.41000,-7.90000,0.00000,0.00000
0.00000,818.20000,749.50000,837.30000,29.65000,277.64000,249.76000,274.21000,270.72000,1004.68000,1012.52000,1020.63000,1008.40000,1.84000,54.67000,108.32000,892.50000,21.22000,18.96000,7.64000,0.00000,-0.03000,0.02000,30.20000,1.18000,0.94000,0.00000,15.94000,-7.90000,0.00000,0.00000
0.00000,818.20000,749.60000,837.50000,29.65000,277.83000,250.08000,274.65000,270.88000,1003.52000,1012.80000,1021.18000,1007.97000,1.85000,54.71000,108.37000,892.50000,21.08000,19.33000,7.17000,0.00000,-0.05000,0.02000,30.20000,1.58000,1.05000,0.00000,3.43000,-7.90000,0.00000,0.00000
0.00000,819.20000,749.60000,837.40000,29.65000,277.44000,249.66000,274.12000,270.43000,997.99000,1012.21000,1021.30000,1006.89000,1.89000,54.68000,108.42000,895.10000,20.93000,19.64000,6.43000,0.00000,-0.08000,0.06000,30.20000,1.54000,0.91000,0.00000,8.60000,3.90000,0.00000,0.00000
0.00000,819.20000,749.50000,837.40000,29.65000,277.74000,249.79000,274.29000,270.77000,998.39000,1012.35000,1021.79000,1005.94000,1.84000,54.67000,108.47000,894.80000,20.86000,19.76000,5.29000,0.00000,-0.08000,-0.03000,30.20000,1.65000,0.87000,0.00000,6.87000,0.00000,0.00000,0.00000
0.00000,818.20000,749.50000,837.40000,29.65000,278.29000,250.41000,274.96000,271.33000,1000.07000,1012.84000,1021.77000,1006.61000,1.86000,54.60000,108.52000,890.70000,20.93000,19.69000,4.20000,0.00000,-0.05000,0.04000,30.20000,1.96000,0.51000,0.00000,4.58000,3.90000,0.00000,0.00000
0.00000,818.20000,750.90000,838.70000,29.65000,278.10000,250.34000,274.89000,271.07000,1001.41000,1013.20000,1021.70000,1007.27000,1.84000,54.65000,108.57000,887.30000,21.20000,19.38000,3.11000,0.00000,-0.08000,-0.05000,30.20000,1.75000,0.15000,0.00000,-16.64000,3.90000,0.00000,0.00000
0.00000,818.20000,751.70000,839.50000,29.65000,277.64000,249.78000,274.36000,270.59000,1002.03000,1013.11000,1020.65000,1008.01000,2.68000,58.92000,108.62000,1030.70000,21.20000,19.38000,2.31000,0.00000,-0.02000,0.02000,30.20000,2.21000,0.19000,0.00000,-10.10000,3.90000,0.00000,0.00000
0.00000,818.20000,751.40000,839.20000,29.65000,277.67000,249.75000,274.35000,270.57000,1012.24000,1018.10000,1027.18000,1011.37000,2.97000,61.93000,108.66000,1260.40000,21.66000,18.86000,2.20000,0.00000,-0.03000,0.03000,30.20000,2.00000,0.22000,0.00000,-0.92000,3.90000,0.00000,0.00000
0.00000,819.20000,751.60000,839.40000,29.65000,277.71000,249.75000,274.42000,270.63000,1035.37000,1031.85000,1042.06000,1020.67000,2.99000,62.40000,108.71000,1331.60000,22.21000,18.11000,2.12000,0.00000,-0.04000,-0.02000,30.20000,1.64000,0.00000,0.00000,7.18000,3.90000,0.00000,0.00000
0.00000,819.20000,751.80000,839.60000,29.65000,277.81000,249.82000,274.48000,270.68000,1059.49000,1049.61000,1058.95000,1034.31000,2.98000,62.23000,108.77000,1347.70000,22.61000,17.39000,2.10000,0.00000,-0.02000,0.02000,30.20000,1.96000,-0.26000,0.00000,15.55000,7.90000,0.00000,0.00000
0.00000,820.20000,751.90000,839.80000,29.65000,277.85000,249.87000,274.54000,270.76000,1080.63000,1064.46000,1074.59000,1049.32000,3.01000,62.41000,108.82000,1350.60000,22.91000,17.39000,2.12000,0.00000,-0.02000,0.01000,30.20000,1.67000,-0.49000,0.00000,26.69000,3.90000,0.00000,0.00000
0.00000,820.20000,750.70000,838.50000,29.65000,277.94000,249.96000,274.59000,270.78000,1098.29000,1077.42000,1089.16000,1063.84000,3.02000,62.27000,108.88000,1349.60000,22.97000,16.82000,1.96000,0.00000,-0.02000,-0.01000,30.20000,1.40000,-0.66000,0.00000,34.92000,3.90000,0.00000,0.00000
0.00000,821.20000,749.90000,837.70000,29.65000,277.98000,250.00000,274.69000,270.90000,1112.97000,1086.80000,1101.61000,1077.25000,3.00000,62.29000,108.94000,1348.40000,22.78000,16.47000,1.94000,0.00000,0.00000,0.06000,30.20000,1.83000,-0.57000,0.00000,33.58000,3.90000,0.00000,0.00000
0.00000,822.20000,750.60000,838.40000,29.65000,278.06000,250.11000,274.78000,271.00000,1125.18000,1098.29000,1112.26000,1089.17000,3.02000,62.35000,109.00000,1349.80000,22.78000,16.39000,1.96000,0.00000,-0.01000,0.02000,30.20000,1.44000,-0.73000,0.00000,42.19000,3.90000,0.00000,0.00000
0.00000,822.20000,750.60000,838.40000,29.65000,278.13000,250.17000,274.83000,271.09000,1135.18000,1107.54000,1121.28000,1099.51000,2.99000,62.36000,109.06000,1347.70000,22.47000,16.61000,1.07000,0.00000,0.01000,-0.01000,30.20000,1.14000,-0.90000,0.00000,32.93000,3.90000,0.00000,0.00000
0.00000,822.20000,750.50000,838.30000,29.65000,278.21000,250.26000,274.96000,271.20000,1142.42000,1114.93000,1129.08000,1108.66000,2.93000,62.27000,109.12000,1347.30000,22.07000,17.01000,0.00000,0.00000,0.01000,0.04000,30.20000,1.69000,-0.85000,0.00000,31.42000,0.00000,0.00000,0.00000
0.00000,821.20000,750.40000,838.20000,29.65000,278.29000,250.38000,275.07000,271.30000,1147.71000,1121.01000,1134.11000,1116.31000,2.76000,60.37000,109.18000,1270.60000,22.07000,17.01000,0.00000,0.00000,0.01000,0.03000,30.20000,1.66000,-0.80000,0.00000,5.14000,0.00000,0.00000,0.00000
0.00000,821.20000,751.80000,839.60000,29.65000,278.35000,250.52000,275.20000,271.46000,1146.50000,1123.02000,1134.23000,1120.75000,2.63000,59.35000,109.24000,1191.40000,21.61000,17.39000,0.00000,0.00000,0.02000,-0.03000,30.20000,1.57000,-0.85000,0.00000,-14.64000,0.00000,0.00000,0.00000
0.00000,822.20000,752.10000,839.90000,29.65000,278.47000,250.64000,275.33000,271.57000,1138.63000,1122.19000,1130.90000,1121.79000,2.57000,58.34000,109.30000,1141.90000,21.15000,17.74000,0.00000,0.00000,0.01000,-0.01000,30.20000,1.65000,-0.81000,0.00000,-2.91000,0.00000,0.00000,0.00000
0.00000,821.20000,751.90000,839.70000,29.65000,278.55000,250.76000,275.44000,271.70000,1130.20000,1121.12000,1126.85000,1120.35000,2.41000,57.24000,109.36000,1074.80000,20.81000,18.01000,0.00000,0.00000,0.01000,-0.02000,30.20000,1.72000,-0.81000,0.00000,-13.57000,-3.90000,0.00000,0.00000
0.00000,820.20000,752.10000,839.90000,29.65000,278.65000,250.90000,275.59000,271.84000,1122.09000,1117.38000,1123.24000,1118.41000,2.45000,57.06000,109.41000,1045.90000,20.54000,18.24000,0.00000,0.00000,0.02000,-0.01000,30.20000,1.75000,-0.78000,0.00000,-27.31000,0.00000,0.00000,0.00000
0.00000,820.20000,752.10000,839.90000,29.65000,278.75000,251.03000,275.65000,272.01000,1113.62000,1111.68000,1119.24000,1116.58000,2.42000,56.99000,109.46000,1041.00000,20.29000,18.42000,0.00000,0.00000,0.01000,-0.02000,30.20000,1.78000,-0.79000,0.00000,-22.77000,-3.90000,0.00000,0.00000
1.00000,820.20000,752.20000,840.00000,29.65000,278.79000,251.10000,275.81000,272.08000,1106.25000,1108.56000,1116.03000,1114.88000,2.45000,56.84000,109.51000,1034.30000,20.10000,18.58000,0.00000,0.00000,0.02000,0.02000,30.20000,1.80000,-0.79000,0.00000,-12.67000,0.00000,0.00000,0.00000
0.00000,820.20000,750.60000,838.40000,29.65000,278.82000,251.12000,275.87000,272.20000,1098.61000,1105.98000,1112.55000,1113.18000,2.42000,56.97000,109.55000,1040.10000,20.10000,18.58000,0.00000,0.00000,0.02000,0.01000,30.20000,1.80000,-0.78000,0.00000,-0.71000,0.00000,0.00000,0.00000
0.00000,821.20000,750.00000,837.90000,29.65000,278.97000,251.30000,276.06000,272.35000,1091.94000,1103.79000,1109.08000,1111.51000,2.43000,56.78000,109.60000,1030.20000,19.98000,18.73000,0.00000,0.00000,0.01000,-0.01000,30.20000,1.80000,-0.77000,0.00000,8.65000,0.00000,0.00000,0.00000
0.00000,820.20000,749.80000,837.60000,29.65000,279.07000,251.36000,276.10000,272.48000,1087.55000,1102.13000,1106.17000,1109.71000,2.39000,56.72000,109.66000,1029.20000,19.90000,18.94000,0.00000,0.00000,0.01000,0.02000,30.20000,1.82000,-0.74000,0.00000,-8.54000,0.00000,0.00000,0.00000
0.00000,820.20000,749.70000,837.50000,29.65000,279.20000,251.55000,276.33000,272.60000,1085.43000,1100.38000,1103.54000,1107.90000,2.45000,56.73000,109.71000,1028.80000,19.85000,19.14000,0.00000,0.00000,0.01000,0.02000,30.00000,1.83000,-0.76000,0.00000,-6.64000,0.00000,0.00000,0.00000
0.00000,820.20000,749.60000,837.40000,29.65000,279.26000,251.54000,276.35000,272.68000,1084.88000,1099.22000,1100.78000,1106.16000,2.37000,56.69000,109.76000,1027.20000,19.87000,19.27000,0.00000,0.00000,0.01000,-0.03000,30.00000,1.79000,-0.78000,0.00000,-0.61000,0.00000,0.00000,0.00000
0.00000,820.20000,749.50000,837.30000,29.65000,279.31000,251.62000,276.48000,272.78000,1083.64000,1098.06000,1097.62000,1104.61000,2.45000,56.85000,109.81000,1033.40000,19.93000,19.33000,0.00000,0.00000,0.02000,-0.01000,30.00000,1.80000,-0.74000,0.00000,-0.02000,3.90000,0.00000,0.00000
0.00000,820.20000,751.10000,839.00000,29.65000,279.42000,251.74000,276.58000,272.92000,1080.83000,1096.79000,1095.80000,1102.97000,2.39000,56.81000,109.87000,1033.30000,19.93000,19.33000,0.00000,0.00000,0.01000,0.03000,30.00000,1.82000,-0.76000,0.00000,6.65000,3.90000,0.00000,0.00000
0.00000,820.20000,751.50000,839.30000,29.65000,279.53000,251.85000,276.72000,273.05000,1078.30000,1096.00000,1093.81000,1102.34000,2.38000,56.85000,109.92000,1033.70000,19.93000,19.35000,0.00000,0.00000,0.01000,-0.02000,30.00000,1.81000,-0.75000,0.00000,0.62000,0.00000,0.00000,0.00000
0.00000,820.20000,752.00000,839.80000,29.65000,279.63000,251.91000,276.85000,273.18000,1075.47000,1096.39000,1091.41000,1102.59000,2.46000,56.60000,109.97000,1027.70000,19.98000,19.35000,0.00000,0.00000,0.02000,0.01000,30.00000,1.85000,-0.74000,0.00000,-7.38000,3.90000,0.00000,0.00000
1.00000,820.20000,752.20000,840.00000,29.65000,279.71000,252.02000,276.99000,273.30000,1076.08000,1097.96000,1090.11000,1104.11000,2.48000,56.37000,110.04000,1013.80000,19.98000,19.27000,0.00000,0.00000,0.01000,-0.00000,30.00000,1.86000,-0.75000,0.00000,4.62000,3.90000,0.00000,0.00000
1.00000,820.20000,752.60000,840.50000,29.65000,279.93000,252.21000,277.22000,273.47000,1077.04000,1098.41000,1090.06000,1105.57000,3.07000,59.35000,110.14000,1091.90000,20.00000,19.22000,0.00000,0.00000,0.02000,-0.00000,30.00000,1.77000,-0.76000,0.00000,-15.25000,3.90000,0.00000,0.00000
0.00000,821.20000,750.90000,838.70000,29.65000,279.99000,252.28000,277.35000,273.61000,1080.41000,1098.19000,1091.79000,1105.21000,4.61000,64.84000,110.20000,1381.10000,20.00000,19.22000,0.00000,0.00000,0.00000,-0.00000,30.00000,1.63000,-0.79000,0.00000,18.82000,0.00000,0.00000,0.00000
0.00000,824.20000,750.80000,838.60000,29.65000,280.11000,252.40000,277.47000,273.74000,1098.50000,1106.25000,1104.07000,1109.34000,5.37000,67.38000,110.28000,1636.00000,20.03000,19.22000,0.00000,0.00000,0.00000,0.03000,30.00000,1.54000,-0.74000,0.00000,67.56000,0.00000,0.00000,0.00000
