#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
0.0,6492.0,6974.7,7207.8,7295.4,-7.600000000000364,0.7,29.8,122.85,118.4,176.0,358.56,33.88999999999987,1249.94,1283.83,1277.62,1280.3,9.68,17.14,74.17,164.62,2464.8,391.97,41.11000000000013,1241.56,1251.92,1263.28,1282.67,9.21,17.81,73.58,174.18,2524.5,39.26,40.73,60.69,3704.0,NaN,284.8,12.5,10.0,63.48,-0.0,48.3919907,-97.2238235,3.1,-0.08,12.5,NaN,4.59,-5.58,NaN,72.0,79.99,295.6,27.9,14.0,-7.81,-63.0,-101.8,18.51,NaN,NaN
0.0,6489.0,6975.7,7204.7,7292.3,-7.399999999999636,0.8,29.8,122.85,118.4,176.0,358.31,33.309999999999945,1248.49,1281.8,1276.65,1280.12,9.69,17.08,74.25,164.62,2466.6,391.45,41.539999999999964,1240.92,1250.34,1262.55,1282.46,9.23,17.82,73.48,174.1,2523.8,39.42,40.76,60.57,3704.0,NaN,283.1,12.5,10.0,64.8,-0.0,48.3921204,-97.2241974,3.1,-0.02,12.5,NaN,4.59,-8.59,NaN,74.0,80.18,293.7,27.9,14.0,38.58,-157.5,-102.0,18.36,NaN,NaN
0.0,6485.0,6967.7,7200.6,7288.2,-9.5,0.6,29.8,122.85,118.4,176.0,358.17,32.210000000000036,1247.98,1280.19,1276.37,1279.92,9.46,17.0,73.98,164.65,2473.8,391.0,40.7199999999998,1241.38,1249.41,1261.98,1282.1,9.18,17.81,73.6,174.09,2530.2,39.71,40.46,60.38,3704.0,NaN,282.5,12.5,10.0,65.09,0.03,48.392231,-97.2245789,3.1,-0.02,12.5,NaN,4.69,-9.54,NaN,74.0,80.17,291.1,27.9,14.0,-78.56,-224.4,-102.3,18.23,NaN,NaN
0.0,6481.0,6960.7,7196.9,7284.5,-14.600000000000364,0.8,29.8,122.85,118.4,176.0,358.0,33.58999999999992,1247.02,1280.03,1274.54,1280.61,9.48,17.11,74.26,164.69,2475.1,390.42,42.450000000000045,1239.77,1248.07,1260.86,1282.22,9.12,17.83,73.56,174.18,2528.8,39.54,40.49,60.32,3704.0,NaN,279.5,12.5,10.0,64.31,0.0,48.3923302,-97.2249603,3.1,0.02,12.5,NaN,4.42,-9.68,NaN,73.0,80.03,288.1,27.8,14.0,-250.87,-212.6,-102.5,18.1,NaN,NaN
0.0,6478.0,6960.7,7194.0,7281.6,-17.899999999999636,0.5,29.8,122.85,118.4,176.0,357.83,36.179999999999836,1245.69,1281.87,1272.29,1281.41,9.48,16.97,74.28,164.71,2468.5,389.99,44.710000000000036,1238.23,1246.84,1259.55,1282.94,9.01,17.82,73.53,174.19,2531.2,39.28,40.76,60.36,3704.0,NaN,276.2,12.5,10.0,64.42,-0.04,48.3924217,-97.2253647,3.1,0.03,12.5,NaN,4.56,-10.22,NaN,73.0,80.03999999999999,285.1,27.9,14.0,-234.0,-196.9,-102.9,17.97,NaN,NaN
0.0,6477.0,6957.7,7192.7,7280.3,-19.199999999999818,0.7,29.8,122.85,118.4,176.0,357.63,36.680000000000064,1245.22,1281.9,1273.17,1280.41,9.63,17.12,74.26,164.69,2466.4,389.49,43.25999999999999,1238.57,1246.21,1258.44,1281.83,9.05,17.84,73.55,174.21,2529.8,39.33,40.78,60.3,3704.0,NaN,274.5,12.5,10.0,64.43,-0.0,48.3924904,-97.225769,3.1,0.05,12.5,NaN,6.15,-10.13,NaN,73.0,80.11,281.6,27.8,13.0,-197.9,-173.2,-103.2,17.85,NaN,NaN
0.0,6476.0,6952.7,7191.8,7279.3,-20.099999999999454,0.6,29.8,122.85,118.4,176.0,357.42,34.32999999999993,1247.14,1281.41,1273.67,1281.47,9.61,17.03,74.24,164.77,2463.0,388.92,43.700000000000045,1238.2,1246.24,1258.12,1281.9,9.1,17.88,73.72,174.27,2528.8,39.54,40.53,60.05,3704.0,NaN,273.3,12.5,10.0,64.02,0.0,48.3925476,-97.226181,3.1,0.07,12.5,NaN,7.55,-7.19,NaN,73.0,80.07,278.3,27.9,13.0,-221.47,-82.7,-103.6,17.71,NaN,NaN
0.0,6477.0,6953.7,7192.8,7280.3,-19.300000000000182,0.7,29.8,122.85,118.4,176.0,357.21,33.450000000000045,1247.74,1280.37,1274.63,1281.19,9.64,17.11,74.07,164.88,2463.6,388.43,43.62000000000012,1237.84,1246.4,1258.0,1281.46,9.1,17.91,73.63,174.35,2526.6,39.37,40.59,59.48,3704.0,NaN,270.5,12.5,10.0,63.65,-0.03,48.3925858,-97.2265854,3.1,0.0,12.5,NaN,8.13,-3.93,NaN,72.0,79.96000000000001,276.0,27.8,14.0,-181.78,35.4,-104.0,17.56,NaN,NaN
0.0,6478.0,6959.7,7193.9,7281.5,-17.5,0.7,29.8,122.85,118.4,176.0,357.05,34.08999999999992,1246.95,1281.04,1274.66,1280.28,9.7,17.15,74.07,164.98,2459.5,387.96,41.680000000000064,1239.78,1244.4,1258.35,1281.46,9.21,18.17,73.53,174.4,2531.4,39.41,40.69,58.78,3704.0,NaN,268.6,12.5,10.0,62.47,-0.03,48.3926239,-97.2269821,3.1,0.02,12.5,NaN,8.51,-0.54,NaN,71.0,80.1,274.6,27.9,14.0,-2.9,59.1,-104.3,17.4,NaN,NaN
0.0,6479.0,6963.7,7195.0,7282.6,-14.199999999999818,0.7,29.8,122.85,118.4,176.0,356.83,32.11999999999989,1247.92,1280.04,1273.17,1279.77,9.57,17.37,73.94,165.05,2466.2,387.41,40.909999999999854,1240.71,1245.09,1258.64,1281.62,9.31,18.29,73.61,174.4,2534.7,39.64,40.32,58.12,3704.0,NaN,268.6,12.5,10.0,62.6,-0.02,48.3926544,-97.2273788,3.1,-0.0,12.5,NaN,7.89,-1.09,NaN,71.0,79.96000000000001,274.1,27.9,14.0,159.26,43.3,-104.7,17.23,NaN,NaN
0.0,6480.0,6959.7,7195.8,7283.4,-12.0,0.7,29.8,122.85,118.4,176.0,356.61,31.909999999999854,1248.21,1279.38,1272.32,1280.12,9.46,17.36,73.97,165.15,2469.9,386.9,39.12999999999988,1241.91,1246.9,1260.21,1281.04,9.36,18.27,73.73,174.43,2538.3,39.77,40.14,57.67,3704.0,NaN,269.7,12.5,10.0,62.8,0.02,48.3926888,-97.2277832,3.1,0.01,12.5,NaN,7.04,-0.88,NaN,71.0,79.91,273.7,27.9,14.0,76.06,59.1,-105.1,17.06,NaN,NaN
0.0,6480.0,6959.7,7195.8,7283.4,-8.900000000000546,0.7,29.8,122.85,118.4,176.0,356.43,31.6099999999999,1248.72,1280.33,1271.87,1279.86,9.49,17.26,74.16,165.27,2471.5,386.43,38.299999999999955,1242.51,1246.4,1262.36,1280.81,9.41,18.29,73.87,174.33,2544.2,39.59,40.17,57.34,3704.0,NaN,269.3,12.5,10.0,63.25,-0.01,48.3927193,-97.2281799,3.1,0.02,12.5,NaN,6.93,-1.87,NaN,72.0,79.76,273.5,27.8,13.0,-3.73,70.9,-105.5,16.89,NaN,NaN
0.0,6481.0,6961.7,7196.9,7284.5,-3.699999999999818,0.6,29.8,122.85,118.4,176.0,356.27,33.73000000000002,1247.83,1281.56,1270.99,1279.62,9.45,17.5,74.07,165.35,2481.5,385.95,40.37999999999988,1240.23,1245.74,1263.18,1280.61,9.48,18.32,73.71,174.22,2544.0,39.4,40.48,57.13,3704.0,NaN,268.7,12.5,10.0,62.84,-0.01,48.3927498,-97.2285767,3.1,-0.02,12.5,NaN,6.9,-0.43,NaN,71.0,79.88,272.9,27.8,14.0,0.31,70.9,-105.8,16.72,NaN,NaN
0.0,6482.0,6964.7,7197.4,7285.0,0.5,0.8,29.8,122.85,118.4,176.0,356.07,33.02999999999997,1248.8,1281.83,1271.45,1278.85,9.46,17.53,74.49,165.39,2487.4,385.4,38.91000000000008,1241.49,1245.37,1263.0,1280.4,9.54,18.42,73.82,174.25,2549.3,39.37,40.44,56.92,3704.0,NaN,268.5,12.5,10.0,63.11,-0.02,48.3927765,-97.2289658,3.1,-0.0,12.5,NaN,7.01,0.34,NaN,72.0,79.81,272.7,27.9,14.0,75.57,47.2,-106.0,16.56,NaN,NaN
0.0,6485.0,6963.7,7197.9,7285.5,3.899999999999636,0.6,29.8,122.85,118.4,176.0,355.97,34.72000000000003,1248.5,1283.22,1273.09,1280.57,9.48,17.48,74.44,165.37,2492.0,384.95,35.460000000000036,1244.95,1244.25,1263.19,1279.71,9.57,18.43,73.81,174.23,2548.4,39.52,40.38,56.7,3704.0,NaN,269.1,12.5,10.0,62.91,-0.01,48.3928032,-97.2293625,3.1,-0.02,12.5,NaN,7.15,0.0,NaN,71.0,79.9,272.6,27.9,14.0,69.51,35.4,-106.2,16.41,NaN,NaN
0.0,6485.0,6963.7,7198.4,7286.0,5.699999999999818,0.7,29.8,122.85,118.4,176.0,355.85,35.210000000000036,1248.19,1283.4,1274.37,1280.41,9.47,17.61,74.32,165.46,2491.8,384.51,34.51999999999998,1246.38,1245.26,1263.53,1279.78,9.57,18.4,73.95,174.41,2550.9,39.45,40.28,56.49,3704.0,NaN,269.4,12.5,10.0,62.48,-0.0,48.3928261,-97.229744,3.1,0.02,12.5,NaN,7.05,0.0,NaN,71.0,79.73,272.6,27.9,14.0,19.79,35.4,-106.4,16.27,NaN,NaN
0.0,6487.0,6962.7,7199.9,7287.5,8.199999999999818,0.6,29.8,122.85,118.4,176.0,355.71,33.24000000000001,1247.72,1280.96,1273.11,1280.51,9.38,17.63,74.36,165.54,2494.5,383.98,33.569999999999936,1245.7,1247.68,1265.73,1279.27,9.61,18.44,73.85,174.41,2554.1,39.47,40.29,56.29,3704.0,NaN,269.9,12.5,10.0,62.81,0.0,48.392849,-97.2301331,3.1,0.0,12.5,NaN,6.81,-0.64,NaN,71.0,79.75999999999999,272.5,27.9,14.0,3.94,70.9,-106.4,16.13,NaN,NaN
0.0,6490.0,6965.7,7203.1,7290.7,10.399999999999636,0.5,29.8,122.85,118.4,176.0,355.59,33.840000000000146,1247.54,1279.1,1272.83,1281.38,9.48,17.59,74.52,165.54,2493.8,383.59,31.88000000000011,1246.75,1248.04,1266.54,1278.63,9.69,18.47,73.94,174.42,2556.0,39.44,40.32,56.16,3704.0,NaN,269.7,12.5,10.0,62.53,-0.01,48.3928795,-97.2305298,3.1,-0.0,12.5,NaN,6.54,0.82,NaN,71.0,79.75999999999999,272.4,27.9,13.0,1.14,110.2,-106.5,16.0,NaN,NaN
0.0,6492.0,6968.7,7204.5,7292.1,10.600000000000364,0.7,29.8,122.85,118.4,176.0,355.54,33.48000000000002,1247.51,1280.93,1271.92,1280.99,9.61,17.54,74.64,165.55,2493.6,383.09,31.2800000000002,1248.07,1246.37,1268.09,1277.65,9.72,18.42,73.84,174.51,2558.0,39.42,40.45,56.0,3704.0,NaN,269.7,12.5,10.0,63.18,-0.0,48.3929024,-97.2309113,3.1,0.0,12.5,NaN,6.67,0.23,NaN,72.0,79.87,272.4,27.9,14.0,92.59,82.7,-106.4,15.89,NaN,NaN
0.0,6493.0,6967.7,7205.9,7293.4,10.799999999999272,0.7,29.8,122.85,118.4,176.0,355.46,32.90000000000009,1249.03,1281.93,1271.95,1281.17,9.59,17.52,74.5,165.56,2498.1,382.68,31.519999999999982,1249.51,1246.14,1267.4,1277.66,9.72,18.45,73.9,174.54,2559.9,39.5,40.41,55.83,3704.0,NaN,270.0,12.5,10.0,62.92,0.0,48.3929253,-97.2313004,3.1,-0.01,12.5,NaN,6.65,-0.62,NaN,71.0,79.91,272.4,27.9,14.0,72.02,82.7,-106.2,15.78,NaN,NaN
0.0,6495.0,6968.7,7207.7,7295.3,11.900000000000546,0.9,29.8,122.85,118.4,176.0,355.35,32.32999999999993,1249.16,1280.58,1271.97,1281.49,9.61,17.64,74.49,165.71,2496.5,382.24,32.13000000000011,1250.6,1245.6,1266.46,1277.73,9.75,18.49,73.6,174.59,2555.8,39.43,40.42,55.69,3704.0,NaN,269.7,12.5,10.0,62.59,0.0,48.3929443,-97.2316818,3.1,-0.02,12.5,NaN,6.32,0.24,NaN,71.0,79.85,272.3,27.9,14.0,35.61,98.4,-106.0,15.69,NaN,NaN
0.0,6496.0,6970.7,7208.7,7296.3,12.900000000000546,0.6,29.8,122.85,118.4,176.0,355.26,30.179999999999836,1249.63,1279.19,1273.41,1279.81,9.63,17.7,74.47,165.68,2493.9,381.8,29.37000000000012,1250.03,1246.77,1264.85,1276.14,9.8,18.5,73.8,174.57,2558.2,39.28,40.53,55.67,3704.0,NaN,269.0,12.5,10.0,62.36,0.0,48.3929749,-97.2320709,3.1,-0.02,12.5,NaN,6.05,-0.26,NaN,71.0,79.81,272.3,27.8,14.0,70.15,70.9,-105.7,15.6,NaN,NaN
0.0,6496.0,6972.7,7209.0,7296.6,12.100000000000364,0.7,29.8,122.85,118.4,176.0,355.17,29.5,1250.43,1277.87,1274.41,1279.93,9.71,18.06,74.57,165.63,2525.1,381.4,28.670000000000073,1249.86,1248.8,1265.9,1277.47,9.9,18.96,74.02,174.63,2579.3,39.32,40.47,55.77,3704.0,NaN,268.6,12.5,10.0,62.13,-0.02,48.3929977,-97.23246,3.1,0.01,12.5,NaN,5.59,-0.23,NaN,71.0,79.78999999999999,272.2,27.9,14.0,80.66,47.2,-105.4,15.52,NaN,NaN
0.0,6495.0,6975.7,7207.7,7295.3,10.300000000000182,0.6,29.8,122.85,118.4,176.0,355.12,27.909999999999854,1254.89,1280.7,1275.09,1282.8,9.81,19.38,75.66,165.89,2629.7,380.92,33.51999999999998,1248.2,1255.69,1267.53,1281.72,9.82,20.25,74.73,174.71,2664.3,39.49,40.34,56.06,3704.0,NaN,269.4,12.5,10.0,63.46,-0.01,48.3930168,-97.2328415,3.1,-0.02,12.5,NaN,5.13,-0.31,NaN,72.0,79.83000000000001,271.8,27.9,13.0,120.9,23.6,-105.1,15.46,NaN,NaN
0.0,6495.0,6973.7,7207.6,7295.2,9.699999999999818,0.7,29.8,122.85,118.4,176.0,355.06,27.110000000000127,1263.09,1290.2,1277.74,1288.67,9.94,20.62,76.41,166.68,2699.5,380.54,45.24000000000001,1244.27,1276.96,1270.87,1289.51,9.63,21.22,74.96,174.69,2679.0,39.67,40.26,56.76,3704.0,NaN,270.0,12.5,10.0,63.47,0.0,48.3930435,-97.2332458,3.1,-0.01,12.5,NaN,4.48,-0.8,NaN,72.0,79.93,271.6,27.9,14.0,66.83,15.7,-104.8,15.4,NaN,NaN
0.0,6495.0,6973.7,7207.4,7295.0,9.0,0.7,29.8,122.85,118.4,176.0,355.01,35.87999999999988,1268.47,1304.35,1283.98,1297.96,10.1,21.3,76.41,166.32,2656.5,380.18,53.26999999999998,1245.18,1298.45,1274.37,1297.57,9.95,21.67,74.97,174.64,2648.6,39.53,40.43,57.87,3704.0,NaN,270.0,12.5,10.0,64.58,0.01,48.3930626,-97.2336426,3.1,-0.0,12.5,NaN,3.82,0.34,NaN,73.0,79.96000000000001,271.6,27.8,14.0,12.28,0.0,-104.4,15.36,NaN,NaN
0.0,6494.0,6974.7,7206.8,7294.4,6.899999999999636,0.7,29.8,122.85,118.4,176.0,355.11,47.23000000000002,1271.68,1318.91,1291.34,1304.91,10.36,21.52,76.0,166.25,2650.6,379.91,72.33999999999992,1243.16,1315.5,1278.32,1304.63,10.37,21.83,74.74,174.52,2652.1,39.34,40.51,59.03,3704.0,NaN,269.3,12.5,10.0,65.76,0.0,48.3930893,-97.2340546,3.1,-0.02,12.5,NaN,3.8,0.3,NaN,75.0,79.85,271.6,27.8,14.0,8.75,-23.6,-104.0,15.32,NaN,NaN
0.0,6493.0,6975.7,7205.9,7293.5,2.800000000000182,0.7,29.8,122.85,118.4,176.0,355.22,55.32999999999993,1272.93,1328.26,1296.57,1308.35,10.41,21.56,76.47,166.29,2665.4,379.69,86.17999999999984,1240.67,1326.85,1281.42,1310.26,10.6,21.82,74.97,174.48,2659.3,39.25,40.68,60.05,3704.0,NaN,268.6,12.5,10.0,66.93,-0.01,48.3931084,-97.2344666,3.1,-0.01,12.5,NaN,4.1,-0.45,NaN,76.0,79.93,271.7,27.9,14.0,18.02,-63.0,-103.5,15.3,NaN,NaN
0.0,6492.0,6973.7,7205.1,7292.7,0.5999999999994543,0.8,29.8,122.85,118.4,176.0,355.39,58.93999999999983,1274.14,1333.08,1299.85,1311.02,10.54,21.51,76.43,166.12,2663.1,379.48,96.40000000000009,1239.32,1335.72,1284.53,1314.86,10.92,21.84,74.76,174.55,2657.6,39.38,40.69,60.94,3704.0,NaN,269.2,12.5,10.0,67.88,-0.0,48.3931351,-97.2348862,3.1,0.01,12.5,NaN,4.39,1.07,NaN,77.0,80.07,271.5,27.9,14.0,1.81,-70.9,-103.0,15.29,NaN,NaN
0.0,6493.0,6972.7,7205.6,7293.2,-0.1999999999998181,0.6,29.8,122.85,118.4,176.0,355.68,63.159999999999854,1274.43,1337.59,1301.54,1315.56,10.77,21.54,76.25,166.07,2663.0,379.42,106.22999999999979,1236.88,1343.11,1288.45,1317.23,11.2,21.86,74.91,174.57,2658.1,39.38,40.61,62.09,3704.0,NaN,269.6,12.5,10.0,69.12,-0.01,48.393158,-97.235321,3.1,-0.09,12.5,NaN,3.19,0.54,NaN,78.0,79.99000000000001,271.8,27.9,13.0,-40.07,-55.1,-102.6,15.29,NaN,NaN
0.0,6490.0,6971.7,7203.3,7290.9,-4.400000000000546,0.8,29.8,122.85,118.4,176.0,355.93,66.09000000000015,1275.32,1341.41,1302.38,1317.48,11.06,21.57,76.44,165.88,2659.5,379.31,110.13000000000011,1236.82,1346.95,1288.89,1321.68,11.7,21.86,74.63,174.58,2653.6,39.29,40.62,63.56,3704.0,NaN,269.9,12.5,10.0,69.47,0.01,48.3931808,-97.2357559,3.1,-0.07,12.5,NaN,2.82,0.26,NaN,79.0,79.91,271.8,27.8,14.0,-56.2,-133.9,-102.1,15.3,NaN,NaN
0.0,6485.0,6966.7,7197.7,7285.3,-11.0,0.5,29.8,122.85,118.4,176.0,356.32,65.76999999999998,1277.51,1343.28,1302.8,1318.52,11.19,21.58,76.31,165.87,2660.9,379.33,111.49000000000001,1237.41,1348.9,1285.75,1326.9,11.89,21.91,74.62,174.58,2658.0,39.2,40.64,65.49,3704.0,NaN,269.2,12.5,10.0,70.36,-0.0,48.3932076,-97.2362137,3.1,-0.11,12.5,NaN,2.38,0.43,NaN,80.0,79.84,271.9,27.8,14.0,-131.13,-311.0,-101.6,15.32,NaN,NaN
0.0,6476.0,6964.7,7188.8,7276.3,-20.300000000000182,0.7,29.8,122.85,118.4,176.0,356.7,66.77999999999997,1278.19,1344.97,1304.58,1319.49,11.37,21.6,76.33,165.81,2672.7,379.36,110.20000000000005,1240.61,1350.81,1285.77,1329.27,11.92,21.9,74.67,174.62,2659.3,39.22,40.85,67.9,3704.0,NaN,267.8,12.5,10.0,72.3,-0.02,48.3932381,-97.2366867,3.1,-0.13,12.5,NaN,0.33,0.49,NaN,82.0,80.07,272.0,27.8,14.0,-177.48,-507.9,-101.2,15.34,NaN,NaN
0.0,6462.0,6957.7,7174.9,7262.4,-32.900000000000546,0.7,29.8,122.85,118.4,176.0,356.99,69.76999999999998,1276.84,1346.61,1307.04,1320.59,11.34,21.52,76.47,165.94,2672.1,379.41,111.6099999999999,1243.15,1354.76,1286.4,1332.07,11.94,21.86,74.65,174.51,2661.0,39.41,40.74,70.52,3704.0,NaN,267.9,12.5,10.0,75.85,-0.01,48.3932686,-97.237175,3.1,0.03,12.5,NaN,0.35,0.45,NaN,86.0,80.15,271.8,27.9,14.0,-225.42,-755.9,-100.9,15.36,NaN,NaN
0.0,6448.0,6940.7,7160.8,7248.4,-46.80000000000018,0.8,29.8,122.85,118.4,176.0,357.34,72.54999999999995,1276.73,1349.28,1307.05,1322.08,11.02,21.59,76.27,165.77,2664.2,379.51,110.52999999999997,1246.06,1356.59,1288.29,1335.26,11.85,21.93,74.84,174.39,2654.6,39.62,40.45,73.38,3704.0,NaN,269.1,12.5,10.0,77.95,0.0,48.3932953,-97.2376862,3.1,0.08,12.2,NaN,1.88,0.66,NaN,88.0,80.07,271.6,27.9,14.0,-460.05,-807.1,-100.6,15.39,NaN,NaN
0.0,6436.0,6925.7,7149.0,7236.6,-58.399999999999636,0.7,29.8,122.85,118.4,176.0,357.7,78.24000000000001,1276.71,1354.95,1309.82,1323.27,10.8,21.74,76.31,165.86,2675.5,379.63,114.05999999999995,1245.55,1359.61,1289.52,1337.91,11.71,22.03,74.78,174.31,2665.6,39.61,40.42,75.98,3704.0,NaN,269.7,12.5,10.0,78.9,0.01,48.393322,-97.2382126,3.1,0.15,12.2,NaN,3.23,1.35,NaN,89.0,80.03,271.6,27.8,13.0,-701.14,-661.4,-100.3,15.42,NaN,NaN
0.0,6430.0,6916.7,7143.2,7230.7,-63.69999999999982,0.7,29.8,122.85,118.4,176.0,358.06,83.49000000000001,1277.83,1361.32,1311.3,1326.08,10.81,21.93,76.28,165.69,2666.7,379.79,119.62999999999988,1244.48,1364.11,1290.95,1342.51,11.73,22.21,74.76,174.28,2655.9,39.42,40.57,77.99,3704.0,NaN,268.6,12.5,10.0,81.29,-0.04,48.3933525,-97.2387619,3.1,0.15,12.2,NaN,5.33,-1.11,NaN,92.0,79.99000000000001,271.8,27.9,14.0,-742.4,-393.7,-100.1,15.45,NaN,NaN
0.0,6430.0,6914.7,7143.5,7230.9,-62.600000000000364,0.7,29.8,122.85,118.4,176.0,358.42,87.66000000000008,1278.79,1366.45,1312.14,1331.26,10.78,22.01,76.19,165.61,2663.3,379.98,131.41000000000008,1241.05,1372.46,1292.16,1346.61,11.75,22.33,74.82,174.32,2656.4,39.49,40.66,79.35,3704.0,NaN,269.7,12.5,10.0,82.28,0.0,48.393383,-97.2393112,3.1,0.14,12.2,NaN,7.1,-0.53,NaN,93.0,80.15,271.3,27.9,14.0,-550.43,-39.4,-100.0,15.47,NaN,NaN
0.0,6436.0,6917.7,7149.2,7236.6,-56.099999999999454,0.8,29.8,122.85,118.4,176.0,358.72,89.41999999999985,1279.64,1369.06,1311.86,1337.44,11.09,22.09,76.28,165.59,2666.9,380.19,143.51999999999998,1236.6,1380.12,1293.05,1349.77,11.83,22.38,74.79,174.35,2660.9,39.62,40.39,79.83,3704.0,NaN,270.4,12.5,10.0,84.42,0.0,48.3934097,-97.2398682,3.1,0.12,12.2,NaN,8.06,1.12,NaN,96.0,80.00999999999999,271.1,27.8,14.0,-286.42,291.3,-99.8,15.49,NaN,NaN
0.0,6447.0,6925.7,7159.9,7247.3,-45.899999999999636,0.7,29.8,122.85,118.4,176.0,359.08,94.25,1279.81,1374.06,1312.56,1340.09,11.24,22.12,76.1,165.53,2662.2,380.45,151.22000000000003,1233.54,1384.76,1292.8,1351.1,12.02,22.41,74.83,174.33,2653.3,39.44,40.51,79.72,3704.0,NaN,270.2,12.5,10.0,85.16,0.01,48.3934364,-97.2404175,3.1,0.09,12.2,NaN,8.8,-2.34,NaN,96.0,79.94999999999999,271.0,27.8,14.0,18.83,559.1,-99.6,15.5,NaN,NaN
0.0,6459.0,6933.7,7172.5,7259.9,-31.0,1.5,29.8,122.85,118.4,176.0,359.44,98.51999999999998,1279.39,1377.91,1313.29,1341.96,11.36,22.14,75.84,165.62,2657.0,380.7,155.79999999999995,1231.76,1387.56,1290.71,1352.14,12.32,22.39,74.71,174.37,2651.2,39.34,40.56,79.29,3704.0,NaN,268.8,12.5,10.0,84.81,0.01,48.3934593,-97.2409668,3.1,0.02,12.2,NaN,9.45,-2.52,NaN,96.0,79.9,270.9,27.8,14.0,237.59,704.7,-99.3,15.53,NaN,NaN
0.0,6474.0,6947.7,7186.7,7274.1,-11.199999999999818,0.7,29.8,122.85,118.4,176.0,359.77,103.30999999999995,1277.04,1380.35,1313.89,1343.82,11.34,22.14,75.92,165.45,2654.1,380.97,159.75,1230.76,1390.51,1287.33,1354.15,12.48,22.32,74.62,174.49,2648.4,39.14,40.79,78.63,3704.0,NaN,266.2,12.5,10.0,84.15,-0.04,48.3934784,-97.2415161,3.1,0.0,12.2,NaN,9.58,-1.01,NaN,95.0,79.93,270.3,27.7,13.0,462.53,775.6,-99.1,15.56,NaN,NaN
0.0,6488.0,6968.7,7200.6,7288.0,11.699999999999818,0.7,29.8,122.85,118.4,176.0,360.11,107.41999999999985,1275.19,1382.61,1313.5,1342.85,11.51,22.09,76.04,165.41,2658.0,381.27,164.8599999999999,1229.0,1393.86,1285.34,1355.62,12.56,22.31,74.53,174.57,2647.8,39.41,40.65,78.06,3704.0,NaN,266.6,12.5,10.0,83.2,-0.03,48.3934975,-97.2420502,3.1,0.04,12.2,NaN,9.29,-0.26,NaN,94.0,80.06,269.7,27.7,14.0,759.42,815.0,-98.9,15.61,NaN,NaN
0.0,6501.0,6978.7,7213.6,7301.0,38.600000000000364,0.6,29.8,122.85,118.4,176.0,360.45,109.75,1273.08,1382.83,1313.31,1341.13,11.56,21.93,76.09,165.57,2649.2,381.46,163.76999999999998,1229.02,1392.79,1285.58,1353.87,12.49,22.2,74.3,174.51,2646.8,39.91,40.01,77.64,3704.0,NaN,268.7,12.5,10.0,84.49,0.03,48.3935089,-97.2425919,3.1,-0.15,12.2,NaN,7.91,-0.4,NaN,96.0,79.91999999999999,269.2,27.7,14.0,837.88,775.6,-98.8,15.66,NaN,NaN
0.0,6510.0,6989.7,7222.8,7310.3,61.900000000000546,0.7,29.8,122.85,118.4,176.0,360.85,107.18000000000006,1273.29,1380.47,1312.16,1338.59,11.74,21.8,75.81,165.62,2647.3,381.78,151.73000000000002,1232.93,1384.66,1284.89,1352.98,12.86,22.11,74.35,174.64,2647.2,39.51,40.09,77.7,3704.0,NaN,267.4,12.5,11.0,82.56,0.01,48.393528,-97.2431259,3.1,-0.19,12.2,NaN,5.52,1.52,NaN,94.0,79.6,269.5,27.7,14.0,754.38,582.7,-98.7,15.71,NaN,NaN
0.0,6512.0,7000.7,7224.7,7312.2,75.59999999999945,0.9,29.8,122.85,118.4,176.0,361.17,106.12999999999988,1272.41,1378.54,1312.48,1337.17,11.92,21.75,76.1,165.97,2661.0,382.05,135.62999999999988,1239.92,1375.55,1286.6,1352.81,12.9,22.1,74.37,174.51,2647.7,38.91,40.84,78.47,3704.0,NaN,265.2,19.0,11.0,81.58,-0.04,48.3935471,-97.2436752,3.1,-0.16,12.2,NaN,3.7,2.46,NaN,93.0,79.75,269.8,27.9,15.0,699.06,224.4,-98.6,15.77,NaN,NaN
