#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt
1437.0,2283.3,2187.7,2276.0,-81.69999999999982,0.3,0.1,29.94,120.55,119.4,36.129999999999995,281.93,304.89,305.58,318.06,35.309999999999945,1299.39,1307.85,1320.52,1285.21,8.39,68.32,156.54,2231.9,13.67,17.15,113.25,335.6,9.5,10.0,101.08,-0.01,47.8529358,-97.0859222,3.0,-0.01,16.2,-1.03,0.18,106.0,30.82,337.3,28.2,28.2,14.0,-374.32,-110.2,-149.8,9.85
1434.0,2281.3,2185.6,2273.9,-75.5,0.3,0.1,29.94,120.55,119.4,36.129999999999995,281.93,304.81,305.49,318.06,36.12000000000012,1300.56,1307.92,1321.97,1285.85,8.37,68.24,156.53,2227.3,13.78,17.25,113.83,334.8,9.5,9.0,101.11,0.03,47.8534279,-97.0861893,3.0,0.05,16.2,-0.47,-2.1,106.0,31.03,337.4,28.2,28.2,14.0,-265.28,-98.4,-150.3,9.69
1437.0,2278.3,2187.9,2276.2,-62.5,0.3,0.0,29.94,120.55,119.4,36.139999999999986,281.92,304.8,305.48,318.06,36.80000000000018,1301.68,1308.76,1322.65,1285.85,8.39,67.35,156.51,2227.3,13.78,17.34,114.41,332.7,9.5,9.0,100.29,-0.03,47.8539276,-97.0864563,3.0,-0.37,16.2,-0.44,-0.98,105.0,31.119999999999997,336.9,28.2,28.2,14.0,-260.6,90.6,-150.9,9.54
1433.0,2293.3,2184.4,2272.7,-52.90000000000009,0.3,0.0,29.94,120.55,119.4,36.14999999999998,281.81,304.8,305.41,317.96,36.18999999999983,1302.14,1309.01,1322.09,1285.9,8.38,68.23,156.49,2230.9,13.78,17.39,114.51,331.8,9.5,9.0,102.43,-0.06,47.8544273,-97.086731,3.0,-0.2,16.2,0.6,3.78,107.0,31.17,336.8,28.2,28.2,14.0,156.68,-157.5,-151.6,9.42
1427.0,2291.3,2178.5,2266.8,-46.59999999999991,0.3,0.1,29.94,120.55,119.4,36.139999999999986,281.79,304.73,305.39,317.93,35.20999999999981,1301.93,1308.57,1321.12,1285.91,8.33,68.35,156.48,2233.6,13.72,17.28,114.41,333.2,9.5,9.0,102.49,-0.03,47.8549232,-97.086998,3.0,-0.04,16.2,0.81,6.03,107.0,31.0,336.9,28.2,28.2,14.0,180.04,-315.0,-152.3,9.33
1421.0,2281.3,2172.0,2260.3,-41.19999999999982,0.3,0.1,29.94,120.55,119.4,36.129999999999995,281.79,304.67,305.35,317.92,35.3599999999999,1302.55,1308.22,1321.36,1286.0,8.36,68.23,156.49,2241.1,13.62,17.28,114.34,334.6,9.5,9.0,103.67,-0.02,47.8554192,-97.087265,3.0,0.03,16.2,0.82,6.36,108.0,30.9,337.4,28.2,28.2,14.0,-72.1,-378.0,-153.0,9.26
1413.0,2274.3,2164.5,2252.8,-39.69999999999982,0.3,0.0,29.94,120.55,119.4,36.19,281.73,304.66,305.34,317.92,35.54000000000019,1303.2,1308.21,1322.14,1286.6,8.42,68.35,156.47,2244.4,13.49,17.28,114.26,334.7,9.5,9.0,103.91,-0.04,47.8559189,-97.0875168,3.1,-0.04,16.2,-0.2,3.78,108.0,30.770000000000003,338.2,28.2,28.2,14.0,-266.31,-433.1,-153.6,9.21
1404.0,2266.3,2154.8,2243.1,-42.90000000000009,0.3,0.0,29.94,120.55,119.4,36.19,281.69,304.65,305.26,317.88,35.180000000000064,1303.15,1308.66,1322.52,1287.34,8.35,68.16,156.46,2241.2,13.35,17.44,114.34,334.8,9.5,9.0,102.86,-0.06,47.8564224,-97.0877686,3.1,0.04,16.2,-1.25,2.24,107.0,30.79,338.5,28.2,28.2,14.0,-356.13,-570.9,-154.1,9.16
1393.0,2253.3,2143.8,2232.1,-47.30000000000018,0.3,0.0,29.94,120.55,119.4,36.19,281.66,304.55,305.21,317.85,35.080000000000155,1303.37,1309.11,1323.19,1288.11,8.37,68.54,156.45,2239.8,13.14,17.55,114.82,336.0,9.5,9.0,102.57,-0.01,47.8569298,-97.0880127,3.1,0.0,16.2,-2.1,2.38,107.0,30.69,338.7,28.3,28.2,14.0,-497.22,-626.0,-154.6,9.12
1384.0,2237.3,2135.4,2223.7,-53.90000000000009,0.4,0.1,29.94,120.55,119.4,36.15999999999997,281.66,304.53,305.21,317.82,34.75999999999999,1303.55,1309.47,1323.57,1288.81,8.42,68.31,156.46,2236.9,13.06,17.66,115.7,338.5,9.5,9.0,101.98,0.04,47.8574104,-97.0882416,3.1,-0.04,16.2,-2.83,5.49,106.0,30.72,339.0,28.2,28.2,14.0,-691.13,-551.2,-155.0,9.08
1375.0,2225.3,2126.2,2214.5,-61.5,0.3,0.1,29.94,120.55,119.4,36.19,281.6,304.53,305.17,317.79,34.25,1303.58,1309.9,1323.22,1288.97,8.45,68.31,156.45,2247.7,13.06,17.66,116.75,340.6,9.5,9.0,103.11,0.05,47.8579559,-97.0884933,3.1,-0.15,16.2,-3.12,1.6,108.0,30.72,339.8,28.2,28.2,14.0,-741.85,-523.6,-155.5,9.05
1366.0,2218.3,2116.8,2205.1,-68.80000000000018,0.3,0.0,29.94,120.55,119.4,36.25,281.53,304.46,305.09,317.78,33.430000000000064,1303.99,1309.77,1322.26,1288.83,8.41,68.8,156.42,2268.9,13.01,17.74,117.84,339.8,9.5,9.0,104.45,-0.04,47.8584785,-97.0887222,3.1,-0.18,16.2,-3.22,4.11,109.0,30.75,340.4,28.2,28.2,14.0,-740.38,-559.1,-156.3,9.01
1352.0,2220.3,2102.7,2191.0,-85.19999999999982,0.3,0.0,29.94,120.55,119.4,36.23000000000002,281.52,304.4,305.07,317.75,32.659999999999854,1304.29,1309.42,1321.84,1289.18,8.43,68.6,156.4,2278.2,12.96,18.01,118.46,342.3,9.5,9.0,108.1,0.1,47.859005,-97.0889511,3.1,0.03,16.2,-3.18,0.98,113.0,30.970000000000002,340.8,28.2,28.2,14.0,-343.5,-787.4,-157.2,8.95
1340.0,2194.3,2091.2,2179.5,-93.19999999999982,0.3,0.1,29.94,120.55,119.4,36.210000000000036,281.45,304.39,305.07,317.66,32.210000000000036,1305.67,1309.49,1321.95,1289.74,8.38,68.66,156.41,2286.4,12.85,18.27,119.43,341.2,9.5,9.0,107.31,0.01,47.859539,-97.0891724,3.1,-0.05,16.2,-3.55,3.19,112.0,31.119999999999997,341.4,28.2,28.2,14.0,-716.65,-673.2,-158.4,8.88
1326.0,2191.3,2077.3,2165.7,-101.10000000000036,0.3,0.1,29.94,120.55,119.4,36.23999999999995,281.41,304.32,305.03,317.65,32.679999999999836,1307.62,1309.7,1322.83,1290.15,8.37,68.85,156.41,2288.1,12.67,18.52,120.29,340.3,9.5,9.0,108.41,-0.04,47.8600769,-97.089386,3.1,-0.11,16.2,-3.96,5.2,113.0,31.189999999999998,342.3,28.2,28.2,14.0,-606.27,-795.3,-159.7,8.79
1313.0,2183.3,2064.1,2152.4,-107.90000000000009,0.3,0.0,29.94,120.55,119.4,36.25999999999999,281.39,304.26,304.96,317.65,33.88000000000011,1309.04,1310.48,1324.75,1290.87,8.43,68.67,156.38,2292.2,12.43,18.78,121.22,342.4,9.0,9.0,109.73,0.04,47.8606224,-97.089592,3.1,-0.15,16.2,-3.46,2.2,114.0,31.21,342.9,28.2,28.2,14.0,-517.11,-807.1,-161.1,8.69
1300.0,2161.3,2050.9,2139.2,-113.60000000000036,0.3,0.0,29.94,120.55,119.4,36.18000000000001,281.38,304.25,304.94,317.56,35.16000000000008,1310.97,1311.79,1326.77,1291.61,8.57,68.94,156.36,2302.4,12.43,18.78,122.09,342.0,9.5,9.0,109.71,0.0,47.8611717,-97.0897827,3.1,0.09,16.2,-1.8,-1.25,114.0,31.21,343.5,28.2,28.2,14.0,-742.71,-791.3,-162.4,8.59
1291.0,2158.3,2041.8,2130.1,-113.0,0.3,0.1,29.94,120.55,119.4,36.24000000000001,281.28,304.15,304.92,317.52,36.12999999999988,1311.41,1312.54,1328.37,1292.24,8.59,69.11,156.36,2304.8,12.14,19.04,122.71,341.1,9.5,9.0,112.16,0.02,47.8617249,-97.0899887,3.1,-0.32,16.2,-3.25,-1.04,117.0,31.18,343.4,28.2,28.2,14.0,-705.77,-590.6,-163.7,8.49
1275.0,2161.3,2025.9,2114.2,-117.90000000000009,0.3,0.1,29.94,120.55,119.4,36.25999999999999,281.25,304.12,304.81,317.51,36.75999999999999,1311.63,1313.59,1329.84,1293.08,8.48,69.03,156.36,2305.8,11.84,19.3,123.01,341.3,9.5,9.0,111.93,-0.0,47.8623009,-97.0901947,3.1,-0.06,16.2,-2.97,-1.2,117.0,31.14,343.1,28.2,28.2,14.0,-328.76,-881.9,-164.9,8.41
1258.0,2141.3,2009.6,2097.9,-125.79999999999973,0.3,0.0,29.94,120.55,119.4,36.25,281.2,304.01,304.8,317.45,37.56000000000017,1312.39,1314.73,1331.65,1294.09,8.47,68.83,156.35,2320.2,11.65,19.43,123.4,341.6,9.5,9.0,113.88,-0.03,47.8628654,-97.0904007,3.1,0.07,16.2,-2.27,0.79,119.0,31.08,342.9,28.2,28.2,14.0,-521.41,-988.2,-165.9,8.33
1245.0,2120.3,1995.9,2084.2,-130.30000000000018,0.3,0.0,29.94,120.55,119.4,36.25999999999999,281.13,303.96,304.79,317.39,37.24000000000001,1313.7,1315.94,1332.77,1295.53,8.56,69.44,156.33,2320.4,11.56,19.45,123.75,342.2,9.5,9.0,113.2,0.02,47.8634262,-97.0906067,3.1,0.18,16.2,-0.97,1.66,118.0,31.009999999999998,342.9,28.2,28.2,14.0,-794.27,-846.5,-166.8,8.25
1237.0,2102.3,1988.4,2076.7,-128.4000000000001,0.3,0.0,29.94,120.55,119.4,36.26999999999998,281.11,303.87,304.69,317.38,36.950000000000045,1314.67,1316.46,1333.71,1296.76,8.59,69.13,156.33,2326.0,11.56,19.35,123.86,342.1,9.5,9.0,112.87,0.0,47.8639793,-97.0908127,3.1,0.26,16.2,1.56,1.59,117.0,30.910000000000004,343.3,28.2,28.2,14.0,-990.15,-484.3,-167.7,8.17
1244.0,2096.3,1995.6,2083.8,-107.19999999999982,0.3,0.0,29.94,120.55,119.4,36.329999999999984,280.93,303.74,304.62,317.26,36.059999999999945,1314.74,1317.71,1333.86,1297.8,8.58,69.4,156.29,2317.3,11.7,19.22,121.49,341.7,9.0,10.0,111.72,-0.04,47.8650818,-97.0911942,3.1,0.12,16.2,4.77,2.71,116.0,30.919999999999998,343.9,28.2,28.2,14.0,-554.04,370.1,-169.2,8.0
1260.0,2123.3,2011.7,2099.9,-79.59999999999991,0.3,0.0,29.94,120.55,119.4,36.370000000000005,280.84,303.58,304.5,317.21,37.430000000000064,1313.3,1318.68,1335.04,1297.61,8.45,68.8,156.2,2298.1,12.03,18.96,117.78,343.1,9.0,9.0,110.06,0.02,47.8661499,-97.0915527,3.1,-0.14,16.2,3.03,2.52,115.0,30.990000000000002,344.5,28.2,28.2,14.0,360.13,460.6,-170.4,7.81
1264.0,2123.3,2015.3,2103.5,-62.19999999999982,0.4,0.1,29.94,120.55,119.4,36.39999999999998,280.73,303.49,304.41,317.13,38.679999999999836,1312.76,1317.99,1336.12,1297.44,8.46,68.52,156.18,2277.3,12.22,18.83,116.69,342.9,9.0,9.0,106.27,-0.02,47.8666725,-97.091713,3.1,-0.0,16.2,2.21,0.73,111.0,31.049999999999997,344.8,28.2,28.2,14.0,349.24,240.2,-170.7,7.71
1263.0,2125.3,2013.9,2102.1,-50.30000000000018,0.3,0.0,29.94,120.55,119.4,36.410000000000025,280.58,303.32,304.27,316.99,39.04000000000019,1309.48,1316.34,1334.65,1295.61,8.43,67.85,156.1,2246.1,12.32,18.65,115.44,342.2,9.0,9.0,103.37,0.0,47.8677254,-97.0920563,3.1,-0.02,16.5,1.42,0.07,108.0,30.97,344.7,28.2,28.2,14.0,175.28,-173.2,-171.0,7.5
1258.0,2118.3,2009.0,2097.2,-42.0,0.2,0.0,29.94,120.55,119.4,36.46999999999997,280.47,303.21,304.23,316.94,39.1099999999999,1309.1,1315.78,1333.35,1294.24,8.51,68.24,156.04,2249.4,12.46,18.55,115.04,341.0,9.0,9.0,103.9,-0.03,47.8682365,-97.0922165,3.1,0.04,16.5,1.46,1.66,108.0,31.01,344.7,28.2,28.2,14.0,-39.52,-283.5,-171.0,7.42
1255.0,2115.3,2005.8,2094.0,-36.09999999999991,0.3,0.1,29.94,120.55,119.4,36.43000000000001,280.44,303.14,304.13,316.87,38.950000000000045,1308.83,1315.31,1332.13,1293.18,8.42,68.2,155.99,2247.8,12.48,18.5,114.61,341.3,9.0,10.0,103.82,-0.03,47.8687401,-97.0923843,3.1,0.11,16.5,2.3,1.66,108.0,30.98,344.7,28.2,28.2,14.0,-139.93,-196.9,-170.9,7.36
1254.0,2108.3,2005.2,2093.4,-20.799999999999727,0.3,0.0,29.94,120.55,119.4,36.50999999999999,280.32,303.01,304.07,316.83,38.98000000000002,1308.9,1314.77,1331.13,1292.15,8.44,68.31,155.93,2240.1,12.51,18.37,114.14,342.6,9.0,9.0,101.64,-0.01,47.8692589,-97.0925446,3.1,0.03,16.5,2.55,3.13,106.0,30.880000000000003,344.8,28.2,28.2,14.0,-242.17,-63.0,-170.5,7.32
1254.0,2104.3,2005.1,2093.3,-4.599999999999909,0.3,0.0,29.94,120.55,119.4,36.50999999999999,280.22,302.92,303.99,316.73,38.97000000000003,1308.95,1313.63,1330.06,1291.09,8.5,68.28,155.84,2236.8,12.56,18.32,113.64,342.3,9.0,9.0,101.85,-0.03,47.8697815,-97.0927124,3.1,0.04,16.8,2.5,3.83,106.0,30.880000000000003,345.4,28.2,28.2,14.0,-288.62,15.7,-170.1,7.3
1256.0,2111.3,2007.3,2095.5,11.300000000000182,0.3,0.0,29.94,120.55,119.4,36.56999999999999,280.1,302.81,303.96,316.67,38.1400000000001,1308.59,1312.78,1328.72,1290.58,8.41,67.81,155.76,2244.3,12.61,18.24,113.03,342.6,9.0,9.0,103.04,-0.02,47.8703117,-97.092865,3.1,0.03,16.8,2.35,2.2,107.0,30.849999999999998,345.9,28.2,28.2,14.0,-86.3,118.1,-169.5,7.3
1261.0,2112.3,2009.6,2097.8,21.100000000000364,0.3,0.1,29.94,120.55,119.4,36.56999999999999,280.04,302.73,303.85,316.61,39.25999999999999,1306.37,1311.34,1329.18,1289.92,8.4,68.34,155.69,2234.9,12.72,18.16,112.51,344.0,9.0,9.0,101.57,0.0,47.8708458,-97.0930099,3.1,-0.16,16.8,1.92,3.1,106.0,30.880000000000003,346.0,28.2,28.2,14.0,35.2,133.9,-168.9,7.31
1256.0,2109.3,2007.6,2095.8,12.0,0.3,0.0,29.94,120.55,119.4,36.64999999999998,279.81,302.5,303.71,316.46,39.450000000000045,1305.04,1310.73,1328.0,1288.55,8.36,67.3,155.57,2227.7,12.8,18.11,111.73,344.9,10.0,10.0,100.3,0.01,47.8718147,-97.093277,3.1,-0.05,16.8,1.35,-1.12,104.0,30.91,346.5,28.2,28.2,16.0,-17.98,-35.4,-167.5,7.34
1253.0,2106.3,2004.7,2092.9,-7.0,0.3,0.0,29.94,120.55,119.4,36.660000000000025,279.76,302.38,303.6,316.42,39.590000000000146,1304.58,1310.55,1327.46,1287.87,8.45,68.32,155.52,2225.0,12.91,17.98,111.58,343.9,10.5,10.0,99.86,0.01,47.8723335,-97.0934143,3.1,-0.03,16.8,0.98,-2.22,104.0,30.89,346.5,28.2,28.2,15.0,-98.47,-114.2,-166.9,7.36
1251.0,2104.3,2001.9,2090.1,-13.400000000000091,0.3,0.0,29.94,120.55,119.4,36.68000000000001,279.64,302.26,303.54,316.32,40.16000000000008,1303.53,1310.1,1327.9,1287.74,8.45,68.19,155.5,2226.7,12.93,17.9,111.46,341.8,10.0,10.0,99.78,-0.05,47.8728409,-97.0935593,3.1,-0.01,16.8,1.44,0.08,104.0,30.83,346.3,28.2,28.2,15.0,-128.38,-173.2,-166.3,7.39
1249.0,2106.3,2000.2,2088.4,-13.699999999999818,0.3,0.1,29.94,120.55,119.4,36.75,279.52,302.18,303.45,316.27,40.309999999999945,1304.35,1310.57,1327.94,1287.63,8.32,68.09,155.47,2220.8,12.91,17.85,111.25,341.8,10.0,10.0,100.42,-0.03,47.8733444,-97.0937042,3.1,-0.0,16.8,1.65,0.69,105.0,30.76,346.0,28.2,28.2,15.0,-51.74,-137.8,-165.7,7.43
1247.0,2102.3,1998.4,2086.6,-10.599999999999909,0.3,0.0,29.94,120.55,119.4,36.73000000000002,279.43,302.08,303.34,316.16,39.319999999999936,1305.8,1310.92,1327.28,1287.96,8.32,67.92,155.42,2221.4,12.85,17.82,111.07,342.5,10.0,10.0,99.83,-0.01,47.873848,-97.0938492,3.1,-0.0,16.8,1.42,1.92,104.0,30.67,346.0,28.2,28.2,16.0,-87.07,-110.2,-165.0,7.49
1246.0,2099.3,1997.1,2085.3,-8.699999999999818,0.3,0.0,29.94,120.55,119.4,36.81999999999999,279.22,301.86,303.21,316.04,38.33999999999992,1306.01,1311.5,1326.29,1287.95,8.32,68.35,155.37,2218.8,12.85,17.82,110.99,342.7,10.0,10.0,99.34,-0.0,47.8743553,-97.0939941,3.1,0.02,16.8,1.43,0.52,103.0,30.67,346.1,28.2,28.2,16.0,-131.38,-82.7,-164.1,7.56
1246.0,2095.3,1996.9,2085.1,-8.300000000000182,0.3,0.1,29.94,120.55,119.4,36.79000000000002,279.19,301.81,303.2,315.98,38.18999999999983,1305.6,1311.39,1325.87,1287.68,8.29,67.92,155.33,2222.1,12.75,17.9,110.94,342.4,10.5,10.0,98.96,-0.0,47.8748703,-97.0941391,3.1,-0.01,16.8,1.19,-0.89,103.0,30.65,346.1,28.2,28.2,16.0,-179.12,-19.7,-163.2,7.65
1246.0,2096.3,1997.1,2085.3,-8.0,0.3,0.1,29.94,120.55,119.4,36.889999999999986,279.1,301.76,303.16,315.99,38.65000000000009,1304.34,1310.45,1325.74,1287.09,8.42,67.62,155.3,2211.0,12.67,17.95,110.92,341.8,10.5,10.0,97.89,-0.02,47.87537,-97.0942841,3.1,0.01,16.8,1.38,0.1,102.0,30.619999999999997,346.0,28.2,28.2,16.0,-123.01,-31.5,-162.3,7.74
1245.0,2098.3,1996.1,2084.3,-11.199999999999818,0.3,0.0,29.94,120.55,119.4,36.889999999999986,279.0,301.64,303.05,315.89,38.98000000000002,1303.88,1309.97,1325.91,1286.93,8.38,68.07,155.26,2209.6,12.54,18.11,110.88,341.6,10.0,10.0,97.71,-0.04,47.8758659,-97.094429,3.1,0.01,16.8,1.43,-1.31,102.0,30.65,345.7,28.2,28.2,16.0,-31.25,-55.1,-161.4,7.85
1244.0,2096.3,1994.9,2083.1,-14.700000000000273,0.3,0.0,29.94,120.55,119.4,36.910000000000025,278.82,301.45,302.91,315.73,38.5,1302.89,1309.21,1325.34,1286.84,8.3,68.07,155.23,2208.4,12.54,18.19,110.86,342.1,10.0,10.0,97.67,-0.01,47.8763695,-97.0945816,3.1,0.03,16.8,1.09,-1.34,102.0,30.73,345.3,28.2,28.2,16.0,-21.35,-51.2,-160.6,7.98
1243.0,2095.3,1994.0,2082.2,-13.600000000000364,0.3,0.1,29.94,120.55,119.4,36.93000000000001,278.78,301.38,302.88,315.71,37.590000000000146,1301.73,1309.14,1324.65,1287.06,8.37,67.89,155.22,2204.2,12.48,18.24,110.92,341.9,10.0,10.0,98.07,-0.02,47.8768692,-97.0947342,3.1,0.02,16.8,0.76,-0.41,102.0,30.72,345.0,28.2,28.2,16.0,-34.82,-51.2,-159.8,8.12
1241.0,2095.3,1992.3,2080.5,-12.400000000000091,0.3,0.0,29.94,120.55,119.4,37.03000000000003,278.7,301.31,302.86,315.73,36.16000000000008,1302.91,1309.73,1323.92,1287.76,8.33,67.94,155.2,2207.6,12.54,18.24,111.07,341.5,10.5,10.0,97.86,-0.02,47.8773613,-97.094902,3.1,-0.03,16.8,0.78,1.85,102.0,30.779999999999998,344.8,28.2,28.2,16.0,-41.44,-106.3,-159.1,8.26
1241.0,2094.3,1989.3,2077.5,-12.599999999999909,0.3,0.1,29.94,120.55,119.4,37.03000000000003,278.59,301.19,302.76,315.62,35.059999999999945,1303.67,1309.71,1323.33,1288.27,8.29,68.32,155.15,2207.2,12.54,18.24,111.21,341.8,10.5,10.0,98.42,-0.01,47.8778648,-97.0950623,3.1,-0.01,16.8,0.79,1.55,103.0,30.779999999999998,344.7,28.2,28.2,16.0,-24.35,-173.2,-158.6,8.41
1237.0,2088.3,1985.5,2073.7,-14.700000000000273,0.3,0.0,29.94,120.55,119.4,37.039999999999964,278.54,301.13,302.75,315.58,35.22000000000003,1303.41,1309.59,1323.81,1288.59,8.39,68.18,155.1,2207.9,12.59,18.19,111.48,342.2,10.5,10.0,97.65,-0.03,47.878376,-97.0952225,3.1,-0.07,16.8,0.38,3.46,102.0,30.78,345.0,28.2,28.2,16.0,-126.29,-177.2,-158.2,8.57
1234.0,2085.3,1982.2,2070.4,-16.199999999999818,0.3,0.1,29.94,120.55,119.4,37.06999999999999,278.42,301.02,302.66,315.49,35.40000000000009,1302.37,1309.19,1324.22,1288.82,8.38,67.75,155.09,2203.1,12.64,18.11,111.85,343.2,10.5,10.0,96.9,-0.03,47.8788872,-97.0953751,3.1,-0.01,16.8,0.22,2.91,101.0,30.75,345.2,28.2,28.2,16.0,-182.24,-192.9,-157.9,8.73
1231.0,2083.3,1978.8,2067.0,-18.300000000000182,0.3,0.1,29.94,120.55,119.4,37.120000000000005,278.34,300.9,302.62,315.46,34.51999999999998,1301.21,1308.9,1322.99,1288.47,8.35,67.8,155.09,2206.3,12.64,18.11,112.22,344.7,10.0,10.0,98.27,0.02,47.8793755,-97.09552,3.1,-0.05,16.8,0.24,3.39,102.0,30.75,345.7,28.2,28.2,16.0,-160.27,-236.2,-157.7,8.89
1226.0,2077.3,1974.0,2062.2,-22.90000000000009,0.3,0.0,29.94,120.55,119.4,37.09000000000003,278.27,300.83,302.57,315.36,34.8900000000001,1300.46,1309.06,1322.63,1287.74,8.37,68.19,155.09,2211.6,12.72,17.95,112.57,345.0,10.0,10.0,97.69,0.0,47.8799057,-97.0956726,3.1,0.13,16.8,0.41,2.07,102.0,30.67,346.1,28.2,28.2,16.0,-225.72,-279.5,-157.8,9.03
1222.0,2072.3,1970.4,2058.6,-26.700000000000273,0.3,0.0,29.94,120.55,119.4,37.16999999999996,278.16,300.74,302.49,315.33,35.83999999999992,1300.55,1308.38,1323.04,1287.2,8.41,68.11,155.08,2215.7,12.8,17.87,112.9,344.6,10.5,10.0,99.29,-0.0,47.8804169,-97.0958176,3.1,0.04,17.0,0.64,-0.59,103.0,30.67,346.2,28.2,28.2,16.0,-268.16,-220.5,-158.0,9.17
1220.0,2064.3,1968.3,2056.5,-27.800000000000182,0.3,0.0,29.94,120.55,119.4,37.25,278.07,300.62,302.46,315.32,36.09999999999991,1301.35,1308.19,1323.37,1287.27,8.39,68.25,155.08,2216.6,12.8,17.87,113.07,343.4,10.5,10.0,97.72,-0.03,47.8809357,-97.0959625,3.1,0.1,17.0,2.21,-0.02,102.0,30.67,346.3,28.3,28.2,16.0,-335.15,-133.9,-158.4,9.28
1222.0,2068.3,1970.5,2058.7,-24.40000000000009,0.3,0.1,29.94,120.55,119.4,37.19999999999999,278.01,300.57,302.35,315.21,35.580000000000155,1302.83,1309.13,1323.4,1287.82,8.41,68.02,155.08,2209.4,12.75,17.95,112.84,343.5,10.5,10.0,98.51,-0.01,47.8814468,-97.0961151,3.1,0.12,17.0,4.0,-1.24,103.0,30.7,346.0,28.2,28.2,16.0,-201.96,74.8,-158.8,9.4
1227.0,2068.3,1975.7,2063.9,-18.299999999999727,0.3,0.0,29.94,120.55,119.4,37.30000000000001,277.89,300.45,302.34,315.19,35.549999999999955,1303.68,1310.82,1323.94,1288.39,8.42,67.97,155.07,2208.2,12.72,18.03,112.02,344.1,10.5,10.0,97.62,-0.01,47.8819542,-97.0962601,3.1,0.08,17.0,4.65,-0.77,102.0,30.75,345.7,28.2,28.2,16.0,-90.24,307.1,-159.3,9.52
1233.0,2075.3,1981.6,2069.8,-10.699999999999818,0.3,0.0,29.94,120.55,119.4,37.31999999999999,277.86,300.37,302.3,315.18,35.82999999999993,1303.07,1311.34,1324.01,1288.18,8.34,67.25,155.05,2203.1,12.72,18.03,111.05,343.8,10.0,10.0,96.45,-0.04,47.8824615,-97.096405,3.1,0.1,17.0,4.49,-1.51,100.0,30.75,345.4,28.2,28.2,16.0,90.82,374.0,-159.9,9.64
1238.0,2085.3,1986.0,2074.2,-3.300000000000182,0.3,0.1,29.94,120.55,119.4,37.30000000000001,277.77,300.28,302.22,315.07,36.649999999999864,1302.42,1311.25,1324.28,1287.63,8.38,67.64,155.05,2198.3,12.61,18.14,110.14,343.1,10.5,10.0,97.0,-0.03,47.8829613,-97.0965652,3.1,0.09,17.0,4.39,-1.31,101.0,30.75,345.1,28.2,28.2,16.0,284.73,271.7,-160.5,9.76
1243.0,2085.3,1991.7,2079.9,6.200000000000273,0.3,0.1,29.94,120.55,119.4,37.31999999999999,277.73,300.2,302.21,315.05,37.16000000000008,1301.99,1310.82,1324.41,1287.25,8.4,67.19,155.07,2195.6,12.51,18.21,109.32,343.0,10.5,10.0,95.89,-0.02,47.8834534,-97.0967255,3.1,-0.08,17.0,3.9,0.35,100.0,30.72,344.8,28.2,28.2,16.0,274.42,334.6,-161.1,9.87
1248.0,2092.3,1996.8,2084.9,14.5,0.3,0.1,29.94,120.55,119.4,37.389999999999986,277.64,300.15,302.17,315.03,36.899999999999864,1301.86,1309.74,1323.83,1286.93,8.39,67.74,155.06,2193.8,12.46,18.21,108.54,342.9,10.5,10.0,96.03,-0.02,47.8839417,-97.0968857,3.1,0.0,17.0,4.36,0.66,100.0,30.67,344.6,28.2,28.2,16.0,314.65,311.0,-161.8,9.97
1253.0,2096.3,2001.2,2089.4,22.40000000000009,0.3,0.0,29.94,120.55,119.4,37.410000000000025,277.59,300.04,302.09,315.0,37.080000000000155,1302.54,1309.36,1323.89,1286.81,8.35,67.71,155.05,2189.0,12.46,18.16,107.73,343.1,10.5,10.0,94.69,-0.03,47.8844261,-97.0970459,3.1,-0.05,17.0,4.27,0.76,99.0,30.62,344.5,28.2,28.2,16.0,293.75,318.9,-162.5,10.06
1257.0,2100.3,2005.1,2093.3,31.100000000000364,0.3,0.0,29.94,120.55,119.4,37.43000000000001,277.49,300.02,302.07,314.92,37.210000000000036,1301.73,1308.82,1323.76,1286.55,8.25,67.16,155.04,2182.3,12.56,18.01,107.01,343.0,10.5,10.0,93.81,-0.01,47.8849106,-97.0971985,3.1,-0.05,17.0,3.77,2.68,98.0,30.57,344.5,28.2,28.2,16.0,279.87,236.2,-163.2,10.14
