Ba_avg,Rt_avg,DCs_avg,Cm_avg,P_avg,S_avg,Cosphi_avg,Db1t_avg,Db2t_avg,Dst_avg,Gb1t_avg,Gb2t_avg,Git_avg,Gost_avg,Ya_avg,Yt_avg,Ws_avg,Wa_avg,Ot_avg,Nf_avg,Nu_avg,Rbt_avg
0.00443341,0.488927,0.649955,0.330971,0.0274797,0.0195876,1,0.646353,0.67894,0.759868,0.668711,0.639706,0.730428,0.644858,0.673778,0.690259,0.162692,0.664749,0.461274,0.998403,0.960344,0.588374
0.000354673,0.490346,0.662737,0.355402,0.0461348,0.0382306,0.989362,0.647458,0.677441,0.770149,0.673408,0.65021,0.735875,0.647001,0.673778,0.546427,0.194208,0.653134,0.455316,0.997205,0.960771,0.586256
8.86681e-05,0.489211,0.652889,0.349932,0.0408642,0.032982,0.989362,0.599937,0.640786,0.74285,0.67132,0.655594,0.734319,0.646012,0.673778,0.457214,0.186116,0.680116,0.452337,0.998004,0.961664,0.579901
0.000177336,0.489211,0.657415,0.353427,0.0439782,0.0361078,0.989362,0.553047,0.605965,0.707516,0.666362,0.65126,0.730895,0.643705,0.673778,0.424442,0.196337,0.710598,0.450046,0.998603,0.961211,0.5759
0.00203937,0.488927,0.6508,0.341184,0.0340753,0.0261558,1,0.51263,0.577308,0.674545,0.661404,0.646796,0.72716,0.640903,0.673778,0.407601,0.188245,0.723964,0.449358,0.998203,0.961238,0.574253
0.00150736,0.488927,0.650102,0.340081,0.0337078,0.0258295,1,0.48216,0.557148,0.646419,0.65501,0.636817,0.71751,0.638102,0.714972,0.449021,0.174191,0.732855,0.447984,0.998603,0.961829,0.574253
8.86681e-05,0.488927,0.651153,0.348024,0.0405451,0.0327239,0.978723,0.488001,0.565645,0.641692,0.659969,0.638262,0.717977,0.638596,0.725611,0.550979,0.176746,0.711932,0.4489,0.999002,0.961981,0.577783
8.86681e-05,0.488927,0.670332,0.359149,0.0510283,0.0432407,0.989362,0.512472,0.582972,0.654101,0.669102,0.647715,0.722179,0.641068,0.725611,0.597178,0.189949,0.718406,0.452337,0.997205,0.962503,0.581549
8.86681e-05,0.488927,0.672715,0.360078,0.0521211,0.0443216,0.989362,0.53947,0.5998,0.670527,0.67667,0.656644,0.72607,0.643869,0.725611,0.626764,0.192078,0.708986,0.452566,0.998004,0.962379,0.583667
8.86681e-05,0.488927,0.684707,0.365592,0.0581799,0.0504613,0.989362,0.565835,0.615961,0.68719,0.683325,0.663997,0.730584,0.647165,0.725611,0.650205,0.201874,0.700789,0.452566,0.998403,0.964511,0.584843
8.86681e-05,0.488927,0.677406,0.362016,0.0543695,0.0466538,0.989362,0.591411,0.630956,0.703734,0.688935,0.670037,0.733852,0.649967,0.725611,0.667956,0.195911,0.703512,0.452796,0.997604,0.963548,0.588374
8.86681e-05,0.488927,0.710611,0.377822,0.0732615,0.0655744,0.989362,0.615251,0.645118,0.721461,0.692589,0.674501,0.737899,0.654087,0.725611,0.684342,0.203578,0.720296,0.452337,0.998203,0.965707,0.58908
8.86681e-05,0.488927,0.749112,0.39526,0.0959977,0.0883414,1,0.639722,0.660946,0.735996,0.706811,0.701812,0.746926,0.661997,0.725611,0.704142,0.221891,0.737885,0.450733,0.998203,0.964442,0.593081
8.86681e-05,0.488927,0.793851,0.417456,0.129652,0.122166,1,0.664035,0.676108,0.749232,0.723512,0.723477,0.758132,0.672545,0.725611,0.719845,0.250426,0.77059,0.446379,0.997804,0.965102,0.596376
8.86681e-05,0.488927,0.786193,0.413316,0.122907,0.115413,1,0.687875,0.691603,0.762349,0.737082,0.736607,0.76607,0.682268,0.781694,0.733273,0.236371,0.789902,0.439276,0.997804,0.965707,0.601553
8.86681e-05,0.488927,0.740945,0.39235,0.0908577,0.0831804,1,0.694979,0.69077,0.769794,0.733429,0.729517,0.769961,0.685893,0.789639,0.599681,0.223595,0.809186,0.431714,0.998004,0.964139,0.604848
8.86681e-05,0.488927,0.686985,0.368218,0.0595966,0.0517467,0.989362,0.642248,0.651449,0.743796,0.715031,0.70969,0.762802,0.682762,0.822222,0.474738,0.205281,0.872958,0.425527,0.998203,0.962022,0.600141
8.86681e-05,0.488927,0.668899,0.360513,0.0506027,0.0427052,0.989362,0.586991,0.614462,0.709525,0.699504,0.690783,0.756265,0.677159,0.858639,0.428539,0.202726,0.943926,0.418653,0.998203,0.962022,0.594257
8.86681e-05,0.488927,0.659719,0.356138,0.0462895,0.0383962,0.989362,0.53868,0.582639,0.676554,0.688805,0.679622,0.753463,0.67172,0.911583,0.402822,0.193782,0.92139,0.415903,0.998203,0.962654,0.587432
0.000620677,0.488927,0.650094,0.34443,0.0370684,0.0292767,0.989362,0.500947,0.55898,0.647837,0.679541,0.668724,0.749572,0.667601,0.911583,0.439008,0.183986,0.94287,0.415215,0.997405,0.965226,0.582255
0.000354673,0.488927,0.650089,0.345272,0.0382192,0.0304355,0.989362,0.500947,0.566644,0.643701,0.677584,0.661765,0.749261,0.666117,0.911583,0.548248,0.183135,0.945009,0.415445,0.998203,0.963631,0.583667
8.86681e-05,0.488927,0.659513,0.354742,0.0463331,0.0385763,0.978723,0.521629,0.585138,0.658946,0.681498,0.664653,0.74786,0.666282,0.911583,0.592854,0.195486,0.934395,0.413611,0.998203,0.963796,0.583667
8.86681e-05,0.488927,0.677734,0.36296,0.0550658,0.0473063,0.989362,0.546574,0.602632,0.676672,0.689327,0.673188,0.751751,0.66793,0.911583,0.623805,0.202726,0.940008,0.411778,0.997804,0.962572,0.583902
8.86681e-05,0.488927,0.696577,0.37155,0.0647996,0.057049,0.989362,0.571835,0.618794,0.693217,0.697808,0.684743,0.753619,0.671391,0.911583,0.646791,0.210392,0.936812,0.408799,0.998004,0.963507,0.586491
8.86681e-05,0.488927,0.66678,0.357393,0.0493939,0.0416876,0.978723,0.596621,0.634788,0.710825,0.699374,0.685662,0.754864,0.67205,0.911583,0.660219,0.185264,0.902801,0.408799,0.998004,0.965803,0.588374
0.00310339,0.488927,0.649925,0.335581,0.0307678,0.0230056,1,0.618724,0.649617,0.732096,0.689849,0.670431,0.753774,0.670402,0.911583,0.666136,0.166525,0.901245,0.410862,0.997804,0.966394,0.588609
0.0019507,0.488927,0.651926,0.343575,0.0370249,0.0291063,0.989362,0.639564,0.666278,0.754904,0.685021,0.66334,0.752996,0.668919,0.911583,0.672963,0.177172,0.896993,0.408799,0.998203,0.966119,0.591669
8.86681e-05,0.488927,0.650472,0.347241,0.0387559,0.0309565,0.978723,0.651247,0.672776,0.771922,0.687109,0.66833,0.755175,0.669908,0.911583,0.576696,0.175468,0.900995,0.407424,0.998004,0.965872,0.591198
0.00523142,0.488927,0.649913,0.332274,0.0269478,0.0190082,1,0.60862,0.636621,0.751832,0.676018,0.66229,0.751284,0.667106,0.911583,0.438325,0.165247,0.907025,0.40582,0.998004,0.966119,0.582961
0.0105515,0.488359,0.649934,0.311231,0.0113004,0.00296029,1,0.55731,0.597634,0.71567,0.660882,0.645352,0.745214,0.662327,0.911583,0.395995,0.132027,0.909609,0.405133,0.998203,0.965487,0.577783
0.00922149,0.488359,0.649955,0.313377,0.0127365,0.00439175,1,0.512788,0.565312,0.679981,0.651618,0.633797,0.741012,0.657383,0.911583,0.375284,0.140971,0.908886,0.401925,0.998004,0.964277,0.574488
0.0539989,0.486371,0.617569,0.29992,0.0064698,0.00314044,1,0.477423,0.541153,0.648428,0.645355,0.626838,0.737276,0.653098,0.911583,0.406691,0.0655877,0.896076,0.402612,0.997604,0.964483,0.573547
0.407874,0.469336,0.264048,0.285316,0.00837496,3.40823e-05,1,0.474266,0.553316,0.63472,0.615344,0.610557,0.724669,0.649802,0.911583,0.501593,0.0229983,0.885434,0.406737,0.998004,0.963204,0.576136
0.407874,0.475298,0.246441,0.285295,0.00840881,4.8689e-06,1,0.478529,0.566978,0.630938,0.594207,0.592437,0.65323,0.643375,0.911583,0.529813,0.00936968,0.847838,0.402154,0.998004,0.964002,0.574017
0.407874,0.460534,0.292768,0.285285,0.0079301,0.000482022,1,0.480581,0.570476,0.621602,0.575678,0.581539,0.672685,0.632663,0.889139,0.553027,0.124787,0.789541,0.399863,0.997804,0.963521,0.569546
0.26565,0.460534,0.435046,0.304376,0.0200864,0.0132775,0.989362,0.484212,0.569477,0.604585,0.574243,0.571954,0.705681,0.624258,0.823167,0.583751,0.163543,0.85987,0.399863,0.998004,0.964524,0.567898
0.00345806,0.460534,0.655112,0.338349,0.0335385,0.026034,0.989362,0.493211,0.55998,0.599386,0.627218,0.613971,0.711907,0.631345,0.823167,0.603323,0.177172,0.842698,0.400779,0.998203,0.968017,0.567898
0.00798014,0.460534,0.649896,0.322826,0.0211356,0.0132239,1,0.510104,0.565145,0.620775,0.640005,0.619223,0.714708,0.633982,0.823167,0.611061,0.153748,0.82458,0.403529,0.997604,0.965418,0.571193
0.00682745,0.460534,0.649959,0.326547,0.0239547,0.0163693,1,0.530313,0.579307,0.645592,0.646138,0.620273,0.715798,0.635135,0.823167,0.619936,0.158007,0.809131,0.406508,0.998203,0.967797,0.57543
0.000177336,0.460534,0.662833,0.353996,0.0462025,0.0388246,0.978723,0.551626,0.594635,0.6697,0.659969,0.635504,0.718288,0.638266,0.823167,0.636095,0.193782,0.798072,0.406508,0.998004,0.968154,0.579195
8.86681e-05,0.460534,0.655188,0.35041,0.0426775,0.0350318,0.978723,0.573729,0.608797,0.688844,0.670016,0.648109,0.720156,0.640573,0.823167,0.649294,0.203578,0.786512,0.407883,0.997804,0.967481,0.582961
0.00257138,0.460534,0.654053,0.342665,0.0362657,0.0285707,1,0.594727,0.621626,0.708698,0.666884,0.642595,0.721712,0.641233,0.799111,0.655212,0.192504,0.715766,0.410174,0.998004,0.967096,0.586962
8.86681e-05,0.460534,0.684446,0.366009,0.0585087,0.0507437,0.989362,0.615251,0.637621,0.728906,0.678497,0.656644,0.729338,0.645023,0.746944,0.669777,0.196337,0.738163,0.413382,0.998203,0.966064,0.58955
8.86681e-05,0.460534,0.684833,0.36594,0.0585764,0.0508703,0.989362,0.637354,0.652449,0.745214,0.688413,0.670037,0.733852,0.649143,0.746944,0.68548,0.204429,0.721435,0.413382,0.998203,0.966037,0.593787
8.86681e-05,0.460534,0.67496,0.361621,0.0537022,0.0459138,0.989362,0.658194,0.665778,0.760931,0.689327,0.668724,0.734319,0.650791,0.746944,0.693446,0.208262,0.712376,0.413841,0.998004,0.964662,0.596376
8.86681e-05,0.460534,0.693676,0.371403,0.0632425,0.0554763,0.989362,0.661825,0.663279,0.769204,0.692458,0.675814,0.741946,0.65557,0.746944,0.553937,0.21891,0.713404,0.413153,0.998004,0.966119,0.596846
8.86681e-05,0.460534,0.711498,0.379849,0.0734646,0.0657156,1,0.610041,0.624125,0.739069,0.69024,0.683298,0.741167,0.657218,0.746944,0.447428,0.212521,0.728215,0.40857,0.998004,0.965762,0.590021
8.86681e-05,0.460534,0.752185,0.398897,0.0991746,0.0915062,1,0.555257,0.585805,0.694989,0.694415,0.699711,0.744903,0.660679,0.746944,0.412153,0.227002,0.728771,0.406966,0.998004,0.967439,0.583431
8.86681e-05,0.460534,0.790076,0.417211,0.127762,0.120262,1,0.509315,0.556648,0.65221,0.704984,0.716255,0.74677,0.666777,0.746944,0.42467,0.238501,0.73016,0.406508,0.998403,0.967989,0.582019
8.86681e-05,0.460534,0.845596,0.444973,0.17556,0.168357,1,0.506157,0.563645,0.631529,0.729384,0.742516,0.754864,0.676994,0.746944,0.553027,0.25,0.741164,0.404904,0.998403,0.968471,0.590257
8.86681e-05,0.460534,0.854406,0.449795,0.184075,0.176946,1,0.534733,0.586471,0.638265,0.751174,0.761029,0.767938,0.689519,0.746944,0.616067,0.254259,0.750667,0.402612,0.998004,0.968264,0.599435
8.86681e-05,0.460534,0.878402,0.463637,0.208905,0.201918,1,0.564572,0.608131,0.653273,0.76644,0.774554,0.768405,0.700396,0.746944,0.652936,0.262351,0.742998,0.402154,0.997804,0.968429,0.607437
8.86681e-05,0.460534,0.914659,0.485219,0.249324,0.242593,1,0.58999,0.616794,0.670645,0.768137,0.786896,0.721401,0.694792,0.746944,0.639736,0.274702,0.737329,0.4033,0.997804,0.969309,0.614262
8.86681e-05,0.460534,0.915701,0.485819,0.25047,0.243747,1,0.612251,0.621293,0.685181,0.76892,0.789653,0.722023,0.692815,0.746944,0.640419,0.277683,0.736329,0.402612,0.997804,0.967646,0.619911
8.86681e-05,0.460534,0.907643,0.48091,0.241012,0.234224,1,0.632933,0.627957,0.69818,0.768267,0.788078,0.722179,0.692815,0.746944,0.647929,0.274702,0.732355,0.4033,0.997804,0.966752,0.623676
8.86681e-05,0.460534,0.893992,0.472887,0.225718,0.218843,1,0.651247,0.633789,0.709289,0.763439,0.780856,0.722957,0.691332,0.746944,0.653619,0.282368,0.724964,0.402841,0.998004,0.966587,0.624382
8.86681e-05,0.460534,0.908001,0.481207,0.241733,0.234954,1,0.667509,0.63912,0.720752,0.767093,0.786765,0.725136,0.693144,0.746944,0.658625,0.279813,0.729049,0.401925,0.998004,0.966601,0.626971
8.86681e-05,0.460534,0.879533,0.464202,0.209872,0.202882,1,0.682665,0.644785,0.731033,0.762657,0.779674,0.722802,0.691661,0.746944,0.662267,0.270443,0.728382,0.40055,0.997804,0.967151,0.628383
8.86681e-05,0.460534,0.87939,0.465193,0.211477,0.204494,1,0.695453,0.64945,0.73966,0.753262,0.767857,0.720311,0.689024,0.746944,0.668639,0.267036,0.736079,0.400092,0.997804,0.965157,0.628383
8.86681e-05,0.460534,0.875039,0.461368,0.204761,0.197741,1,0.707452,0.655115,0.74935,0.757046,0.775341,0.721712,0.689024,0.746944,0.670915,0.262351,0.742664,0.401237,0.997604,0.966532,0.628383
8.86681e-05,0.460534,0.885741,0.468933,0.218919,0.211997,1,0.719293,0.66128,0.759395,0.754175,0.77114,0.721401,0.687706,0.746944,0.674784,0.27385,0.740775,0.401925,0.997604,0.966133,0.628383
8.86681e-05,0.460534,0.904104,0.480718,0.240751,0.233985,1,0.72545,0.662446,0.76944,0.759134,0.783745,0.703346,0.688365,0.746944,0.599681,0.27598,0.745221,0.401925,0.997804,0.967646,0.628383
8.86681e-05,0.460534,0.835735,0.441249,0.169138,0.161925,1,0.67335,0.632456,0.743914,0.720381,0.751838,0.661012,0.666117,0.746944,0.448794,0.258092,0.744665,0.407883,0.998004,0.966972,0.622735
8.86681e-05,0.460534,0.798357,0.424197,0.139231,0.132176,1,0.607989,0.597967,0.700898,0.680715,0.711922,0.639689,0.641892,0.746944,0.406008,0.258092,0.756836,0.413153,0.997604,0.967618,0.616616
8.86681e-05,0.460534,0.915856,0.506485,0.283907,0.277459,1,0.548942,0.565811,0.664382,0.702505,0.746586,0.641556,0.641233,0.715361,0.390533,0.297274,0.733161,0.409028,0.997804,0.969529,0.613321
8.86681e-05,0.460534,0.79955,0.421277,0.136175,0.128953,1,0.521471,0.558814,0.637202,0.682672,0.710215,0.650428,0.627225,0.728667,0.485662,0.246593,0.734912,0.421632,0.998403,0.968814,0.615204
8.86681e-05,0.460534,0.833335,0.442238,0.174796,0.167656,1,0.537575,0.571976,0.642638,0.690371,0.70562,0.697432,0.632498,0.728667,0.560082,0.261499,0.74058,0.423236,0.998403,0.968429,0.617322
8.86681e-05,0.460534,0.939592,0.502527,0.284763,0.278302,1,0.566625,0.596968,0.663437,0.751566,0.770614,0.748483,0.668095,0.728667,0.628129,0.29046,0.733578,0.413153,0.997804,0.969351,0.622264
8.86681e-05,0.460534,0.921905,0.490801,0.261132,0.254498,1,0.6012,0.623625,0.687072,0.784316,0.798188,0.769027,0.689024,0.728667,0.666363,0.282794,0.73205,0.4033,0.998004,0.967811,0.627442
8.86681e-05,0.460534,0.869525,0.4592,0.20213,0.195102,1,0.632144,0.645951,0.707398,0.780663,0.783088,0.778054,0.697594,0.728667,0.68548,0.267036,0.736245,0.405362,0.998203,0.967879,0.632619
8.86681e-05,0.460534,0.923708,0.494617,0.267186,0.260598,1,0.657562,0.66028,0.727015,0.778836,0.790441,0.734008,0.697924,0.731472,0.680473,0.294719,0.812243,0.404675,0.997804,0.967618,0.63309
8.86681e-05,0.460534,0.965273,0.522665,0.322044,0.315841,1,0.678402,0.662612,0.748759,0.791232,0.813682,0.730428,0.703032,0.760861,0.671142,0.312606,0.719462,0.406737,0.998004,0.968457,0.634267
8.86681e-05,0.460534,0.865032,0.456451,0.196845,0.189785,1,0.697663,0.667611,0.759986,0.770485,0.784664,0.725136,0.695616,0.728667,0.673418,0.26661,0.726492,0.413153,0.998203,0.968594,0.635444
8.86681e-05,0.460534,0.84679,0.449314,0.186067,0.178957,1,0.708873,0.668777,0.768849,0.745825,0.760767,0.697588,0.686388,0.728667,0.609467,0.262351,0.733967,0.421173,0.997604,0.967962,0.634738
8.86681e-05,0.460534,0.800483,0.42389,0.140126,0.132765,1,0.664193,0.64062,0.746987,0.704984,0.73385,0.64856,0.662162,0.732889,0.459718,0.267888,0.694982,0.425756,0.997804,0.967384,0.625088
8.86681e-05,0.460534,0.897812,0.482466,0.244692,0.238026,1,0.600253,0.604465,0.703853,0.703158,0.743172,0.650739,0.651615,0.692083,0.420118,0.289182,0.712682,0.427589,0.998004,0.96909,0.617792
8.86681e-05,0.460534,0.864582,0.462176,0.20729,0.200463,1,0.545469,0.575475,0.664264,0.698982,0.738577,0.644047,0.640409,0.692083,0.40487,0.278535,0.71446,0.428506,0.998004,0.969337,0.612615
8.86681e-05,0.460534,0.967892,0.574987,0.396573,0.390885,1,0.523524,0.567977,0.646892,0.730689,0.764312,0.673152,0.650956,0.735833,0.516386,0.335179,0.726631,0.42461,0.998004,0.970808,0.61285
8.86681e-05,0.460534,0.901507,0.485487,0.254324,0.247988,1,0.548469,0.584305,0.664736,0.757829,0.784664,0.690739,0.662821,0.71925,0.57533,0.279387,0.747721,0.424381,0.998203,0.970025,0.618028
8.86681e-05,0.459682,0.901171,0.480212,0.242937,0.236346,1,0.57515,0.597301,0.677381,0.734603,0.751576,0.686226,0.654417,0.725611,0.598316,0.280238,0.724908,0.428735,0.997405,0.969034,0.621323
8.86681e-05,0.460534,0.951642,0.587288,0.411621,0.406208,1,0.601831,0.610463,0.699835,0.757698,0.774947,0.701167,0.666447,0.732083,0.621074,0.339438,0.709987,0.430339,0.998203,0.969447,0.621323
8.86681e-05,0.460534,0.97539,0.599513,0.434173,0.428843,1,0.630407,0.625125,0.73446,0.793189,0.809086,0.720156,0.68474,0.719611,0.646563,0.345826,0.721741,0.430339,0.998004,0.969571,0.623911
8.86681e-05,0.460534,0.964836,0.574938,0.39578,0.390116,1,0.658194,0.63962,0.75585,0.801148,0.81552,0.724825,0.693144,0.720861,0.65817,0.334327,0.742136,0.434922,0.998203,0.969598,0.629089
8.86681e-05,0.46025,0.966349,0.567675,0.385495,0.379911,1,0.679823,0.648617,0.771803,0.793319,0.808167,0.711751,0.693474,0.728333,0.604688,0.336882,0.697983,0.434693,0.998004,0.969392,0.633561
8.86681e-05,0.459682,0.969506,0.577493,0.401128,0.395525,1,0.64288,0.628624,0.76164,0.77453,0.803703,0.682023,0.685564,0.706139,0.467228,0.339864,0.691091,0.432172,0.998203,0.972183,0.630737
8.86681e-05,0.451732,0.887989,0.483802,0.243575,0.237223,1,0.58778,0.603799,0.724888,0.748956,0.782563,0.666459,0.67172,0.723139,0.427629,0.303237,0.679532,0.437672,0.997804,0.972775,0.627912
0.000266004,0.448041,0.989832,0.632241,0.484046,0.478964,1,0.540417,0.580473,0.693099,0.754306,0.788209,0.667082,0.670402,0.707139,0.411925,0.366269,0.698622,0.436755,0.998004,0.974397,0.623676
8.86681e-05,0.449177,0.950713,0.558357,0.366438,0.36082,1,0.501895,0.562646,0.669227,0.74987,0.787027,0.661012,0.665129,0.719889,0.402367,0.329216,0.746527,0.444317,0.998203,0.977945,0.622264
0.000354673,0.451732,0.959069,0.600119,0.429608,0.424237,1,0.475845,0.551649,0.651146,0.75548,0.78729,0.672529,0.666117,0.728667,0.443559,0.341993,0.723213,0.442255,0.997804,0.964882,0.622029
0.000886682,0.45883,0.990059,0.707678,0.590004,0.58571,1,0.498579,0.568477,0.677145,0.795407,0.808298,0.714086,0.686058,0.728667,0.560765,0.389693,0.732411,0.441797,0.998004,0.966339,0.627912
0.000177336,0.459966,0.976307,0.659727,0.519712,0.515213,1,0.540733,0.59047,0.710825,0.808716,0.818802,0.722179,0.697759,0.728667,0.605599,0.365417,0.725214,0.438818,0.998203,0.965844,0.634032
8.86681e-05,0.458262,0.995297,0.645014,0.50579,0.500981,1,0.582412,0.612462,0.732569,0.813674,0.823792,0.729027,0.705999,0.728667,0.634502,0.359455,0.722046,0.438588,0.997405,0.966064,0.637562
8.86681e-05,0.46025,0.976597,0.610937,0.450343,0.445042,1,0.622829,0.633456,0.759277,0.821242,0.831933,0.740389,0.716381,0.727389,0.654529,0.347956,0.705096,0.44088,0.997804,0.966504,0.641327
8.86681e-05,0.46025,0.988681,0.598736,0.436886,0.431497,1,0.63988,0.638121,0.770622,0.806237,0.824449,0.718132,0.71325,0.713417,0.537779,0.338586,0.720185,0.437672,0.998403,0.966092,0.640386
8.86681e-05,0.459966,0.975487,0.583411,0.409947,0.404358,1,0.595516,0.614795,0.75325,0.794233,0.823267,0.703658,0.706823,0.724,0.448111,0.333901,0.69551,0.434464,0.998203,0.964263,0.635208
8.86681e-05,0.451732,0.94084,0.568375,0.379131,0.373654,1,0.551468,0.594302,0.711888,0.762004,0.792148,0.687315,0.690672,0.705917,0.419891,0.331772,0.718378,0.436068,0.998004,0.964112,0.632855
0.000177336,0.442078,0.989715,0.65087,0.510075,0.505237,1,0.512472,0.574642,0.696526,0.778967,0.813288,0.689027,0.695287,0.713417,0.406463,0.386286,0.706235,0.428964,0.998004,0.965748,0.631913
8.86681e-05,0.443214,0.985512,0.599057,0.436436,0.431068,1,0.481686,0.55948,0.673127,0.775183,0.812763,0.683268,0.691002,0.713417,0.396222,0.34753,0.705819,0.426444,0.997804,0.967728,0.629325
8.86681e-05,0.448893,0.981653,0.592747,0.426862,0.421384,1,0.45911,0.547984,0.651737,0.772051,0.806985,0.690272,0.688036,0.713417,0.426263,0.336031,0.718184,0.427131,0.997604,0.966601,0.629089
8.86681e-05,0.444634,0.971019,0.556073,0.371143,0.365275,1,0.482476,0.564978,0.654219,0.785099,0.811187,0.717665,0.694463,0.718194,0.539827,0.31644,0.718156,0.430797,0.998004,0.966793,0.634738
8.86681e-05,0.434696,0.93789,0.531073,0.326812,0.320875,1,0.525103,0.586638,0.671236,0.78001,0.800945,0.716265,0.695122,0.713417,0.584661,0.307922,0.716739,0.429881,0.998203,0.965294,0.638974
8.86681e-05,0.43356,0.926449,0.521454,0.309095,0.302963,1,0.563309,0.603132,0.693335,0.784447,0.804228,0.72,0.700066,0.710778,0.610378,0.310051,0.725964,0.430568,0.997804,0.964951,0.640151
8.86681e-05,0.434696,0.911918,0.49928,0.27604,0.269601,1,0.596937,0.617794,0.70917,0.771007,0.788472,0.717977,0.696605,0.725611,0.624488,0.29046,0.714766,0.436984,0.997804,0.964786,0.640151
8.86681e-05,0.432141,0.828943,0.454928,0.193591,0.186791,1,0.625355,0.629957,0.723824,0.740475,0.752889,0.706615,0.686058,0.725611,0.63655,0.262351,0.735356,0.439276,0.998203,0.962971,0.640151
8.86681e-05,0.432141,0.9357,0.511148,0.296919,0.290659,1,0.650931,0.640953,0.743559,0.76905,0.793986,0.723735,0.694792,0.74225,0.648157,0.305366,0.731299,0.430797,0.997804,0.964676,0.640857
8.86681e-05,0.432141,0.913957,0.49334,0.267796,0.261436,1,0.675718,0.652283,0.75774,0.76357,0.782432,0.721556,0.693474,0.703972,0.657715,0.290886,0.696343,0.429652,0.998004,0.964401,0.642504
8.86681e-05,0.432425,0.863313,0.462471,0.210128,0.203472,1,0.690401,0.658614,0.769204,0.761352,0.786108,0.706459,0.691991,0.726639,0.58102,0.275554,0.748166,0.428735,0.998004,0.965913,0.641563
8.86681e-05,0.432141,0.840472,0.446509,0.18172,0.174901,1,0.643827,0.63079,0.742023,0.721816,0.753151,0.662412,0.668919,0.7085,0.455166,0.272572,0.714433,0.431714,0.997804,0.965583,0.633561
8.86681e-05,0.432141,0.830797,0.449655,0.182992,0.176021,1,0.587464,0.6003,0.699835,0.685412,0.716649,0.645759,0.646177,0.704278,0.419436,0.268739,0.730382,0.430568,0.998203,0.963892,0.624618
8.86681e-05,0.432141,0.934241,0.511782,0.294647,0.288288,1,0.53568,0.570976,0.665682,0.713074,0.757222,0.650272,0.648484,0.704278,0.40487,0.305366,0.698844,0.42209,0.998403,0.965239,0.618734
8.86681e-05,0.432141,0.871715,0.469063,0.218929,0.212148,1,0.512946,0.564478,0.63862,0.704201,0.736082,0.663813,0.639585,0.704278,0.496814,0.274276,0.711848,0.422319,0.998004,0.962324,0.619675
8.86681e-05,0.432141,0.976693,0.541778,0.352725,0.346724,1,0.537101,0.579807,0.653392,0.749478,0.780462,0.689961,0.659525,0.704278,0.567365,0.313458,0.705985,0.420257,0.998004,0.963631,0.623676
8.86681e-05,0.432141,0.935965,0.499104,0.276698,0.270171,1,0.567572,0.594635,0.671118,0.759786,0.784007,0.696187,0.662986,0.704278,0.594902,0.287053,0.711793,0.420257,0.998203,0.964359,0.630737
8.86681e-05,0.432141,0.924427,0.503376,0.280542,0.274085,1,0.595358,0.608297,0.686244,0.753523,0.77219,0.698988,0.662821,0.704278,0.613336,0.292164,0.717934,0.417049,0.998004,0.962173,0.634973
8.86681e-05,0.432141,0.953303,0.537895,0.339258,0.333169,1,0.621724,0.62046,0.711179,0.778836,0.799501,0.715331,0.677983,0.704278,0.633591,0.306218,0.714988,0.407654,0.997804,0.962489,0.638974
8.86681e-05,0.432141,0.842532,0.444778,0.175937,0.168737,1,0.645406,0.631123,0.721579,0.74739,0.758797,0.701946,0.667601,0.704278,0.639053,0.258092,0.720851,0.404904,0.998603,0.958034,0.641563
8.86681e-05,0.432141,0.793443,0.417994,0.130581,0.123071,1,0.663404,0.638121,0.731624,0.719729,0.730961,0.68965,0.659361,0.704278,0.642239,0.234668,0.711987,0.404216,0.997804,0.957223,0.640621
8.86681e-05,0.432141,0.78729,0.41531,0.126833,0.119308,1,0.678087,0.643452,0.742141,0.702244,0.716649,0.682802,0.651121,0.704278,0.644515,0.233816,0.701762,0.404445,0.997804,0.959079,0.640151
8.86681e-05,0.432141,0.749991,0.396926,0.0978884,0.090177,1,0.691348,0.647951,0.753841,0.681367,0.691308,0.668638,0.63975,0.704278,0.646563,0.220187,0.705485,0.406737,0.997804,0.958873,0.637562
8.86681e-05,0.432141,0.720509,0.383156,0.0791946,0.0714317,1,0.701452,0.651283,0.766958,0.659055,0.668461,0.648405,0.626236,0.704278,0.623805,0.208688,0.723186,0.408799,0.997604,0.958076,0.634267
8.86681e-05,0.432141,0.751054,0.398496,0.0992036,0.0915013,1,0.676508,0.635288,0.759159,0.671581,0.679884,0.718288,0.633487,0.704278,0.468138,0.230409,0.722491,0.408112,0.997604,0.957636,0.625088
8.86681e-05,0.432141,0.773129,0.409849,0.116244,0.108713,1,0.61383,0.600966,0.716379,0.690632,0.701549,0.73214,0.646012,0.704278,0.417615,0.232538,0.708653,0.405362,0.998802,0.957429,0.617086
8.86681e-05,0.432141,0.923389,0.49245,0.263352,0.256728,1,0.554468,0.568144,0.671591,0.73643,0.76011,0.753619,0.668919,0.704278,0.39645,0.280238,0.718628,0.400321,0.998004,0.959093,0.614262
8.86681e-05,0.432141,0.85188,0.452046,0.189249,0.182131,1,0.521945,0.560313,0.638738,0.744911,0.759454,0.755019,0.677488,0.704278,0.496359,0.262777,0.704179,0.401237,0.997804,0.960496,0.61591
