Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-06-11T14:40:00+02:00,17.94,-0.99,45.0,21.69,32.0,32.0,32.0,0.0,662.55,153.97,977.06,385.92,190.66,-8.93,910.09,228.92,0.0,-29.42,59.26,15.1,1.99,-17.92,14.79,4.42,10.37,0.48,60.82,12.17,1.0,1.0,0.96,0.0,660.98,152.0,975.44,385.93,47.67,47.1,48.55,0.39,46.56,46.2,47.0,0.14,65.57,64.4,66.65,0.35000000000000003,59.48,57.5,60.4,0.8300000000000001,56.44,55.9,57.0,0.32,53.03,52.35,53.55,0.32,53.58,53.45,53.8,0.04,203.31,201.95,217.32,4.16,34.16,33.0,36.0,0.77,3.66,2.17,5.96,0.66,3.51,1.71,5.44,0.58,3.58,2.11,5.7,0.6000000000000001,206.28,126.65,357.69,23.62,4.37,-86.28,155.74,24.97,4.37,-86.28,155.74,24.97,,,,,29.26,28.95,29.6,0.19,49.97,49.95,50.01,0.01,704.61,703.35,706.49,0.52,6.3,1.44,9.3,3.67,32.88,32.8,33.0,0.07
R80711,10,2017-06-11T14:50:00+02:00,16.31,-0.99,45.0,21.05,32.0,32.0,32.0,0.0,709.47,137.49,1209.49,417.74,539.89,-9.11,1929.4,576.41,40.47,-20.88,184.93,52.27,11.4,-9.72,33.45,11.42,48.07,3.02,185.92,48.27,1.0,1.0,0.91,0.02,707.77,136.07,1208.06,417.86,46.65,45.6,47.1,0.39,46.48,45.5,47.0,0.37,64.12,62.15,65.1,0.76,57.51,56.15,59.3,0.9,55.6,54.85,56.8,0.47000000000000003,52.44,51.8,53.15,0.29,53.3,52.9,53.55,0.16,201.95,201.95,201.95,0.0,32.56,32.05,33.2,0.31,4.47,1.99,6.63,0.79,4.35,2.65,6.26,0.72,4.41,2.48,6.42,0.73,207.9,161.94,345.62,17.3,6.0,-40.02,143.67,17.3,6.0,-40.02,143.67,17.3,,,,,28.86,28.6,29.0,0.15,49.98,49.96,50.0,0.01,706.3,703.82,708.42,1.05,6.73,1.29,11.5,3.98,32.8,32.7,33.0,0.03
R80711,10,2017-06-11T15:00:00+02:00,-0.96,-0.99,-0.49,0.12,32.0,32.0,32.0,0.0,1135.81,966.72,1312.97,114.97,1363.12,596.52,1936.6,386.03,133.1,27.16,235.62,60.93,14.83,7.82,22.73,2.88,134.34,30.38,236.02,60.15,0.99,1.0,0.9400000000000001,0.01,1134.25,965.15,1311.43,115.0,44.96,43.9,46.1,0.51,45.05,44.4,45.85,0.34,62.4,60.65,64.1,0.6000000000000001,60.63,59.1,62.25,0.8300000000000001,59.09,56.8,60.5,1.31,53.5,52.7,54.05,0.31,53.88,53.35,54.4,0.26,201.95,201.95,201.95,0.0,31.83,31.6,32.1,0.12,5.26,3.49,7.25,0.62,5.05,3.65,6.73,0.58,5.16,3.69,6.83,0.5700000000000001,202.11,153.33,263.34,12.64,0.12,-48.62,61.39,12.64,0.12,-48.62,61.39,12.64,,,,,28.66,28.4,29.2,0.21,50.0,49.97,50.03,0.01,707.08,705.74,708.09,0.38,10.8,9.17,12.5,1.1,32.79,32.7,32.8,0.02
R80711,10,2017-06-11T15:10:00+02:00,0.27,-0.99,31.09,2.76,32.0,32.0,32.0,0.0,969.43,684.74,979.15,19.25,447.61,-9.99,958.27,225.49,12.85,-35.82,61.64,21.36,9.75,-17.52,26.97,6.47,23.92,0.53,63.56,13.95,1.0,1.0,0.96,0.0,967.82,684.65,977.59,19.13,43.57,42.65,44.4,0.36,44.22,43.8,44.7,0.22,61.36,60.05,62.55,0.4,60.47,59.7,61.3,0.39,58.38,57.1,60.1,0.81,53.56,53.2,54.15,0.12,54.12,53.85,54.3,0.05,203.66,201.95,229.39,5.84,31.39,31.2,31.7,0.12,3.95,2.77,5.51,0.49,3.92,2.77,5.3,0.48,3.94,2.81,5.3,0.47000000000000003,240.29,155.7,306.71,21.06,10.88,-56.13,88.3,21.0,10.88,-56.13,88.3,21.0,,,,,29.32,29.1,29.5,0.08,50.01,49.99,50.05,0.01,706.52,704.96,708.46,0.53,9.21,6.67,9.31,0.17,32.85,32.8,33.0,0.07
R80711,10,2017-06-11T15:20:00+02:00,16.41,-0.99,45.0,21.07,32.0,32.0,32.0,0.0,674.75,129.98,1201.55,418.49,497.19,-19.99,1721.33,599.34,38.54,-26.27,161.92,52.12,4.47,-11.73,31.05,5.54,44.53,2.89,162.16,47.69,1.0,-1.0,0.98,0.01,673.09,128.19,1200.01,418.54,42.62,41.8,43.1,0.23,43.91,43.4,44.2,0.19,60.01,58.0,61.1,0.8,58.68,57.4,60.1,0.8300000000000001,56.69,55.95,57.6,0.44,53.28,52.8,53.9,0.2,53.97,53.6,54.2,0.14,229.39,229.39,229.39,0.0,31.16,31.0,31.3,0.09,4.62,1.79,6.89,0.91,4.27,2.25,6.54,0.85,4.45,2.11,6.71,0.87,218.78,99.99,290.83,15.96,-10.64,-129.39,61.45,15.96,-10.64,-129.39,61.45,15.96,,,,,28.83,28.35,29.3,0.26,50.0,49.96,50.03,0.01,706.62,705.08,707.94,0.49,6.4,1.22,11.42,3.99,32.92,32.8,33.0,0.08
R80711,10,2017-06-11T15:30:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1198.17,1089.29,1295.88,45.57,1576.18,1291.3,1877.46,128.65,164.94,114.25,225.08,24.52,15.72,7.74,21.91,3.13,165.75,115.02,225.76,24.54,0.99,1.0,0.99,0.0,1196.62,1087.66,1294.28,45.59,41.61,40.65,42.45,0.34,43.09,42.6,43.6,0.22,58.35,56.85,59.9,0.5,61.34,59.9,62.7,0.73,59.95,57.6,61.7,1.28,54.19,53.6,54.85,0.32,54.56,54.0,55.1,0.26,229.39,229.39,229.39,0.0,30.96,30.9,31.0,0.04,5.92,4.15,7.76,0.48,5.5,3.92,7.04,0.45,5.71,4.04,7.4,0.45,220.43,195.13,263.35,8.46,-8.96,-34.26,33.96,8.46,-8.96,-34.26,33.96,8.46,,,,,28.64,28.4,28.7,0.07,49.98,49.96,50.01,0.01,705.8,704.48,706.89,0.39,11.39,10.35,12.34,0.44,32.91,32.8,33.0,0.09
R80711,10,2017-06-11T15:40:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1302.7,1070.88,1411.96,76.81,1876.55,1154.41,2254.01,248.64,227.98,95.88,305.54,49.46,18.0,11.84,28.17,3.36,228.86,99.47,305.94,48.9,0.99,1.0,0.9500000000000001,0.01,1301.17,1069.33,1410.5,76.83,40.71,40.1,41.5,0.26,42.52,42.25,43.0,0.14,57.31,56.0,58.8,0.47000000000000003,63.55,62.35,64.4,0.6000000000000001,63.16,61.6,64.05,0.74,55.11,54.5,56.05,0.27,55.48,54.8,56.05,0.31,229.39,229.39,229.39,0.0,30.82,30.7,30.95,0.09,5.99,4.2,7.82,0.71,5.72,4.0,7.45,0.6000000000000001,5.85,4.17,7.5600000000000005,0.63,228.9,174.43,298.14,14.8,-0.45,-54.96,68.75,14.8,-0.45,-54.96,68.75,14.8,,,,,28.38,28.1,28.6,0.13,49.98,49.96,50.0,0.01,706.3,704.33,707.95,0.71,12.4,10.18,13.45,0.73,33.05,33.0,33.1,0.05
R80711,10,2017-06-11T15:50:00+02:00,-0.99,-0.99,-0.49,0.05,32.0,32.0,32.0,0.0,1168.34,970.05,1468.93,139.11,1490.72,684.37,2438.24,425.6,156.11,37.66,351.57,79.65,17.42,10.66,27.13,3.31,157.57,42.66,351.96,78.84,0.99,1.0,0.93,0.02,1166.76,968.43,1467.45,139.15,40.08,39.35,40.65,0.22,42.23,41.95,42.55,0.1,56.66,55.05,57.85,0.4,63.91,63.3,64.7,0.31,62.88,61.9,63.8,0.55,55.44,55.05,55.95,0.17,55.92,55.45,56.3,0.14,229.39,229.39,229.39,0.0,30.64,30.5,30.7,0.05,5.53,3.74,7.62,0.84,5.41,3.68,8.23,0.75,5.47,3.73,7.88,0.77,234.76,106.52,275.91,16.99,5.37,-122.87,46.52,16.99,5.37,-122.87,46.52,16.99,,,,,28.11,27.6,28.7,0.31,49.99,49.96,50.01,0.01,705.22,703.55,707.02,0.52,11.11,9.21,14.0,1.33,33.24,33.1,33.3,0.08
R80711,10,2017-06-11T16:00:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1215.47,1078.62,1378.14,78.01,1633.83,1236.83,2155.14,232.5,177.41,105.84,280.72,45.19,18.44,7.49,24.17,2.91,178.54,108.48,280.98,44.75,0.99,1.0,0.97,0.01,1213.89,1076.99,1376.63,78.03,39.5,38.85,40.05,0.21,41.93,41.6,42.3,0.11,56.09,54.6,57.4,0.43,64.22,63.8,64.8,0.17,63.27,62.9,64.0,0.24,55.8,55.45,56.4,0.14,56.39,56.1,56.8,0.11,229.39,229.39,229.39,0.0,30.39,30.3,30.6,0.04,5.73,3.73,7.67,0.59,5.74,4.28,7.46,0.56,5.73,4.08,7.28,0.55,241.45,206.03,280.73,12.6,12.03,-23.36,51.34,12.6,12.03,-23.36,51.34,12.6,,,,,27.75,27.5,27.9,0.13,49.99,49.96,50.01,0.01,703.87,702.16,705.59,0.77,11.56,10.26,13.13,0.75,33.38,33.3,33.5,0.09
R80711,10,2017-06-11T16:10:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1106.61,1004.81,1330.54,83.78,1313.56,1034.56,1994.58,233.24,120.15,73.35,248.84,42.86,16.27,9.24,23.87,2.85,121.41,74.76,249.49,42.63,0.99,1.0,0.96,0.01,1105.0,1003.28,1328.98,83.8,39.04,38.6,39.55,0.17,41.66,41.4,41.95,0.08,55.6,54.65,56.9,0.37,64.34,63.75,64.95,0.31,63.25,62.3,64.2,0.64,56.07,55.65,57.1,0.13,56.7,56.4,57.0,0.08,229.39,229.39,229.39,0.0,30.21,30.1,30.3,0.1,5.19,4.01,7.22,0.5700000000000001,5.18,3.85,7.09,0.56,5.18,4.03,7.16,0.55,242.34,207.42,274.17,11.93,12.92,-21.97,44.78,11.93,12.92,-21.97,44.78,11.93,,,,,27.45,27.25,27.6,0.13,50.01,49.98,50.04,0.01,704.53,702.64,706.43,0.8,10.52,9.54,12.67,0.8,33.5,33.5,33.55,0.0
R80711,10,2017-06-11T16:20:00+02:00,-0.8200000000000001,-0.99,0.0,0.33,32.0,32.0,32.0,0.0,1028.91,966.5,1131.43,49.1,1005.59,322.8,1437.93,284.83,75.62,1.01,131.87,34.0,14.96,2.93,21.51,2.67,77.89,3.74,132.65,32.36,0.99,1.0,0.9400000000000001,0.01,1027.3,964.92,1129.84,49.11,38.64,38.0,39.1,0.17,41.41,41.1,41.75,0.11,55.47,54.5,56.5,0.34,63.61,62.9,64.0,0.24,61.88,61.2,62.4,0.23,56.1,55.85,56.6,0.11,56.67,56.5,56.9,0.06,229.39,229.39,229.39,0.0,30.06,30.0,30.1,0.04,4.78,2.96,7.16,0.6900000000000001,4.67,2.8200000000000003,6.72,0.67,4.72,2.89,6.93,0.66,233.35,160.58,283.32,13.46,3.92,-68.81,53.93,13.46,3.92,-68.81,53.93,13.46,,,,,27.88,27.6,28.1,0.11,50.0,49.97,50.02,0.01,704.3,701.92,705.61,0.8,9.78,9.17,10.77,0.47000000000000003,33.5,33.5,33.55,0.0
R80711,10,2017-06-11T16:30:00+02:00,-0.8200000000000001,-0.99,0.0,0.34,32.0,32.0,32.0,0.0,1024.01,964.84,1107.55,50.59,988.97,340.82,1358.04,293.6,73.15,1.87,120.77,34.89,13.84,3.17,20.31,2.71,75.09,7.22,121.84,33.72,0.99,1.0,0.9500000000000001,0.01,1022.39,963.12,1105.95,50.59,38.25,37.8,38.7,0.17,41.14,40.85,41.4,0.12,55.36,54.5,56.3,0.34,62.92,62.5,63.4,0.18,60.98,60.6,61.3,0.21,56.18,55.8,56.6,0.08,56.71,56.4,57.2,0.08,229.39,229.39,229.39,0.0,30.0,30.0,30.05,0.01,4.97,3.44,6.6,0.67,4.67,3.06,6.5600000000000005,0.59,4.82,3.34,6.4,0.61,221.0,135.22,329.72,17.17,-8.38,-94.17,100.33,17.17,-8.38,-94.17,100.33,17.17,,,,,27.68,27.3,28.1,0.19,49.98,49.96,50.0,0.01,702.85,700.78,704.39,0.8200000000000001,9.73,9.16,10.53,0.48,33.5,33.5,33.5,0.0
R80711,10,2017-06-11T16:40:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1450.61,1096.13,1639.06,124.8,2360.1,1329.93,3120.65,409.27,341.84,119.06,515.5,94.38,15.02,-1.97,25.15,5.77,342.37,120.78,515.56,93.97,1.0,-1.0,0.98,0.0,1449.09,1094.64,1637.6,124.85,38.03,37.3,38.75,0.25,40.96,40.6,41.5,0.18,54.91,53.45,56.35,0.48,65.42,63.0,67.15,1.25,65.15,61.1,67.6,2.09,56.99,56.1,57.95,0.39,57.69,56.7,58.6,0.48,226.68,218.41,229.39,4.67,31.38,29.9,33.8,1.37,6.62,4.22,8.89,0.9,6.28,3.75,7.98,0.75,6.45,3.99,8.4,0.8,213.76,189.93,256.19,9.87,-4.6,-39.46,36.01,11.09,-4.6,-39.46,36.01,11.09,,,,,27.75,27.55,27.9,0.09,49.98,49.96,50.0,0.01,703.44,702.04,704.95,0.55,13.81,10.42,15.63,1.2,33.53,33.5,33.6,0.04
R80711,10,2017-06-11T16:50:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1344.21,1182.27,1444.68,56.82,1995.32,1462.69,2352.98,186.18,255.41,148.28,332.33,39.41,15.21,8.39,21.37,2.89,255.93,149.17,332.68,39.24,1.0,1.0,0.99,0.0,1342.63,1180.61,1443.21,56.83,39.6,38.3,40.9,0.66,42.07,41.2,42.9,0.42,55.52,53.35,57.2,0.63,67.15,66.55,67.6,0.23,66.93,66.6,67.3,0.16,57.96,57.35,58.45,0.23,58.57,57.8,58.95,0.19,218.41,218.41,218.41,0.0,35.02,33.75,36.0,0.66,5.89,4.28,7.9,0.61,5.79,4.51,7.39,0.58,5.84,4.46,7.59,0.56,223.31,192.2,317.09,12.56,4.88,-26.22,98.68,12.56,4.88,-26.22,98.68,12.56,,,,,27.78,27.55,27.9,0.08,49.98,49.95,50.01,0.01,703.09,701.8,704.54,0.49,12.79,11.23,13.77,0.54,33.83,33.6,34.0,0.09
R80711,10,2017-06-11T17:00:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1263.42,1087.99,1416.87,93.4,1755.37,1234.97,2287.87,285.33,206.07,108.0,315.8,57.38,16.59,9.58,23.13,2.5700000000000003,206.86,108.9,316.26,57.1,0.99,1.0,0.98,0.0,1261.82,1086.33,1415.39,93.42,41.81,40.5,43.2,0.64,43.51,42.6,44.3,0.4,57.37,55.6,59.25,0.7000000000000001,67.23,66.75,67.65,0.19,66.3,65.75,66.8,0.29,58.44,58.0,58.95,0.14,58.99,58.7,59.95,0.14,218.41,218.41,218.41,0.0,36.62,36.0,37.4,0.38,5.66,4.18,7.87,0.67,5.47,4.2,7.7,0.64,5.57,4.35,7.68,0.62,220.47,157.6,327.47,13.82,2.09,-60.82,109.06,13.82,2.09,-60.82,109.06,13.82,,,,,27.41,27.2,27.6,0.13,49.97,49.94,50.0,0.01,702.6,701.26,703.86,0.52,12.02,10.33,13.5,0.89,34.13,33.9,34.2,0.06
R80711,10,2017-06-11T17:10:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1242.28,1103.64,1410.31,69.35,1686.29,1290.93,2261.49,214.18,190.91,114.91,309.85,42.23,13.79,6.64,19.04,1.85,191.47,115.56,310.09,42.11,1.0,1.0,0.99,0.0,1240.68,1102.04,1408.88,69.36,43.94,42.4,45.15,0.63,44.87,44.1,45.7,0.37,59.39,57.5,61.45,0.73,67.54,67.15,67.8,0.1,66.61,66.2,66.9,0.16,58.95,58.6,59.6,0.14,59.44,59.15,59.75,0.12,218.41,218.41,218.41,0.0,37.69,37.2,38.2,0.23,5.72,4.01,7.54,0.61,5.42,3.9699999999999998,7.02,0.55,5.57,4.07,7.28,0.55,215.68,175.28,257.72,11.45,-2.74,-43.14,39.31,11.45,-2.74,-43.14,39.31,11.45,,,,,27.41,27.2,27.6,0.12,49.99,49.95,50.03,0.02,703.4,702.42,704.43,0.43,11.82,10.48,13.44,0.66,34.34,34.2,34.45,0.09
R80711,10,2017-06-11T17:20:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1155.59,973.48,1268.25,77.87,1438.88,883.3,1805.51,229.01,144.58,58.71,208.93,37.98,13.72,6.8,18.3,2.17,145.4,60.97,209.27,37.55,0.99,1.0,0.96,0.01,1153.97,971.74,1266.67,77.89,45.92,44.8,47.1,0.56,46.1,45.35,46.75,0.34,61.52,59.35,63.55,0.75,67.1,66.75,67.5,0.16,65.74,65.3,66.2,0.23,59.14,58.8,59.6,0.11,59.67,59.35,60.1,0.12,218.41,218.41,218.41,0.0,38.35,38.0,38.8,0.21,5.46,3.8200000000000003,7.67,0.5700000000000001,5.12,3.5700000000000003,7.09,0.55,5.29,3.7,7.28,0.53,213.55,172.28,250.79,11.14,-4.88,-46.14,32.37,11.14,-4.88,-46.14,32.37,11.14,,,,,27.61,27.3,27.8,0.13,49.99,49.96,50.01,0.01,702.81,701.19,704.51,0.51,10.99,9.24,12.08,0.74,34.49,34.4,34.6,0.03
R80711,10,2017-06-11T17:30:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1206.65,1132.38,1270.17,33.87,1589.72,1366.33,1796.25,99.04,169.64,128.03,208.98,18.97,13.18,6.18,19.5,2.65,170.21,128.48,209.44,18.92,1.0,1.0,0.99,0.0,1205.05,1130.65,1268.56,33.89,47.72,46.55,48.8,0.52,47.19,46.5,47.85,0.29,63.55,61.65,65.5,0.71,66.97,66.3,67.5,0.27,66.03,65.7,66.3,0.21,57.81,56.25,59.75,1.33,59.84,59.45,60.15,0.16,218.41,218.41,218.41,0.0,38.77,38.6,39.1,0.15,5.5,4.01,7.07,0.5,5.21,3.91,6.83,0.47000000000000003,5.36,4.11,6.72,0.45,216.08,181.59,269.83,11.5,-2.33,-36.82,51.42,11.5,-2.33,-36.82,51.42,11.5,,,,,27.3,27.2,27.55,0.09,49.98,49.96,50.02,0.01,701.91,700.65,703.39,0.53,11.48,10.75,12.1,0.32,34.63,34.5,34.7,0.08
R80711,10,2017-06-11T17:40:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1241.25,1163.08,1385.54,55.93,1706.22,1443.46,2163.42,173.97,190.49,143.47,286.36,34.78,14.79,8.5,20.6,2.39,191.14,144.25,286.65,34.62,1.0,1.0,0.99,0.0,1239.66,1161.62,1383.97,55.94,49.0,48.15,49.95,0.27,47.72,47.3,48.0,0.12,65.09,63.5,66.75,0.53,66.1,65.3,66.7,0.33,65.71,65.4,66.1,0.17,55.48,54.3,56.9,0.76,59.37,58.75,59.7,0.15,218.41,218.41,218.41,0.0,36.27,33.4,38.6,1.99,5.71,4.31,7.26,0.52,5.42,4.02,7.06,0.53,5.5600000000000005,4.25,7.0,0.49,215.7,124.02,270.86,11.62,-2.7199999999999998,-94.39,52.45,11.62,-2.7199999999999998,-94.39,52.45,11.62,,,,,27.32,27.0,27.6,0.15,49.98,49.95,50.01,0.01,703.1,701.67,704.45,0.51,11.81,11.04,13.2,0.54,34.7,34.6,34.75,0.0
R80711,10,2017-06-11T17:50:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1201.07,1049.02,1395.48,86.48,1602.36,1156.62,2233.02,264.18,170.45,88.91,295.94,50.77,16.62,9.2,21.66,2.03,171.4,90.37,296.16,50.44,0.99,1.0,0.97,0.01,1199.46,1047.4,1393.88,86.5,47.87,46.5,49.2,0.54,47.03,46.3,47.7,0.34,64.7,62.7,66.75,0.56,64.6,64.05,65.5,0.41000000000000003,64.47,63.9,65.5,0.52,54.11,53.6,54.75,0.24,58.69,58.3,59.2,0.21,218.41,218.41,218.41,0.0,32.38,31.7,33.45,0.49,5.54,3.88,7.37,0.66,5.58,3.9,7.5,0.6900000000000001,5.5600000000000005,4.01,7.21,0.66,231.12,176.62,285.88,12.73,12.76,-41.79,67.47,12.73,12.76,-41.79,67.47,12.73,,,,,26.87,26.7,27.1,0.11,49.98,49.95,50.02,0.01,702.36,701.06,703.77,0.54,11.42,9.96,13.29,0.8300000000000001,34.61,34.5,34.7,0.09
R80711,10,2017-06-11T18:00:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1440.77,1361.09,1473.35,21.41,2330.38,1992.44,2451.19,78.35,326.46,258.57,354.35,17.33,13.49,5.77,18.24,2.76,326.79,259.2,354.68,17.29,1.0,1.0,1.0,0.0,1439.23,1359.61,1471.82,21.42,46.05,44.85,47.35,0.55,45.91,45.3,46.55,0.31,62.82,60.35,65.6,0.8300000000000001,65.66,64.45,66.6,0.52,66.54,64.7,67.4,0.8,54.64,54.15,55.0,0.15,58.76,58.45,59.0,0.1,228.91,218.41,235.98,8.45,31.19,30.9,31.7,0.23,6.49,4.86,8.1,0.52,6.38,4.83,8.28,0.5700000000000001,6.43,4.91,8.19,0.5,243.66,211.69,283.7,8.86,7.64,-24.28,47.72,12.84,7.64,-24.28,47.72,12.84,,,,,26.65,26.6,26.7,0.05,49.99,49.96,50.02,0.01,703.22,701.49,704.34,0.53,13.72,12.95,14.05,0.21,34.54,34.5,34.7,0.07
R80711,10,2017-06-11T18:10:00+02:00,-0.99,-0.99,-0.99,0.0,32.0,32.0,32.0,0.0,1248.4,1069.32,1418.24,92.57,1728.09,1205.27,2255.62,270.4,196.0,101.0,310.73,55.02,16.64,10.16,19.74,1.8599999999999999,196.8,102.58,311.15,54.83,0.99,1.0,0.98,0.0,1246.81,1067.74,1416.78,92.59,44.53,43.6,45.45,0.42,45.07,44.6,45.6,0.21,61.05,59.4,63.3,0.56,65.39,64.2,66.4,0.65,66.03,64.0,67.4,1.01,53.8,53.3,54.7,0.31,58.5,57.7,58.95,0.26,235.98,235.98,235.98,0.0,30.56,30.3,30.9,0.17,5.62,4.33,7.69,0.51,5.49,4.28,7.07,0.51,5.5600000000000005,4.32,7.31,0.47000000000000003,240.54,186.12,323.43,12.59,4.58,-49.86,87.45,12.59,4.58,-49.86,87.45,12.59,,,,,26.52,26.4,26.6,0.09,49.99,49.96,50.02,0.01,705.41,704.02,706.82,0.53,11.88,10.15,13.52,0.89,34.7,34.6,34.75,0.01
R80711,10,2017-06-11T18:20:00+02:00,-0.76,-0.99,0.0,0.28,32.0,32.0,32.0,0.0,990.42,969.93,1069.03,32.43,871.1,652.35,1217.42,178.5,55.66,21.8,101.99,22.22,10.63,-0.06,18.4,3.68,56.78,21.82,103.51,22.36,1.0,-1.0,0.96,0.01,988.79,968.35,1067.38,32.44,43.3,42.5,44.05,0.35000000000000003,44.37,43.8,44.85,0.24,60.2,58.8,61.4,0.37,62.59,60.95,64.2,0.99,61.98,60.15,64.1,1.18,54.05,53.3,54.75,0.36,57.4,56.8,58.05,0.32,244.52,235.98,262.32,11.97,30.08,29.8,30.3,0.14,4.53,3.55,5.73,0.46,4.55,3.45,5.72,0.47000000000000003,4.54,3.52,5.64,0.44,275.51,225.35,348.37,12.13,13.18,-32.03,86.05,13.46,13.18,-32.03,86.05,13.46,,,,,26.59,26.4,26.6,0.04,50.01,49.97,50.04,0.02,703.67,701.99,705.4,0.68,9.41,9.21,10.18,0.31,34.7,34.7,34.75,0.0
R80711,10,2017-06-11T18:30:00+02:00,-0.89,-0.99,-0.49,0.2,32.0,32.0,32.0,0.0,972.65,969.93,982.11,2.54,851.23,704.05,1007.55,78.92,51.94,37.21,67.73,8.34,10.06,4.79,13.79,1.46,52.98,38.51,68.89,8.27,1.0,1.0,0.96,0.01,971.03,968.38,980.58,2.55,42.17,41.4,42.9,0.32,43.59,43.1,44.1,0.23,59.59,58.5,60.6,0.39,60.28,59.4,61.0,0.43,59.47,58.8,60.2,0.35000000000000003,52.72,52.05,53.45,0.34,56.5,56.1,57.0,0.19,262.32,262.32,262.32,0.0,29.64,29.5,29.8,0.12,4.61,3.65,5.65,0.33,4.5600000000000005,3.62,5.61,0.34,4.58,3.69,5.54,0.30000000000000004,269.94,199.98,317.8,12.45,7.6,-62.34,55.48,12.45,7.6,-62.34,55.48,12.45,,,,,26.28,26.15,26.6,0.1,50.0,49.97,50.03,0.01,703.94,702.47,705.55,0.65,9.24,9.2,9.34,0.02,34.56,34.5,34.7,0.08
R80711,10,2017-06-11T18:40:00+02:00,-0.27,-0.99,0.05,0.27,32.0,32.0,32.0,0.0,971.6,969.9,973.8,0.56,606.2,484.41,727.2,68.61,26.93,11.0,40.36,7.4,7.2,0.0,13.98,3.43,28.09,12.36,41.99,7.71,1.0,1.0,1.0,0.0,969.98,968.31,972.12,0.55,41.15,40.4,41.95,0.32,42.84,42.3,43.35,0.24,58.89,57.8,60.0,0.38,58.71,57.95,59.5,0.43,58.08,57.35,58.9,0.47000000000000003,51.52,50.8,52.35,0.38,55.82,55.4,56.3,0.2,262.32,262.32,262.32,0.0,29.31,29.2,29.5,0.09,4.08,3.46,5.01,0.27,3.94,3.23,5.12,0.31,4.01,3.46,4.92,0.27,263.53,208.53,299.93,13.42,1.24,-53.78,37.62,13.42,1.24,-53.78,37.62,13.42,,,,,26.12,25.9,26.2,0.04,49.98,49.96,50.01,0.01,702.44,701.35,703.7,0.38,9.23,9.2,9.26,0.01,34.46,34.4,34.5,0.04
