Date,Open,High,Low,Close,Adj Close,Volume
1/9/02,116.68,117.779999,115.339996,115.57,79.298599,16610300
1/10/02,115.690002,116.349998,115.300003,116.080002,79.648514,12823400
1/11/02,116.209999,116.279999,114.699997,114.940002,78.866333,13708400
1/14/02,114.650002,114.839996,113.959999,114.220001,78.372307,12301100
1/15/02,114.550003,115.389999,113.900002,115.150002,79.010437,20219900
1/16/02,114.300003,114.400002,112.690002,112.82,77.411705,17067000
1/17/02,113.760002,114.239998,113.400002,113.669998,77.994934,17283400
1/18/02,113,113.849998,112.669998,113.150002,77.638115,17028000
1/22/02,113.75,113.93,112.019997,112.370003,77.102928,11689300
1/23/02,112.629997,113.550003,112.019997,113.230003,77.693016,12438900
1/24/02,113.639999,114.25,113.32,113.580002,77.933159,12142800
1/25/02,113.120003,114.18,113.040001,113.550003,77.91259,12810700
1/28/02,113.900002,114.190002,112.919998,113.860001,78.125282,10589200
1/29/02,113.849998,114.129997,110.050003,110.279999,75.668854,27720800
1/30/02,110.389999,113.389999,108.400002,111.870003,76.759834,34711800
1/31/02,112.150002,113.300003,111.620003,113.18,77.658691,19909200
2/1/02,113.089996,113.300003,112.169998,112.650002,77.295044,15838500
2/4/02,112.230003,112.230003,109.440002,109.849998,75.37384,24243400
2/5/02,109.400002,110.489998,108.529999,109.169998,74.907204,33614000
2/6/02,109.650002,109.739998,108.059998,108.699997,74.584747,29486000
2/7/02,108.720001,109.860001,108,108.019997,74.118141,23445400
2/8/02,108.629997,110.75,108.300003,110.089996,75.53849,19277800
2/11/02,110.050003,111.639999,109.82,111.440002,76.464813,18792400
2/12/02,110.959999,111.709999,110.029999,111.089996,76.224655,13942500
2/13/02,111.480003,112.540001,111.349998,112.269997,77.034286,16781100
2/14/02,112.510002,112.970001,111.589996,112.059998,76.890228,20453800
2/15/02,112.150002,112.239998,110.709999,110.889999,76.087418,18366800
2/19/02,110.150002,110.290001,108.610001,108.760002,74.625931,15988100
2/20/02,109.050003,110.589996,107.82,110.589996,75.881554,29242800
2/21/02,109.93,110.629997,108.260002,108.300003,74.310265,26288600
2/22/02,108.349998,109.940002,107.870003,109.639999,75.229721,26572900
2/25/02,109.739998,111.809998,109.699997,111.449997,76.47168,17458700
2/26/02,111.599998,112.040001,110.57,111.220001,76.31385,22346500
2/27/02,111.959999,112.860001,110.650002,111.650002,76.608887,28597900
2/28/02,111.830002,112.75,111.029999,111.150002,76.265831,23755400
3/1/02,111.720001,113.849998,111.510002,113.739998,78.042946,26273600
3/4/02,113.900002,115.989998,113.650002,115.75,79.422089,27184600
3/5/02,115.330002,116.400002,114.970001,115.379997,79.168251,22718900
3/6/02,115.099998,117.150002,115.07,116.75,80.108269,20143200
3/7/02,117.360001,117.5,115.57,116.5,79.936699,19330800
3/8/02,117.379997,117.900002,116.480003,116.989998,80.272926,19930100
3/11/02,116.889999,117.900002,116.43,117.239998,80.444466,15621800
3/12/02,116.099998,117.25,115.940002,117.169998,80.396431,17153600
3/13/02,116.629997,116.75,115.639999,116.040001,79.621086,17175300
3/14/02,116.040001,116.43,115.629997,115.879997,79.511314,11168100
3/15/02,115.970001,116.949997,115.900002,116.650002,80.268951,21220100
3/18/02,117.099998,117.559998,116.099998,116.669998,80.2827,17548900
3/19/02,117.300003,117.739998,116.82,117.449997,80.819427,17912000
3/20/02,116.5,116.580002,115.190002,115.239998,79.29866,17114500
3/21/02,115.300003,115.900002,114.120003,115.290001,79.333069,25846800
3/22/02,115.5,115.940002,114.699997,115.040001,79.161026,15235400
3/25/02,115.089996,115.360001,113.300003,113.610001,78.177071,17499600
3/26/02,113.519997,115.019997,113.470001,114.269997,78.631187,19947600
3/27/02,114.029999,115.010002,113.760002,114.57,78.837624,19020300
3/28/02,114.970001,115.769997,114.5,114.519997,78.803246,17532900
4/1/02,114.230003,115.099998,113.5,114.57,78.837624,17711000
4/2/02,113.980003,114.949997,113.769997,113.940002,78.404167,15669500
4/3/02,114.010002,114.209999,112.160004,113.139999,77.85363,25658500
4/4/02,112.599998,113.400002,112.230003,112.669998,77.530212,23549000
4/5/02,113.190002,113.629997,112.18,112.690002,77.543968,19404900
4/8/02,111.32,113.029999,111.230003,112.93,77.709114,16470100
4/9/02,113.18,113.18,111.93,112.139999,77.165543,15122700
4/10/02,112.099998,113.540001,112.089996,113.410004,78.039436,17199300
4/11/02,112.889999,113.050003,110.5,110.589996,76.09893,25453700
4/12/02,111.019997,111.650002,110.040001,111.419998,76.670052,14950600
4/15/02,111.620003,111.860001,110.199997,110.57,76.085197,17394900
4/16/02,111.699997,113.32,111.669998,113.199997,77.894913,15040900
4/17/02,113.389999,113.669998,112.599998,112.959999,77.729774,12920100
4/18/02,112.900002,113.459999,111.150002,112.470001,77.392586,25204800
4/19/02,113.199997,113.239998,112.559998,112.879997,77.674751,10499200
4/22/02,112.379997,112.43,110.839996,111,76.381058,13922900
4/23/02,111.089996,111.480003,110.169998,110.519997,76.050751,16967000
4/24/02,110.559998,111.809998,109.400002,109.410004,75.28698,18902700
4/25/02,109.209999,109.739998,108.720001,109.470001,75.328224,25451500
4/26/02,109.790001,110.010002,107.290001,107.389999,73.896927,19769800
4/29/02,107.93,108.260002,106.629997,106.860001,73.532249,17724400
4/30/02,107.019997,108.639999,106.639999,107.860001,74.22039,19473500
5/1/02,107.970001,109.25,106.800003,109.18,75.128677,24575600
5/2/02,109.099998,109.910004,107.779999,108.760002,74.839699,15666800
5/3/02,108.599998,108.760002,107.199997,107.580002,74.027679,18185500
5/6/02,107.639999,107.989998,105.309998,105.470001,72.575737,23630400
5/7/02,106.099998,106.32,104.900002,105.099998,72.321182,21910000
5/8/02,107.050003,109.360001,106.790001,109.010002,75.011703,27917400
5/9/02,108.650002,109.099998,107.580002,107.75,74.144691,18085600
5/10/02,107.970001,108.050003,105.599998,105.720001,72.747841,18958900
5/13/02,106.220001,107.949997,105.790001,107.870003,74.227242,14677700
5/14/02,109.620003,110.370003,109,110.220001,75.844322,34201200
5/15/02,109.5,110.910004,109.290001,109.790001,75.548431,29535300
5/16/02,109.699997,110.480003,109.330002,110.360001,75.940659,28092000
5/17/02,110.660004,111.25,110.099998,110.900002,76.312248,27823700
5/20/02,110.639999,110.690002,109.489998,109.699997,75.486504,13833800
5/21/02,110.110001,110.480003,108.32,108.699997,74.798378,16877200
5/22/02,108.220001,109.120003,108,108.940002,74.963547,15844200
5/23/02,109.260002,110.360001,108.480003,110.099998,75.761749,13879800
5/24/02,109.980003,110.199997,108.610001,108.690002,74.791496,11877000
5/28/02,109.050003,109.129997,107.449997,108.099998,74.385521,24236900
5/29/02,107.620003,108.019997,107.129997,107.300003,73.835045,14773300
5/30/02,106.550003,107.510002,105.900002,107,73.628609,18217900
5/31/02,107.400002,108.559998,106.849998,107.220001,73.779968,19826300
6/3/02,107.089996,107.599998,104.129997,104.370003,71.81884,26056300
6/4/02,104.150002,105.199997,103.550003,104.629997,71.997757,25856200
6/5/02,104.949997,105.669998,104.349998,105.610001,72.672096,19695900
6/6/02,105.540001,105.599998,103.150002,103.459999,71.19265,22998500
6/7/02,101.779999,103.919998,101.720001,103.339996,71.110085,24011600
6/10/02,103.239998,104.459999,103.019997,103.739998,71.385323,18759900
6/11/02,104.129997,104.540001,101.730003,101.959999,70.160469,19990700
6/12/02,101.709999,102.809998,100.779999,102.580002,70.587128,31266000
6/13/02,102.129997,103,101.339996,101.550003,69.878319,21043900
6/14/02,100.309998,101.559998,98.5,101.400002,69.775139,39267500
6/17/02,101.919998,104.339996,101.849998,104.120003,71.646828,17647200
6/18/02,103.739998,105.029999,103.629997,104.970001,72.231712,21628500
6/19/02,103.5,104.43,102.239998,102.519997,70.545792,21540700
6/20/02,102.260002,103.050003,100.959999,101.209999,69.644394,25691000
6/21/02,100.470001,100.93,98.68,99.279999,68.555428,31190700
6/24/02,98.610001,100.690002,97.25,99.800003,68.914505,37169700
6/25/02,100.300003,100.889999,97.540001,97.559998,67.367737,33355000
6/26/02,95.199997,98.150002,95.190002,97.720001,67.478195,37913600
6/27/02,98.5,99.489998,96.57,99.43,68.659019,31616400
6/28/02,99.239998,100.5,98.879997,98.959999,68.334465,28184200
7/1/02,99.18,99.800003,96.889999,97.029999,67.001755,20270200
7/2/02,96.860001,97.199997,94.769997,94.970001,65.579262,34213900
7/3/02,94.620003,95.839996,93.720001,95.510002,65.952141,30565800
7/5/02,96.779999,99.529999,96.660004,99.309998,68.576164,19013500
7/8/02,98.980003,99.699997,97.559998,98.07,67.719925,19118600
7/9/02,97.730003,98.339996,95.010002,95.599998,66.014282,28620400
7/10/02,96,96.07,92.040001,92.120003,63.611256,50522500
7/11/02,91.760002,93.349998,90.32,92.870003,64.129166,59476500
7/12/02,93.330002,93.889999,91.519997,91.849998,63.424847,39018600
7/15/02,91.639999,92.400002,87.889999,92.339996,63.763218,77317200
7/16/02,91.120003,92.379997,89.870003,90.559998,62.534046,53282400
7/17/02,92.459999,93.300003,89.75,90.739998,62.658329,48880600
7/18/02,90.699997,91.099998,87.75,87.800003,60.628189,32656700
7/19/02,86.760002,87.550003,84.300003,84.709999,58.494469,77572600
7/22/02,84.099998,85.910004,81.449997,82.199997,56.761242,78134000
7/23/02,82.550003,83.239998,79.75,79.949997,55.207546,74484100
7/24/02,78.129997,85.120003,77.68,84.720001,58.50135,107022800
7/25/02,84.269997,85.849998,81.599998,84,58.004181,87176600
7/26/02,84.650002,85.93,83.800003,85.599998,59.109039,41206800
7/29/02,87.5,90.339996,87.300003,89.769997,61.988533,53492900
7/30/02,89.32,91.400002,88.720001,90.940002,62.796486,47532200
7/31/02,90.489998,91.550003,89.25,91.160004,62.948353,44669900
8/1/02,90.879997,91.349998,88.330002,88.779999,61.304928,66571900
8/2/02,88.5,88.910004,85.620003,86.790001,59.930756,51772900
8/5/02,86.489998,86.93,83.550003,83.769997,57.845364,47191300
8/6/02,85.230003,87.900002,85.110001,86.589996,59.792645,64730000
8/7/02,87.870003,88.5,85.769997,88.099998,60.835369,43289400
8/8/02,88.419998,91.099998,87.800003,90.949997,62.803356,48339800
8/9/02,90.099998,91.940002,89.349998,91.290001,63.038128,41879200
8/12/02,89.989998,91.269997,89.550003,90.620003,62.57547,25841700
8/13/02,90.150002,91.660004,88.650002,88.970001,61.436108,49690500
8/14/02,89.019997,92.629997,88.019997,92.220001,63.680321,57423600
8/15/02,92.839996,93.989998,92.199997,93.5,64.564186,45551500
8/16/02,92.82,94.080002,92,93.220001,64.370842,36517300
8/19/02,93.459999,95.75,93.099998,95.400002,65.87616,33669900
8/20/02,94.82,95.400002,93.620003,94.389999,65.178764,30508300
8/21/02,95.059998,95.779999,93.57,95.75,66.117882,39628900
8/22/02,95.489998,97.150002,95.07,96.68,66.760056,38399800
8/23/02,96.010002,96.150002,94.150002,94.599998,65.323753,33716400
8/26/02,94.910004,95.639999,93.5,95.260002,65.779518,33830100
8/27/02,95.699997,96.25,93.5,94.160004,65.019943,35335700
8/28/02,93.279999,93.489998,91.800003,92.099998,63.597469,38970600
8/29/02,91.269997,93.050003,90.809998,92.139999,63.625088,42965700
8/30/02,91.68,93.389999,91.400002,91.779999,63.376495,30366700
9/3/02,90.730003,91,88.150002,88.279999,60.959618,76586400
9/4/02,88.610001,90.25,88.059998,89.540001,61.829697,51099500
9/5/02,88.489998,89.43,87.5,88.779999,61.304928,67250900
9/6/02,89.75,90.57,89.339996,90,62.147343,38622200
9/9/02,89.099998,91.349998,88.800003,90.660004,62.603104,33998400
9/10/02,91.139999,91.779999,90.559998,91.699997,63.32122,41416600
9/11/02,92.470001,93.330002,91.099998,91.129997,62.927662,27711200
9/12/02,90.75,90.839996,88.989998,89.449997,61.767555,43601700
9/13/02,88.690002,89.900002,88.25,89.669998,61.919472,41131000
9/16/02,89.309998,89.889999,88.459999,89.889999,62.071381,28167600
9/17/02,90.889999,91.190002,87.75,87.830002,60.648941,47609700
9/18/02,87.010002,88.5,86.279999,86.949997,60.041245,54719400
9/19/02,85.989998,86.800003,84.699997,84.699997,58.487545,48510500
9/20/02,84.919998,85.199997,84.050003,84.349998,58.506954,46325600
9/23/02,83.650002,84.059998,82.690002,83.660004,58.028389,46893800
9/24/02,82.440002,83.650002,81.849998,82.309998,57.091991,69507000
9/25/02,83.370003,84.769997,82.040001,84.349998,58.506954,59294400
9/26/02,85.019997,85.970001,84.449997,85.730003,59.464191,53638000
9/27/02,85,85.629997,82.75,82.75,57.397209,64648300
9/30/02,82,82.800003,80.900002,81.790001,56.731319,73096400
10/1/02,82.43,85.769997,81.470001,85.720001,59.45726,67198100
10/2/02,84.690002,85.529999,82.599998,83.150002,57.674614,56749100
10/3/02,83.139999,84.599998,81.949997,82.309998,57.091991,55547000
10/4/02,82.800003,82.919998,79.580002,80.800003,56.044624,68483700
10/7/02,80.059998,81.199997,78.550003,79.129997,54.886276,53188000
10/8/02,79.809998,81.309998,78.199997,80.370003,55.74638,79531000
10/9/02,79.089996,79.699997,77.779999,78.099998,54.171841,79956400
10/10/02,77.940002,81.07,77.07,80.629997,55.926723,76749000
10/11/02,82.099998,84.730003,81.82,84.160004,58.375217,82308300
10/14/02,83.199997,84.849998,83.040001,84.629997,58.70118,40631900
10/15/02,86.989998,88.720001,86.849998,88.699997,61.524216,82320300
10/16/02,87.410004,87.800003,85.919998,86.550003,60.03294,62977800
10/17/02,88.870003,89.300003,87.849998,88.269997,61.225971,68534100
10/18/02,87.650002,89.110001,86.93,88.639999,61.48262,47448700
