AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0,0.00848502,0.0039792,0.00423839,0.304348,0.207243,0.210427,0.200335,0.223555,0.448707,0.478479,0.245759,0.355498,0.060241,0.409746,0.56147,0.173378,0.997447,0.96411,0,0.00809557,0.398058,0.520548,0.864865,0.442652,0.52218,0.0075188,0.511693,0.52078,0.5,0
0,0.00848502,0.0039792,0.00423839,0.304348,0.209648,0.212078,0.202399,0.225582,0.449247,0.478237,0.246084,0.355671,0.0574061,0.407907,0.561306,0.171576,0.996171,0.96411,0,0.00809557,0.407767,0.506849,0.864865,0.442652,0.522873,0.0075188,0.510779,0.520295,0.5,0
0,0.00848502,0.0039992,0.00425838,0.304348,0.212006,0.214012,0.204548,0.227651,0.451399,0.476396,0.246223,0.356668,0.0588235,0.408213,0.561142,0.172194,0.996171,0.96411,0,0.00809557,0.398058,0.506849,0.864865,0.442297,0.52244,0.0075188,0.511438,0.52078,0.5,0
0,0.00848502,0.0039792,0.00423839,0.304348,0.214365,0.215785,0.206569,0.229509,0.448285,0.476021,0.246177,0.357347,0.0566974,0.409133,0.560978,0.174768,0.996171,0.965517,0,0.00809557,0.398058,0.502283,0.864865,0.441943,0.522267,0.0075188,0.510027,0.52078,0.5,0
0,0.00848502,0.00377924,0.00403847,0.304348,0.21714,0.21788,0.208847,0.231831,0.442175,0.477123,0.246208,0.357997,0.0595322,0.409439,0.560814,0.17518,0.996171,0.965517,0,0.00809557,0.398058,0.502283,0.864865,0.441943,0.522526,0.0075188,0.512261,0.52078,0.5,0
0,0.00848502,0.00389922,0.00415842,0.304348,0.219545,0.219733,0.211556,0.233943,0.442012,0.476341,0.247835,0.358691,0.0609497,0.409439,0.56065,0.172709,0.996171,0.966925,0,0.00809557,0.407767,0.525114,0.864865,0.443007,0.522873,0.0075188,0.512257,0.52078,0.5,0
0,0.00848502,0.00393921,0.0041984,0.304348,0.221857,0.221748,0.213404,0.235885,0.444543,0.474996,0.248083,0.358864,0.0581148,0.406375,0.560486,0.173275,0.997447,0.968332,0,0.00809557,0.38835,0.502283,0.864865,0.442475,0.52244,0.0075188,0.512166,0.52078,0.5,0
0,0.00848502,0.00395921,0.0042184,0.304348,0.224309,0.223601,0.215812,0.237828,0.443602,0.474632,0.248129,0.359283,0.0581148,0.407294,0.560321,0.172039,0.998724,0.968332,0,0.00809557,0.407767,0.511416,0.864865,0.441943,0.5227,0.0075188,0.511132,0.52078,0.5,0
0,0.00848502,0.0039992,0.00425838,0.304348,0.226575,0.225092,0.217574,0.239855,0.443797,0.474466,0.247354,0.36093,0.0552799,0.409439,0.560157,0.173635,0.998724,0.968332,0,0.00809557,0.407767,0.515982,0.864865,0.44212,0.52244,0.0075188,0.511733,0.52078,0.5,0
0,0.00848502,0.00409918,0.00435834,0.304348,0.228933,0.226864,0.219896,0.241671,0.439449,0.47504,0.246518,0.363198,0.0588235,0.411584,0.559993,0.176416,0.998724,0.968332,0,0.00809557,0.398058,0.511416,0.864865,0.441766,0.522353,0.0075188,0.51258,0.52078,0.5,0
0,0.00827957,0.00429914,0.00455827,0.304348,0.231061,0.228637,0.221745,0.243571,0.434734,0.476065,0.247401,0.365524,0.0574061,0.410052,0.559829,0.175386,0.998724,0.966925,0,0.00809557,0.407767,0.511416,0.864865,0.441766,0.522613,0.0075188,0.510267,0.52078,0.5,0
0,0.00848502,0.00407918,0.00433835,0.304348,0.233512,0.230369,0.224023,0.245344,0.432225,0.476793,0.249167,0.367662,0.0595322,0.408213,0.559665,0.175077,0.998724,0.966925,0,0.00809557,0.407767,0.511416,0.864865,0.442297,0.52244,0.0075188,0.511789,0.52078,0.5,0
