AltAGL,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,volt1,volt2,VSpd,VSpdG
#ft agl,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,psi,deg F,rpm,gals,gals,kt,kt,G,G,deg C,deg,deg,kt,volts,volts,fpm,fpm
2639.0,347.58,337.63,344.93,370.24,1285.71,1301.02,1280.0,1254.08,73.78,175.38,2576.6,14.24,19.44,95.79,106.4,0.01,0.03,21.5,0.24,11.93,115.0,28.1,28.1,-241.33,-59.1
2639.0,347.26,337.31,344.86,370.14,1287.59,1302.96,1281.19,1255.76,72.75,175.45,2528.5,14.24,19.44,96.34,107.69,0.04,-0.04,21.5,0.02,12.11,117.0,28.1,28.1,-180.92,-15.7
2637.0,346.96,336.97,344.81,370.07,1287.2,1302.68,1280.26,1255.05,72.42,175.53,2466.0,14.24,19.34,96.53,108.25,-0.01,0.13,21.5,0.04,10.78,117.0,28.1,28.1,-67.63,-94.5
2636.0,346.65,336.67,344.71,369.99,1284.78,1300.91,1279.57,1253.28,72.43,175.59,2437.2,14.29,19.29,96.65,107.67,0.0,0.03,21.5,-0.19,9.26,117.0,28.1,28.1,37.78,-39.4
2636.0,346.33,336.4,344.69,369.91,1282.57,1299.75,1279.5,1252.4,72.53,175.62,2426.2,14.29,19.27,96.75,106.73,-0.04,0.04,21.5,0.3,9.01,116.0,28.1,28.1,18.99,-63.0
2638.0,346.04,336.06,344.5,369.78,1279.94,1298.87,1279.25,1251.97,72.55,175.63,2419.7,14.29,19.22,96.8,106.15,-0.02,0.08,21.5,0.53,9.38,115.0,28.1,28.1,-30.94,15.7
2638.0,345.79,335.81,344.41,369.66,1278.39,1297.95,1279.1,1251.67,72.7,175.6,2430.5,14.34,19.24,96.75,106.9,-0.02,0.01,21.5,0.87,9.78,116.0,28.1,28.1,-5.68,51.2
2639.0,345.59,335.6,344.41,369.6,1276.88,1296.28,1279.9,1251.22,72.68,175.58,2428.6,14.41,19.24,96.57,106.98,0.03,0.13,21.8,1.33,11.78,116.0,28.1,28.1,25.7,31.5
2641.0,345.34,335.4,344.3,369.49,1275.59,1294.27,1280.72,1250.09,72.65,175.53,2428.3,14.41,19.24,96.49,105.69,-0.04,0.02,21.8,1.4,9.83,114.0,28.1,28.1,-21.57,90.6
2640.0,345.15,335.16,344.18,369.39,1275.09,1293.02,1280.76,1249.43,72.69,175.47,2414.5,14.41,19.32,96.32,105.35,-0.02,0.09,21.8,1.41,9.22,114.0,28.1,28.1,46.2,102.4
2640.0,344.9,334.92,344.14,369.3,1274.39,1292.3,1280.67,1249.54,72.56,175.43,2410.6,14.41,19.29,96.24,104.49,-0.0,0.06,21.8,1.67,9.67,113.0,28.1,28.1,52.67,145.7
2644.0,344.63,334.6,343.94,369.11,1273.57,1293.01,1280.66,1249.56,72.66,175.35,2405.0,14.46,19.29,96.08,103.71,-0.07,0.06,21.8,1.44,9.02,112.0,28.1,28.1,41.62,173.2
2645.0,344.44,334.43,343.84,368.99,1272.57,1293.47,1281.02,1249.35,71.98,175.28,2413.3,14.46,19.29,95.95,104.58,0.03,0.02,21.8,1.48,8.73,113.0,28.1,28.1,143.22,212.6
2656.0,344.14,334.05,343.65,368.82,1270.41,1292.56,1280.04,1248.34,72.28,175.12,2386.4,14.43,19.32,95.83,101.43,-0.03,-0.07,21.8,2.04,9.84,110.0,28.1,28.1,108.64,157.5
2659.0,343.97,333.89,343.53,368.7,1269.35,1291.34,1279.22,1247.51,72.32,175.05,2399.9,14.39,19.37,95.66,103.51,-0.05,0.16,21.8,2.08,9.24,112.0,28.1,28.1,205.89,177.2
2665.0,343.78,333.68,343.42,368.6,1268.12,1290.02,1277.4,1246.82,72.38,174.97,2394.7,14.46,19.27,95.52,102.51,-0.01,0.03,21.8,1.93,10.88,111.0,28.1,28.1,156.86,200.8
2669.0,343.64,333.49,343.33,368.45,1267.51,1289.61,1276.72,1245.92,72.48,174.89,2399.7,14.46,19.27,95.46,103.42,-0.03,-0.04,21.8,1.89,11.46,112.0,28.1,28.1,156.66,200.8
2677.0,343.45,333.33,343.2,368.34,1267.18,1289.83,1276.89,1246.28,72.16,174.82,2386.5,14.41,19.27,95.4,101.62,0.0,0.03,21.8,1.55,9.35,110.0,28.1,28.1,256.02,161.4
2679.0,343.28,333.13,343.08,368.21,1266.28,1289.0,1276.24,1245.76,72.13,174.75,2374.8,14.41,19.27,95.58,99.46,-0.03,0.08,21.8,1.04,8.89,108.0,28.1,28.1,92.01,137.8
2681.0,343.15,332.93,342.96,368.09,1265.65,1288.34,1275.26,1244.41,72.12,174.68,2379.0,14.41,19.22,95.77,100.84,0.0,0.05,22.0,1.27,8.94,109.0,28.1,28.1,52.62,98.4
2682.0,342.97,332.78,342.84,367.98,1266.33,1288.87,1274.5,1243.76,72.29,174.6,2381.6,14.41,19.19,95.93,100.63,-0.01,0.02,22.0,1.15,6.92,109.0,28.1,28.1,33.34,55.1
2683.0,342.83,332.58,342.75,367.88,1266.55,1289.87,1273.67,1243.11,72.55,174.54,2391.2,14.36,19.19,96.08,100.69,-0.03,-0.02,22.0,1.18,6.43,109.0,28.1,28.1,23.85,74.8
2683.0,342.76,332.48,342.69,367.83,1266.24,1288.88,1274.13,1243.09,72.3,174.46,2386.1,14.36,19.27,96.12,101.3,-0.03,0.05,22.0,1.72,7.67,110.0,28.1,28.1,116.12,47.2
2684.0,342.6,332.31,342.57,367.71,1266.86,1288.43,1274.43,1243.1,72.75,174.4,2387.8,14.26,19.27,96.12,100.89,-0.05,0.12,22.0,1.79,7.08,109.0,28.1,28.1,127.25,70.9
2686.0,342.4,332.1,342.4,367.53,1268.77,1289.67,1275.17,1244.15,72.44,174.33,2431.0,14.26,19.27,96.1,102.08,-0.06,0.17,22.0,2.08,6.03,111.0,28.1,28.1,163.9,82.7
2688.0,342.26,331.95,342.26,367.42,1272.17,1291.85,1276.55,1246.32,73.0,174.26,2438.7,14.24,19.27,96.12,100.43,-0.0,0.04,22.0,1.87,5.9,109.0,28.1,28.1,82.09,153.5
2692.0,342.13,331.8,342.21,367.34,1275.08,1294.11,1277.24,1248.43,73.08,174.22,2431.8,14.24,19.27,96.32,99.22,-0.09,-0.14,22.0,0.97,5.06,108.0,28.1,28.1,-5.38,236.2
2697.0,342.0,331.6,342.09,367.24,1276.6,1295.14,1277.5,1250.41,72.77,174.18,2433.4,14.26,19.24,96.41,99.78,0.11,-0.13,22.0,1.68,9.91,108.0,28.1,28.1,228.87,118.1
2697.0,341.91,331.48,341.99,367.15,1278.42,1295.87,1276.88,1251.33,72.76,174.14,2425.4,14.48,19.19,96.82,97.72,-0.04,0.12,22.0,1.96,6.54,106.0,28.1,28.1,-63.48,15.7
2700.0,341.74,331.36,341.91,367.1,1280.37,1296.81,1276.81,1252.38,72.89,174.12,2440.3,14.48,19.19,96.96,100.86,-0.07,0.09,22.0,1.24,-0.73,109.0,28.1,28.1,-10.12,169.3
2705.0,341.61,331.22,341.79,367.06,1282.17,1297.51,1278.22,1253.81,73.13,174.09,2453.1,14.58,19.11,96.88,102.76,0.0,-0.11,22.0,1.12,-0.97,111.0,28.1,28.1,161.55,279.5
2711.0,341.42,330.98,341.68,366.96,1283.93,1299.24,1279.94,1255.42,72.84,174.05,2448.7,14.73,19.06,96.55,101.01,-0.05,-0.04,22.0,1.49,0.86,109.0,28.1,28.1,304.21,153.5
2711.0,341.28,330.85,341.61,366.95,1284.98,1299.66,1280.14,1256.21,72.1,174.04,2449.3,14.78,19.09,96.36,101.77,-0.05,-0.04,21.8,0.56,2.61,110.0,28.1,28.1,321.54,-11.8
2702.0,341.13,330.64,341.53,366.85,1285.96,1299.43,1280.4,1257.56,72.36,174.02,2425.5,14.83,19.09,96.67,103.5,-0.03,0.21,21.8,-0.69,1.93,112.0,28.1,28.1,235.22,-397.6
2695.0,340.58,330.0,341.07,366.38,1284.47,1298.5,1279.94,1257.08,72.53,174.02,2420.0,14.83,19.09,97.27,102.43,-0.03,-0.09,21.8,-2.65,0.73,111.0,28.1,28.1,-146.63,-437.0
2684.0,340.58,330.03,341.09,366.41,1282.05,1298.35,1279.89,1256.4,71.73,174.01,2373.6,14.85,19.04,98.28,100.37,-0.11,0.2,21.8,-4.13,0.37,109.0,28.1,28.1,-428.7,-614.2
2676.0,340.85,330.32,341.36,366.77,1278.25,1295.99,1278.52,1252.29,70.66,173.99,2288.4,14.85,19.01,99.43,103.16,-0.03,-0.0,21.8,-4.58,0.85,112.0,28.1,28.1,-398.36,-657.5
2664.0,340.85,330.28,341.39,366.81,1272.93,1292.15,1276.91,1246.63,70.48,173.96,2262.1,14.93,18.94,100.56,102.85,-0.04,-0.01,21.8,-5.0,3.09,111.0,28.1,28.1,-525.04,-716.5
2651.0,340.78,330.18,341.3,366.81,1268.22,1289.14,1275.2,1242.24,70.77,173.92,2261.1,15.03,18.86,101.82,103.7,-0.01,-0.08,21.8,-5.1,5.12,112.0,28.1,28.1,-574.03,-763.8
2636.0,340.71,330.12,341.26,366.76,1265.39,1287.31,1274.24,1238.01,70.92,173.85,2261.2,15.15,18.78,103.08,103.33,0.02,-0.03,21.8,-5.41,1.19,112.0,28.1,28.1,-626.02,-866.1
2621.0,340.64,330.02,341.19,366.69,1263.29,1285.87,1274.44,1235.53,71.43,173.76,2279.0,15.3,18.78,104.31,105.63,0.04,-0.01,21.8,-4.99,0.85,114.0,28.1,28.1,-793.99,-925.2
2605.0,340.64,330.0,341.14,366.66,1261.03,1284.36,1274.81,1233.11,70.64,173.67,2250.3,15.3,18.78,105.4,105.77,-0.03,0.11,21.8,-5.03,-0.83,114.0,28.1,28.1,-856.25,-972.4
2589.0,340.54,329.92,341.01,366.59,1259.03,1281.17,1276.14,1230.71,69.32,173.57,2159.6,15.28,18.94,106.25,107.81,0.03,-0.03,21.8,-4.39,-0.51,117.0,28.1,28.1,-834.56,-905.5
2577.0,340.44,329.76,340.88,366.4,1257.3,1279.19,1277.27,1228.61,68.61,173.47,2089.2,15.28,19.04,106.64,108.05,-0.05,0.08,21.8,-3.74,0.13,117.0,28.1,28.1,-872.01,-803.1
2566.0,340.41,329.67,340.73,366.25,1256.38,1278.55,1278.46,1227.18,68.34,173.36,2060.0,15.18,19.29,106.79,107.8,-0.0,0.0,21.8,-3.34,2.29,117.0,28.1,28.1,-846.31,-681.1
2559.0,340.31,329.6,340.54,366.07,1256.67,1277.31,1279.91,1226.71,68.54,173.25,2052.3,15.0,19.6,106.76,107.29,-0.0,-0.01,21.8,-2.14,2.18,116.0,28.1,28.1,-783.94,-578.7
2550.0,340.25,329.56,340.41,365.91,1257.7,1275.73,1279.87,1226.52,68.52,173.12,2051.1,14.85,19.6,106.31,108.27,-0.0,-0.03,21.8,-1.91,1.14,117.0,28.1,28.1,-584.18,-539.4
2542.0,340.14,329.42,340.18,365.7,1258.22,1274.55,1279.14,1225.59,68.12,173.02,2030.8,14.85,19.98,105.86,104.37,-0.06,-0.2,21.8,-2.0,0.8,113.0,28.1,28.1,-606.01,-492.1
2533.0,340.01,329.22,339.89,365.38,1256.7,1273.74,1278.76,1223.6,68.33,172.89,2026.3,14.66,20.34,105.3,105.74,0.0,-0.06,21.8,-1.16,0.59,114.0,28.1,28.1,-522.86,-551.2
2524.0,339.41,328.56,339.17,364.62,1254.09,1271.71,1277.9,1221.92,68.22,172.78,2017.6,14.41,20.59,104.66,103.59,0.01,-0.09,21.8,-1.41,1.92,112.0,28.1,28.1,-588.31,-527.6
2513.0,339.31,328.53,338.92,364.32,1252.74,1268.87,1277.29,1220.85,67.93,172.67,2007.8,14.41,20.59,104.11,102.1,0.02,0.04,21.8,-1.93,0.31,110.0,28.1,28.1,-587.29,-610.2
2502.0,339.49,328.71,338.97,364.33,1251.75,1266.85,1276.15,1220.41,67.95,172.54,1992.2,14.36,20.93,103.86,100.56,0.01,0.01,21.8,-2.78,-1.53,109.0,28.1,28.1,-714.29,-633.9
2491.0,339.36,328.55,338.65,363.95,1251.25,1264.59,1272.93,1219.56,68.16,172.42,2000.6,14.36,21.13,103.68,102.13,0.0,0.1,21.8,-2.04,-2.74,110.0,28.1,28.1,-671.35,-649.6
2481.0,338.72,327.91,337.87,363.14,1250.12,1262.29,1269.86,1217.31,68.1,172.31,2005.1,14.26,21.25,103.49,101.12,0.01,0.05,21.8,-2.79,-2.31,109.0,28.1,28.1,-656.91,-602.4
2463.0,338.76,327.98,337.63,362.8,1245.97,1260.24,1267.6,1213.54,69.69,172.1,2102.9,14.24,21.37,103.43,102.71,0.01,-0.1,21.8,-2.59,-1.31,111.0,28.1,28.1,-503.13,-551.2
2455.0,338.21,327.25,336.93,362.04,1242.51,1258.27,1266.21,1210.43,70.5,172.0,2165.9,14.26,21.37,103.65,102.37,-0.01,-0.15,21.8,-2.44,1.13,110.0,28.1,28.1,-470.4,-523.6
2444.0,337.45,326.61,336.01,361.16,1238.07,1257.66,1265.1,1208.14,70.49,171.9,2196.7,14.16,21.44,103.74,104.1,0.03,-0.13,21.8,-2.34,4.17,112.0,28.1,28.1,-356.82,-673.2
2431.0,337.16,326.32,335.61,360.69,1236.2,1257.94,1263.97,1206.44,71.06,171.81,2209.0,14.14,21.44,104.02,102.09,-0.01,0.2,21.8,-2.38,-1.01,110.0,28.1,28.1,-541.59,-740.2
2421.0,336.85,326.0,335.19,360.2,1235.87,1258.04,1262.37,1204.4,70.73,171.73,2204.6,14.14,21.37,104.54,102.64,-0.0,-0.02,22.0,-3.11,-2.05,111.0,28.1,28.1,-725.54,-637.8
2409.0,336.93,326.13,335.29,360.28,1235.93,1259.95,1261.49,1203.76,70.86,171.66,2203.3,14.24,21.25,104.85,102.91,-0.06,0.23,22.0,-1.98,-0.99,111.0,28.1,28.1,-579.83,-736.2
2399.0,336.66,325.77,334.83,359.84,1235.68,1259.76,1261.42,1202.73,70.88,171.58,2204.1,14.31,21.05,105.2,103.04,-0.01,-0.13,22.0,-2.71,-0.79,111.0,28.1,28.1,-587.86,-582.7
2388.0,336.42,325.62,334.59,359.56,1235.22,1259.06,1261.63,1202.24,71.17,171.51,2207.9,14.31,21.05,105.49,103.28,-0.01,0.09,22.0,-2.2,1.86,111.0,28.1,28.1,-632.32,-649.6
2378.0,335.96,325.15,334.15,359.05,1234.7,1258.75,1261.7,1201.52,71.4,171.45,2228.5,14.31,20.76,105.71,106.84,-0.02,-0.05,22.0,-1.99,3.35,115.0,28.1,28.1,-565.25,-614.2
2367.0,335.83,325.04,333.98,358.83,1234.85,1259.91,1261.81,1202.31,71.34,171.37,2239.9,14.51,20.51,105.69,107.22,-0.03,0.09,22.0,-1.63,2.79,116.0,28.1,28.1,-433.44,-610.2
2351.0,335.0,324.27,333.14,357.99,1235.93,1262.54,1262.51,1203.95,71.73,171.25,2244.7,14.66,20.12,105.67,106.97,0.01,0.01,21.8,-1.24,3.44,115.0,28.1,28.1,-538.06,-468.5
2348.0,334.58,323.73,332.72,357.53,1236.42,1263.92,1262.68,1205.23,71.56,171.18,2245.1,14.76,20.05,105.55,107.45,-0.04,0.01,22.0,-1.0,4.19,116.0,28.1,28.1,-510.01,-437.0
2342.0,333.93,323.21,332.06,356.87,1236.33,1264.47,1262.61,1205.84,71.46,171.13,2241.9,14.81,20.05,105.32,107.37,0.01,-0.03,22.0,-0.42,4.27,116.0,28.1,28.1,-427.6,-362.2
2336.0,333.57,322.75,331.68,356.46,1236.36,1264.8,1262.65,1205.59,71.32,171.07,2233.5,14.81,20.05,104.99,105.51,-0.01,0.03,22.0,-0.18,2.49,114.0,28.1,28.1,-450.69,-381.9
2330.0,333.66,323.0,331.79,356.51,1236.69,1265.33,1263.08,1205.42,71.67,171.01,2237.9,14.83,20.15,104.58,106.11,0.01,0.06,22.0,-0.55,1.36,114.0,28.1,28.1,-479.85,-334.6
2325.0,333.23,322.39,331.39,356.11,1236.53,1265.53,1263.1,1204.26,71.61,170.96,2242.1,14.78,20.12,104.17,107.26,-0.02,-0.03,22.0,-0.7,1.7,116.0,28.1,28.1,-410.99,-311.0
2320.0,332.5,321.83,330.71,355.42,1236.37,1264.36,1263.64,1203.17,71.43,170.91,2240.1,14.85,20.12,103.7,106.4,-0.03,-0.1,22.0,-0.81,0.62,115.0,28.1,28.1,-253.13,-322.8
2313.0,332.1,321.37,330.28,354.99,1236.5,1264.74,1264.33,1202.41,71.58,170.86,2230.6,14.53,20.12,103.28,106.43,0.0,0.11,22.0,-0.86,-0.04,115.0,28.1,28.1,-210.9,-381.9
2297.0,331.72,321.13,330.05,354.67,1235.81,1265.31,1265.04,1202.4,71.52,170.78,2228.0,14.43,20.05,102.6,105.32,-0.01,-0.02,22.0,-0.98,1.04,113.0,28.1,28.1,-393.62,-531.5
2288.0,331.73,321.11,330.1,354.71,1236.39,1265.99,1264.78,1202.33,71.49,170.73,2227.4,14.43,20.15,102.32,105.77,-0.02,-0.07,22.0,-1.58,0.33,114.0,28.1,28.1,-453.88,-503.9
2280.0,330.99,320.25,329.38,354.0,1236.94,1265.71,1264.36,1201.2,71.1,170.69,2219.3,14.26,20.17,102.27,104.83,0.0,0.02,22.2,-3.34,-1.09,113.0,28.1,28.1,-430.96,-511.8
2270.0,330.19,319.6,328.64,353.22,1236.41,1265.15,1264.24,1200.49,71.1,170.65,2214.1,14.11,20.27,102.58,104.03,0.01,-0.24,22.2,-3.21,3.67,112.0,28.1,28.1,-480.16,-563.0
2256.0,329.76,319.13,328.25,352.84,1236.0,1265.1,1263.56,1199.71,71.04,170.6,2214.5,13.91,20.32,102.97,105.16,-0.07,0.34,22.2,-2.5,2.45,113.0,28.1,28.1,-417.67,-752.0
2248.0,329.38,318.76,327.88,352.47,1234.99,1264.67,1263.65,1199.44,71.39,170.55,2210.6,13.91,20.39,103.67,103.54,0.01,-0.04,22.2,-4.14,-1.63,111.0,28.1,28.1,-650.75,-527.6
2240.0,328.99,318.44,327.59,352.15,1233.64,1264.65,1264.37,1200.34,71.32,170.51,2210.7,13.91,20.39,104.5,103.67,0.07,0.07,22.2,-4.77,-4.41,112.0,28.1,28.1,-737.57,-555.1
2230.0,329.05,318.5,327.68,352.21,1234.07,1263.94,1265.61,1201.18,70.99,170.47,2209.1,13.91,20.49,105.45,102.59,0.06,0.16,22.2,-4.76,-5.99,110.0,28.1,28.1,-722.42,-582.7
2220.0,328.62,317.98,327.31,351.84,1235.29,1262.9,1266.29,1200.82,71.57,170.43,2223.8,13.85,20.47,106.33,105.93,-0.03,0.01,22.2,-4.72,-7.88,114.0,28.1,28.1,-632.22,-594.5
2213.0,327.88,317.34,326.64,351.12,1236.06,1263.62,1265.46,1200.88,71.52,170.39,2225.3,13.91,20.54,107.09,105.46,0.01,-0.04,22.2,-4.92,-7.09,113.0,28.1,28.1,-471.67,-476.4
2205.0,327.46,316.95,326.25,350.74,1236.07,1263.8,1265.56,1201.09,71.74,170.34,2234.4,13.88,20.59,107.75,107.32,-0.05,0.06,22.2,-4.3,-4.75,115.0,28.1,28.1,-316.44,-484.3
2197.0,327.04,316.56,325.93,350.38,1236.15,1262.86,1265.99,1200.87,71.69,170.31,2237.2,13.83,20.69,108.31,107.19,-0.04,0.07,22.2,-4.08,-1.1,115.0,28.1,28.1,-316.14,-480.3
2190.0,326.66,316.2,325.61,350.0,1236.53,1262.53,1265.88,1200.14,71.9,170.27,2248.7,13.8,20.69,108.95,108.88,0.04,0.0,22.2,-4.0,0.66,117.0,28.1,28.1,-394.56,-389.8
2184.0,326.23,315.84,325.27,349.66,1236.97,1262.5,1265.55,1200.63,71.78,170.24,2250.1,13.8,20.81,109.56,107.35,-0.02,-0.04,22.2,-3.69,0.93,115.0,28.1,28.1,-490.04,-370.1
2179.0,325.87,315.45,324.9,349.34,1237.19,1262.89,1265.58,1201.31,71.97,170.2,2262.1,13.85,20.83,110.02,109.87,-0.05,-0.04,22.2,-3.56,1.3,118.0,28.1,28.1,-356.0,-311.0
2178.0,325.57,315.18,324.66,349.02,1237.56,1264.35,1265.42,1202.25,72.14,170.17,2269.1,13.83,20.83,110.33,111.67,-0.04,0.08,22.2,-3.15,1.92,120.0,28.1,28.1,-187.19,-208.7
2176.0,325.15,314.77,324.35,348.71,1237.99,1264.45,1266.01,1203.89,72.37,170.12,2267.6,13.83,20.66,110.6,109.37,-0.04,-0.01,22.2,-2.6,2.87,118.0,28.1,28.1,-338.92,-157.5
2173.0,324.72,314.37,323.98,348.29,1238.04,1264.22,1266.09,1203.95,71.84,170.08,2261.2,14.04,20.61,110.64,109.51,-0.01,-0.1,22.2,-1.76,-0.46,118.0,28.1,28.1,-235.57,-220.5
2167.0,324.33,314.06,323.64,347.97,1237.91,1264.44,1266.75,1204.48,72.46,170.04,2264.1,14.19,20.56,110.37,110.28,0.01,-0.04,22.2,-1.01,1.81,118.0,28.1,28.1,-213.48,-283.5
2163.0,323.92,313.62,323.32,347.63,1237.72,1264.87,1266.03,1205.64,72.22,170.0,2265.1,14.19,20.56,109.9,108.66,-0.04,0.09,22.2,-0.05,1.41,117.0,28.1,28.1,-352.8,-259.8
2161.0,323.97,313.8,323.5,347.76,1238.38,1266.88,1266.31,1207.19,71.97,169.96,2259.1,14.06,20.51,109.26,108.68,0.03,0.12,22.5,-0.22,-0.4,117.0,28.1,28.1,-318.36,-133.9
2163.0,323.26,313.09,322.9,347.11,1238.59,1266.55,1265.91,1206.83,72.0,169.89,2253.8,13.85,20.51,107.67,108.26,0.03,-0.16,22.5,-0.4,-0.09,116.0,28.1,28.1,2.65,-86.6
2156.0,322.82,312.51,322.48,346.69,1238.31,1266.41,1265.1,1206.12,71.91,169.84,2245.6,13.85,20.64,106.93,107.01,-0.0,-0.07,22.5,-0.71,1.53,115.0,28.1,28.1,-15.3,-381.9
2146.0,322.08,311.9,321.79,345.98,1237.54,1264.87,1264.82,1205.15,72.19,169.81,2242.2,13.66,20.81,106.41,107.57,-0.05,-0.2,22.5,-2.01,-2.43,116.0,28.1,28.1,-134.45,-527.6
2132.0,321.64,311.54,321.46,345.61,1237.97,1264.39,1264.64,1204.37,71.76,169.78,2230.0,13.5,20.81,106.08,105.83,0.06,0.2,22.5,-2.94,-1.66,114.0,28.1,28.1,-207.21,-826.8
2121.0,321.25,311.11,321.13,345.28,1238.35,1263.81,1263.69,1204.52,71.82,169.73,2225.2,13.5,20.81,106.6,104.24,-0.04,0.12,22.5,-3.65,0.01,112.0,28.1,28.1,-761.26,-740.2
2111.0,320.89,310.81,320.81,344.94,1238.94,1262.67,1262.8,1204.73,71.72,169.69,2224.2,13.53,20.71,107.28,105.88,-0.02,0.11,22.5,-3.24,0.46,114.0,28.1,28.1,-738.06,-578.7
2105.0,320.55,310.42,320.51,344.6,1239.23,1262.86,1262.45,1205.09,71.47,169.65,2217.2,13.64,20.56,107.94,104.16,0.04,-0.03,22.8,-3.15,-0.93,112.0,28.1,28.1,-638.97,-405.5
2099.0,320.13,310.07,320.21,344.29,1239.17,1262.16,1261.32,1204.94,71.38,169.61,2208.1,13.88,20.56,108.52,101.28,-0.0,0.07,22.8,-1.86,3.99,109.0,28.1,28.1,-697.23,-346.5
2097.0,319.76,309.72,319.89,343.92,1238.16,1261.68,1260.4,1204.39,71.17,169.57,2204.6,14.01,20.27,109.03,102.09,-0.04,0.02,22.8,-2.05,0.37,110.0,28.1,28.1,-613.14,-185.0
2095.0,319.42,309.38,319.62,343.64,1237.44,1261.66,1259.97,1203.85,71.48,169.53,2214.6,14.01,20.03,109.21,105.05,0.07,-0.0,22.8,-1.31,0.4,113.0,28.1,28.1,-280.48,-133.9
2094.0,319.03,309.03,319.32,343.33,1236.23,1260.72,1261.3,1203.1,71.69,169.48,2219.8,14.04,19.8,109.3,102.51,-0.05,-0.1,22.8,-1.86,1.6,110.0,28.1,28.1,-298.46,-47.2
2092.0,318.66,308.69,319.04,343.04,1234.58,1260.35,1261.01,1202.37,71.71,169.44,2224.0,14.06,19.7,109.22,106.0,-0.01,-0.17,22.8,-2.33,0.16,114.0,28.1,28.1,8.95,-129.9
2086.0,318.29,308.37,318.72,342.67,1234.25,1260.45,1261.88,1202.05,71.87,169.39,2241.9,13.96,19.65,109.05,108.08,0.02,-0.08,22.8,-2.5,2.25,116.0,28.1,28.1,141.04,-350.4
2077.0,317.97,308.08,318.49,342.39,1234.85,1260.95,1263.15,1202.55,71.94,169.35,2245.9,13.93,19.65,109.11,106.65,-0.0,-0.22,22.8,-3.1,2.55,114.0,28.1,28.1,-80.4,-480.3
2066.0,317.65,307.8,318.25,342.14,1235.29,1261.85,1263.7,1201.96,72.16,169.31,2247.3,13.93,19.8,109.26,108.13,-0.01,-0.07,22.8,-3.46,2.61,116.0,28.1,28.1,-245.54,-645.7
2053.0,317.25,307.4,317.9,341.78,1234.9,1262.47,1264.12,1201.56,72.09,169.26,2245.7,13.61,20.1,109.59,107.73,-0.02,0.08,22.8,-3.7,1.25,116.0,28.1,28.1,-411.39,-748.0
2040.0,316.88,307.06,317.6,341.46,1236.22,1263.87,1265.05,1202.29,71.71,169.21,2243.5,13.53,20.37,110.08,107.45,0.01,0.01,22.8,-3.87,1.0,115.0,28.1,28.1,-551.23,-775.6
2024.0,316.49,306.76,317.29,341.15,1237.4,1264.45,1266.11,1202.78,72.13,169.17,2246.8,13.61,20.64,110.53,107.48,0.0,-0.04,22.8,-3.79,0.63,115.0,28.1,28.1,-662.44,-905.5
2009.0,316.19,306.43,316.99,340.88,1238.62,1263.82,1266.8,1202.79,72.03,169.12,2248.7,13.75,20.78,110.97,108.36,-0.01,-0.01,22.8,-3.75,-0.31,116.0,28.1,28.1,-760.37,-968.5
1992.0,315.83,306.05,316.71,340.57,1238.58,1264.02,1267.31,1203.46,72.22,169.07,2245.0,13.75,20.78,111.46,107.13,0.01,0.05,22.8,-4.28,0.56,115.0,28.1,28.1,-857.75,-960.6
1978.0,315.52,305.77,316.46,340.3,1238.04,1264.27,1266.66,1204.02,72.37,169.02,2257.0,13.83,20.91,112.12,109.42,-0.0,0.17,22.8,-3.15,0.92,117.0,28.1,28.1,-893.33,-878.0
1969.0,315.14,305.46,316.17,339.99,1238.26,1263.94,1266.46,1204.67,72.34,168.96,2272.0,13.85,20.86,112.47,109.78,0.03,-0.21,22.8,-2.22,1.77,118.0,28.1,28.1,-848.3,-771.7
1957.0,314.83,305.19,315.92,339.71,1239.19,1263.71,1266.84,1205.05,72.72,168.92,2283.2,13.85,20.61,112.35,111.5,-0.0,0.01,22.8,-1.26,2.14,119.0,28.1,28.1,-735.75,-755.9
1944.0,314.54,304.93,315.76,339.53,1239.81,1263.64,1267.82,1205.47,72.36,168.86,2268.6,13.88,20.51,111.97,110.56,0.02,-0.0,22.8,-1.76,0.9,118.0,28.1,28.1,-617.8,-744.1
1931.0,314.22,304.65,315.45,339.22,1240.62,1263.62,1268.96,1205.85,72.63,168.82,2272.9,13.85,20.44,111.67,109.74,0.0,0.26,22.8,-1.82,0.05,118.0,28.1,28.1,-724.38,-791.3
1921.0,313.89,304.3,315.21,338.96,1241.22,1264.05,1268.8,1205.62,72.6,168.77,2262.7,13.85,20.44,111.62,109.0,-0.0,0.05,22.8,-2.12,-2.1,117.0,28.1,28.1,-932.22,-637.8
1907.0,313.57,304.01,314.91,338.67,1241.18,1264.32,1267.26,1205.67,71.89,168.72,2259.9,13.8,20.44,111.4,109.43,0.0,0.21,22.8,-1.05,-6.21,117.0,28.1,28.1,-791.22,-626.0
1896.0,313.2,303.64,314.58,338.37,1241.28,1264.82,1266.93,1206.51,72.71,168.68,2291.2,13.69,20.49,110.82,111.43,-0.02,0.11,22.8,-1.36,-2.8,119.0,28.1,28.1,-557.63,-689.0
