AltAGL,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,volt1,volt2,VSpd,VSpdG
#ft agl,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,psi,deg F,rpm,gals,gals,kt,kt,G,G,deg C,deg,deg,kt,volts,volts,fpm,fpm
460.0,271.91,268.74,285.02,294.97,1252.23,1205.45,1236.07,1247.31,63.35,156.88,1698.0,19.06,19.09,67.28,76.12,0.01,0.06,13.2,-1.38,0.82,77.0,28.1,28.2,-574.95,-665.4
450.0,271.73,268.63,284.79,294.76,1252.91,1206.67,1236.21,1248.18,63.45,156.83,1696.7,19.01,19.01,67.8,75.71,0.01,0.03,13.2,-1.05,0.69,77.0,28.1,28.2,-612.75,-626.0
440.0,271.47,268.37,284.53,294.54,1252.59,1207.93,1236.98,1249.47,63.48,156.8,1702.5,19.01,19.06,68.19,76.91,0.01,0.1,13.2,-0.26,-0.1,78.0,28.1,28.2,-613.98,-559.1
433.0,271.19,268.1,284.29,294.19,1252.98,1208.74,1237.53,1249.68,63.67,156.77,1711.5,18.94,19.04,68.35,78.58,0.0,-0.01,13.2,-0.79,-0.92,80.0,28.1,28.1,-588.45,-444.9
426.0,270.9,267.87,283.97,293.96,1254.15,1209.99,1237.71,1250.33,63.83,156.72,1712.4,19.01,19.04,68.42,78.45,0.0,0.05,13.2,-1.15,0.52,80.0,28.1,28.2,-489.37,-452.8
417.0,270.72,267.68,283.82,293.75,1255.74,1210.77,1238.57,1251.52,63.65,156.69,1713.3,18.94,18.99,68.62,78.87,-0.03,0.03,13.2,-0.89,0.99,80.0,28.1,28.2,-480.81,-433.1
411.0,270.46,267.48,283.6,293.49,1257.89,1211.09,1239.59,1252.15,63.73,156.66,1714.7,18.88,18.94,68.91,79.11,-0.03,-0.0,13.2,-1.58,0.0,80.0,28.1,28.2,-405.5,-322.8
405.0,270.2,267.23,283.34,293.18,1258.33,1211.01,1240.35,1252.5,63.77,156.63,1709.9,19.01,18.94,69.12,78.89,-0.01,-0.08,13.2,-2.03,0.47,80.0,28.1,28.1,-359.58,-370.1
397.0,269.91,267.0,283.0,292.98,1257.69,1210.85,1240.86,1252.81,63.6,156.58,1706.5,19.01,18.94,69.43,78.66,0.01,-0.04,13.2,-1.68,-0.04,80.0,28.1,28.1,-382.62,-468.5
389.0,269.68,266.78,282.83,292.71,1256.84,1210.32,1240.43,1252.77,63.68,156.54,1708.3,18.94,18.86,69.69,79.59,0.01,0.08,13.2,-0.7,-1.13,81.0,28.1,28.2,-426.74,-496.1
381.0,269.46,266.5,282.55,292.45,1256.39,1210.46,1240.99,1252.48,63.6,156.51,1707.0,19.01,18.86,69.82,78.46,-0.02,0.06,13.2,-0.56,2.36,80.0,28.1,28.2,-507.2,-425.2
372.0,269.03,266.15,282.15,291.94,1257.3,1209.49,1241.28,1252.65,63.42,156.47,1699.9,18.94,19.01,70.33,77.09,0.04,-0.15,13.5,-3.42,-4.11,78.0,28.1,28.1,-372.67,-378.0
362.0,268.78,265.92,281.92,291.76,1256.26,1210.3,1240.87,1252.23,63.56,156.43,1701.9,19.01,19.19,70.89,78.19,0.02,0.08,13.5,-2.48,-4.91,79.0,28.1,28.2,-482.59,-610.2
352.0,268.52,265.66,281.7,291.45,1255.61,1209.33,1240.77,1250.87,63.46,156.41,1697.8,18.94,19.35,71.65,80.68,-0.03,0.12,13.5,-2.21,-3.27,82.0,28.1,28.2,-483.37,-527.6
346.0,268.25,265.44,281.41,291.12,1254.01,1207.06,1239.18,1248.65,62.55,156.41,1636.0,18.88,19.58,72.04,81.89,-0.01,-0.18,13.5,-2.91,-4.84,83.0,28.1,28.1,-352.33,-421.3
336.0,268.12,265.24,281.21,290.98,1252.04,1204.23,1238.01,1244.36,62.27,156.39,1605.1,18.88,19.58,72.14,80.51,0.03,-0.01,13.5,-2.45,-5.94,82.0,28.1,28.1,-321.45,-578.7
324.0,267.98,265.17,281.09,290.85,1248.85,1201.67,1236.54,1239.61,62.14,156.34,1595.5,19.01,19.77,72.43,79.31,-0.01,0.04,13.5,-1.25,-2.23,81.0,28.1,28.1,-555.04,-629.9
315.0,267.7,264.93,280.81,290.54,1245.47,1199.51,1234.4,1235.96,61.95,156.31,1595.0,19.01,19.84,72.51,79.95,-0.01,0.09,13.5,-0.16,-0.74,81.0,28.1,28.2,-561.43,-539.4
309.0,267.48,264.71,280.56,290.28,1242.15,1196.57,1231.78,1232.25,62.18,156.29,1593.4,18.94,19.79,72.29,79.95,0.01,0.03,13.5,-0.01,-0.52,81.0,28.1,28.2,-539.85,-409.4
302.0,267.27,264.56,280.33,290.08,1240.24,1193.75,1228.56,1228.68,62.19,156.25,1597.9,19.01,19.64,71.84,79.6,-0.0,0.01,13.5,0.09,0.16,81.0,28.1,28.1,-533.51,-397.6
296.0,267.03,264.32,280.0,289.77,1238.59,1191.8,1226.04,1224.65,62.28,156.24,1598.2,19.01,19.58,71.34,80.49,-0.02,0.06,13.5,0.38,0.9,82.0,28.1,28.1,-453.97,-378.0
291.0,266.84,264.12,279.76,289.52,1236.98,1190.02,1224.09,1223.68,62.16,156.22,1592.7,19.01,19.35,70.56,79.78,-0.0,0.06,13.5,0.66,0.15,81.0,28.1,28.2,-357.22,-279.5
288.0,266.69,263.98,279.55,289.38,1234.63,1188.81,1222.58,1223.39,62.03,156.16,1578.4,19.06,19.35,69.61,76.77,-0.01,-0.08,13.5,-0.2,4.16,78.0,28.1,28.2,-373.05,-255.9
283.0,266.55,263.87,279.36,289.23,1232.89,1187.99,1221.85,1221.85,61.93,156.1,1576.6,19.06,19.17,68.71,77.96,0.03,0.01,13.5,-0.03,3.53,79.0,28.1,28.1,-281.7,-354.3
281.0,266.28,263.62,279.07,288.93,1230.42,1185.92,1222.14,1219.35,61.91,156.03,1573.6,19.17,18.99,68.05,76.48,0.03,-0.06,13.5,-1.18,1.61,78.0,28.1,28.1,-378.59,-315.0
275.0,266.04,263.39,278.71,288.63,1228.26,1182.3,1221.55,1216.88,61.43,155.97,1560.3,19.17,18.91,67.67,76.38,0.04,-0.03,13.8,-1.81,-0.13,78.0,28.1,28.2,-327.74,-358.3
267.0,265.9,263.18,278.52,288.46,1227.6,1179.73,1219.56,1214.28,61.48,155.93,1540.2,19.22,18.94,67.26,75.67,0.02,0.08,13.8,-1.25,1.19,77.0,28.1,28.2,-393.0,-472.4
257.0,265.79,263.06,278.29,288.3,1227.4,1177.85,1218.46,1211.45,61.49,155.88,1538.0,19.12,18.91,67.04,77.45,0.01,-0.0,13.8,-1.13,1.86,79.0,28.1,28.1,-403.34,-393.7
248.0,265.58,262.93,278.02,288.06,1226.82,1175.54,1216.92,1208.13,61.35,155.82,1537.1,19.22,18.91,66.54,76.12,0.01,0.03,13.8,-0.42,-2.74,77.0,28.1,28.1,-409.29,-409.4
242.0,265.34,262.64,277.71,287.81,1225.38,1174.17,1215.38,1205.45,61.32,155.76,1531.7,19.3,18.99,66.07,75.27,0.02,-0.1,13.8,-1.15,-3.19,76.0,28.1,28.2,-480.8,-385.8
233.0,265.05,262.36,277.38,287.5,1224.14,1173.23,1212.88,1202.28,61.29,155.76,1525.7,19.3,19.04,65.57,74.9,0.03,0.1,13.8,-0.11,-0.12,76.0,28.1,28.1,-455.33,-488.2
228.0,264.88,262.21,277.14,287.31,1223.05,1172.56,1210.97,1200.1,61.07,155.74,1516.3,19.3,19.17,65.04,73.12,0.01,-0.07,13.8,-1.02,0.29,74.0,28.0,28.1,-520.98,-334.6
222.0,264.7,262.05,276.89,287.09,1222.48,1171.67,1208.29,1199.31,61.14,155.69,1510.2,19.35,19.32,64.13,71.18,-0.01,0.01,13.8,0.03,1.03,72.0,28.1,28.1,-459.25,-322.8
217.0,264.42,261.77,276.51,286.82,1222.51,1171.49,1207.0,1198.26,61.62,155.6,1530.0,19.51,19.43,63.0,70.27,0.0,0.06,13.8,-0.53,-2.18,71.0,28.1,28.2,-400.72,-299.2
212.0,264.19,261.53,276.23,286.56,1224.68,1173.15,1208.66,1199.91,63.63,155.54,1645.1,19.56,19.43,62.07,68.91,0.02,-0.03,14.0,-0.25,0.57,70.0,28.1,28.2,-388.21,-366.1
204.0,263.97,261.32,275.95,286.29,1229.56,1177.78,1212.62,1209.28,63.93,155.48,1705.0,19.45,19.56,61.46,67.88,0.02,0.13,14.0,-0.02,1.22,69.0,28.1,28.1,-406.21,-413.4
196.0,263.53,260.92,275.42,285.85,1244.4,1191.42,1222.48,1229.93,64.06,155.38,1719.9,19.61,19.77,60.96,66.73,-0.02,0.03,14.0,-2.23,-2.9,68.0,28.1,28.2,-340.84,-299.2
190.0,263.32,260.7,275.18,285.63,1249.55,1197.03,1226.55,1238.07,64.17,155.35,1718.9,19.56,19.71,61.06,68.52,0.0,-0.07,14.0,-1.94,-0.7,69.0,28.1,28.2,-312.35,-346.5
184.0,263.13,260.46,274.95,285.4,1251.77,1200.72,1228.15,1244.13,63.21,155.33,1681.1,19.61,19.66,60.96,69.12,0.01,-0.04,14.0,-1.85,0.24,70.0,28.1,28.1,-309.88,-374.0
176.0,262.87,260.25,274.72,285.15,1252.47,1201.07,1228.74,1245.44,63.05,155.29,1649.2,19.61,19.61,60.76,67.22,-0.01,-0.01,14.0,-1.14,1.79,68.0,28.1,28.1,-357.06,-389.8
172.0,262.69,260.03,274.54,284.9,1251.32,1200.36,1228.59,1243.77,62.84,155.26,1629.0,19.66,19.61,60.67,65.95,0.01,0.01,14.0,-1.35,-1.07,67.0,28.1,28.1,-360.11,-311.0
167.0,262.43,259.86,274.36,284.65,1248.95,1199.67,1227.21,1240.57,62.03,155.25,1593.0,19.66,19.45,60.55,66.0,0.01,-0.05,14.0,-1.79,-4.59,67.0,28.1,28.2,-402.16,-255.9
162.0,262.27,259.63,274.19,284.42,1243.93,1196.06,1224.37,1235.1,61.71,155.23,1551.2,19.71,19.25,60.41,65.88,-0.01,0.05,14.0,-1.42,-0.14,67.0,28.1,28.1,-369.62,-311.0
159.0,262.05,259.4,273.99,284.2,1239.46,1191.63,1220.92,1228.77,61.67,155.18,1539.4,19.56,19.04,60.34,66.17,-0.06,-0.01,14.0,-1.81,3.49,67.0,28.1,28.1,-258.1,-208.7
155.0,261.84,259.21,273.82,283.97,1236.13,1189.01,1217.7,1224.01,61.37,155.13,1534.9,19.66,18.91,60.16,66.65,-0.01,-0.02,14.0,-2.2,4.61,68.0,28.1,28.1,-195.72,-236.2
151.0,261.64,258.99,273.64,283.74,1233.43,1186.0,1215.75,1219.65,61.43,155.1,1531.3,19.61,18.65,60.16,65.97,-0.0,-0.1,14.2,-3.43,3.61,67.0,28.1,28.2,-230.53,-303.1
143.0,261.45,258.79,273.48,283.54,1230.75,1183.19,1213.61,1215.87,61.39,155.06,1529.5,19.71,18.65,60.26,66.33,0.02,0.02,14.2,-2.1,1.01,67.0,28.1,28.1,-256.96,-397.6
139.0,261.25,258.57,273.31,283.28,1229.44,1180.3,1210.79,1213.46,61.56,155.02,1530.8,19.66,18.39,60.43,64.2,0.06,-0.05,14.2,-2.02,-0.07,65.0,28.1,28.1,-466.23,-307.1
135.0,261.07,258.37,273.12,283.05,1227.93,1179.64,1207.67,1211.51,61.47,154.96,1527.9,19.66,18.23,60.51,63.42,0.04,-0.07,14.2,-2.77,-2.4,64.0,28.1,28.1,-516.82,-248.0
129.0,260.84,258.2,272.95,282.85,1227.34,1178.76,1205.67,1209.32,61.69,154.93,1532.4,19.61,18.31,60.45,67.91,-0.03,0.01,14.2,-1.65,0.23,69.0,28.1,28.2,-264.87,-326.8
123.0,260.67,258.01,272.8,282.6,1226.62,1177.11,1205.78,1206.53,61.59,154.89,1539.6,19.61,18.42,60.12,67.73,0.03,-0.12,14.2,-2.22,-2.02,69.0,28.1,28.1,-139.38,-354.3
116.0,260.52,257.82,272.61,282.38,1226.81,1176.38,1205.43,1205.65,61.89,154.84,1553.3,19.61,18.42,59.97,67.16,0.0,0.0,14.2,-1.99,-1.4,68.0,28.1,28.1,-285.86,-370.1
109.0,260.31,257.65,272.43,282.18,1226.6,1176.78,1205.03,1206.07,61.96,154.79,1549.8,19.51,18.57,59.99,65.01,-0.01,0.05,14.2,-2.32,-0.99,66.0,28.1,28.1,-362.36,-362.2
98.0,260.03,257.29,272.12,281.82,1226.6,1176.73,1204.82,1207.19,61.9,154.72,1548.9,19.61,19.38,60.16,67.45,0.01,-0.06,14.2,-2.22,3.25,68.0,28.1,28.1,-316.4,-330.7
93.0,259.86,257.12,271.99,281.58,1226.33,1176.35,1205.59,1206.35,61.8,154.67,1542.8,19.61,19.74,60.22,65.21,-0.0,0.06,14.2,-2.2,0.02,66.0,28.1,28.1,-285.65,-311.0
87.0,259.72,256.95,271.8,281.39,1225.36,1176.55,1206.12,1204.98,61.57,154.62,1539.3,19.61,19.74,60.43,65.8,-0.02,-0.12,14.5,-2.9,1.38,67.0,28.1,28.1,-286.22,-318.9
81.0,259.57,256.82,271.66,281.21,1224.29,1176.88,1206.04,1204.83,61.66,154.58,1539.5,19.61,19.92,60.45,65.99,-0.01,-0.09,14.5,-2.14,-2.35,67.0,28.1,28.2,-281.3,-429.1
73.0,259.42,256.62,271.5,280.99,1222.9,1177.28,1205.57,1204.19,61.59,154.55,1538.4,19.61,19.97,60.49,67.19,0.02,0.01,14.5,-1.63,1.37,68.0,28.1,28.2,-360.17,-472.4
66.0,259.62,256.79,271.68,281.24,1222.53,1177.38,1205.61,1204.0,61.68,154.53,1534.5,19.61,19.97,60.38,65.83,-0.03,0.08,14.5,0.03,0.49,67.0,28.1,28.1,-410.3,-413.4
62.0,259.65,256.82,271.72,281.01,1221.45,1176.64,1204.75,1203.5,61.69,154.47,1535.7,19.61,19.84,60.03,66.33,-0.04,0.11,14.5,0.01,0.03,67.0,28.1,28.1,-421.0,-267.7
59.0,259.08,256.24,271.11,280.5,1220.38,1175.51,1203.27,1202.25,61.67,154.43,1533.7,19.66,19.53,59.52,66.38,0.01,0.0,14.5,-1.16,-0.54,67.0,28.1,28.2,-381.36,-204.7
55.0,259.23,256.33,271.25,280.61,1219.93,1174.59,1202.75,1202.18,61.0,154.4,1496.7,19.71,19.53,59.29,62.44,0.01,-0.05,14.5,-2.2,3.11,63.0,28.1,28.2,-368.76,-216.5
49.0,259.29,256.34,271.28,280.49,1218.31,1172.29,1201.63,1199.39,60.24,154.37,1442.0,19.66,19.19,59.31,62.96,-0.04,-0.06,14.5,-1.97,1.03,64.0,28.1,28.1,-271.23,-291.3
41.0,259.04,256.07,271.03,280.33,1216.01,1170.55,1201.04,1193.52,60.1,154.33,1429.6,19.66,18.99,59.21,65.59,0.02,0.04,14.5,-1.64,-1.94,66.0,28.1,28.1,-167.17,-381.9
34.0,258.95,255.94,270.9,280.17,1212.51,1169.05,1200.85,1188.05,59.95,154.28,1424.1,19.71,18.78,58.94,67.99,-0.02,-0.02,14.8,-1.07,1.96,69.0,28.1,28.1,-267.86,-409.4
21.0,258.89,255.8,270.79,279.89,1206.9,1166.99,1198.53,1178.41,58.84,154.21,1353.8,19.71,18.21,57.73,64.34,-0.02,0.08,14.8,0.65,1.25,65.0,28.1,28.1,-428.52,-397.6
15.0,258.32,255.25,270.22,279.34,1202.17,1167.7,1194.83,1172.01,57.31,154.15,1269.2,19.77,18.21,56.99,62.32,0.01,-0.03,14.8,1.18,-0.19,63.0,28.1,28.1,-460.45,-358.3
11.0,258.11,254.96,269.97,279.07,1193.27,1166.07,1188.92,1163.37,56.25,154.09,1193.1,19.92,18.05,56.1,60.42,0.0,0.1,14.8,2.99,0.89,61.0,28.1,28.1,-488.86,-330.7
8.0,258.41,255.12,270.11,279.34,1183.47,1162.74,1181.4,1154.42,54.08,154.05,1093.9,19.87,17.89,55.05,58.35,-0.03,0.01,14.8,3.16,1.46,59.0,28.1,28.1,-442.33,-240.2
4.0,258.7,255.48,270.42,279.6,1178.89,1155.2,1175.72,1145.69,52.98,154.01,1000.6,19.87,17.7,53.83,56.14,-0.0,0.02,14.8,4.28,1.26,57.0,28.0,28.1,-356.82,-240.2
1.0,258.68,255.4,270.29,279.51,1170.66,1145.62,1167.85,1137.62,52.59,153.96,964.3,19.92,17.59,52.66,53.74,-0.01,-0.0,15.0,5.47,1.1,54.0,28.0,28.1,-320.56,-185.0
0.0,258.6,255.25,270.08,279.34,1161.19,1136.75,1155.34,1127.02,52.09,153.91,932.5,19.82,17.65,51.38,49.56,-0.01,0.09,15.0,7.91,1.48,50.0,28.0,28.1,-281.25,-137.8
0.0,258.45,255.16,269.86,279.16,1148.74,1126.58,1144.9,1101.82,51.83,153.88,903.9,19.92,17.78,49.9,48.28,-0.04,-0.05,15.0,7.57,0.85,49.0,28.0,28.1,-286.37,-31.5
0.0,258.37,254.94,269.64,278.98,1133.59,1113.8,1133.2,1070.05,51.42,153.84,882.3,19.87,17.78,48.19,46.63,-0.05,0.02,15.0,6.66,0.35,47.0,28.0,28.1,-197.9,-15.7
0.0,258.3,254.82,269.4,278.87,1118.61,1101.96,1120.7,1039.54,51.26,153.79,867.7,19.87,17.89,46.48,43.5,-0.01,0.08,15.0,8.11,0.42,44.0,27.9,28.0,-185.09,3.9
0.0,258.19,254.69,269.16,278.7,1105.97,1091.29,1110.22,1015.99,51.16,153.74,855.8,19.92,17.97,45.0,42.76,0.03,0.04,15.0,5.8,0.32,43.0,27.9,28.0,-130.6,3.9
1.0,258.04,254.58,268.9,278.53,1093.69,1083.24,1101.16,1007.51,51.01,153.72,847.8,19.87,18.05,43.64,42.57,-0.06,-0.03,15.0,6.55,0.13,43.0,28.0,28.1,-43.11,3.9
1.0,257.94,254.34,268.64,278.33,1081.17,1075.25,1094.14,997.4,50.93,153.7,838.7,19.82,18.08,42.36,40.05,-0.01,0.06,15.2,6.09,-0.01,41.0,27.9,28.0,26.43,3.9
1.0,257.81,254.23,268.37,278.18,1069.8,1068.23,1086.88,982.65,50.72,153.68,825.3,19.77,18.05,40.51,41.18,0.07,-0.01,15.2,2.75,0.03,42.0,27.7,27.8,119.92,0.0
2.0,257.68,253.96,268.09,278.01,1058.66,1062.58,1079.6,957.99,50.74,153.66,818.4,19.77,18.05,38.04,40.15,0.03,0.02,15.2,2.25,0.02,41.0,27.7,27.8,193.76,-7.9
2.0,257.51,253.76,267.74,277.76,1049.02,1055.12,1071.63,934.39,50.38,153.63,798.0,19.61,18.05,34.81,35.75,-0.06,-0.02,15.2,2.16,0.35,36.0,27.6,27.7,206.99,3.9
0.0,257.49,253.7,267.61,277.64,1040.9,1049.72,1064.52,914.67,50.29,153.59,787.4,19.77,18.13,31.28,32.19,-0.02,-0.01,15.2,1.98,0.2,33.0,27.3,27.4,147.9,0.0
0.0,257.36,253.54,267.35,277.5,1032.49,1044.19,1057.73,898.72,50.24,153.57,783.1,19.87,18.34,27.78,29.91,-0.06,0.01,15.2,1.99,0.25,30.0,27.2,27.3,87.74,-3.9
0.0,257.28,253.36,267.11,277.38,1023.48,1038.61,1048.4,888.08,50.2,153.56,780.4,19.82,18.6,24.12,28.52,-0.03,0.01,15.5,1.93,0.32,29.0,27.2,27.3,95.09,-3.9
0.0,257.14,253.21,266.87,277.17,1017.45,1031.59,1041.07,876.4,50.1,153.54,774.8,19.82,18.91,20.57,24.3,-0.03,0.01,15.5,1.94,0.32,25.0,27.1,27.2,73.46,0.0
0.0,256.98,252.93,266.53,276.95,1011.35,1025.33,1036.19,863.52,49.98,153.52,765.6,19.92,18.91,16.76,22.69,0.04,0.01,15.5,2.01,0.12,23.0,27.0,27.1,74.98,0.0
0.0,256.81,252.84,266.27,276.77,1004.78,1020.18,1034.19,852.84,49.95,153.48,759.9,20.02,19.19,12.85,5.35,-0.01,-0.0,15.5,1.98,0.25,5.0,26.8,27.0,60.04,3.9
0.0,256.68,252.68,266.01,276.55,997.85,1016.29,1030.13,842.33,50.0,153.47,761.7,20.02,19.45,8.92,0.04,-0.01,0.01,15.5,1.92,0.15,0.0,26.8,27.0,34.07,0.0
0.0,256.55,252.48,265.79,276.37,991.79,1012.58,1026.25,833.55,49.97,153.47,760.5,20.12,19.66,5.13,-0.0,-0.0,0.05,15.5,1.9,0.3,-0.0,26.8,27.0,30.88,0.0
0.0,256.43,252.3,265.52,276.19,986.06,1011.21,1022.9,832.67,50.04,153.49,766.1,20.12,19.64,2.02,0.0,0.0,-0.03,15.8,2.18,0.3,0.0,26.7,26.9,14.65,0.0
0.0,256.2,251.99,265.05,275.79,980.72,1009.25,1018.39,835.41,50.14,153.53,772.5,20.17,19.56,0.0,-0.0,-0.0,-0.0,15.8,3.09,0.25,-0.0,26.5,26.8,-65.43,0.0
0.0,256.01,251.86,264.85,275.6,978.39,1007.24,1015.36,842.21,50.11,153.56,769.1,20.07,19.56,0.0,-0.0,-0.0,0.0,15.8,3.13,0.27,-0.0,26.5,26.7,-41.84,0.0
0.0,255.9,251.64,264.64,275.42,978.25,1006.08,1012.94,854.11,50.12,153.6,771.0,20.07,19.45,0.0,0.0,-0.0,0.01,15.8,3.11,0.27,0.0,26.5,26.6,-31.81,0.0
0.0,255.74,251.46,264.41,275.21,973.54,1005.43,1011.42,862.63,50.26,153.65,777.6,20.02,19.43,0.0,-0.0,-0.0,-0.01,15.8,3.08,0.26,-0.0,26.4,26.5,-16.83,0.0
0.0,255.53,251.18,264.03,274.81,969.39,999.8,1008.93,872.86,50.2,153.76,773.6,19.97,19.35,0.0,0.0,-0.01,0.01,15.8,3.09,0.26,0.0,26.4,26.6,-13.47,11.8
0.0,255.44,251.06,263.84,274.64,969.51,997.64,1007.79,877.03,54.11,153.94,965.2,20.07,19.3,0.0,-0.0,-0.01,-0.0,15.8,2.91,0.19,-0.0,27.8,27.9,-11.1,3.9
0.0,255.31,250.91,263.69,274.44,985.3,1002.79,1014.06,895.97,63.11,154.13,1469.1,19.97,19.17,0.0,-0.0,-0.01,-0.04,15.8,2.33,0.23,-0.0,28.0,28.1,60.61,3.9
0.0,255.19,250.79,263.53,274.27,1027.73,1029.68,1047.63,947.93,70.22,154.24,1968.6,19.97,19.01,0.0,0.0,-0.02,0.03,15.8,1.85,0.09,0.0,28.0,28.1,174.16,3.9
0.0,255.06,250.66,263.4,274.06,1085.27,1083.96,1092.55,1020.97,72.31,154.32,2241.6,19.97,18.88,0.0,0.0,-0.02,-0.0,15.8,1.65,0.09,0.0,28.1,28.1,209.91,0.0
0.0,254.93,250.58,263.31,273.91,1139.09,1139.26,1145.02,1094.52,72.23,154.4,2350.6,19.92,18.7,0.0,-0.0,0.02,0.04,15.8,1.7,0.12,-0.0,28.1,28.1,195.23,0.0
0.0,254.81,250.42,263.31,273.71,1176.62,1182.41,1185.42,1151.6,73.12,154.47,2393.5,19.77,18.7,0.0,0.0,-0.01,0.12,15.8,1.67,0.21,0.0,28.1,28.1,180.73,0.0
0.0,254.7,250.25,263.55,273.41,1210.18,1228.47,1215.53,1199.65,72.86,154.58,2402.2,19.66,18.44,3.29,-0.0,0.02,-0.02,15.8,2.77,0.16,-0.0,28.1,28.1,-5.78,0.0
0.0,254.63,250.21,263.78,273.27,1220.87,1243.82,1226.44,1215.97,73.38,154.65,2405.9,19.61,18.39,7.21,-0.0,-0.01,-0.08,15.8,2.89,0.11,-0.0,28.1,28.1,-95.51,-3.9
0.0,254.57,250.14,264.07,273.13,1229.36,1256.29,1235.58,1228.69,73.11,154.74,2412.9,19.51,18.42,11.14,0.0,-0.01,0.01,16.0,3.04,0.12,0.0,28.1,28.1,-173.88,0.0
0.0,254.52,250.13,264.42,272.99,1236.84,1266.51,1242.63,1239.59,72.73,154.82,2404.4,19.4,18.47,15.01,16.62,0.03,0.01,16.0,2.97,-0.02,17.0,28.1,28.1,-174.48,0.0
0.0,254.49,250.14,264.85,272.9,1243.25,1274.84,1249.23,1248.24,72.83,154.89,2408.7,19.3,18.47,18.8,25.0,0.0,-0.01,16.0,2.87,0.01,25.0,28.1,28.1,-140.94,3.9
0.0,254.48,250.18,265.31,272.77,1249.26,1281.6,1254.71,1255.48,72.5,154.96,2411.0,19.3,18.62,22.47,26.41,0.04,-0.01,16.0,2.64,-0.2,27.0,28.1,28.1,-97.64,3.9
0.0,254.5,250.19,265.83,272.74,1254.82,1287.39,1260.02,1261.65,72.86,155.03,2409.6,19.3,18.78,26.13,29.98,-0.04,-0.0,16.0,2.64,0.01,30.0,28.1,28.1,-85.07,-3.9
0.0,254.56,250.27,266.35,272.68,1259.74,1293.46,1264.95,1267.79,72.51,155.1,2413.6,19.22,18.94,29.68,33.68,-0.0,-0.01,16.0,2.43,0.23,34.0,28.1,28.1,-124.15,-3.9
0.0,254.63,250.41,266.94,272.65,1262.98,1298.32,1269.02,1273.41,72.76,155.17,2409.3,19.35,19.17,33.03,40.08,-0.01,-0.0,16.0,2.66,-0.05,41.0,28.1,28.1,-119.86,0.0
0.0,254.69,250.54,267.54,272.64,1265.03,1303.34,1272.62,1277.8,72.8,155.26,2405.9,19.35,19.38,36.21,42.19,0.01,-0.03,16.0,2.69,0.07,43.0,28.1,28.2,-79.64,-3.9
0.0,254.8,250.72,268.23,272.65,1268.41,1307.29,1276.02,1280.94,72.67,155.35,2412.9,19.4,19.38,39.23,43.94,0.02,-0.01,16.0,2.89,0.09,45.0,28.1,28.1,-28.98,7.9
0.0,254.95,250.88,268.93,272.67,1270.71,1311.88,1279.31,1283.37,72.46,155.42,2410.5,19.4,19.61,42.1,48.12,-0.01,-0.01,16.0,3.09,0.13,49.0,28.1,28.1,19.87,15.7
0.0,255.11,251.07,269.63,272.78,1272.09,1314.31,1282.37,1287.13,72.8,155.45,2417.3,19.3,19.77,44.94,49.0,0.03,-0.02,16.0,3.23,0.4,50.0,28.1,28.1,24.99,0.0
0.0,255.33,251.35,270.36,272.87,1273.64,1316.89,1284.84,1290.88,72.52,155.5,2416.7,19.3,19.95,47.68,52.1,0.0,-0.03,16.0,4.92,0.49,53.0,28.1,28.2,-7.4,-11.8
0.0,255.58,251.6,271.13,272.95,1277.07,1320.07,1288.81,1294.24,72.7,155.58,2421.6,19.45,20.1,50.19,51.25,0.02,0.04,16.0,8.02,2.21,52.0,28.1,28.2,-103.55,11.8
0.0,255.81,251.93,271.92,273.07,1280.36,1322.44,1291.91,1296.53,72.62,155.61,2427.1,19.51,19.97,52.41,53.15,-0.07,-0.12,15.8,7.34,1.16,54.0,28.1,28.1,-115.7,59.1
2.0,256.14,252.33,272.78,273.29,1283.46,1326.27,1295.43,1299.84,72.6,155.64,2428.7,19.61,19.97,54.23,55.47,-0.06,0.13,16.0,10.49,1.78,56.0,28.1,28.1,9.21,82.7
19.0,256.85,253.04,274.32,273.65,1287.79,1330.57,1298.67,1303.96,72.37,155.72,2434.8,19.82,19.45,54.95,59.15,-0.01,0.14,16.0,15.4,1.36,60.0,28.1,28.2,268.13,744.1
36.0,257.25,253.5,275.15,273.89,1289.8,1333.71,1300.49,1305.7,72.47,155.74,2431.1,19.92,19.12,53.94,58.68,0.01,0.04,15.8,15.1,2.91,59.0,28.1,28.1,467.64,988.2
54.0,257.68,253.93,275.98,274.19,1291.3,1336.51,1302.61,1307.7,72.35,155.75,2434.9,19.92,18.65,53.01,58.27,-0.01,0.02,16.0,15.29,3.19,59.0,28.1,28.1,737.97,1039.4
71.0,258.11,254.44,276.83,274.5,1294.27,1339.01,1305.32,1309.36,72.63,155.75,2430.5,19.92,18.26,52.02,60.17,0.01,-0.15,16.0,14.51,3.05,61.0,28.1,28.2,914.18,1059.1
